date,NANR_2021_Q2,meta
2021-06-09 00:00:00,-17.422725105296657,
2021-06-09 10:00:00,8.399814262016214,
2021-06-09 10:30:00,-3.848144871921434,
2021-06-09 12:00:00,25.343758081503502,
2021-06-09 13:30:00,16.74248934118875,
2021-06-09 15:00:00,19.123207642848463,
2021-06-09 15:30:30,19.123207642848463,
2021-06-09 23:59:59,43.317655200356164,c
2021-06-10 00:00:00,20.98501238599281,
2021-06-10 10:00:00,7.0897133904211245,
2021-06-10 10:30:00,21.154854958710892,
2021-06-10 12:00:00,39.405295042079324,
2021-06-10 13:30:00,49.26947000788606,
2021-06-10 15:00:00,60.757506717503325,
2021-06-10 15:30:30,60.757506717503325,
2021-06-10 23:59:59,74.22026843548105,c
2021-06-11 00:00:00,38.466438057467364,
2021-06-11 10:00:00,37.71987883079509,
2021-06-11 10:30:00,43.97789073948379,
2021-06-11 12:00:00,49.50137843897004,
2021-06-11 13:30:00,39.87124656632454,
2021-06-11 15:00:00,46.927870478717416,
2021-06-11 15:30:30,46.927870478717416,
2021-06-11 23:59:59,64.08028834590957,w
2021-06-14 00:00:00,39.07106104126333,
2021-06-14 10:00:00,29.10708044913877,
2021-06-14 10:30:00,26.39915219823485,
2021-06-14 12:00:00,32.78798366402484,
2021-06-14 13:30:00,46.60596496254821,
2021-06-14 15:00:00,51.11372064340407,
2021-06-14 15:30:30,51.11372064340407,
2021-06-14 23:59:59,39.599640777974535,c
2021-06-15 00:00:00,75.85547405241923,
2021-06-15 10:00:00,34.614664099742264,
2021-06-15 10:30:00,37.51018455142319,
2021-06-15 12:00:00,61.4810593535662,
2021-06-15 13:30:00,49.76840456492359,
2021-06-15 15:00:00,46.982208023013534,
2021-06-15 15:30:30,46.982208023013534,
2021-06-15 23:59:59,45.138592744253195,c
2021-06-16 00:00:00,58.650035055463896,
2021-06-16 10:00:00,80.14259611938158,
2021-06-16 10:30:00,91.42263102233622,
2021-06-16 12:00:00,59.70223701110853,
2021-06-16 13:30:00,86.3249628516871,
2021-06-16 15:00:00,44.74511840566054,
2021-06-16 15:30:30,44.74511840566054,
2021-06-16 23:59:59,64.11050767876688,c
2021-06-17 00:00:00,41.70002569164988,
2021-06-17 10:00:00,39.601702451083646,
2021-06-17 10:30:00,69.14839813710631,
2021-06-17 12:00:00,131.41240648595473,
2021-06-17 13:30:00,104.31760031734763,
2021-06-17 15:00:00,108.82660138554115,
2021-06-17 15:30:30,108.82660138554115,
2021-06-17 23:59:59,99.99895927811946,c
2021-06-18 00:00:00,139.7042168897895,
2021-06-18 10:00:00,135.72127257624294,
2021-06-18 10:30:00,142.35676481482332,
2021-06-18 12:00:00,124.8062921913072,
2021-06-18 13:30:00,106.67329881118894,
2021-06-18 15:00:00,101.8194444604807,
2021-06-18 15:30:30,101.8194444604807,q
2021-06-18 23:59:59,120.20121031162086,w
2021-06-21 00:00:00,111.20640793305543,
2021-06-21 10:00:00,87.09608141090013,
2021-06-21 10:30:00,77.85631481453788,
2021-06-21 12:00:00,116.1896694176948,
2021-06-21 13:30:00,96.71073591785421,
2021-06-21 15:00:00,89.55606790333508,
2021-06-21 15:30:30,89.55606790333508,
2021-06-21 23:59:59,73.56747431377389,c
2021-06-22 00:00:00,61.08146700913485,
2021-06-22 10:00:00,57.789400547698285,
2021-06-22 10:30:00,55.037861480340844,
2021-06-22 12:00:00,41.084981375618646,
2021-06-22 13:30:00,67.27745428270364,
2021-06-22 15:00:00,61.471406676046094,
2021-06-22 15:30:30,61.471406676046094,
2021-06-22 23:59:59,49.2547476874388,c
2021-06-23 00:00:00,26.655509715213363,
2021-06-23 10:00:00,-14.270350227744188,
2021-06-23 10:30:00,-14.425347965299729,
2021-06-23 12:00:00,-7.609304369750106,
2021-06-23 13:30:00,-3.0409538443033526,
2021-06-23 15:00:00,-12.31762794601655,
2021-06-23 15:30:30,-12.31762794601655,
2021-06-23 23:59:59,0.0,a
2021-06-24 00:00:00,-10.542968042581393,
2021-06-24 10:00:00,16.639197975611275,
2021-06-24 10:30:00,6.186965220274004,
2021-06-24 12:00:00,-17.344505399191924,
2021-06-24 13:30:00,-40.223253802867774,
2021-06-24 15:00:00,-31.23242208178436,
2021-06-24 15:30:30,-31.23242208178436,
2021-06-24 23:59:59,-21.441090185468074,c
2021-06-25 00:00:00,-27.7701280962087,
2021-06-25 10:00:00,-30.260392098375647,
2021-06-25 10:30:00,-24.006542482164765,
2021-06-25 12:00:00,-63.04641944412409,
2021-06-25 13:30:00,-59.505999079412085,
2021-06-25 15:00:00,-59.23458389466914,
2021-06-25 15:30:30,-59.23458389466914,
2021-06-25 23:59:59,-54.85092610332406,w
2021-06-28 00:00:00,-43.23881132625869,
2021-06-28 10:00:00,-2.8438091878226928,
2021-06-28 10:30:00,2.6996280924855967,
2021-06-28 12:00:00,2.80830073080822,
2021-06-28 13:30:00,-18.166590085175613,
2021-06-28 15:00:00,-20.554867075012393,
2021-06-28 15:30:30,-20.554867075012393,
2021-06-28 23:59:59,-17.38082246120048,c
2021-06-29 00:00:00,-47.16042876807795,
2021-06-29 10:00:00,-34.13204286263195,
2021-06-29 10:30:00,-43.19363555911402,
2021-06-29 12:00:00,-22.50171760241871,
2021-06-29 13:30:00,-17.46482881912837,
2021-06-29 15:00:00,-7.561820672907267,
2021-06-29 15:30:30,-7.561820672907267,
2021-06-29 23:59:59,-12.397991111688619,c
2021-06-30 00:00:00,-24.511750086487744,
2021-06-30 10:00:00,-21.976927654517716,
2021-06-30 10:30:00,-9.740800715264555,
2021-06-30 12:00:00,-8.743470475262157,
2021-06-30 13:30:00,-5.742368935727072,
2021-06-30 15:00:00,-6.51968717696117,
2021-06-30 15:30:30,-6.51968717696117,
2021-06-30 23:59:59,4.452716342402411,e
2021-07-01 00:00:00,-51.823952326315826,
2021-07-01 10:00:00,-6.420777121444324,
2021-07-01 10:30:00,-26.934607787971437,
2021-07-01 12:00:00,-17.061202425434537,
2021-07-01 13:30:00,-33.052121762774746,
2021-07-01 15:00:00,-25.814110441242203,
2021-07-01 15:30:30,-25.814110441242203,
2021-07-01 23:59:59,-16.664710545803935,c
2021-07-02 00:00:00,8.066093506941165,
2021-07-02 10:00:00,10.609204039215356,
2021-07-02 10:30:00,0.4713056954444781,
2021-07-02 12:00:00,1.3330856748942352,
2021-07-02 13:30:00,0.8308948620923928,
2021-07-02 15:00:00,3.8230088900653456,
2021-07-02 15:30:30,3.8230088900653456,
2021-07-02 23:59:59,-7.223786406033746,w
2021-07-05 00:00:00,1.4034583630212012,
2021-07-05 10:00:00,-26.70150769428257,
2021-07-05 10:30:00,-22.976802392277722,
2021-07-05 12:00:00,-20.785246190803605,
2021-07-05 13:30:00,-23.99374934630541,
2021-07-05 15:00:00,-19.476720517171074,
