date,AS_HSTECH_2021_Q4,meta
2021-11-23 23:59:59,-176.96187753506206,c
2021-11-24 00:00:00,-225.46709777881549,
2021-11-24 01:00:00,-235.03100065163702,
2021-11-24 02:30:00,-247.00701945012855,
2021-11-24 03:00:00,-235.92774591107627,
2021-11-24 18:30:00,-235.92774591107627,
2021-11-24 20:00:00,-235.92774591107627,
2021-11-24 23:00:00,-182.4195504638923,
2021-11-24 23:59:59,-182.41703370635327,c
2021-11-25 00:00:00,-158.0929764214378,
2021-11-25 01:00:00,-130.67621361453897,
2021-11-25 02:30:00,-137.097682796369,
2021-11-25 03:00:00,-145.10634243219,
2021-11-25 18:30:00,-145.10634243219,
2021-11-25 20:00:00,-145.10634243219,
2021-11-25 23:00:00,-146.27179463556078,
2021-11-25 23:59:59,-146.26059970842977,c
2021-11-26 00:00:00,-132.9139121511996,
2021-11-26 01:00:00,-119.56754021860532,
2021-11-26 02:30:00,-144.07268201503516,
2021-11-26 03:00:00,-156.32206240291796,
2021-11-26 18:30:00,-156.32206240291796,
2021-11-26 20:00:00,-156.32206240291796,
2021-11-26 23:00:00,-156.32206240291796,
2021-11-26 23:59:59,-156.31224864778807,w
0,-156.31224864778807,
0,-156.31224864778807,
0,-156.31224864778807,
0,-156.31224864778807,
0,-156.31224864778807,
0,-156.31224864778807,
0,-156.31224864778807,
0,-156.31224864778807,
0,-156.31224864778807,
0,-156.31224864778807,
0,-156.31224864778807,
0,-156.31224864778807,
0,-156.31224864778807,
0,-156.31224864778807,
0,-156.31224864778807,
0,-156.31224864778807,
0,-156.31224864778807,
0,-156.31224864778807,
0,-156.31224864778807,
0,-156.31224864778807,
0,-156.31224864778807,
0,-156.31224864778807,
0,-156.31224864778807,
0,-156.31224864778807,
0,-156.31224864778807,
0,-156.31224864778807,
0,-156.31224864778807,
0,-156.31224864778807,
0,-156.31224864778807,
0,-156.31224864778807,
0,-156.31224864778807,
0,-156.31224864778807,
0,-156.31224864778807,
0,-156.31224864778807,
0,-156.31224864778807,
0,-156.31224864778807,
0,-156.31224864778807,
0,-156.31224864778807,
0,-156.31224864778807,
0,-156.31224864778807,
2021-11-29 00:00:00,-146.44945907713446,
2021-11-29 01:00:00,-150.86425307891855,
2021-11-29 02:30:00,-162.80138284896574,
2021-11-29 03:00:00,-163.7135668043743,
2021-11-29 18:30:00,-163.7135668043743,
2021-11-29 20:00:00,-163.7135668043743,
2021-11-29 23:00:00,-201.24141662256486,
2021-11-29 23:59:59,-201.27449332435256,c
2021-11-30 00:00:00,-244.48978654915203,
2021-11-30 01:00:00,-238.75282682526426,
2021-11-30 02:30:00,-233.66778815253926,
2021-11-30 03:00:00,-236.46398974426435,
2021-11-30 18:30:00,-236.46398974426435,
2021-11-30 20:00:00,-236.46398974426435,
2021-11-30 23:00:00,-167.13065834329834,
2021-11-30 23:59:59,-167.1700811637892,c
2021-12-01 00:00:00,-175.07714016993177,
2021-12-01 01:00:00,-146.63336119821386,
2021-12-01 02:30:00,-146.60753132328938,
2021-12-01 03:00:00,-164.79641013925544,
2021-12-01 18:30:00,-164.79641013925544,
2021-12-01 20:00:00,-164.79641013925544,
2021-12-01 23:00:00,-115.3740360074927,
2021-12-01 23:59:59,-115.33931064783614,c
2021-12-02 00:00:00,-159.6013704951466,
2021-12-02 01:00:00,-166.89363773906334,
2021-12-02 02:30:00,-185.51184965221728,
2021-12-02 03:00:00,-189.9016518075147,
2021-12-02 18:30:00,-189.9016518075147,
2021-12-02 20:00:00,-189.9016518075147,
2021-12-02 23:00:00,-227.65841586911557,
2021-12-02 23:59:59,-227.54845786911253,c
2021-12-03 00:00:00,-303.561915235903,
2021-12-03 01:00:00,-288.08616070261627,
2021-12-03 02:30:00,-276.52199666434706,
2021-12-03 03:00:00,-236.68530780289387,
2021-12-03 18:30:00,-236.68530780289387,
2021-12-03 20:00:00,-236.68530780289387,
2021-12-03 23:00:00,-236.68530780289387,
2021-12-03 23:59:59,-236.704555515508,e
2021-12-06 00:00:00,-330.5564034889194,
2021-12-06 01:00:00,-308.33058965189105,
2021-12-06 02:30:00,-286.16278745337956,
2021-12-06 03:00:00,-289.20310990067657,
2021-12-06 18:30:00,-289.20310990067657,
2021-12-06 20:00:00,-289.20310990067657,
2021-12-06 23:00:00,-258.2909558344983,
2021-12-06 23:59:59,-258.3938816925182,c
2021-12-07 00:00:00,-145.45048415178678,
2021-12-07 01:00:00,-152.3993477827338,
2021-12-07 02:30:00,-141.02908443628016,
2021-12-07 03:00:00,-130.73254563751087,
2021-12-07 18:30:00,-130.73254563751087,
2021-12-07 20:00:00,-130.73254563751087,
2021-12-07 23:00:00,-224.02710029785632,
2021-12-07 23:59:59,-224.01033706179777,c
2021-12-08 00:00:00,-271.6143267200451,
2021-12-08 01:00:00,-268.72791613247574,
2021-12-08 02:30:00,-254.1981054301409,
2021-12-08 03:00:00,-248.2363660290721,
2021-12-08 18:30:00,-248.2363660290721,
2021-12-08 20:00:00,-248.2363660290721,
2021-12-08 23:00:00,-269.20062116570165,
2021-12-08 23:59:59,-269.1589006599792,c
2021-12-09 00:00:00,-316.44864513862484,
2021-12-09 01:00:00,-317.97033439899434,
2021-12-09 02:30:00,-312.87321084591383,
2021-12-09 03:00:00,-324.64234653288406,
2021-12-09 18:30:00,-324.64234653288406,
2021-12-09 20:00:00,-324.64234653288406,
2021-12-09 23:00:00,-328.8957908756106,
2021-12-09 23:59:59,-328.8760209607824,c
2021-12-10 00:00:00,-370.20365967842093,
2021-12-10 01:00:00,-370.7992817875069,
2021-12-10 02:30:00,-372.62113937760745,
2021-12-10 03:00:00,-379.3112670657562,
2021-12-10 18:30:00,-379.3112670657562,
2021-12-10 20:00:00,-379.3112670657562,
2021-12-10 23:00:00,-379.3112670657562,
2021-12-10 23:59:59,-379.40190505110496,w
2021-12-13 00:00:00,-379.4761353420772,
2021-12-13 01:00:00,-381.23833462978075,
2021-12-13 02:30:00,-395.29431655007005,
2021-12-13 03:00:00,-376.9047663597702,
2021-12-13 18:30:00,-376.9047663597702,
2021-12-13 20:00:00,-376.9047663597702,
2021-12-13 23:00:00,-435.83437432240726,
2021-12-13 23:59:59,-435.7997901277384,c
2021-12-14 00:00:00,-414.2275369963509,
2021-12-14 01:00:00,-409.5754679399952,
2021-12-14 02:30:00,-414.59433003873784,
2021-12-14 03:00:00,-410.1576839726408,
2021-12-14 18:30:00,-410.1576839726408,
2021-12-14 20:00:00,-410.1576839726408,
2021-12-14 23:00:00,-405.40739119073214,
2021-12-14 23:59:59,-405.36441919139173,c
2021-12-15 00:00:00,-364.67501168454993,
2021-12-15 01:00:00,-352.8621668682748,
2021-12-15 02:30:00,-362.9447984746808,
2021-12-15 03:00:00,-361.7901771881708,
2021-12-15 18:30:00,-361.7901771881708,
2021-12-15 20:00:00,-361.7901771881708,
2021-12-15 23:00:00,-401.69271568558645,
2021-12-15 23:59:59,-401.7938537863396,c
2021-12-16 00:00:00,-382.35561483254367,
2021-12-16 01:00:00,-378.875783407107,
2021-12-16 02:30:00,-369.3261794297486,
2021-12-16 03:00:00,-375.83251789472547,
2021-12-16 18:30:00,-375.83251789472547,
2021-12-16 20:00:00,-375.83251789472547,
2021-12-16 23:00:00,-344.39686739399116,
2021-12-16 23:59:59,-344.3830991251198,c
2021-12-17 00:00:00,-377.30287905717626,
2021-12-17 01:00:00,-375.5800166579755,
2021-12-17 02:30:00,-361.26504466775947,
2021-12-17 03:00:00,-358.24754985307766,
2021-12-17 18:30:00,-358.24754985307766,
2021-12-17 20:00:00,-358.24754985307766,
2021-12-17 23:00:00,-358.24754985307766,
2021-12-17 23:59:59,-358.1927294772555,w
2021-12-20 00:00:00,-356.13456761098564,
2021-12-20 01:00:00,-338.68028469666524,
2021-12-20 02:30:00,-348.60435965149276,
2021-12-20 03:00:00,-342.88281659435887,
2021-12-20 18:30:00,-342.88281659435887,
2021-12-20 20:00:00,-342.88281659435887,
2021-12-20 23:00:00,-351.8150200718859,
2021-12-20 23:59:59,-351.72834710209605,c
2021-12-21 00:00:00,-420.57957503826077,
2021-12-21 01:00:00,-390.2637721259872,
2021-12-21 02:30:00,-420.2054055918108,
2021-12-21 03:00:00,-416.4809301463675,
2021-12-21 18:30:00,-416.4809301463675,
2021-12-21 20:00:00,-416.4809301463675,
2021-12-21 23:00:00,-449.412890850687,
2021-12-21 23:59:59,-449.3150750038918,c
2021-12-22 00:00:00,-386.78105059624306,
2021-12-22 01:00:00,-404.6065835805888,
2021-12-22 02:30:00,-407.2753135899019,
2021-12-22 03:00:00,-401.22838972906084,
2021-12-22 18:30:00,-401.22838972906084,
2021-12-22 20:00:00,-401.22838972906084,
2021-12-22 23:00:00,-405.0712283800792,
2021-12-22 23:59:59,-405.0739685465397,c
2021-12-23 00:00:00,-306.53380241121846,
2021-12-23 01:00:00,-310.9224593964875,
2021-12-23 02:30:00,-312.1889902585268,
2021-12-23 03:00:00,-328.0066888011345,
2021-12-23 18:30:00,-328.0066888011345,
2021-12-23 20:00:00,-328.0066888011345,
2021-12-23 23:00:00,-324.82544889412895,
2021-12-23 23:59:59,-324.7321341982296,c
2021-12-24 00:00:00,-355.80055714676547,
2021-12-24 01:00:00,-355.80055714676547,
2021-12-24 02:30:00,-355.80055714676547,
2021-12-24 03:00:00,-355.80055714676547,
2021-12-24 18:30:00,-355.80055714676547,
2021-12-24 20:00:00,-355.80055714676547,
2021-12-24 23:00:00,-355.80055714676547,
2021-12-24 23:59:59,-355.8100526454009,w
