date,AS_MSCI_EM_HK_MIG_2022_Q4,meta
2022-09-29 00:00:00,-59.372973393053144,
2022-09-29 01:00:00,-59.372973393053144,
2022-09-29 02:30:00,44.402973727054814,
2022-09-29 03:00:00,89.6623659476877,
2022-09-29 18:30:00,89.6623659476877,
2022-09-29 20:00:00,89.6623659476877,
2022-09-29 23:00:00,102.44208141198351,
2022-09-29 23:59:59,130.28099439347125,c
2022-09-30 00:00:00,105.88470287495147,
2022-09-30 01:00:00,105.88470287495147,
2022-09-30 02:30:00,228.48991777402262,
2022-09-30 03:00:00,252.57049352823014,
2022-09-30 18:30:00,252.57049352823014,
2022-09-30 20:00:00,252.57049352823014,
2022-09-30 23:00:00,252.57049352823014,
2022-09-30 23:59:59,277.5185313728848,w
2022-10-03 00:00:00,263.1886340845572,
2022-10-03 01:00:00,263.1886340845572,
2022-10-03 02:30:00,194.19591481887983,
2022-10-03 03:00:00,257.0497173107037,
2022-10-03 18:30:00,257.0497173107037,
2022-10-03 20:00:00,257.0497173107037,
2022-10-03 23:00:00,257.0497173107037,
2022-10-03 23:59:59,329.9051939026267,c
2022-10-04 00:00:00,329.9051939026267,
2022-10-04 01:00:00,329.9051939026267,
2022-10-04 02:30:00,329.9051939026267,
2022-10-04 03:00:00,329.9051939026267,
2022-10-04 18:30:00,329.9051939026267,
2022-10-04 20:00:00,329.9051939026267,
2022-10-04 23:00:00,363.18777567763027,
2022-10-04 23:59:59,363.18777567763027,c
2022-10-05 00:00:00,241.64633786903505,
2022-10-05 01:00:00,241.64633786903505,
2022-10-05 02:30:00,192.88762042858798,
2022-10-05 03:00:00,159.04774283759025,
2022-10-05 18:30:00,159.04774283759025,
2022-10-05 20:00:00,159.04774283759025,
2022-10-05 23:00:00,102.0477405775514,
2022-10-05 23:59:59,48.20998198198413,c
2022-10-06 00:00:00,88.89821932596533,
2022-10-06 01:00:00,88.89821932596533,
2022-10-06 02:30:00,75.99003093241436,
2022-10-06 03:00:00,67.89864557677402,
2022-10-06 18:30:00,67.89864557677402,
2022-10-06 20:00:00,67.89864557677402,
2022-10-06 23:00:00,254.11258845792963,
2022-10-06 23:59:59,218.63895685765647,c
2022-10-07 00:00:00,242.88073631764792,
2022-10-07 01:00:00,242.88073631764792,
2022-10-07 02:30:00,298.3411600937666,
2022-10-07 03:00:00,282.18187567658015,
2022-10-07 18:30:00,282.18187567658015,
2022-10-07 20:00:00,282.18187567658015,
2022-10-07 23:00:00,282.18187567658015,
2022-10-07 23:59:59,325.9367870142223,w
2022-10-10 00:00:00,389.0978748335524,
2022-10-10 01:00:00,389.0978748335524,
2022-10-10 02:30:00,449.97349451391847,
2022-10-10 03:00:00,447.72497669870063,
2022-10-10 18:30:00,447.72497669870063,
2022-10-10 20:00:00,447.72497669870063,
2022-10-10 23:00:00,455.2652262012184,
2022-10-10 23:59:59,511.3502086186754,c
2022-10-11 00:00:00,537.0268143520143,
2022-10-11 01:00:00,537.0268143520143,
2022-10-11 02:30:00,407.0105338536632,
2022-10-11 03:00:00,369.4217652342213,
2022-10-11 18:30:00,369.4217652342213,
2022-10-11 20:00:00,369.4217652342213,
2022-10-11 23:00:00,597.1803288780488,
2022-10-11 23:59:59,531.6640918123348,c
2022-10-12 00:00:00,562.6526916334933,
2022-10-12 01:00:00,562.6526916334933,
2022-10-12 02:30:00,437.55128284051716,
2022-10-12 03:00:00,431.35699959816793,
2022-10-12 18:30:00,431.35699959816793,
2022-10-12 20:00:00,431.35699959816793,
2022-10-12 23:00:00,425.75639753033556,
2022-10-12 23:59:59,427.8426092335935,c
2022-10-13 00:00:00,430.1847264070925,
2022-10-13 01:00:00,430.1847264070925,
2022-10-13 02:30:00,508.323239153317,
2022-10-13 03:00:00,541.9310603592094,
2022-10-13 18:30:00,541.9310603592094,
2022-10-13 20:00:00,541.9310603592094,
2022-10-13 23:00:00,615.4425900944684,
2022-10-13 23:59:59,552.3730280354821,c
2022-10-14 00:00:00,515.2535988971931,
2022-10-14 01:00:00,515.2535988971931,
2022-10-14 02:30:00,498.72375729268924,
2022-10-14 03:00:00,500.1288262551225,
2022-10-14 18:30:00,500.1288262551225,
2022-10-14 20:00:00,500.1288262551225,
2022-10-14 23:00:00,500.1288262551225,
2022-10-14 23:59:59,552.7316768356736,w
2022-10-17 00:00:00,519.3262762057325,
2022-10-17 01:00:00,519.3262762057325,
2022-10-17 02:30:00,492.85625823018154,
2022-10-17 03:00:00,491.2303300263079,
2022-10-17 18:30:00,491.2303300263079,
2022-10-17 20:00:00,491.2303300263079,
2022-10-17 23:00:00,667.6463925335015,
2022-10-17 23:59:59,622.0963168519397,c
2022-10-18 00:00:00,582.3627078495579,
2022-10-18 01:00:00,582.3627078495579,
2022-10-18 02:30:00,509.25080683921396,
2022-10-18 03:00:00,506.2707898830745,
2022-10-18 18:30:00,506.2707898830745,
2022-10-18 20:00:00,506.2707898830745,
2022-10-18 23:00:00,618.1031418474045,
2022-10-18 23:59:59,677.1699359722766,c
2022-10-19 00:00:00,700.82020374281,
2022-10-19 01:00:00,700.82020374281,
2022-10-19 02:30:00,678.3563119355617,
2022-10-19 03:00:00,677.6434938461944,
2022-10-19 18:30:00,677.6434938461944,
2022-10-19 20:00:00,677.6434938461944,
2022-10-19 23:00:00,632.8768564262054,
2022-10-19 23:59:59,841.2008161581975,c
2022-10-20 00:00:00,833.9756879587549,
2022-10-20 01:00:00,833.9756879587549,
2022-10-20 02:30:00,698.9553345973181,
2022-10-20 03:00:00,752.3696527384736,
2022-10-20 18:30:00,752.3696527384736,
2022-10-20 20:00:00,752.3696527384736,
2022-10-20 23:00:00,687.9998584849668,
2022-10-20 23:59:59,670.3123321884968,c
2022-10-21 00:00:00,621.6944286782191,
2022-10-21 01:00:00,621.6944286782191,
2022-10-21 02:30:00,707.071381666392,
2022-10-21 03:00:00,674.4646815102369,
2022-10-21 18:30:00,674.4646815102369,
2022-10-21 20:00:00,674.4646815102369,
2022-10-21 23:00:00,674.4646815102369,
2022-10-21 23:59:59,717.2505673463061,w
2022-10-24 00:00:00,793.1744895780362,
2022-10-24 01:00:00,793.1744895780362,
2022-10-24 02:30:00,804.4855760321902,
2022-10-24 03:00:00,775.3277937817184,
2022-10-24 18:30:00,775.3277937817184,
2022-10-24 20:00:00,775.3277937817184,
2022-10-24 23:00:00,709.9449605509781,
2022-10-24 23:59:59,573.8765646398269,c
2022-10-25 00:00:00,611.2448839708586,
2022-10-25 01:00:00,611.2448839708586,
2022-10-25 02:30:00,715.3374689380248,
2022-10-25 03:00:00,705.224900930556,
2022-10-25 18:30:00,705.224900930556,
2022-10-25 20:00:00,705.224900930556,
2022-10-25 23:00:00,317.60241159901443,
2022-10-25 23:59:59,194.6753848252306,c
2022-10-26 00:00:00,202.83939863467822,
2022-10-26 01:00:00,202.83939863467822,
2022-10-26 02:30:00,251.00491322599055,
2022-10-26 03:00:00,204.13587485150947,
2022-10-26 18:30:00,204.13587485150947,
2022-10-26 20:00:00,204.13587485150947,
2022-10-26 23:00:00,32.49599538788925,
2022-10-26 23:59:59,13.266686932238827,c
2022-10-27 00:00:00,-15.594717676252912,
2022-10-27 01:00:00,-15.594717676252912,
2022-10-27 02:30:00,-13.468417029709599,
2022-10-27 03:00:00,34.68108816909489,
2022-10-27 18:30:00,34.68108816909489,
2022-10-27 20:00:00,34.68108816909489,
2022-10-27 23:00:00,52.51861502187967,
2022-10-27 23:59:59,52.74346445216315,c
2022-10-28 00:00:00,22.98095829670592,
2022-10-28 01:00:00,22.98095829670592,
2022-10-28 02:30:00,65.94974125527415,
2022-10-28 03:00:00,-12.166088621750987,
2022-10-28 18:30:00,-12.166088621750987,
2022-10-28 20:00:00,-12.166088621750987,
2022-10-28 23:00:00,-12.166088621750987,
2022-10-28 23:59:59,-13.250909637603854,w
2022-10-31 00:00:00,-170.13612072374008,
2022-10-31 01:00:00,-170.13612072374008,
2022-10-31 02:30:00,-135.32636519285143,
2022-10-31 03:00:00,-144.2375854450288,
2022-10-31 18:30:00,-144.2375854450288,
2022-10-31 20:00:00,-144.2375854450288,
2022-10-31 23:00:00,-187.28960229671748,
2022-10-31 23:59:59,-175.2701724766407,c
2022-11-01 00:00:00,-254.02962898297483,
2022-11-01 01:00:00,-254.02962898297483,
2022-11-01 02:30:00,-280.66622976316876,
2022-11-01 03:00:00,-284.04929259239634,
2022-11-01 18:30:00,-284.04929259239634,
2022-11-01 20:00:00,-284.04929259239634,
2022-11-01 23:00:00,-383.37758769042057,
2022-11-01 23:59:59,-452.92366460541325,c
2022-11-02 00:00:00,-472.7790885837394,
2022-11-02 01:00:00,-472.7790885837394,
2022-11-02 02:30:00,-472.7790885837394,
2022-11-02 03:00:00,-472.7790885837394,
2022-11-02 18:30:00,-472.7790885837394,
2022-11-02 20:00:00,-472.7790885837394,
2022-11-02 23:00:00,-162.3209225962114,
2022-11-02 23:59:59,-178.4719653721213,c
2022-11-03 00:00:00,-109.06985569760855,
2022-11-03 01:00:00,-109.06985569760855,
2022-11-03 02:30:00,46.946283566443526,
2022-11-03 03:00:00,16.320989380988976,
2022-11-03 18:30:00,16.320989380988976,
2022-11-03 20:00:00,16.320989380988976,
2022-11-03 23:00:00,-0.14073866149192327,
2022-11-03 23:59:59,-73.36287325148669,c
