date,EU_DAX_2022_Q1,meta
2022-03-14 00:00:00,-75.54015958907056,
2022-03-14 03:30:00,-75.54015958907056,
2022-03-14 04:00:00,-75.54015958907056,
2022-03-14 06:00:00,-43.1536573692199,
2022-03-14 08:00:00,-115.25034889253773,
2022-03-14 10:30:00,-107.79387264052477,
2022-03-14 11:00:00,-126.95615776383794,
2022-03-14 23:59:59,-131.15663467624364,c
2022-03-15 00:00:00,-99.41551110256597,
2022-03-15 03:30:00,-99.41551110256597,
2022-03-15 04:00:00,-99.41551110256597,
2022-03-15 06:00:00,-169.62207613806385,
2022-03-15 08:00:00,-191.8776043055496,
2022-03-15 10:30:00,-153.91283039642838,
2022-03-15 11:00:00,-174.95673969256313,
2022-03-15 23:59:59,-169.28564147935802,c
2022-03-16 00:00:00,-97.71957655146993,
2022-03-16 03:30:00,-97.71957655146993,
2022-03-16 04:00:00,-97.71957655146993,
2022-03-16 06:00:00,-104.90274501016621,
2022-03-16 08:00:00,-81.67349819849662,
2022-03-16 10:30:00,-91.76507869291316,
2022-03-16 11:00:00,-54.92030460759608,
2022-03-16 23:59:59,-105.64740922675188,c
2022-03-17 00:00:00,-82.2371136162338,
2022-03-17 03:30:00,-82.2371136162338,
2022-03-17 04:00:00,-82.2371136162338,
2022-03-17 06:00:00,-140.8181780950128,
2022-03-17 08:00:00,-121.1035270701176,
2022-03-17 10:30:00,-107.40835094659411,
2022-03-17 11:00:00,-93.62406205025196,
2022-03-17 23:59:59,-45.49806248747288,c
2022-03-18 00:00:00,-29.53220930975324,
2022-03-18 03:30:00,-29.53220930975324,
2022-03-18 04:00:00,-29.53220930975324,
2022-03-18 06:00:00,-58.01498812991868,
2022-03-18 08:00:00,-82.27624093929433,
2022-03-18 10:30:00,-146.23138345876325,
2022-03-18 11:00:00,-173.42618316072065,
2022-03-18 23:59:59,-383.1821675884379,e
2022-03-21 00:00:00,-343.5924923935328,
2022-03-21 03:30:00,-343.5924923935328,
2022-03-21 04:00:00,-343.5924923935328,
2022-03-21 06:00:00,-306.9816789444879,
2022-03-21 08:00:00,-221.42756589049122,
2022-03-21 10:30:00,-207.2158273803932,
2022-03-21 11:00:00,-203.18766117739833,
2022-03-21 23:59:59,-197.64459723383206,c
2022-03-22 00:00:00,-206.7386729964244,
2022-03-22 03:30:00,-206.7386729964244,
2022-03-22 04:00:00,-206.7386729964244,
2022-03-22 06:00:00,-118.26891906719565,
2022-03-22 08:00:00,-165.64860999677936,
2022-03-22 10:30:00,-212.1758612960628,
2022-03-22 11:00:00,-259.9450842273103,
2022-03-22 23:59:59,-279.6323589618893,c
2022-03-23 00:00:00,-246.3390223240549,
2022-03-23 03:30:00,-246.3390223240549,
2022-03-23 04:00:00,-246.3390223240549,
2022-03-23 06:00:00,-273.40532802810833,
2022-03-23 08:00:00,-280.6010315025457,
2022-03-23 10:30:00,-312.6041799289609,
2022-03-23 11:00:00,-294.29663795922465,
2022-03-23 23:59:59,-287.92940230107297,c
2022-03-24 00:00:00,-211.58949599209626,
2022-03-24 03:30:00,-211.58949599209626,
2022-03-24 04:00:00,-211.58949599209626,
2022-03-24 06:00:00,-177.9415456244004,
2022-03-24 08:00:00,-186.00211577614564,
2022-03-24 10:30:00,-152.81710133218274,
2022-03-24 11:00:00,-144.74337723177084,
2022-03-24 23:59:59,-126.18348629200514,c
2022-03-25 00:00:00,-10.094608390480566,
2022-03-25 03:30:00,-10.094608390480566,
2022-03-25 04:00:00,-10.094608390480566,
2022-03-25 06:00:00,-76.784058284164,
2022-03-25 08:00:00,-123.83674366532576,
2022-03-25 10:30:00,-121.77647157507948,
2022-03-25 11:00:00,-98.2296021313154,
2022-03-25 23:59:59,-98.05374121141294,w
2022-03-28 00:00:00,-93.1011333347624,
2022-03-28 03:30:00,-76.08423043686804,
2022-03-28 04:00:00,-85.2731217428152,
2022-03-28 06:00:00,-24.93554605985547,
2022-03-28 08:00:00,4.695001029130566,
2022-03-28 10:30:00,15.114691845145714,
2022-03-28 11:00:00,2.333939452628364,
2022-03-28 23:59:59,-12.107515604083087,c
2022-03-29 00:00:00,10.867243390103674,
2022-03-29 03:30:00,-7.627027053035793,
2022-03-29 04:00:00,-24.79775117044056,
2022-03-29 06:00:00,6.453286622106226,
2022-03-29 08:00:00,10.564973185761176,
2022-03-29 10:30:00,109.06758818563245,
2022-03-29 11:00:00,100.62274185521865,
2022-03-29 23:59:59,65.51852381186936,c
2022-03-30 00:00:00,66.79312152743593,
2022-03-30 03:30:00,86.70620284708137,
2022-03-30 04:00:00,44.068910211479206,
2022-03-30 06:00:00,32.53736829383545,
2022-03-30 08:00:00,-25.02354149666886,
2022-03-30 10:30:00,50.76623589637536,
2022-03-30 11:00:00,33.82786484346352,
2022-03-30 23:59:59,-19.128999637864364,c
2022-03-31 00:00:00,-18.185177101744323,
2022-03-31 03:30:00,-26.64146193767116,
2022-03-31 04:00:00,-15.568407922997716,
2022-03-31 06:00:00,8.008958643124728,
2022-03-31 08:00:00,-31.87059550643312,
2022-03-31 10:30:00,-116.246373186088,
2022-03-31 11:00:00,-103.12239998514723,
2022-03-31 23:59:59,-124.22349362101761,c
2022-04-01 00:00:00,-112.68758945024446,
2022-04-01 03:30:00,-92.91236708711844,
2022-04-01 04:00:00,-106.42753922698392,
2022-04-01 06:00:00,-162.87838540557703,
2022-04-01 08:00:00,-182.33035678087984,
2022-04-01 10:30:00,-170.11689893648744,
2022-04-01 11:00:00,-168.53638795723998,
2022-04-01 23:59:59,-220.5081021376215,w
2022-04-04 00:00:00,-216.98162144350854,
2022-04-04 03:30:00,-249.76023473436922,
2022-04-04 04:00:00,-247.25553727018604,
2022-04-04 06:00:00,-194.7213807450211,
2022-04-04 08:00:00,-212.54888090214192,
2022-04-04 10:30:00,-224.06744135954733,
2022-04-04 11:00:00,-259.4357289643458,
2022-04-04 23:59:59,-284.29741447206965,c
2022-04-05 00:00:00,-308.75380812938164,
2022-04-05 03:30:00,-363.94124230170456,
2022-04-05 04:00:00,-402.98921806544354,
2022-04-05 06:00:00,-493.03877258584606,
2022-04-05 08:00:00,-480.5477900264213,
2022-04-05 10:30:00,-484.2618290954981,
2022-04-05 11:00:00,-481.89687912115124,
2022-04-05 23:59:59,-500.88417725367697,c
2022-04-06 00:00:00,-478.3467306121439,
2022-04-06 03:30:00,-450.38975591567316,
2022-04-06 04:00:00,-448.4981863115207,
2022-04-06 06:00:00,-454.12773174211276,
2022-04-06 08:00:00,-451.55555435724267,
2022-04-06 10:30:00,-381.9586833296151,
2022-04-06 11:00:00,-344.7478214601566,
2022-04-06 23:59:59,-369.4923913051048,c
2022-04-07 00:00:00,-365.31250256315803,
2022-04-07 03:30:00,-347.9516775109736,
2022-04-07 04:00:00,-398.10427573901376,
2022-04-07 06:00:00,-359.8268189554467,
2022-04-07 08:00:00,-339.757004250356,
2022-04-07 10:30:00,-340.8043002722895,
2022-04-07 11:00:00,-349.8988715099256,
2022-04-07 23:59:59,-356.52776283725905,c
2022-04-08 00:00:00,-308.46334142341414,
2022-04-08 03:30:00,-320.758724574562,
2022-04-08 04:00:00,-294.7898821755716,
2022-04-08 06:00:00,-283.0987387555618,
2022-04-08 08:00:00,-271.45643297483605,
2022-04-08 10:30:00,-254.66950361018016,
2022-04-08 11:00:00,-250.57087016514677,
2022-04-08 23:59:59,-242.74206652047312,w
2022-04-11 00:00:00,-203.63315492836324,
2022-04-11 03:30:00,-95.98859287559637,
2022-04-11 04:00:00,-137.678939070841,
2022-04-11 06:00:00,-138.64834657829897,
2022-04-11 08:00:00,-129.99435730431063,
2022-04-11 10:30:00,-114.87580855825833,
2022-04-11 11:00:00,-118.81004659746043,
2022-04-11 23:59:59,-127.76238540238403,c
2022-04-12 00:00:00,-137.5116307733664,
2022-04-12 03:30:00,-161.07395536092102,
2022-04-12 04:00:00,-170.1342872447154,
2022-04-12 06:00:00,-164.4736151821225,
2022-04-12 08:00:00,-165.78677465503426,
2022-04-12 10:30:00,-128.084142489287,
2022-04-12 11:00:00,-139.81009324143884,
2022-04-12 23:59:59,-138.56338568348036,c
2022-04-13 00:00:00,-129.8704408371396,
2022-04-13 03:30:00,-136.17376010174775,
2022-04-13 04:00:00,-149.60529760336834,
2022-04-13 06:00:00,-174.092022961739,
2022-04-13 08:00:00,-189.47791510437187,
2022-04-13 10:30:00,-193.09858990433997,
2022-04-13 11:00:00,-199.11749569023212,
2022-04-13 23:59:59,-180.28679540208043,c
2022-04-14 00:00:00,-168.2062406599255,
2022-04-14 03:30:00,-128.90260871137824,
2022-04-14 04:00:00,-131.05039546191742,
2022-04-14 06:00:00,-150.9349889655955,
2022-04-14 08:00:00,-173.35509405814946,
2022-04-14 10:30:00,-145.37759222690244,
2022-04-14 11:00:00,-135.5048009048266,
2022-04-14 23:59:59,-148.0547822367397,c
2022-04-15 00:00:00,-148.0547822367397,
2022-04-15 03:30:00,-148.0547822367397,
2022-04-15 04:00:00,-148.0547822367397,
2022-04-15 06:00:00,-148.0547822367397,
2022-04-15 08:00:00,-148.0547822367397,
2022-04-15 10:30:00,-148.0547822367397,
2022-04-15 11:00:00,-148.0547822367397,
2022-04-15 23:59:59,-148.0547822367397,w
