date,MSCI_EM_ADR_HEDGED_2021_Q1,meta
2021-01-04 00:00:00,-177.07837510029947,
2021-01-04 10:00:00,-222.55377891781518,
2021-01-04 10:30:00,-195.08636575545643,
2021-01-04 12:00:00,-210.6100899606613,
2021-01-04 13:30:00,-199.2468497431264,
2021-01-04 15:00:00,-207.9562914600699,
2021-01-04 15:30:30,-207.9562914600699,
2021-01-04 23:59:59,-176.57766315634137,c
2021-01-05 00:00:00,-174.04239686724907,
2021-01-05 10:00:00,-168.61990947873608,
2021-01-05 10:30:00,-198.68319661784062,
2021-01-05 12:00:00,-182.50616996525002,
2021-01-05 13:30:00,-174.37866701790267,
2021-01-05 15:00:00,-172.6190781468033,
2021-01-05 15:30:30,-172.6190781468033,
2021-01-05 23:59:59,-171.1750580491638,c
2021-01-06 00:00:00,-69.97795569033053,
2021-01-06 10:00:00,-65.83504580398858,
2021-01-06 10:30:00,-32.877454149216646,
2021-01-06 12:00:00,-21.475180641591237,
2021-01-06 13:30:00,-15.430930165513132,
2021-01-06 15:00:00,-19.452277099655134,
2021-01-06 15:30:30,-19.452277099655134,
2021-01-06 23:59:59,-18.619975930841633,c
2021-01-07 00:00:00,67.05167230939844,
2021-01-07 10:00:00,67.69868245994121,
2021-01-07 10:30:00,109.11068759003808,
2021-01-07 12:00:00,137.94264336117953,
2021-01-07 13:30:00,128.0351133859615,
2021-01-07 15:00:00,114.31628250948552,
2021-01-07 15:30:30,114.31628250948552,
2021-01-07 23:59:59,144.32215204077215,c
2021-01-08 00:00:00,183.26779190778495,
2021-01-08 10:00:00,173.94708831591947,
2021-01-08 10:30:00,93.71274510076762,
2021-01-08 12:00:00,7.310232988565758,
2021-01-08 13:30:00,-39.20191967330811,
2021-01-08 15:00:00,-18.037022151363885,
2021-01-08 15:30:30,-18.037022151363885,
2021-01-08 23:59:59,-16.370739857518515,w
2021-01-11 00:00:00,-44.464933516173346,
2021-01-11 10:00:00,-89.65710056228488,
2021-01-11 10:30:00,-73.18035366170727,
2021-01-11 12:00:00,-52.524643210321756,
2021-01-11 13:30:00,-31.39992882583033,
2021-01-11 15:00:00,-32.306545828640424,
2021-01-11 15:30:30,-32.306545828640424,
2021-01-11 23:59:59,-19.74282397024126,c
2021-01-12 00:00:00,-24.024886783066563,
2021-01-12 10:00:00,54.65837532474825,
2021-01-12 10:30:00,34.38212402463023,
2021-01-12 12:00:00,122.99650346702458,
2021-01-12 13:30:00,133.4754531449056,
2021-01-12 15:00:00,154.01757910011906,
2021-01-12 15:30:30,154.01757910011906,
2021-01-12 23:59:59,223.94556443493173,c
2021-01-13 00:00:00,151.39002081058243,
2021-01-13 10:00:00,81.77274505359787,
2021-01-13 10:30:00,31.264161891059643,
2021-01-13 12:00:00,53.24333685058821,
2021-01-13 13:30:00,-0.09702539739521399,
2021-01-13 15:00:00,-17.504093893810932,
2021-01-13 15:30:30,-17.504093893810932,
2021-01-13 23:59:59,21.312645843742303,c
2021-01-14 00:00:00,-23.013607160805122,
2021-01-14 10:00:00,-40.86820540931046,
2021-01-14 10:30:00,-51.978063298137386,
2021-01-14 12:00:00,-129.37829502911586,
2021-01-14 13:30:00,-116.53479133607846,
2021-01-14 15:00:00,-107.50104839245716,
2021-01-14 15:30:30,-107.50104839245716,
2021-01-14 23:59:59,-95.78887612552069,c
2021-01-15 00:00:00,-143.58984564800846,
2021-01-15 10:00:00,-153.35595442840554,
2021-01-15 10:30:00,-185.78209077606084,
2021-01-15 12:00:00,-176.04736238474436,
2021-01-15 13:30:00,-162.50810448580557,
2021-01-15 15:00:00,-168.37753338545497,
2021-01-15 15:30:30,-168.37753338545497,
2021-01-15 23:59:59,-166.18390386810222,w
2021-01-18 00:00:00,-166.18390386810222,
2021-01-18 10:00:00,-166.18390386810222,
2021-01-18 10:30:00,-166.18390386810222,
2021-01-18 12:00:00,-166.18390386810222,
2021-01-18 13:30:00,-166.18390386810222,
2021-01-18 15:00:00,-166.18390386810222,
2021-01-18 15:30:30,-166.18390386810222,
2021-01-18 23:59:59,-166.18390386810222,c
2021-01-19 00:00:00,-119.55848637336817,
2021-01-19 10:00:00,-102.95130667875299,
2021-01-19 10:30:00,-113.83316396353234,
2021-01-19 12:00:00,-74.90166155900397,
2021-01-19 13:30:00,-53.07517743956873,
2021-01-19 15:00:00,-43.02641547722658,
2021-01-19 15:30:30,-43.02641547722658,s
2021-01-19 23:59:59,-27.879585792659554,c
2021-01-20 00:00:00,-85.39773938131384,
2021-01-20 10:00:00,-24.60099311057604,
2021-01-20 10:30:00,-26.369871626751547,
2021-01-20 12:00:00,-67.02251539165798,
2021-01-20 13:30:00,-42.5861988510178,
2021-01-20 15:00:00,-36.340164392678616,
2021-01-20 15:30:30,-36.340164392678616,
2021-01-20 23:59:59,-14.943386718313263,c
2021-01-21 00:00:00,-91.85662894465861,
2021-01-21 10:00:00,-50.5299654361404,
2021-01-21 10:30:00,48.04650613697925,
2021-01-21 12:00:00,104.95669392749357,
2021-01-21 13:30:00,101.89632476456154,
2021-01-21 15:00:00,110.23999847128368,
2021-01-21 15:30:30,110.23999847128368,
2021-01-21 23:59:59,109.97776214879934,c
2021-01-22 00:00:00,105.33537037397934,
2021-01-22 10:00:00,94.56932542803224,
2021-01-22 10:30:00,97.50280273657552,
2021-01-22 12:00:00,79.71597389169108,
2021-01-22 13:30:00,86.19661483557525,
2021-01-22 15:00:00,110.02585132918864,
2021-01-22 15:30:30,110.02585132918864,
2021-01-22 23:59:59,121.52571051710322,w
2021-01-25 00:00:00,141.5574624338759,
2021-01-25 10:00:00,292.2565681000766,
2021-01-25 10:30:00,235.48288995167525,
2021-01-25 12:00:00,137.64568444257338,
2021-01-25 13:30:00,67.97201475946349,
2021-01-25 15:00:00,71.34983490257468,
2021-01-25 15:30:30,71.34983490257468,
2021-01-25 23:59:59,21.915601753003898,c
2021-01-26 00:00:00,75.41130352839969,
2021-01-26 10:00:00,44.03509037608285,
2021-01-26 10:30:00,25.114231199842493,
2021-01-26 12:00:00,-46.298678318088264,
2021-01-26 13:30:00,-9.115276985719447,
2021-01-26 15:00:00,12.4699773116281,
2021-01-26 15:30:30,12.4699773116281,
2021-01-26 23:59:59,-6.702057963740117,c
2021-01-27 00:00:00,-38.38607599130489,
2021-01-27 10:00:00,-41.005578077269206,
2021-01-27 10:30:00,-32.39270181470613,
2021-01-27 12:00:00,-36.41594640825372,
2021-01-27 13:30:00,-50.576884644618644,
2021-01-27 15:00:00,-51.27195189977317,
2021-01-27 15:30:30,-51.27195189977317,
2021-01-27 23:59:59,-58.25286058842619,c
2021-01-28 00:00:00,-68.8909979858679,
2021-01-28 10:00:00,-81.26062905401147,
2021-01-28 10:30:00,-86.97846254449155,
2021-01-28 12:00:00,-105.27251450550307,
2021-01-28 13:30:00,-83.55718930741989,
2021-01-28 15:00:00,-64.8022624987259,
2021-01-28 15:30:30,-64.8022624987259,
2021-01-28 23:59:59,-93.71077728713794,c
2021-01-29 00:00:00,-79.64380832991151,
2021-01-29 10:00:00,-56.90591565004672,
2021-01-29 10:30:00,-66.34335305115951,
2021-01-29 12:00:00,-87.1857572427333,
2021-01-29 13:30:00,-109.07002042976524,
2021-01-29 15:00:00,-130.77173367853277,
2021-01-29 15:30:30,-130.77173367853277,
2021-01-29 23:59:59,-97.31578527786905,w
2021-02-01 00:00:00,-33.94223910511687,
2021-02-01 10:00:00,-12.050747679804772,
2021-02-01 10:30:00,-3.966971110132704,
2021-02-01 12:00:00,7.832623950086372,
2021-02-01 13:30:00,36.17087389408414,
2021-02-01 15:00:00,14.122617731874698,
2021-02-01 15:30:30,14.122617731874698,
2021-02-01 23:59:59,12.516960754633828,c
2021-02-02 00:00:00,98.99576304130699,
2021-02-02 10:00:00,47.32900118973885,
2021-02-02 10:30:00,2.3538067919330388,
2021-02-02 12:00:00,105.03759097998477,
2021-02-02 13:30:00,106.87206708887607,
2021-02-02 15:00:00,146.69823224614584,
2021-02-02 15:30:30,146.69823224614584,
2021-02-02 23:59:59,133.37239325771645,c
2021-02-03 00:00:00,90.31197069330176,
2021-02-03 10:00:00,111.78290217153562,
2021-02-03 10:30:00,71.29683961694514,
2021-02-03 12:00:00,142.5428646094275,
2021-02-03 13:30:00,146.3933620148415,
2021-02-03 15:00:00,173.96912583622134,
2021-02-03 15:30:30,173.96912583622134,
2021-02-03 23:59:59,181.46186403306808,c
2021-02-04 00:00:00,123.75539591517622,
2021-02-04 10:00:00,87.50928504160856,
2021-02-04 10:30:00,-2.6224423486273736,
2021-02-04 12:00:00,4.534011721244383,
2021-02-04 13:30:00,50.36514816249405,
