date,XLKCAP_2022_Q1,meta
2022-03-25 10:30:00,-60.349943278442296,
2022-03-25 12:00:00,-48.14220268912196,
2022-03-25 13:30:00,-50.42129349072157,
2022-03-25 15:00:00,-64.57606990640907,
2022-03-25 15:30:30,-64.57606990640907,
2022-03-25 23:59:59,-43.75143311991077,w
2022-03-28 00:00:00,-25.62676762278411,
2022-03-28 10:00:00,-52.009902106864956,
2022-03-28 10:30:00,-43.90481326295739,
2022-03-28 12:00:00,-29.12365142711133,
2022-03-28 13:30:00,-48.29285279852414,
2022-03-28 15:00:00,-41.59785672462603,
2022-03-28 15:30:30,-41.59785672462603,
2022-03-28 23:59:59,-46.03620613680019,c
2022-03-29 00:00:00,-34.46601051792568,
2022-03-29 10:00:00,-18.738495378403304,
2022-03-29 10:30:00,-37.50439597695069,
2022-03-29 12:00:00,-9.908705625275125,
2022-03-29 13:30:00,-6.756755856577644,
2022-03-29 15:00:00,-6.515272932779826,
2022-03-29 15:30:30,-6.515272932779826,
2022-03-29 23:59:59,-15.149008538122043,c
2022-03-30 00:00:00,-1.2317072757974898,
2022-03-30 10:00:00,9.249493761460737,
2022-03-30 10:30:00,-15.773727085574684,
2022-03-30 12:00:00,8.16150008764279,
2022-03-30 13:30:00,0.6412180609501537,
2022-03-30 15:00:00,-3.1426411926416087,
2022-03-30 15:30:30,-3.1426411926416087,
2022-03-30 23:59:59,0.0,a
2022-03-31 00:00:00,-14.82631232651573,
2022-03-31 10:00:00,1.6279806530997423,
2022-03-31 10:30:00,-17.08929533967541,
2022-03-31 12:00:00,-22.487406003736933,
2022-03-31 13:30:00,-0.3008451013547617,
2022-03-31 15:00:00,-13.170794854134076,
2022-03-31 15:30:30,-13.170794854134076,
2022-03-31 23:59:59,8.091322025700386,e
2022-04-01 00:00:00,29.82420369304652,
2022-04-01 10:00:00,81.84429702755466,
2022-04-01 10:30:00,68.56051477043661,
2022-04-01 12:00:00,70.00283061717127,
2022-04-01 13:30:00,73.43094437324393,
2022-04-01 15:00:00,69.92087957906132,
2022-04-01 15:30:30,69.92087957906132,
2022-04-01 23:59:59,58.62937156325343,w
2022-04-04 00:00:00,66.52646103628288,
2022-04-04 10:00:00,12.291034058392436,
2022-04-04 10:30:00,19.416120821832,
2022-04-04 12:00:00,29.911632863994654,
2022-04-04 13:30:00,31.042185435227868,
2022-04-04 15:00:00,29.84861213109378,
2022-04-04 15:30:30,29.84861213109378,
2022-04-04 23:59:59,23.964526138543174,c
2022-04-05 00:00:00,25.813010649781635,
2022-04-05 10:00:00,41.67610304122821,
2022-04-05 10:30:00,43.84089423256022,
2022-04-05 12:00:00,61.089715758139974,
2022-04-05 13:30:00,78.72693104552489,
2022-04-05 15:00:00,85.97318698409282,
2022-04-05 15:30:30,85.97318698409282,
2022-04-05 23:59:59,87.75255218328516,c
2022-04-06 00:00:00,142.0473802077636,
2022-04-06 10:00:00,135.0630842833671,
2022-04-06 10:30:00,160.19901337968463,
2022-04-06 12:00:00,173.9889040883964,
2022-04-06 13:30:00,173.72593098418915,
2022-04-06 15:00:00,151.74390759813204,
2022-04-06 15:30:30,151.74390759813204,
2022-04-06 23:59:59,164.4565568902215,c
2022-04-07 00:00:00,159.65457246787776,
2022-04-07 10:00:00,161.60548038186553,
2022-04-07 10:30:00,156.05782658023065,
2022-04-07 12:00:00,195.51133121912065,
2022-04-07 13:30:00,208.12471043366,
2022-04-07 15:00:00,188.97092536164075,
2022-04-07 15:30:30,188.97092536164075,
2022-04-07 23:59:59,190.6184168453908,c
2022-04-08 00:00:00,197.6145431040217,
2022-04-08 10:00:00,253.92559812659837,
2022-04-08 10:30:00,258.64511480601016,
2022-04-08 12:00:00,262.1461647596774,
2022-04-08 13:30:00,265.88267462614016,
2022-04-08 15:00:00,260.80522073806833,
2022-04-08 15:30:30,260.80522073806833,
2022-04-08 23:59:59,258.90011227481943,w
2022-04-11 00:00:00,317.969045757485,
2022-04-11 10:00:00,347.30412844112897,
2022-04-11 10:30:00,346.47373399413533,
2022-04-11 12:00:00,349.4110205018407,
2022-04-11 13:30:00,346.05503961315964,
2022-04-11 15:00:00,345.30480722733023,
2022-04-11 15:30:30,345.30480722733023,
2022-04-11 23:59:59,336.27681641552823,c
2022-04-12 00:00:00,300.50255111063706,
2022-04-12 10:00:00,305.86580357049775,
2022-04-12 10:30:00,308.29933792753826,
2022-04-12 12:00:00,337.97455214156156,
2022-04-12 13:30:00,343.42161154970137,
2022-04-12 15:00:00,331.50894386091596,
2022-04-12 15:30:30,331.50894386091596,
2022-04-12 23:59:59,313.3029491051816,c
2022-04-13 00:00:00,294.4693185189965,
2022-04-13 10:00:00,304.0653527516414,
2022-04-13 10:30:00,281.2025502334531,
2022-04-13 12:00:00,271.0452388706766,
2022-04-13 13:30:00,265.9421303927971,
2022-04-13 15:00:00,266.0874609007931,
2022-04-13 15:30:30,266.0874609007931,
2022-04-13 23:59:59,271.701342497477,c
2022-04-14 00:00:00,251.48418266196404,
2022-04-14 10:00:00,282.4368132105847,
2022-04-14 10:30:00,309.76053127501996,
2022-04-14 12:00:00,320.07081666156415,
2022-04-14 13:30:00,325.9456078826964,
2022-04-14 15:00:00,336.9385237619491,
2022-04-14 15:30:30,336.9385237619491,
2022-04-14 23:59:59,339.9402193055145,c
