date,DGRO_2022_Q2,meta
2022-05-20 00:00:00,20.886594867121175,
2022-05-20 10:00:00,-31.013061738898386,
2022-05-20 10:30:00,-26.80812994211351,
2022-05-20 12:00:00,-11.631167201506969,
2022-05-20 13:30:00,0.6757925409810923,
2022-05-20 15:00:00,-8.517583058994205,
2022-05-20 15:30:30,-8.517583058994205,
2022-05-20 23:59:59,-12.708163600089165,w
2022-05-23 00:00:00,-6.453787242225417,
2022-05-23 10:00:00,-63.77954965563663,
2022-05-23 10:30:00,-70.07090614412436,
2022-05-23 12:00:00,-47.16095376958765,
2022-05-23 13:30:00,-29.27645214129666,
2022-05-23 15:00:00,-36.004016334660264,
2022-05-23 15:30:30,-36.004016334660264,
2022-05-23 23:59:59,-41.32713646888715,c
2022-05-24 00:00:00,-37.51200374207838,
2022-05-24 10:00:00,-97.27133436957638,
2022-05-24 10:30:00,-86.72427323448005,
2022-05-24 12:00:00,-65.05326952155133,
2022-05-24 13:30:00,-63.231210195133826,
2022-05-24 15:00:00,-67.53171858824089,
2022-05-24 15:30:30,-67.53171858824089,
2022-05-24 23:59:59,-73.3545572760247,c
2022-05-25 00:00:00,-76.15939628954015,
2022-05-25 10:00:00,-93.8468342081569,
2022-05-25 10:30:00,-66.12721826881761,
2022-05-25 12:00:00,-58.54236889653248,
2022-05-25 13:30:00,-50.63105712943684,
2022-05-25 15:00:00,-43.58956779234859,
2022-05-25 15:30:30,-43.58956779234859,
2022-05-25 23:59:59,-55.825202457584055,c
2022-05-26 00:00:00,-58.41060961359494,
2022-05-26 10:00:00,-43.036439410053845,
2022-05-26 10:30:00,-23.652698790713202,
2022-05-26 12:00:00,-17.211833401417607,
2022-05-26 13:30:00,1.9397729089550921,
2022-05-26 15:00:00,-19.699022205068786,
2022-05-26 15:30:30,-19.699022205068786,
2022-05-26 23:59:59,-11.42494959246801,c
2022-05-27 00:00:00,-8.570210615141605,
2022-05-27 10:00:00,-2.6918731440960073,
2022-05-27 10:30:00,-9.448087507894343,
2022-05-27 12:00:00,-9.064324120858146,
2022-05-27 13:30:00,-12.872077167312682,
2022-05-27 15:00:00,-3.6344434656434714,
2022-05-27 15:30:30,-3.6344434656434714,
2022-05-27 23:59:59,-15.944565140762506,w
2022-05-30 00:00:00,-15.944565140762506,
2022-05-30 10:00:00,-15.944565140762506,
2022-05-30 10:30:00,-15.944565140762506,
2022-05-30 12:00:00,-15.944565140762506,
2022-05-30 13:30:00,-15.944565140762506,
2022-05-30 15:00:00,-15.944565140762506,
2022-05-30 15:30:30,-15.944565140762506,
2022-05-30 23:59:59,-15.944565140762506,c
2022-05-31 00:00:00,4.365195444380333,
2022-05-31 10:00:00,22.21085024932404,
2022-05-31 10:30:00,8.17854443439046,
2022-05-31 12:00:00,15.085388099137162,
2022-05-31 13:30:00,2.6807784353629813,
2022-05-31 15:00:00,17.505423373666645,
2022-05-31 15:30:30,17.505423373666645,s
2022-05-31 23:59:59,23.909029125743018,c
2022-06-01 00:00:00,18.472955175065636,
2022-06-01 10:00:00,50.6974295618968,
2022-06-01 10:30:00,31.737488408900617,
2022-06-01 12:00:00,26.43463905064982,
2022-06-01 13:30:00,15.967106825338305,
2022-06-01 15:00:00,7.126145368617017,
2022-06-01 15:30:30,7.126145368617017,
2022-06-01 23:59:59,6.052603874095212,c
2022-06-02 00:00:00,10.403741282619649,
2022-06-02 10:00:00,83.41420089468534,
2022-06-02 10:30:00,86.14259243377955,
2022-06-02 12:00:00,75.0329299815287,
2022-06-02 13:30:00,109.83141430433216,
2022-06-02 15:00:00,115.73608753762596,
2022-06-02 15:30:30,115.73608753762596,
2022-06-02 23:59:59,101.96839678615606,c
2022-06-03 00:00:00,102.10805706169981,
2022-06-03 10:00:00,65.98533535481829,
2022-06-03 10:30:00,49.119353508987615,
2022-06-03 12:00:00,58.50654330538714,
2022-06-03 13:30:00,57.72580830380798,
2022-06-03 15:00:00,48.01954872541228,
2022-06-03 15:30:30,48.01954872541228,
2022-06-03 23:59:59,49.097586372521846,w
2022-06-06 00:00:00,27.74235183916835,
2022-06-06 10:00:00,47.48579690698011,
2022-06-06 10:30:00,52.71165999462505,
2022-06-06 12:00:00,41.129483975363655,
2022-06-06 13:30:00,46.08499347206293,
2022-06-06 15:00:00,46.01528290774627,
2022-06-06 15:30:30,46.01528290774627,
2022-06-06 23:59:59,40.17945761566011,c
2022-06-07 00:00:00,3.645203473807669,
2022-06-07 10:00:00,-8.318556675699938,
2022-06-07 10:30:00,3.344923053118009,
2022-06-07 12:00:00,-7.932029811780922,
2022-06-07 13:30:00,-9.25590374273952,
2022-06-07 15:00:00,-20.813428916186012,
2022-06-07 15:30:30,-20.813428916186012,u
2022-06-07 23:59:59,-32.21929137908501,c
2022-06-08 00:00:00,-63.98272496156869,
2022-06-08 10:00:00,-60.59169648591569,
2022-06-08 10:30:00,-72.46664296477275,
2022-06-08 12:00:00,-77.29401851708121,
2022-06-08 13:30:00,-68.86215135593125,
2022-06-08 15:00:00,-62.990270506381876,
2022-06-08 15:30:30,-62.990270506381876,
2022-06-08 23:59:59,-69.90199861459132,c
2022-06-09 00:00:00,-51.193253739659895,
2022-06-09 10:00:00,-32.9184928172333,
2022-06-09 10:30:00,-20.11776522144396,
2022-06-09 12:00:00,-16.975686913291383,
2022-06-09 13:30:00,-19.710090864147787,
2022-06-09 15:00:00,-28.5080214719826,
2022-06-09 15:30:30,-28.5080214719826,
2022-06-09 23:59:59,-3.3259565462885803,c
2022-06-10 00:00:00,-3.4877894650251164,
2022-06-10 10:00:00,-21.165150679324142,
2022-06-10 10:30:00,-7.529158432497752,
2022-06-10 12:00:00,-4.710164343748829,
2022-06-10 13:30:00,0.06347210344870291,
2022-06-10 15:00:00,-10.64903359578534,
2022-06-10 15:30:30,-10.64903359578534,
2022-06-10 23:59:59,0.0,a
2022-06-13 00:00:00,36.16049227903454,
2022-06-13 10:00:00,49.02947677401767,
2022-06-13 10:30:00,63.82988765692926,
2022-06-13 12:00:00,51.76788505825425,
2022-06-13 13:30:00,83.37192324271336,
2022-06-13 15:00:00,78.98793338283758,
2022-06-13 15:30:30,78.98793338283758,
