date,AS_MSCI_EM_HK_MIG_2022_Q2,meta
2022-05-05 01:00:00,-738.6763303492617,
2022-05-05 02:30:00,-703.3762736050485,
2022-05-05 03:00:00,-697.2700571168443,
2022-05-05 18:30:00,-697.2700571168443,
2022-05-05 20:00:00,-697.2700571168443,
2022-05-05 23:00:00,-685.1946680484834,
2022-05-05 23:59:59,-597.0753255474656,c
2022-05-06 00:00:00,-538.1360011257875,
2022-05-06 01:00:00,-538.1360011257875,
2022-05-06 02:30:00,-557.0628485910374,
2022-05-06 03:00:00,-552.6397415932925,
2022-05-06 18:30:00,-552.6397415932925,
2022-05-06 20:00:00,-552.6397415932925,
2022-05-06 23:00:00,-552.6397415932925,
2022-05-06 23:59:59,-526.0090347132837,w
2022-05-09 00:00:00,-526.0090347132837,
2022-05-09 01:00:00,-526.0090347132837,
2022-05-09 02:30:00,-526.0090347132837,
2022-05-09 03:00:00,-526.0090347132837,
2022-05-09 18:30:00,-526.0090347132837,
2022-05-09 20:00:00,-526.0090347132837,
2022-05-09 23:00:00,-581.5300008283793,
2022-05-09 23:59:59,-581.5300008283793,c
2022-05-10 00:00:00,-511.7242003153251,
2022-05-10 01:00:00,-511.7242003153251,
2022-05-10 02:30:00,-597.9108503013131,
2022-05-10 03:00:00,-592.5104595736284,
2022-05-10 18:30:00,-592.5104595736284,
2022-05-10 20:00:00,-592.5104595736284,
2022-05-10 23:00:00,-531.9776425142982,
2022-05-10 23:59:59,-559.2703038061818,c
2022-05-11 00:00:00,-609.0175688461322,
2022-05-11 01:00:00,-609.0175688461322,
2022-05-11 02:30:00,-522.6927114611735,
2022-05-11 03:00:00,-471.1617978978393,
2022-05-11 18:30:00,-471.1617978978393,
2022-05-11 20:00:00,-471.1617978978393,
2022-05-11 23:00:00,-256.03695883434557,
2022-05-11 23:59:59,-276.0056951422948,c
2022-05-12 00:00:00,-249.95980019428043,
2022-05-12 01:00:00,-249.95980019428043,
2022-05-12 02:30:00,-171.9007582448594,
2022-05-12 03:00:00,-205.2409149037594,
2022-05-12 18:30:00,-205.2409149037594,
2022-05-12 20:00:00,-205.2409149037594,
2022-05-12 23:00:00,35.75205602931874,
2022-05-12 23:59:59,0.0,a
2022-05-13 00:00:00,-23.650811026284828,
2022-05-13 01:00:00,-23.650811026284828,
2022-05-13 02:30:00,-60.14840987568914,
2022-05-13 03:00:00,-93.36388818545493,
2022-05-13 18:30:00,-93.36388818545493,
2022-05-13 20:00:00,-93.36388818545493,
2022-05-13 23:00:00,-93.36388818545493,
2022-05-13 23:59:59,-116.12657403757021,w
2022-05-16 00:00:00,-90.5949517651843,
2022-05-16 01:00:00,-90.5949517651843,
2022-05-16 02:30:00,-178.11610415255927,
2022-05-16 03:00:00,-185.07310033823978,
2022-05-16 18:30:00,-185.07310033823978,
2022-05-16 20:00:00,-185.07310033823978,
2022-05-16 23:00:00,-127.07044771326491,
2022-05-16 23:59:59,-167.21177365670155,c
2022-05-17 00:00:00,-186.9288017673216,
2022-05-17 01:00:00,-186.9288017673216,
2022-05-17 02:30:00,-189.61375483717984,
2022-05-17 03:00:00,-195.39755997143857,
2022-05-17 18:30:00,-195.39755997143857,
2022-05-17 20:00:00,-195.39755997143857,
2022-05-17 23:00:00,-253.79845033375022,
2022-05-17 23:59:59,-235.58062110099854,c
0,-235.58062110099854,
0,-235.58062110099854,
0,-235.58062110099854,
0,-235.58062110099854,
0,-235.58062110099854,
0,-235.58062110099854,
0,-235.58062110099854,
0,-235.58062110099854,
0,-235.58062110099854,
0,-235.58062110099854,
0,-235.58062110099854,
0,-235.58062110099854,
0,-235.58062110099854,
0,-235.58062110099854,
0,-235.58062110099854,
0,-235.58062110099854,
0,-235.58062110099854,
0,-235.58062110099854,
0,-235.58062110099854,
0,-235.58062110099854,
0,-235.58062110099854,
0,-235.58062110099854,
0,-235.58062110099854,
0,-235.58062110099854,
2022-05-18 00:00:00,-243.55513146026078,
2022-05-18 01:00:00,-243.55513146026078,
2022-05-18 02:30:00,-327.193821295984,
2022-05-18 03:00:00,-309.00409910370036,
2022-05-18 18:30:00,-309.00409910370036,
2022-05-18 20:00:00,-309.00409910370036,
2022-05-18 23:00:00,-387.07161826771335,
2022-05-18 23:59:59,-383.23434980432467,c
2022-05-19 00:00:00,-340.5434971718696,
2022-05-19 01:00:00,-340.5434971718696,
2022-05-19 02:30:00,-306.0432576623998,
2022-05-19 03:00:00,-318.9105861870694,
2022-05-19 18:30:00,-318.9105861870694,
2022-05-19 20:00:00,-318.9105861870694,
2022-05-19 23:00:00,-243.58421532290686,
2022-05-19 23:59:59,-228.08234948562585,c
2022-05-20 00:00:00,-258.8024210379135,
2022-05-20 01:00:00,-258.8024210379135,
2022-05-20 02:30:00,-242.69843472579942,
2022-05-20 03:00:00,-253.99367411521416,
2022-05-20 18:30:00,-253.99367411521416,
2022-05-20 20:00:00,-253.99367411521416,
2022-05-20 23:00:00,-253.99367411521416,
2022-05-20 23:59:59,-270.0329943345778,w
2022-05-23 00:00:00,-194.15505964693057,
2022-05-23 01:00:00,-194.15505964693057,
2022-05-23 02:30:00,-243.12154897537857,
2022-05-23 03:00:00,-257.2568326973733,
2022-05-23 18:30:00,-257.2568326973733,
2022-05-23 20:00:00,-257.2568326973733,
2022-05-23 23:00:00,-86.42599407644775,
2022-05-23 23:59:59,-70.8574969235724,c
2022-05-24 00:00:00,-73.09839010657197,
2022-05-24 01:00:00,-73.09839010657197,
2022-05-24 02:30:00,-38.559920391295236,
2022-05-24 03:00:00,-12.691684886632174,
2022-05-24 18:30:00,-12.691684886632174,
2022-05-24 20:00:00,-12.691684886632174,
2022-05-24 23:00:00,-114.48608780455925,
2022-05-24 23:59:59,-168.71512962661564,c
2022-05-25 00:00:00,-142.18355129712745,
2022-05-25 01:00:00,-142.18355129712745,
2022-05-25 02:30:00,-154.53511982492,
2022-05-25 03:00:00,-173.11987899525138,
2022-05-25 18:30:00,-173.11987899525138,
2022-05-25 20:00:00,-173.11987899525138,
2022-05-25 23:00:00,-38.58312730678699,
2022-05-25 23:59:59,-138.90562829002374,c
2022-05-26 00:00:00,-167.29941219142438,
2022-05-26 01:00:00,-167.29941219142438,
2022-05-26 02:30:00,-97.38697343151034,
2022-05-26 03:00:00,-72.71294603076603,
2022-05-26 18:30:00,-72.71294603076603,
2022-05-26 20:00:00,-72.71294603076603,
2022-05-26 23:00:00,7.255969951396764,
2022-05-26 23:59:59,-21.919450332659835,c
2022-05-27 00:00:00,-77.17707228465952,
2022-05-27 01:00:00,-77.17707228465952,
2022-05-27 02:30:00,-36.84102599339349,
2022-05-27 03:00:00,-30.030530230247678,
2022-05-27 18:30:00,-30.030530230247678,
2022-05-27 20:00:00,-30.030530230247678,
2022-05-27 23:00:00,-30.030530230247678,
2022-05-27 23:59:59,-53.58402818838567,w
2022-05-30 00:00:00,-25.09041179376709,
2022-05-30 01:00:00,-25.09041179376709,
2022-05-30 02:30:00,-58.46625690770543,
2022-05-30 03:00:00,-82.58011039503253,
2022-05-30 18:30:00,-82.58011039503253,
2022-05-30 20:00:00,-82.58011039503253,
2022-05-30 23:00:00,-202.27321957185086,
2022-05-30 23:59:59,-227.468377468379,c
2022-05-31 00:00:00,-212.81351812137837,
2022-05-31 01:00:00,-212.81351812137837,
2022-05-31 02:30:00,-357.94938341947,
2022-05-31 03:00:00,-343.9079971248466,
2022-05-31 18:30:00,-343.9079971248466,
2022-05-31 20:00:00,-343.9079971248466,
2022-05-31 23:00:00,-295.84365877753953,
2022-05-31 23:59:59,-324.45993902315695,e
2022-06-01 00:00:00,-309.4472194559721,
2022-06-01 01:00:00,-309.4472194559721,
2022-06-01 02:30:00,-297.68082213755133,
2022-06-01 03:00:00,-312.090037635523,
2022-06-01 18:30:00,-312.090037635523,
2022-06-01 20:00:00,-312.090037635523,
2022-06-01 23:00:00,-224.8162923078653,
2022-06-01 23:59:59,-238.38966483211334,c
2022-06-02 00:00:00,-177.2839788093579,
2022-06-02 01:00:00,-177.2839788093579,
2022-06-02 02:30:00,-201.33949274082443,
2022-06-02 03:00:00,-246.97834235099253,
2022-06-02 18:30:00,-246.97834235099253,
2022-06-02 20:00:00,-246.97834235099253,
2022-06-02 23:00:00,-246.97834235099253,
2022-06-02 23:59:59,-227.6939766150972,c
2022-06-03 00:00:00,-227.6939766150972,
2022-06-03 01:00:00,-227.6939766150972,
2022-06-03 02:30:00,-227.6939766150972,
2022-06-03 03:00:00,-227.6939766150972,
2022-06-03 18:30:00,-227.6939766150972,
2022-06-03 20:00:00,-227.6939766150972,
2022-06-03 23:00:00,-227.6939766150972,
2022-06-03 23:59:59,-227.6939766150972,w
2022-06-06 00:00:00,-52.82900268606318,
2022-06-06 01:00:00,-52.82900268606318,
2022-06-06 02:30:00,29.045906837400253,
2022-06-06 03:00:00,26.441361778657665,
2022-06-06 18:30:00,26.441361778657665,
2022-06-06 20:00:00,26.441361778657665,
2022-06-06 23:00:00,-303.2098084938698,
2022-06-06 23:59:59,-373.39044384703266,c
2022-06-07 00:00:00,-378.91493761058246,
2022-06-07 01:00:00,-378.91493761058246,
2022-06-07 02:30:00,-252.35924124100347,
2022-06-07 03:00:00,-254.69089195607012,
2022-06-07 18:30:00,-254.69089195607012,
2022-06-07 20:00:00,-254.69089195607012,
2022-06-07 23:00:00,-238.7563470167861,
2022-06-07 23:59:59,-139.53205952550434,c
2022-06-08 00:00:00,-198.14353466110606,
2022-06-08 01:00:00,-198.14353466110606,
2022-06-08 02:30:00,-297.1559416814971,
2022-06-08 03:00:00,-357.6131511218573,
2022-06-08 18:30:00,-357.6131511218573,
2022-06-08 20:00:00,-357.6131511218573,
2022-06-08 23:00:00,-579.562190847284,
2022-06-08 23:59:59,-528.786632942616,c
2022-06-09 00:00:00,-560.6007160744075,
2022-06-09 01:00:00,-560.6007160744075,
2022-06-09 02:30:00,-528.298182604497,
2022-06-09 03:00:00,-495.8477787326856,
2022-06-09 18:30:00,-495.8477787326856,
2022-06-09 20:00:00,-495.8477787326856,
2022-06-09 23:00:00,-430.90965666719603,
2022-06-09 23:59:59,-500.84596674723434,c
2022-06-10 00:00:00,-479.5314497045629,
2022-06-10 01:00:00,-479.5314497045629,
2022-06-10 02:30:00,-467.09767196083976,
2022-06-10 03:00:00,-494.3313489941211,
2022-06-10 18:30:00,-494.3313489941211,
2022-06-10 20:00:00,-494.3313489941211,
2022-06-10 23:00:00,-494.3313489941211,
2022-06-10 23:59:59,-485.628864441107,w
2022-06-13 00:00:00,-391.7545813511888,
2022-06-13 01:00:00,-391.7545813511888,
2022-06-13 02:30:00,-293.72851218454616,
2022-06-13 03:00:00,-281.4618143777725,
2022-06-13 18:30:00,-281.4618143777725,
2022-06-13 20:00:00,-281.4618143777725,
2022-06-13 23:00:00,-102.809553654306,
2022-06-13 23:59:59,-44.623220336238774,c
2022-06-14 00:00:00,-40.18646295254348,
2022-06-14 01:00:00,-40.18646295254348,
2022-06-14 02:30:00,-131.83716840436136,
2022-06-14 03:00:00,-157.74967845296487,
2022-06-14 18:30:00,-157.74967845296487,
2022-06-14 20:00:00,-157.74967845296487,
2022-06-14 23:00:00,-212.14841364186032,
2022-06-14 23:59:59,-317.8073450532793,c
2022-06-15 00:00:00,-380.3698676910508,
2022-06-15 01:00:00,-380.3698676910508,
2022-06-15 02:30:00,-329.771326128307,
2022-06-15 03:00:00,-298.17640058090365,
2022-06-15 18:30:00,-298.17640058090365,
2022-06-15 20:00:00,-298.17640058090365,
2022-06-15 23:00:00,-321.16612022722074,
2022-06-15 23:59:59,-360.60655630416113,c
2022-06-16 00:00:00,-388.8844144418699,
2022-06-16 01:00:00,-388.8844144418699,
2022-06-16 02:30:00,-246.76035819175922,
2022-06-16 03:00:00,-271.44851820681106,
2022-06-16 18:30:00,-271.44851820681106,
2022-06-16 20:00:00,-271.44851820681106,
2022-06-16 23:00:00,-81.90781588798382,
2022-06-16 23:59:59,-96.70757107286954,c
2022-06-17 00:00:00,-93.46977447346035,
2022-06-17 01:00:00,-93.46977447346035,
2022-06-17 02:30:00,-133.81220112713254,
2022-06-17 03:00:00,-142.15989103630272,
2022-06-17 18:30:00,-142.15989103630272,
2022-06-17 20:00:00,-142.15989103630272,
2022-06-17 23:00:00,-142.15989103630272,
2022-06-17 23:59:59,-142.68408248875494,w
2022-06-20 00:00:00,-473.20340424843926,
2022-06-20 01:00:00,-473.20340424843926,
2022-06-20 02:30:00,-419.06095814204764,
2022-06-20 03:00:00,-420.60219791631425,
2022-06-20 18:30:00,-420.60219791631425,
2022-06-20 20:00:00,-420.60219791631425,
2022-06-20 23:00:00,-471.9368035306279,
2022-06-20 23:59:59,-488.74063927623774,c
2022-06-21 00:00:00,-505.54927846065675,
2022-06-21 01:00:00,-505.54927846065675,
2022-06-21 02:30:00,-437.98809244240056,
2022-06-21 03:00:00,-493.612683049344,
2022-06-21 18:30:00,-493.612683049344,
2022-06-21 20:00:00,-493.612683049344,
2022-06-21 23:00:00,-505.9321158559396,
2022-06-21 23:59:59,-458.5164652534004,c
2022-06-22 00:00:00,-457.43706252622997,
2022-06-22 01:00:00,-457.43706252622997,
2022-06-22 02:30:00,-411.51933961789473,
2022-06-22 03:00:00,-428.4716154172911,
2022-06-22 18:30:00,-428.4716154172911,
2022-06-22 20:00:00,-428.4716154172911,
2022-06-22 23:00:00,-360.97984427636584,
2022-06-22 23:59:59,-398.8884957637374,c
2022-06-23 00:00:00,-386.3480264705913,
2022-06-23 01:00:00,-386.3480264705913,
2022-06-23 02:30:00,-463.7606576088783,
2022-06-23 03:00:00,-473.2061435962987,
2022-06-23 18:30:00,-473.2061435962987,
2022-06-23 20:00:00,-473.2061435962987,
2022-06-23 23:00:00,-609.4418137983694,
2022-06-23 23:59:59,-607.1294304179628,c
2022-06-24 00:00:00,-622.7661996829229,
2022-06-24 01:00:00,-622.7661996829229,
2022-06-24 02:30:00,-619.3908677977788,
2022-06-24 03:00:00,-609.9603766228456,
2022-06-24 18:30:00,-609.9603766228456,
2022-06-24 20:00:00,-609.9603766228456,
2022-06-24 23:00:00,-609.9603766228456,
2022-06-24 23:59:59,-595.0656293899056,w
2022-06-27 00:00:00,-605.0016642601031,
2022-06-27 01:00:00,-605.0016642601031,
2022-06-27 02:30:00,-491.2154023724488,
2022-06-27 03:00:00,-566.8197105295903,
2022-06-27 18:30:00,-566.8197105295903,
2022-06-27 20:00:00,-566.8197105295903,
2022-06-27 23:00:00,-413.7545880761036,
2022-06-27 23:59:59,-393.23420173204977,c
2022-06-28 00:00:00,-404.78799944080856,
2022-06-28 01:00:00,-404.78799944080856,
2022-06-28 02:30:00,-479.86735361684805,
2022-06-28 03:00:00,-423.5925689641808,
2022-06-28 18:30:00,-423.5925689641808,
2022-06-28 20:00:00,-423.5925689641808,
2022-06-28 23:00:00,-423.5925689641808,
2022-06-28 23:59:59,-461.56170626880066,c
