date,MSCI_BRL_2022_Q3,meta
2022-07-07 00:00:00,400.03252096307915,
2022-07-07 10:00:00,283.99077827844303,
2022-07-07 10:30:00,290.9584055742289,
2022-07-07 12:00:00,307.0622812044294,
2022-07-07 13:30:00,279.7219703059818,
2022-07-07 15:00:00,263.7873445845671,
2022-07-07 15:30:30,263.7873445845671,
2022-07-07 23:59:59,402.6769303971887,c
2022-07-08 00:00:00,402.6769303971887,
2022-07-08 10:00:00,402.6769303971887,
2022-07-08 10:30:00,402.6769303971887,
2022-07-08 12:00:00,402.6769303971887,
2022-07-08 13:30:00,402.6769303971887,
2022-07-08 15:00:00,402.6769303971887,
2022-07-08 15:30:30,402.6769303971887,
2022-07-08 23:59:59,402.6769303971887,w
2022-07-11 00:00:00,520.5225555080688,
2022-07-11 10:00:00,544.7267094352883,
2022-07-11 10:30:00,567.1189442907216,
2022-07-11 12:00:00,546.7847665745812,
2022-07-11 13:30:00,562.5995829964031,
2022-07-11 15:00:00,644.6304539980229,
2022-07-11 15:30:30,644.6304539980229,
2022-07-11 23:59:59,575.1164340090018,c
2022-07-12 00:00:00,603.017523144501,
2022-07-12 10:00:00,720.1671241688819,
2022-07-12 10:30:00,673.0600355857077,
2022-07-12 12:00:00,642.6351518156334,
2022-07-12 13:30:00,618.3662021895343,
2022-07-12 15:00:00,660.3310972941035,
2022-07-12 15:30:30,660.3310972941035,
2022-07-12 23:59:59,612.5286904477325,c
2022-07-13 00:00:00,662.0357848825006,
2022-07-13 10:00:00,602.0851391213237,
2022-07-13 10:30:00,615.1718096625227,
2022-07-13 12:00:00,513.7935492006127,
2022-07-13 13:30:00,459.1175343925079,
2022-07-13 15:00:00,523.9622125755941,
2022-07-13 15:30:30,523.9622125755941,
2022-07-13 23:59:59,667.1794000223872,c
2022-07-14 00:00:00,822.9698564075388,
2022-07-14 10:00:00,865.1206268915121,
2022-07-14 10:30:00,855.3102239461896,
2022-07-14 12:00:00,764.8383346682313,
2022-07-14 13:30:00,767.8740969613245,
2022-07-14 15:00:00,789.1545588668923,
2022-07-14 15:30:30,789.1545588668923,
2022-07-14 23:59:59,818.9607341412866,c
2022-07-15 00:00:00,811.457612200451,
2022-07-15 10:00:00,962.9359524675729,
2022-07-15 10:30:00,858.4370341467966,
2022-07-15 12:00:00,788.4889656839168,
2022-07-15 13:30:00,806.6960973593777,
2022-07-15 15:00:00,813.5402985900073,
2022-07-15 15:30:30,813.5402985900073,
2022-07-15 23:59:59,837.8321190580245,w
2022-07-18 00:00:00,749.8208151500312,
2022-07-18 10:00:00,724.7766787084784,
2022-07-18 10:30:00,730.0656359656368,
2022-07-18 12:00:00,724.4950482382337,
2022-07-18 13:30:00,715.5162079580841,
2022-07-18 15:00:00,889.5855472685362,
2022-07-18 15:30:30,889.5855472685362,s
2022-07-18 23:59:59,817.0425478379675,c
2022-07-19 00:00:00,821.9123113598998,
2022-07-19 10:00:00,777.6731746222194,
2022-07-19 10:30:00,728.9996141694046,
2022-07-19 12:00:00,784.7493664462727,
2022-07-19 13:30:00,713.2279383898222,
2022-07-19 15:00:00,756.5540279986908,
2022-07-19 15:30:30,756.5540279986908,
2022-07-19 23:59:59,717.7874259399723,c
2022-07-20 00:00:00,760.4433245653854,
2022-07-20 10:00:00,792.2866526439902,
2022-07-20 10:30:00,781.0288947517547,
2022-07-20 12:00:00,751.5751167895014,
2022-07-20 13:30:00,786.70437545811,
2022-07-20 15:00:00,798.1679509801834,
2022-07-20 15:30:30,798.1679509801834,
2022-07-20 23:59:59,702.6888148782491,c
2022-07-21 00:00:00,724.992054011409,
2022-07-21 10:00:00,752.4446865266837,
2022-07-21 10:30:00,849.520050828105,
2022-07-21 12:00:00,718.7998521665359,
2022-07-21 13:30:00,707.6301651683534,
2022-07-21 15:00:00,713.4270198470531,
2022-07-21 15:30:30,713.4270198470531,
2022-07-21 23:59:59,566.8051820557503,c
2022-07-22 00:00:00,512.438138321766,
2022-07-22 10:00:00,563.5587881027732,
2022-07-22 10:30:00,552.0631889022807,
2022-07-22 12:00:00,558.5399303525501,
2022-07-22 13:30:00,647.4498184342283,
2022-07-22 15:00:00,715.4553624571963,
2022-07-22 15:30:30,715.4553624571963,
2022-07-22 23:59:59,628.07182635762,w
2022-07-25 00:00:00,542.3877746490798,
2022-07-25 10:00:00,447.7299429027007,
2022-07-25 10:30:00,454.3358212464391,
2022-07-25 12:00:00,436.21351905135816,
2022-07-25 13:30:00,412.5224908306209,
2022-07-25 15:00:00,358.90796883716393,
2022-07-25 15:30:30,358.90796883716393,
2022-07-25 23:59:59,494.4768228891917,c
2022-07-26 00:00:00,450.0296089908479,
2022-07-26 10:00:00,384.5316750923648,
2022-07-26 10:30:00,452.69073081042916,
2022-07-26 12:00:00,488.0964843398069,
2022-07-26 13:30:00,468.45495635597945,
2022-07-26 15:00:00,472.5351406202735,
2022-07-26 15:30:30,472.5351406202735,
2022-07-26 23:59:59,457.87075350667874,c
2022-07-27 00:00:00,427.12255223313696,
2022-07-27 10:00:00,414.8471698187059,
2022-07-27 10:30:00,391.6034736537058,
2022-07-27 12:00:00,339.0334123725206,
2022-07-27 13:30:00,349.52588266946987,
2022-07-27 15:00:00,220.5329245252924,
2022-07-27 15:30:30,220.5329245252924,
2022-07-27 23:59:59,341.4353026607878,c
2022-07-28 00:00:00,322.53913985966574,
2022-07-28 10:00:00,368.07448818215744,
2022-07-28 10:30:00,437.5364811921063,
2022-07-28 12:00:00,393.92891239178243,
2022-07-28 13:30:00,377.67980235514005,
2022-07-28 15:00:00,324.7344976505301,
2022-07-28 15:30:30,324.7344976505301,
2022-07-28 23:59:59,360.5498899952163,c
2022-07-29 00:00:00,347.8889127198745,
2022-07-29 10:00:00,464.60077027444095,
2022-07-29 10:30:00,435.8064229451993,
2022-07-29 12:00:00,433.4449788491893,
2022-07-29 13:30:00,433.77984925168494,
2022-07-29 15:00:00,332.00607291192864,
2022-07-29 15:30:30,332.00607291192864,
2022-07-29 23:59:59,404.4019640492861,w
2022-08-01 00:00:00,420.52981150207233,
2022-08-01 10:00:00,451.12006271653263,
2022-08-01 10:30:00,494.1966991842801,
2022-08-01 12:00:00,425.02785259364646,
2022-08-01 13:30:00,566.46513217141,
2022-08-01 15:00:00,520.3745680177835,
2022-08-01 15:30:30,520.3745680177835,
2022-08-01 23:59:59,521.449273745633,c
2022-08-02 00:00:00,503.87787304270205,
2022-08-02 10:00:00,580.462655138801,
2022-08-02 10:30:00,592.1899508819643,
2022-08-02 12:00:00,490.8151511177075,
2022-08-02 13:30:00,522.6684513429282,
2022-08-02 15:00:00,507.8700619538704,
2022-08-02 15:30:30,507.8700619538704,
2022-08-02 23:59:59,417.01848419762973,c
2022-08-03 00:00:00,407.1230189842281,
2022-08-03 10:00:00,458.71668323428094,
2022-08-03 10:30:00,544.4076044851063,
2022-08-03 12:00:00,492.6238962552161,
2022-08-03 13:30:00,456.1387156961846,
2022-08-03 15:00:00,503.8837900155122,
2022-08-03 15:30:30,503.8837900155122,
2022-08-03 23:59:59,447.3892128640782,c
2022-08-04 00:00:00,391.78743391945864,
2022-08-04 10:00:00,316.9746910002523,
2022-08-04 10:30:00,344.99336433746976,
2022-08-04 12:00:00,271.8427570774238,
2022-08-04 13:30:00,187.9513013546366,
2022-08-04 15:00:00,229.58176993782217,
2022-08-04 15:30:30,229.58176993782217,
2022-08-04 23:59:59,295.85545205715243,c
2022-08-05 00:00:00,274.721515220368,
2022-08-05 10:00:00,157.22567779052588,
2022-08-05 10:30:00,122.13404444285698,
2022-08-05 12:00:00,144.13703327066287,
2022-08-05 13:30:00,48.005393579273004,
2022-08-05 15:00:00,113.49984744660833,
2022-08-05 15:30:30,113.49984744660833,
2022-08-05 23:59:59,269.31442931082165,w
2022-08-08 00:00:00,201.01524068821527,
2022-08-08 10:00:00,234.17394533176775,
2022-08-08 10:30:00,256.3149276938366,
2022-08-08 12:00:00,297.0887144225744,
2022-08-08 13:30:00,263.0117859511247,
2022-08-08 15:00:00,242.67257604211045,
2022-08-08 15:30:30,242.67257604211045,
2022-08-08 23:59:59,264.4952201739361,c
2022-08-09 00:00:00,201.76763929139997,
2022-08-09 10:00:00,259.67522737484796,
2022-08-09 10:30:00,346.47819000411073,
2022-08-09 12:00:00,340.01107318774484,
2022-08-09 13:30:00,326.02300737088444,
2022-08-09 15:00:00,360.7547661028566,
2022-08-09 15:30:30,360.7547661028566,
2022-08-09 23:59:59,255.73073218090394,c
2022-08-10 00:00:00,133.56210953694972,
2022-08-10 10:00:00,178.78080444786792,
2022-08-10 10:30:00,144.2047796853949,
2022-08-10 12:00:00,112.30396806406316,
2022-08-10 13:30:00,77.27041079968876,
2022-08-10 15:00:00,160.833056207568,
2022-08-10 15:30:30,160.833056207568,
2022-08-10 23:59:59,54.678907428222374,c
2022-08-11 00:00:00,-24.068852930713547,
2022-08-11 10:00:00,-97.87624579738986,
2022-08-11 10:30:00,8.14927749524577,
2022-08-11 12:00:00,104.76079470717559,
2022-08-11 13:30:00,78.9788891182634,
2022-08-11 15:00:00,163.43167877067754,
2022-08-11 15:30:30,163.43167877067754,
2022-08-11 23:59:59,0.0,a
2022-08-12 00:00:00,-31.696393755008103,
2022-08-12 10:00:00,-25.82956141401337,
2022-08-12 10:30:00,-47.61545874280273,
2022-08-12 12:00:00,-98.87329485599912,
2022-08-12 13:30:00,-137.94021896124832,
2022-08-12 15:00:00,-141.38337586391026,
2022-08-12 15:30:30,-141.38337586391026,
2022-08-12 23:59:59,-111.31690489844368,w
2022-08-15 00:00:00,0.634841780149145,
2022-08-15 10:00:00,30.925142898424383,
2022-08-15 10:30:00,25.72043279616082,
2022-08-15 12:00:00,-87.17922765070034,
2022-08-15 13:30:00,-62.22670232804012,
2022-08-15 15:00:00,-87.14782371187175,
2022-08-15 15:30:30,-87.14782371187175,
2022-08-15 23:59:59,-59.88607472028161,c
2022-08-16 00:00:00,-76.1501430246899,
2022-08-16 10:00:00,-145.15743627135635,
2022-08-16 10:30:00,-101.76075796332589,
2022-08-16 12:00:00,-105.94201439581411,
2022-08-16 13:30:00,-103.21925342224677,
2022-08-16 15:00:00,-135.52524046807594,
2022-08-16 15:30:30,-135.52524046807594,
2022-08-16 23:59:59,-236.18966945907232,c
0,-236.18966945907232,
0,-236.18966945907232,
0,-236.18966945907232,
0,-236.18966945907232,
0,-236.18966945907232,
0,-236.18966945907232,
0,-236.18966945907232,
0,-236.18966945907232,
0,-236.18966945907232,
0,-236.18966945907232,
0,-236.18966945907232,
0,-236.18966945907232,
0,-236.18966945907232,
0,-236.18966945907232,
0,-236.18966945907232,
0,-236.18966945907232,
2022-08-17 00:00:00,-148.7765993979192,
2022-08-17 10:00:00,-265.07715326931066,
2022-08-17 10:30:00,-275.14065451366514,
2022-08-17 12:00:00,-291.3365211216551,
2022-08-17 13:30:00,-285.34190069331635,
2022-08-17 15:00:00,-366.9880433641829,
2022-08-17 15:30:30,-366.9880433641829,
2022-08-17 23:59:59,-286.9181139718021,c
2022-08-18 00:00:00,-316.4461501815749,
2022-08-18 10:00:00,-183.96639748014422,
2022-08-18 10:30:00,-181.7200758644958,
2022-08-18 12:00:00,-158.73490637339455,
2022-08-18 13:30:00,-147.63225939586664,
2022-08-18 15:00:00,-153.90731254343518,
2022-08-18 15:30:30,-153.90731254343518,
2022-08-18 23:59:59,-240.79255276630465,c
2022-08-19 00:00:00,-177.56429690534242,
2022-08-19 10:00:00,-35.048579904601866,
2022-08-19 10:30:00,-58.270131256223976,
2022-08-19 12:00:00,-39.46967680033049,
2022-08-19 13:30:00,-58.401613848394845,
2022-08-19 15:00:00,-54.79779047826014,
2022-08-19 15:30:30,-54.79779047826014,
2022-08-19 23:59:59,-91.3941697136197,w
2022-08-22 00:00:00,-111.78496308650756,
2022-08-22 10:00:00,20.21964842966372,
2022-08-22 10:30:00,54.99710945102197,
2022-08-22 12:00:00,-64.60599428838941,
2022-08-22 13:30:00,-25.07331574736054,
2022-08-22 15:00:00,-65.89851157762496,
2022-08-22 15:30:30,-65.89851157762496,
2022-08-22 23:59:59,-22.881585302553503,c
2022-08-23 00:00:00,-56.80226135315024,
2022-08-23 10:00:00,-184.81332299560927,
2022-08-23 10:30:00,-224.74950683385578,
2022-08-23 12:00:00,-305.32062904567283,
2022-08-23 13:30:00,-245.0913250655958,
2022-08-23 15:00:00,-292.4784486648059,
2022-08-23 15:30:30,-292.4784486648059,
2022-08-23 23:59:59,-242.55607167802373,c
2022-08-24 00:00:00,-215.10359841194622,
2022-08-24 10:00:00,-284.00801008677263,
2022-08-24 10:30:00,-294.2039028859035,
2022-08-24 12:00:00,-223.68043796065103,
2022-08-24 13:30:00,-123.41256685740336,
2022-08-24 15:00:00,-117.67267702304343,
2022-08-24 15:30:30,-117.67267702304343,
2022-08-24 23:59:59,-126.41015193797102,c
2022-08-25 00:00:00,-213.92550304711585,
2022-08-25 10:00:00,-184.5469993420429,
2022-08-25 10:30:00,-209.44917301897476,
2022-08-25 12:00:00,-191.1103649420911,
2022-08-25 13:30:00,-197.7537880756754,
2022-08-25 15:00:00,-170.45220392169722,
2022-08-25 15:30:30,-170.45220392169722,
2022-08-25 23:59:59,-186.90731669932575,c
2022-08-26 00:00:00,-219.26088204647203,
2022-08-26 10:00:00,-161.4006715803789,
2022-08-26 10:30:00,-51.366470023671354,
2022-08-26 12:00:00,10.387185975154352,
2022-08-26 13:30:00,53.27012875090077,
2022-08-26 15:00:00,-30.42202140943482,
2022-08-26 15:30:30,-30.42202140943482,
2022-08-26 23:59:59,19.994876618633498,w
2022-08-29 00:00:00,61.61103763232495,
2022-08-29 10:00:00,65.42281369534794,
2022-08-29 10:30:00,9.158619151938183,
2022-08-29 12:00:00,-30.134690477929325,
2022-08-29 13:30:00,-30.605394430782326,
2022-08-29 15:00:00,-48.780845182478515,
2022-08-29 15:30:30,-48.780845182478515,
2022-08-29 23:59:59,72.57993470033398,c
2022-08-30 00:00:00,59.628954163626986,
2022-08-30 10:00:00,185.26736373307904,
2022-08-30 10:30:00,179.08162211054332,
2022-08-30 12:00:00,240.93656312261191,
2022-08-30 13:30:00,369.7124003372737,
2022-08-30 15:00:00,344.11628654318156,
2022-08-30 15:30:30,344.11628654318156,
2022-08-30 23:59:59,213.16838267489766,c
2022-08-31 00:00:00,180.04572796893444,
2022-08-31 10:00:00,201.12918873700255,
2022-08-31 10:30:00,236.78320116737814,
2022-08-31 12:00:00,250.66227244676156,
2022-08-31 13:30:00,315.38188407256166,
2022-08-31 15:00:00,383.7014688578638,
2022-08-31 15:30:30,383.7014688578638,
2022-08-31 23:59:59,361.33841253950413,e
2022-09-01 00:00:00,364.2460327322424,
2022-09-01 10:00:00,420.11765448764163,
2022-09-01 10:30:00,481.6073601692078,
2022-09-01 12:00:00,594.4482491217423,
2022-09-01 13:30:00,542.6994196537053,
2022-09-01 15:00:00,484.87718328336086,
2022-09-01 15:30:30,484.87718328336086,
2022-09-01 23:59:59,382.36139720216306,c
2022-09-02 00:00:00,338.0355945991141,
2022-09-02 10:00:00,360.86855095853934,
2022-09-02 10:30:00,234.3105061011338,
2022-09-02 12:00:00,177.4837534308208,
2022-09-02 13:30:00,364.1714259108612,
2022-09-02 15:00:00,282.4135906074989,
2022-09-02 15:30:30,282.4135906074989,
2022-09-02 23:59:59,344.0707516864113,w
2022-09-05 00:00:00,242.57519079120357,
2022-09-05 10:00:00,165.62922233904283,
2022-09-05 10:30:00,215.80909164233526,
2022-09-05 12:00:00,245.72706098758317,
2022-09-05 13:30:00,234.93584995324272,
2022-09-05 15:00:00,234.27199120714067,
2022-09-05 15:30:30,234.27199120714067,
2022-09-05 23:59:59,257.11525231302403,c
2022-09-06 00:00:00,336.97160605111094,
2022-09-06 10:00:00,453.98256476155984,
2022-09-06 10:30:00,463.4240190792989,
2022-09-06 12:00:00,461.39541748961346,
2022-09-06 13:30:00,480.36287461446955,
2022-09-06 15:00:00,488.8873187034078,
2022-09-06 15:30:30,488.8873187034078,
2022-09-06 23:59:59,407.49888877152443,c
2022-09-07 00:00:00,407.49888877152443,
2022-09-07 10:00:00,407.49888877152443,
2022-09-07 10:30:00,407.49888877152443,
2022-09-07 12:00:00,407.49888877152443,
2022-09-07 13:30:00,407.49888877152443,
2022-09-07 15:00:00,407.49888877152443,
2022-09-07 15:30:30,407.49888877152443,
2022-09-07 23:59:59,407.49888877152443,c
