date,FT_STYLE_2022_Q1,meta
2022-01-07 00:00:00,131.8997533916468,
2022-01-07 10:00:00,123.63539029444135,
2022-01-07 10:30:00,144.2863680649516,
2022-01-07 12:00:00,141.09026702481674,
2022-01-07 13:30:00,145.48400521169378,
2022-01-07 15:00:00,147.48700719054966,
2022-01-07 15:30:30,147.48700719054966,
2022-01-07 23:59:59,147.25153670040623,e
2022-01-10 00:00:00,157.80641232074913,
2022-01-10 10:00:00,151.3122029308857,
2022-01-10 10:30:00,150.83189594448174,
2022-01-10 12:00:00,152.17743124192998,
2022-01-10 13:30:00,146.87889110502272,
2022-01-10 15:00:00,133.19127298252073,
2022-01-10 15:30:30,133.19127298252073,
2022-01-10 23:59:59,120.98115131782566,c
2022-01-11 00:00:00,126.4428962006059,
2022-01-11 10:00:00,111.4267374814429,
2022-01-11 10:30:00,111.82151726256433,
2022-01-11 12:00:00,111.53745909796274,
2022-01-11 13:30:00,117.84991607044137,
2022-01-11 15:00:00,117.64833944433855,
2022-01-11 15:30:30,117.64833944433855,
2022-01-11 23:59:59,120.47608897374963,c
2022-01-12 00:00:00,113.9173156236964,
2022-01-12 10:00:00,122.40861402661781,
2022-01-12 10:30:00,125.00840978767692,
2022-01-12 12:00:00,134.60290895420707,
2022-01-12 13:30:00,132.8050292765186,
2022-01-12 15:00:00,135.78383581895338,
2022-01-12 15:30:30,135.78383581895338,
2022-01-12 23:59:59,140.14771315916272,c
2022-01-13 00:00:00,146.87478236279998,
2022-01-13 10:00:00,163.9524687833058,
2022-01-13 10:30:00,178.84360588252815,
2022-01-13 12:00:00,186.40096858727372,
2022-01-13 13:30:00,191.62563941193025,
2022-01-13 15:00:00,192.09458704523365,
2022-01-13 15:30:30,192.09458704523365,
2022-01-13 23:59:59,199.2470600598088,c
2022-01-14 00:00:00,203.07690636482283,
2022-01-14 10:00:00,202.14777056135534,
2022-01-14 10:30:00,210.29885372367806,
2022-01-14 12:00:00,221.6910777866537,
2022-01-14 13:30:00,227.3816994451763,
2022-01-14 15:00:00,225.44106118301335,
2022-01-14 15:30:30,225.44106118301335,
2022-01-14 23:59:59,222.76653130060794,w
2022-01-17 00:00:00,222.76653130060794,
2022-01-17 10:00:00,222.76653130060794,
2022-01-17 10:30:00,222.76653130060794,
2022-01-17 12:00:00,222.76653130060794,
2022-01-17 13:30:00,222.76653130060794,
2022-01-17 15:00:00,222.76653130060794,
2022-01-17 15:30:30,222.76653130060794,
2022-01-17 23:59:59,222.76653130060794,c
2022-01-18 00:00:00,249.83122088556587,
2022-01-18 10:00:00,242.05428116237863,
2022-01-18 10:30:00,232.73532641069096,
2022-01-18 12:00:00,235.48905185387048,
2022-01-18 13:30:00,241.5537620458486,
2022-01-18 15:00:00,243.7302536131341,
2022-01-18 15:30:30,243.7302536131341,
2022-01-18 23:59:59,249.7186460260375,c
2022-01-19 00:00:00,249.8221919696544,
2022-01-19 10:00:00,234.4855860880205,
2022-01-19 10:30:00,233.55023301138596,
2022-01-19 12:00:00,243.44812737640393,
2022-01-19 13:30:00,234.21696353813712,
2022-01-19 15:00:00,236.11690953752873,
2022-01-19 15:30:30,236.11690953752873,
2022-01-19 23:59:59,239.62217439167415,c
2022-01-20 00:00:00,224.5346304052428,
2022-01-20 10:00:00,216.43021178056148,
2022-01-20 10:30:00,214.7561072048374,
2022-01-20 12:00:00,224.56690234309178,
2022-01-20 13:30:00,224.75968715659667,
2022-01-20 15:00:00,227.61710444852213,
2022-01-20 15:30:30,227.61710444852213,
2022-01-20 23:59:59,223.81588683516765,c
2022-01-21 00:00:00,238.4001141622789,
2022-01-21 10:00:00,240.55616159833784,
2022-01-21 10:30:00,245.3897087329879,
2022-01-21 12:00:00,242.8994658454904,
2022-01-21 13:30:00,243.84625497224863,
2022-01-21 15:00:00,244.93521103866124,
2022-01-21 15:30:30,244.93521103866124,
2022-01-21 23:59:59,248.16150807619272,w
