date,JPDIV_2020,meta
2020-03-17 00:00:00,-231.6060158412975,
2020-03-17 10:00:00,-148.5634680452007,
2020-03-17 10:30:00,-200.6604606219536,
2020-03-17 12:00:00,-270.6618950611884,
2020-03-17 13:30:00,-215.45168327728987,
2020-03-17 15:00:00,-257.8147083392376,
2020-03-17 15:30:30,-257.8147083392376,
2020-03-17 23:59:59,-284.0346477657533,c
2020-03-18 00:00:00,-122.87211475220144,
2020-03-18 10:00:00,-149.75472444328665,
2020-03-18 10:30:00,-162.86299847673595,
2020-03-18 12:00:00,-128.7404431221074,
2020-03-18 13:30:00,-73.67484933694303,
2020-03-18 15:00:00,-92.21548042546927,
2020-03-18 15:30:30,-92.21548042546927,
2020-03-18 23:59:59,-134.43176718606352,c
2020-03-19 00:00:00,-38.9846894603771,
2020-03-19 10:00:00,-32.7211612150383,
2020-03-19 10:30:00,-66.16581852916659,
2020-03-19 12:00:00,-86.8450920278275,
2020-03-19 13:30:00,-70.50526975749254,
2020-03-19 15:00:00,-64.95447078732073,
2020-03-19 15:30:30,-64.95447078732073,
2020-03-19 23:59:59,-81.50004800205767,c
2020-03-20 00:00:00,-37.815783626090884,
2020-03-20 10:00:00,35.61400675222099,
2020-03-20 10:30:00,24.895623911060095,
2020-03-20 12:00:00,43.26431226561546,
2020-03-20 13:30:00,79.2990924376613,
2020-03-20 15:00:00,107.28988425005019,
2020-03-20 15:30:30,107.28988425005019,
2020-03-20 23:59:59,128.3048030542153,w
2020-03-23 00:00:00,159.37169194485546,
2020-03-23 10:00:00,159.31737501324238,
2020-03-23 10:30:00,163.89804010353924,
2020-03-23 12:00:00,218.83602071553887,
2020-03-23 13:30:00,171.40557173825502,
2020-03-23 15:00:00,191.11407081067802,
2020-03-23 15:30:30,191.11407081067802,
2020-03-23 23:59:59,194.2054390066588,c
2020-03-24 00:00:00,311.8519012134737,
2020-03-24 10:00:00,261.34923864390134,
2020-03-24 10:30:00,195.20610066331565,
2020-03-24 12:00:00,187.79361981916966,
2020-03-24 13:30:00,207.96626073553261,
2020-03-24 15:00:00,155.91170733673752,
2020-03-24 15:30:30,155.91170733673752,
2020-03-24 23:59:59,116.18071445533931,c
2020-03-25 00:00:00,82.81536967316747,
2020-03-25 10:00:00,75.86119548598408,
2020-03-25 10:30:00,85.89764900579752,
2020-03-25 12:00:00,47.80109858817458,
2020-03-25 13:30:00,0.14848358822882177,
2020-03-25 15:00:00,21.06512141303122,
2020-03-25 15:30:30,21.06512141303122,
2020-03-25 23:59:59,136.68148621421875,c
2020-03-26 00:00:00,123.20486938943745,
2020-03-26 10:00:00,78.87730078501343,
2020-03-26 10:30:00,54.16925651945949,
2020-03-26 12:00:00,24.94714819899261,
2020-03-26 13:30:00,80.23067639817835,
2020-03-26 15:00:00,66.78069429845273,
2020-03-26 15:30:30,66.78069429845273,
2020-03-26 23:59:59,19.12315750175595,c
2020-03-27 00:00:00,151.69835258376003,
2020-03-27 10:00:00,155.2325247719711,
2020-03-27 10:30:00,159.76999311109958,
2020-03-27 12:00:00,201.61285947555484,
2020-03-27 13:30:00,176.90987121407986,
2020-03-27 15:00:00,134.38162588541508,
2020-03-27 15:30:30,134.38162588541508,
2020-03-27 23:59:59,163.97381445371687,w
2020-03-30 00:00:00,121.76716080864429,
2020-03-30 10:00:00,126.2955775604123,
2020-03-30 10:30:00,113.9771883281219,
2020-03-30 12:00:00,95.14189405100883,
2020-03-30 13:30:00,90.1678267156595,
2020-03-30 15:00:00,55.42952552582086,
2020-03-30 15:30:30,55.42952552582086,
2020-03-30 23:59:59,66.07394860858857,c
2020-03-31 00:00:00,-111.20182227049649,
2020-03-31 10:00:00,-81.20065772354663,
2020-03-31 10:30:00,-95.14103095593214,
2020-03-31 12:00:00,-66.01641873730124,
2020-03-31 13:30:00,-65.11504368818105,
2020-03-31 15:00:00,-68.27598388015568,
2020-03-31 15:30:30,-68.27598388015568,
2020-03-31 23:59:59,0.0,a
2020-04-01 00:00:00,-40.275699921650286,
2020-04-01 10:00:00,-32.6196816872704,
2020-04-01 10:30:00,-26.27294931226671,
2020-04-01 12:00:00,-12.693901983403563,
2020-04-01 13:30:00,14.252096482254267,
2020-04-01 15:00:00,34.60255767389179,
2020-04-01 15:30:30,34.60255767389179,
2020-04-01 23:59:59,-12.874999999998808,c
2020-04-02 00:00:00,-16.092441918088795,
2020-04-02 10:00:00,-30.799180255422595,
2020-04-02 10:30:00,-52.93221298870742,
2020-04-02 12:00:00,-62.99257560682535,
2020-04-02 13:30:00,-35.60070243913353,
2020-04-02 15:00:00,-40.76588885785162,
2020-04-02 15:30:30,-40.76588885785162,
2020-04-02 23:59:59,-62.3169626249969,c
2020-04-03 00:00:00,-117.4871508931303,
2020-04-03 10:00:00,-151.11327765723468,
2020-04-03 10:30:00,-133.5779085421258,
2020-04-03 12:00:00,-103.58871177867711,
2020-04-03 13:30:00,-78.71656133876026,
2020-04-03 15:00:00,-85.4608072598195,
2020-04-03 15:30:30,-85.4608072598195,
2020-04-03 23:59:59,-100.02789497472763,w
2020-04-06 00:00:00,-94.87616788759946,
2020-04-06 10:00:00,-108.31007342232168,
2020-04-06 10:30:00,-98.56237928260505,
2020-04-06 12:00:00,-120.9930161785406,
2020-04-06 13:30:00,-132.2161422921759,
2020-04-06 15:00:00,-135.3230205787331,
2020-04-06 15:30:30,-135.3230205787331,
2020-04-06 23:59:59,-145.00469500858128,c
2020-04-07 00:00:00,-90.50264120832026,
2020-04-07 10:00:00,-88.66573278830468,
2020-04-07 10:30:00,-91.9501878607893,
2020-04-07 12:00:00,-149.29100115644752,
2020-04-07 13:30:00,-172.02361777797046,
2020-04-07 15:00:00,-99.9026970904237,
2020-04-07 15:30:30,-99.9026970904237,
2020-04-07 23:59:59,-96.58635422679127,c
2020-04-08 00:00:00,-169.7034576149112,
2020-04-08 10:00:00,-176.425806426937,
2020-04-08 10:30:00,-184.97356978957473,
2020-04-08 12:00:00,-221.0583075952202,
2020-04-08 13:30:00,-228.52986750259223,
2020-04-08 15:00:00,-257.1239030866319,
2020-04-08 15:30:30,-257.1239030866319,
2020-04-08 23:59:59,-281.37894103000406,c
2020-04-09 00:00:00,-301.8838078941077,
2020-04-09 10:00:00,-307.67374771453854,
2020-04-09 10:30:00,-307.57036539992214,
2020-04-09 12:00:00,-292.99134712942424,
2020-04-09 13:30:00,-324.0838814871913,
2020-04-09 15:00:00,-287.40754370419324,
2020-04-09 15:30:30,-287.40754370419324,
2020-04-09 23:59:59,-296.46455714084686,c
2020-04-10 00:00:00,-296.46455714084686,
2020-04-10 10:00:00,-296.46455714084686,
2020-04-10 10:30:00,-296.46455714084686,
2020-04-10 12:00:00,-296.46455714084686,
2020-04-10 13:30:00,-296.46455714084686,
2020-04-10 15:00:00,-296.46455714084686,
2020-04-10 15:30:30,-296.46455714084686,
2020-04-10 23:59:59,-296.46455714084686,w
2020-04-13 00:00:00,-304.246911878646,
2020-04-13 10:00:00,-253.33152928444326,
2020-04-13 10:30:00,-246.4571967963928,
2020-04-13 12:00:00,-240.99549528056622,
2020-04-13 13:30:00,-219.64814335224628,
2020-04-13 15:00:00,-244.13551691008746,
2020-04-13 15:30:30,-244.13551691008746,
2020-04-13 23:59:59,-268.45050232154193,c
2020-04-14 00:00:00,-282.56313541577754,
2020-04-14 10:00:00,-288.4679690978789,
2020-04-14 10:30:00,-289.74102851043284,
2020-04-14 12:00:00,-280.24265232885716,
2020-04-14 13:30:00,-299.6377838262844,
2020-04-14 15:00:00,-333.8119248338801,
2020-04-14 15:30:30,-333.8119248338801,
2020-04-14 23:59:59,-333.0238307708174,e
