date,MSCI_US_MIG_HEDGED_2022_Q2,meta
2022-04-15 12:00:00,234.944132190715,
2022-04-15 13:30:00,234.944132190715,
2022-04-15 15:00:00,234.944132190715,
2022-04-15 15:30:30,234.944132190715,
2022-04-15 23:59:59,234.944132190715,w
2022-04-18 00:00:00,230.51182849629785,
2022-04-18 10:00:00,242.405835480711,
2022-04-18 10:30:00,222.62791877932182,
2022-04-18 12:00:00,269.3803554439876,
2022-04-18 13:30:00,275.4472167872841,
2022-04-18 15:00:00,267.5549845949954,
2022-04-18 15:30:30,267.5549845949954,s
2022-04-18 23:59:59,278.0967254266393,c
2022-04-19 00:00:00,291.01652865007236,
2022-04-19 10:00:00,298.21949616836173,
2022-04-19 10:30:00,292.041939379631,
2022-04-19 12:00:00,260.58465316358377,
2022-04-19 13:30:00,302.3808345286754,
2022-04-19 15:00:00,310.435582741268,
2022-04-19 15:30:30,310.435582741268,
2022-04-19 23:59:59,321.61901334824114,c
2022-04-20 00:00:00,306.5827076131485,
2022-04-20 10:00:00,311.37988591410766,
2022-04-20 10:30:00,314.0017276823303,
2022-04-20 12:00:00,314.91748320214714,
2022-04-20 13:30:00,328.0141978171694,
2022-04-20 15:00:00,351.9556921070515,
2022-04-20 15:30:30,351.9556921070515,
2022-04-20 23:59:59,349.62813537370704,c
2022-04-21 00:00:00,309.6631851849582,
2022-04-21 10:00:00,293.20696175565723,
2022-04-21 10:30:00,296.65502515228945,
2022-04-21 12:00:00,277.8245482898154,
2022-04-21 13:30:00,247.9341035044363,
2022-04-21 15:00:00,230.58292281525974,
2022-04-21 15:30:30,230.58292281525974,
2022-04-21 23:59:59,207.4429575853627,c
2022-04-22 00:00:00,222.93429141081364,
2022-04-22 10:00:00,218.16516801607156,
2022-04-22 10:30:00,220.42556237646318,
2022-04-22 12:00:00,218.2957277031683,
2022-04-22 13:30:00,230.96863805265284,
2022-04-22 15:00:00,208.43909394310904,
2022-04-22 15:30:30,208.43909394310904,
2022-04-22 23:59:59,205.11647785560146,w
2022-04-25 00:00:00,177.1923186370383,
2022-04-25 10:00:00,152.31719459000965,
2022-04-25 10:30:00,156.53954104294704,
2022-04-25 12:00:00,148.767531704582,
2022-04-25 13:30:00,142.05458269552486,
2022-04-25 15:00:00,158.84408146035463,
2022-04-25 15:30:30,158.84408146035463,
2022-04-25 23:59:59,149.42089413083826,c
2022-04-26 00:00:00,161.00251490792365,
2022-04-26 10:00:00,161.1757987332885,
2022-04-26 10:30:00,157.79473710049783,
2022-04-26 12:00:00,171.29345031543232,
2022-04-26 13:30:00,159.36308281386772,
2022-04-26 15:00:00,144.37827031009888,
2022-04-26 15:30:30,144.37827031009888,
2022-04-26 23:59:59,154.84791600365304,c
2022-04-27 00:00:00,137.1878314858271,
2022-04-27 10:00:00,185.5989151606271,
2022-04-27 10:30:00,198.12980587969872,
2022-04-27 12:00:00,209.8319598769681,
2022-04-27 13:30:00,209.45738252361858,
2022-04-27 15:00:00,201.786528810887,
2022-04-27 15:30:30,201.786528810887,
2022-04-27 23:59:59,202.38336875529956,c
2022-04-28 00:00:00,174.8519716622618,
2022-04-28 10:00:00,141.90034169437922,
2022-04-28 10:30:00,144.5542799317053,
2022-04-28 12:00:00,152.41994402059208,
2022-04-28 13:30:00,143.06043335765276,
2022-04-28 15:00:00,140.88048475098884,
2022-04-28 15:30:30,140.88048475098884,
2022-04-28 23:59:59,140.10398971610033,c
2022-04-29 00:00:00,133.66035729548312,
2022-04-29 10:00:00,145.99977362504578,
2022-04-29 10:30:00,153.7204588912601,
2022-04-29 12:00:00,159.28725759216036,
2022-04-29 13:30:00,158.1753401460533,
2022-04-29 15:00:00,159.4082439994594,
2022-04-29 15:30:30,159.4082439994594,
2022-04-29 23:59:59,150.52931224939866,w
2022-05-02 00:00:00,145.5642009255912,
2022-05-02 10:00:00,130.78489821820483,
2022-05-02 10:30:00,126.67846146753568,
2022-05-02 12:00:00,108.63850345851202,
2022-05-02 13:30:00,116.30785638565052,
2022-05-02 15:00:00,86.97439048573011,
2022-05-02 15:30:30,86.97439048573011,
2022-05-02 23:59:59,94.26317157163207,c
2022-05-03 00:00:00,85.46092455254984,
2022-05-03 10:00:00,85.84184601628684,
2022-05-03 10:30:00,71.90691407524959,
2022-05-03 12:00:00,71.04383472132085,
2022-05-03 13:30:00,55.40016413240656,
2022-05-03 15:00:00,66.5885031032118,
2022-05-03 15:30:30,66.5885031032118,
2022-05-03 23:59:59,61.23935883308813,c
2022-05-04 00:00:00,64.19583135425641,
2022-05-04 10:00:00,64.64961899384089,
2022-05-04 10:30:00,52.52042028237003,
2022-05-04 12:00:00,42.79185829278738,
2022-05-04 13:30:00,33.044535673675824,
2022-05-04 15:00:00,28.18146975325698,
2022-05-04 15:30:30,28.18146975325698,
2022-05-04 23:59:59,27.300636080056833,c
2022-05-05 00:00:00,1.9576395775995579,
2022-05-05 10:00:00,26.76490174082802,
2022-05-05 10:30:00,29.18664880016874,
2022-05-05 12:00:00,20.255198671066665,
2022-05-05 13:30:00,34.731803480275275,
2022-05-05 15:00:00,17.933796691176532,
2022-05-05 15:30:30,17.933796691176532,
2022-05-05 23:59:59,7.725957956640379,c
2022-05-06 00:00:00,8.704811138391982,
2022-05-06 10:00:00,1.1787198052464447,
2022-05-06 10:30:00,-6.830811891834426,
2022-05-06 12:00:00,-2.8471120950329265,
2022-05-06 13:30:00,6.43631310194408,
2022-05-06 15:00:00,5.638891120334144,
2022-05-06 15:30:30,5.638891120334144,
2022-05-06 23:59:59,-9.87805135506036,w
2022-05-09 00:00:00,-10.539301238920952,
2022-05-09 10:00:00,-20.508626428896658,
2022-05-09 10:30:00,-33.24175126118712,
2022-05-09 12:00:00,-58.66421186746216,
2022-05-09 13:30:00,-73.49002474299533,
2022-05-09 15:00:00,-99.63558860915221,
2022-05-09 15:30:30,-99.63558860915221,
2022-05-09 23:59:59,-109.65503696571196,c
2022-05-10 00:00:00,-114.92667951262416,
2022-05-10 10:00:00,-101.3080536922659,
2022-05-10 10:30:00,-79.08197797603158,
2022-05-10 12:00:00,-83.04537450450383,
2022-05-10 13:30:00,-77.59722413674764,
2022-05-10 15:00:00,-63.84708781177112,
2022-05-10 15:30:30,-63.84708781177112,u
2022-05-10 23:59:59,-60.21381947903129,c
2022-05-11 00:00:00,-52.32919200761128,
2022-05-11 10:00:00,-7.9070264071638015,
2022-05-11 10:30:00,22.734866568496233,
2022-05-11 12:00:00,15.501431420042424,
2022-05-11 13:30:00,5.343597095865544,
2022-05-11 15:00:00,16.38013607798311,
2022-05-11 15:30:30,16.38013607798311,
2022-05-11 23:59:59,27.87977444321563,c
2022-05-12 00:00:00,27.301216730591726,
2022-05-12 10:00:00,36.90568238496538,
2022-05-12 10:30:00,19.63066289602418,
2022-05-12 12:00:00,16.168430266826135,
2022-05-12 13:30:00,7.999683080809067,
2022-05-12 15:00:00,7.550593939480098,
2022-05-12 15:30:30,7.550593939480098,
2022-05-12 23:59:59,0.0,a
2022-05-13 00:00:00,35.6279313700632,
2022-05-13 10:00:00,21.64361087992989,
2022-05-13 10:30:00,25.02493702077365,
2022-05-13 12:00:00,20.947632378863933,
2022-05-13 13:30:00,15.266778558079952,
2022-05-13 15:00:00,3.489438097124019,
2022-05-13 15:30:30,3.489438097124019,
2022-05-13 23:59:59,-4.77688346883469,w
2022-05-16 00:00:00,0.8797352716003637,
2022-05-16 10:00:00,-1.905735307276089,
2022-05-16 10:30:00,-12.776609872015836,
2022-05-16 12:00:00,-6.808076247546243,
2022-05-16 13:30:00,14.64104679155802,
2022-05-16 15:00:00,11.826736853479693,
2022-05-16 15:30:30,11.826736853479693,
2022-05-16 23:59:59,16.57952620487872,c
2022-05-17 00:00:00,23.067515171028894,
2022-05-17 10:00:00,27.236878932250065,
2022-05-17 10:30:00,12.242807727691927,
2022-05-17 12:00:00,15.308331042561266,
2022-05-17 13:30:00,8.330673615757203,
2022-05-17 15:00:00,6.448689072664354,
2022-05-17 15:30:30,6.448689072664354,
2022-05-17 23:59:59,19.646567479632896,c
0,19.646567479632896,
0,19.646567479632896,
0,19.646567479632896,
0,19.646567479632896,
0,19.646567479632896,
0,19.646567479632896,
0,19.646567479632896,
0,19.646567479632896,
0,19.646567479632896,
0,19.646567479632896,
0,19.646567479632896,
0,19.646567479632896,
0,19.646567479632896,
0,19.646567479632896,
0,19.646567479632896,
0,19.646567479632896,
0,19.646567479632896,
0,19.646567479632896,
0,19.646567479632896,
0,19.646567479632896,
0,19.646567479632896,
0,19.646567479632896,
0,19.646567479632896,
0,19.646567479632896,
2022-05-18 00:00:00,5.828203961070638,
2022-05-18 10:00:00,-4.7451766609556,
2022-05-18 10:30:00,-17.509707939237114,
2022-05-18 12:00:00,-33.68526981232611,
2022-05-18 13:30:00,-46.45306655817723,
2022-05-18 15:00:00,-59.70615389121741,
2022-05-18 15:30:30,-59.70615389121741,
2022-05-18 23:59:59,-52.109475091326686,c
2022-05-19 00:00:00,-72.02973144602727,
2022-05-19 10:00:00,-48.42151676435377,
2022-05-19 10:30:00,-53.03505016316163,
2022-05-19 12:00:00,-55.49902419970287,
2022-05-19 13:30:00,-49.13108049868892,
2022-05-19 15:00:00,-44.05310402728516,
2022-05-19 15:30:30,-44.05310402728516,
2022-05-19 23:59:59,-53.20566508481657,c
2022-05-20 00:00:00,-33.79168818978275,
2022-05-20 10:00:00,-0.7518902497005655,
2022-05-20 10:30:00,11.888842632128455,
2022-05-20 12:00:00,30.185458572038467,
2022-05-20 13:30:00,12.10467729901072,
2022-05-20 15:00:00,-6.99549352606299,
2022-05-20 15:30:30,-6.99549352606299,
2022-05-20 23:59:59,-15.28031895607791,w
2022-05-23 00:00:00,14.266201743841332,
2022-05-23 10:00:00,25.865497181227376,
2022-05-23 10:30:00,38.386093476115846,
2022-05-23 12:00:00,45.516733864320486,
2022-05-23 13:30:00,55.190272784223396,
2022-05-23 15:00:00,34.69958174442292,
2022-05-23 15:30:30,34.69958174442292,
2022-05-23 23:59:59,35.227394646028195,c
2022-05-24 00:00:00,32.82832599974745,
2022-05-24 10:00:00,63.108724554749685,
2022-05-24 10:30:00,56.22896024074173,
2022-05-24 12:00:00,56.13767450753347,
2022-05-24 13:30:00,61.29348336888684,
2022-05-24 15:00:00,84.69725642321555,
2022-05-24 15:30:30,84.69725642321555,
2022-05-24 23:59:59,92.50009341690598,c
2022-05-25 00:00:00,97.56881667702422,
2022-05-25 10:00:00,104.13558033003393,
2022-05-25 10:30:00,89.54589248513223,
2022-05-25 12:00:00,101.36277554532538,
2022-05-25 13:30:00,87.20906893942818,
2022-05-25 15:00:00,85.26359198658608,
2022-05-25 15:30:30,85.26359198658608,
2022-05-25 23:59:59,81.6057566574644,c
2022-05-26 00:00:00,89.04376301833284,
2022-05-26 10:00:00,107.66343352989534,
2022-05-26 10:30:00,114.29031159656965,
2022-05-26 12:00:00,94.3565730764509,
2022-05-26 13:30:00,75.9516187521686,
2022-05-26 15:00:00,69.63712413510737,
2022-05-26 15:30:30,69.63712413510737,
2022-05-26 23:59:59,69.57399398828586,c
2022-05-27 00:00:00,55.89210372167228,
2022-05-27 10:00:00,77.0189987432044,
2022-05-27 10:30:00,47.661194316349054,
2022-05-27 12:00:00,27.587975149446226,
2022-05-27 13:30:00,40.015822762527925,
2022-05-27 15:00:00,30.930755278687812,
2022-05-27 15:30:30,30.930755278687812,
2022-05-27 23:59:59,44.90567655081591,w
2022-05-30 00:00:00,44.90567655081591,
2022-05-30 10:00:00,44.90567655081591,
2022-05-30 10:30:00,44.90567655081591,
2022-05-30 12:00:00,44.90567655081591,
2022-05-30 13:30:00,44.90567655081591,
2022-05-30 15:00:00,44.90567655081591,
2022-05-30 15:30:30,44.90567655081591,
2022-05-30 23:59:59,44.90567655081591,c
2022-05-31 00:00:00,83.89449056228082,
2022-05-31 10:00:00,45.8734054928485,
2022-05-31 10:30:00,21.718026351407776,
2022-05-31 12:00:00,3.8267787162034814,
2022-05-31 13:30:00,21.387065074633615,
2022-05-31 15:00:00,36.07588225940137,
2022-05-31 15:30:30,36.07588225940137,
2022-05-31 23:59:59,9.21512135399551,e
2022-06-01 00:00:00,7.135243795569025,
2022-06-01 10:00:00,35.979877909520454,
2022-06-01 10:30:00,20.73253132354438,
2022-06-01 12:00:00,19.288337330681685,
2022-06-01 13:30:00,65.07059545339688,
2022-06-01 15:00:00,49.36605667774755,
2022-06-01 15:30:30,49.36605667774755,
2022-06-01 23:59:59,61.78958396077883,c
2022-06-02 00:00:00,61.11602209789078,
2022-06-02 10:00:00,26.235617208281344,
2022-06-02 10:30:00,32.989454849780735,
2022-06-02 12:00:00,30.337220556797373,
2022-06-02 13:30:00,29.40097063490692,
2022-06-02 15:00:00,33.122783067857185,
2022-06-02 15:30:30,33.122783067857185,
2022-06-02 23:59:59,31.290871528333764,c
2022-06-03 00:00:00,56.971804614478174,
2022-06-03 10:00:00,56.978120372736356,
2022-06-03 10:30:00,66.50592889013086,
2022-06-03 12:00:00,98.33291274036415,
2022-06-03 13:30:00,116.75113607087998,
2022-06-03 15:00:00,115.23379402634654,
2022-06-03 15:30:30,115.23379402634654,
2022-06-03 23:59:59,119.25766593858883,w
2022-06-06 00:00:00,122.62009751820305,
2022-06-06 10:00:00,122.26764663283984,
2022-06-06 10:30:00,106.9080383598425,
2022-06-06 12:00:00,104.19545796282085,
2022-06-06 13:30:00,115.36972994884745,
2022-06-06 15:00:00,116.46484987063944,
2022-06-06 15:30:30,116.46484987063944,
2022-06-06 23:59:59,116.3511204618999,c
2022-06-07 00:00:00,104.04537767115487,
2022-06-07 10:00:00,119.01455867508724,
2022-06-07 10:30:00,119.91660294895816,
2022-06-07 12:00:00,144.7053114754438,
2022-06-07 13:30:00,160.9083804581587,
2022-06-07 15:00:00,164.16836533368442,
2022-06-07 15:30:30,164.16836533368442,u
2022-06-07 23:59:59,153.36888734284454,c
2022-06-08 00:00:00,137.56477195926152,
2022-06-08 10:00:00,123.68555506869545,
2022-06-08 10:30:00,115.0289363163007,
2022-06-08 12:00:00,120.25563783113712,
2022-06-08 13:30:00,120.38637219249152,
2022-06-08 15:00:00,109.10017535012508,
2022-06-08 15:30:30,109.10017535012508,
2022-06-08 23:59:59,113.69755460691162,c
2022-06-09 00:00:00,109.26023557692444,
2022-06-09 10:00:00,68.938782337631,
2022-06-09 10:30:00,64.22317593412994,
2022-06-09 12:00:00,89.13104083869193,
2022-06-09 13:30:00,89.69076492166455,
2022-06-09 15:00:00,98.58528070218519,
2022-06-09 15:30:30,98.58528070218519,
2022-06-09 23:59:59,85.15226176766441,c
2022-06-10 00:00:00,86.84711402096238,
2022-06-10 10:00:00,60.62405353327108,
2022-06-10 10:30:00,34.3059715251031,
2022-06-10 12:00:00,49.64157731998742,
2022-06-10 13:30:00,62.651110961888705,
2022-06-10 15:00:00,59.69188940137302,
2022-06-10 15:30:30,59.69188940137302,
2022-06-10 23:59:59,46.226315809895354,w
2022-06-13 00:00:00,58.12930668573796,
2022-06-13 10:00:00,70.3223100924912,
2022-06-13 10:30:00,85.67731393337169,
2022-06-13 12:00:00,85.60061116876318,
2022-06-13 13:30:00,106.294668033816,
2022-06-13 15:00:00,100.75910873408887,
2022-06-13 15:30:30,100.75910873408887,
2022-06-13 23:59:59,92.41519698108519,c
2022-06-14 00:00:00,77.00466666210069,
2022-06-14 10:00:00,75.88873579747228,
2022-06-14 10:30:00,76.87621975612026,
2022-06-14 12:00:00,73.00313134909726,
2022-06-14 13:30:00,62.65464814576353,
2022-06-14 15:00:00,47.159639104286505,
2022-06-14 15:30:30,47.159639104286505,
2022-06-14 23:59:59,40.70750912295367,c
2022-06-15 00:00:00,54.682324455231836,
2022-06-15 10:00:00,31.646802251182272,
2022-06-15 10:30:00,43.91294124910986,
2022-06-15 12:00:00,40.07641405850892,
2022-06-15 13:30:00,46.79658845633915,
2022-06-15 15:00:00,30.44470106387122,
2022-06-15 15:30:30,30.44470106387122,
2022-06-15 23:59:59,32.14218746419522,c
2022-06-16 00:00:00,34.90244193480751,
2022-06-16 10:00:00,13.887368828964428,
2022-06-16 10:30:00,31.07598260761357,
2022-06-16 12:00:00,35.4112228185948,
2022-06-16 13:30:00,26.766456662834013,
2022-06-16 15:00:00,15.835087270639775,
2022-06-16 15:30:30,15.835087270639775,
2022-06-16 23:59:59,20.218848560227933,c
2022-06-17 00:00:00,-6.454018046468253,
2022-06-17 10:00:00,5.0203207639134355,
2022-06-17 10:30:00,-8.750264990702878,
2022-06-17 12:00:00,2.9507446509236246,
2022-06-17 13:30:00,-4.28692685593677,
2022-06-17 15:00:00,-4.1902170672382795,
2022-06-17 15:30:30,-4.1902170672382795,q
2022-06-17 23:59:59,2.4786085334080994,w
2022-06-20 00:00:00,2.4786085334080994,
2022-06-20 10:00:00,2.4786085334080994,
2022-06-20 10:30:00,2.4786085334080994,
2022-06-20 12:00:00,2.4786085334080994,
2022-06-20 13:30:00,2.4786085334080994,
2022-06-20 15:00:00,2.4786085334080994,
2022-06-20 15:30:30,2.4786085334080994,
2022-06-20 23:59:59,2.4786085334080994,c
2022-06-21 00:00:00,2.1973406929375336,
2022-06-21 10:00:00,6.096539332915938,
2022-06-21 10:30:00,7.926207143518983,
2022-06-21 12:00:00,-16.849372220586144,
2022-06-21 13:30:00,-8.58928334701029,
2022-06-21 15:00:00,-1.1297056633355176,
2022-06-21 15:30:30,-1.1297056633355176,
2022-06-21 23:59:59,-6.656670204556892,c
