date,EU_SX5EP_STAY_2022_Q2,meta
2022-05-27 06:00:00,-13.766523614636299,
2022-05-27 08:00:00,-13.121448372228542,
2022-05-27 10:30:00,-56.73893380776735,
2022-05-27 11:00:00,-45.327893601591086,
2022-05-27 23:59:59,-61.03938973627646,w
2022-05-30 00:00:00,-73.14069057006213,
2022-05-30 03:30:00,-92.32741043609167,
2022-05-30 04:00:00,-95.93209412208716,
2022-05-30 06:00:00,-82.0260452271084,
2022-05-30 08:00:00,-72.509996004904,
2022-05-30 10:30:00,-74.31368280440051,
2022-05-30 11:00:00,-82.64219045808409,
2022-05-30 23:59:59,-77.53071752069854,c
2022-05-31 00:00:00,-70.65955855742436,
2022-05-31 03:30:00,-78.39039600518004,
2022-05-31 04:00:00,-99.33690535868095,
2022-05-31 06:00:00,-41.48548873094478,
2022-05-31 08:00:00,-35.61001635741263,
2022-05-31 10:30:00,-50.1756372157231,
2022-05-31 11:00:00,-49.23667901921249,
2022-05-31 23:59:59,-76.99554549279173,c
2022-06-01 00:00:00,-87.42067506657645,
2022-06-01 03:30:00,-125.53722326855495,
2022-06-01 04:00:00,-129.96269104776025,
2022-06-01 06:00:00,-133.54319562628848,
2022-06-01 08:00:00,-96.57690608237635,
2022-06-01 10:30:00,-66.4419736539678,
2022-06-01 11:00:00,-68.75687295596231,
2022-06-01 23:59:59,-68.93756827092943,c
2022-06-02 00:00:00,-79.78809035422387,
2022-06-02 03:30:00,-95.40008925273423,
2022-06-02 04:00:00,-98.6932235513791,
2022-06-02 06:00:00,-122.89350382631687,
2022-06-02 08:00:00,-129.8986663265141,
2022-06-02 10:30:00,-105.04987174157532,
2022-06-02 11:00:00,-108.17388042511061,
2022-06-02 23:59:59,-95.05219750654828,c
2022-06-03 00:00:00,-121.04340228463298,
2022-06-03 03:30:00,-125.5163458460529,
2022-06-03 04:00:00,-113.62825704887973,
2022-06-03 06:00:00,-122.82085557415508,
2022-06-03 08:00:00,-109.98769981348732,
2022-06-03 10:30:00,-106.07386318806698,
2022-06-03 11:00:00,-100.41445316451882,
2022-06-03 23:59:59,-107.4295367145885,w
2022-06-06 00:00:00,-84.25168705990154,
2022-06-06 03:30:00,-68.2099319404208,
2022-06-06 04:00:00,-28.275670891984646,
2022-06-06 06:00:00,-34.65813130877632,
2022-06-06 08:00:00,-22.22617996801523,
2022-06-06 10:30:00,-27.193363714221732,
2022-06-06 11:00:00,-28.552490259620072,
2022-06-06 23:59:59,-31.22434074985472,c
2022-06-07 00:00:00,-6.568033886786907,
2022-06-07 03:30:00,7.038099796473944,
2022-06-07 04:00:00,-17.08042454951351,
2022-06-07 06:00:00,4.545235040708803,
2022-06-07 08:00:00,9.835111920421127,
2022-06-07 10:30:00,19.668108106934028,
2022-06-07 11:00:00,19.601520498798777,
2022-06-07 23:59:59,-23.88221230489853,c
2022-06-08 00:00:00,-26.848902447626415,
2022-06-08 03:30:00,-18.807796481843525,
2022-06-08 04:00:00,-11.994972994751834,
2022-06-08 06:00:00,-58.25370649470665,
2022-06-08 08:00:00,-83.07054207438364,
2022-06-08 10:30:00,-51.571651864461046,
2022-06-08 11:00:00,-44.87404929267814,
2022-06-08 23:59:59,-6.523038289811666,c
2022-06-09 00:00:00,-35.74317362913712,
2022-06-09 03:30:00,-11.998550573909142,
2022-06-09 04:00:00,-3.648078349911316,
2022-06-09 06:00:00,62.63972026507838,
2022-06-09 08:00:00,24.137833689819217,
2022-06-09 10:30:00,52.328880403651056,
2022-06-09 11:00:00,49.374945995728694,
2022-06-09 23:59:59,32.16357088963298,c
2022-06-10 00:00:00,44.82343044722245,
2022-06-10 03:30:00,62.1966958534631,
2022-06-10 04:00:00,77.97480892621059,
2022-06-10 06:00:00,72.04286854459224,
2022-06-10 08:00:00,67.09105852391963,
2022-06-10 10:30:00,31.2330772354768,
2022-06-10 11:00:00,8.826260211551244,
2022-06-10 23:59:59,0.0,a
2022-06-13 00:00:00,-18.66760300206056,
2022-06-13 03:30:00,-20.3174737317554,
2022-06-13 04:00:00,-20.66414083525774,
2022-06-13 06:00:00,-26.274047624300692,
2022-06-13 08:00:00,-27.107811506402186,
2022-06-13 10:30:00,-30.284762326195278,
2022-06-13 11:00:00,-32.033864874495066,
2022-06-13 23:59:59,-28.323398673070415,c
2022-06-14 00:00:00,10.121205895389153,
2022-06-14 03:30:00,-25.138189512672398,
2022-06-14 04:00:00,-22.11840240451488,
2022-06-14 06:00:00,10.39812792064572,
2022-06-14 08:00:00,-2.4278019526988146,
2022-06-14 10:30:00,-11.143980141971952,
2022-06-14 11:00:00,-14.774544882986902,
2022-06-14 23:59:59,22.312290206032003,c
2022-06-15 00:00:00,-20.882984396190977,
2022-06-15 03:30:00,-55.324026701202456,
2022-06-15 04:00:00,-25.534415775998923,
2022-06-15 06:00:00,0.33142078761409266,
2022-06-15 08:00:00,-5.587356549025344,
2022-06-15 10:30:00,41.88077779606317,
2022-06-15 11:00:00,37.49799291508032,
2022-06-15 23:59:59,40.49524055626773,c
0,40.49524055626773,
0,40.49524055626773,
0,40.49524055626773,
0,40.49524055626773,
0,40.49524055626773,
0,40.49524055626773,
0,40.49524055626773,
0,40.49524055626773,
0,40.49524055626773,
0,40.49524055626773,
0,40.49524055626773,
0,40.49524055626773,
0,40.49524055626773,
0,40.49524055626773,
0,40.49524055626773,
0,40.49524055626773,
0,40.49524055626773,
0,40.49524055626773,
0,40.49524055626773,
0,40.49524055626773,
0,40.49524055626773,
0,40.49524055626773,
0,40.49524055626773,
0,40.49524055626773,
0,40.49524055626773,
0,40.49524055626773,
0,40.49524055626773,
0,40.49524055626773,
0,40.49524055626773,
0,40.49524055626773,
0,40.49524055626773,
0,40.49524055626773,
0,40.49524055626773,
0,40.49524055626773,
0,40.49524055626773,
0,40.49524055626773,
0,40.49524055626773,
0,40.49524055626773,
0,40.49524055626773,
0,40.49524055626773,
0,40.49524055626773,
0,40.49524055626773,
0,40.49524055626773,
0,40.49524055626773,
0,40.49524055626773,
0,40.49524055626773,
0,40.49524055626773,
0,40.49524055626773,
0,40.49524055626773,
0,40.49524055626773,
0,40.49524055626773,
0,40.49524055626773,
0,40.49524055626773,
0,40.49524055626773,
0,40.49524055626773,
0,40.49524055626773,
2022-06-16 00:00:00,24.39497148557291,
2022-06-16 03:30:00,42.12848200758003,
2022-06-16 04:00:00,18.283237217304418,
2022-06-16 06:00:00,16.3960879277588,
2022-06-16 08:00:00,22.076183973141724,
2022-06-16 10:30:00,-46.914163800560345,
2022-06-16 11:00:00,-58.87550566600248,
2022-06-16 23:59:59,-78.78048551974757,c
2022-06-17 00:00:00,-72.76313102251288,
2022-06-17 03:30:00,-23.50595710975108,
2022-06-17 04:00:00,20.90144700701046,
2022-06-17 06:00:00,-51.36209410562674,
2022-06-17 08:00:00,-76.01799012978267,
2022-06-17 10:30:00,-119.74279128195462,
2022-06-17 11:00:00,-109.25809061749965,
2022-06-17 23:59:59,-119.23718372369513,e
2022-06-20 00:00:00,-124.02876471230888,
2022-06-20 03:30:00,-165.2485419863567,
2022-06-20 04:00:00,-141.51976321994266,
2022-06-20 06:00:00,-83.81776167973794,
2022-06-20 08:00:00,-42.33006330016815,
2022-06-20 10:30:00,-64.30765007282253,
2022-06-20 11:00:00,-57.86476006539738,
2022-06-20 23:59:59,-86.31291890004854,c
2022-06-21 00:00:00,-94.77304767951364,
2022-06-21 03:30:00,-75.96949373086318,
2022-06-21 04:00:00,-54.99923416535512,
2022-06-21 06:00:00,-48.37371794749697,
2022-06-21 08:00:00,-62.14881045868765,
2022-06-21 10:30:00,-24.820689409770694,
2022-06-21 11:00:00,-30.878124054646605,
2022-06-21 23:59:59,-17.23017157255481,c
2022-06-22 00:00:00,-74.72102578296744,
2022-06-22 03:30:00,-82.14862826404601,
2022-06-22 04:00:00,-118.55031958004543,
2022-06-22 06:00:00,-151.96607729056518,
2022-06-22 08:00:00,-136.48469605519244,
2022-06-22 10:30:00,-188.77279117186322,
2022-06-22 11:00:00,-199.5853718631122,
2022-06-22 23:59:59,-213.51997334781686,c
2022-06-23 00:00:00,-210.2816807328029,
2022-06-23 03:30:00,-219.89214126837692,
2022-06-23 04:00:00,-194.08279246671668,
2022-06-23 06:00:00,-162.58063586707772,
2022-06-23 08:00:00,-143.1004836098018,
2022-06-23 10:30:00,-170.62312486298538,
2022-06-23 11:00:00,-177.63409494526672,
2022-06-23 23:59:59,-172.32175181485695,c
2022-06-24 00:00:00,-179.07096775941272,
2022-06-24 03:30:00,-170.37185486497742,
2022-06-24 04:00:00,-191.74025311356445,
2022-06-24 06:00:00,-197.9109942452519,
2022-06-24 08:00:00,-233.52436649302695,
2022-06-24 10:30:00,-236.32332750067462,
2022-06-24 11:00:00,-190.2105180641047,
2022-06-24 23:59:59,-201.80713132759274,w
2022-06-27 00:00:00,-158.99390399470872,
2022-06-27 03:30:00,-108.18416820168636,
2022-06-27 04:00:00,-124.17122244449456,
2022-06-27 06:00:00,-91.41665137727932,
2022-06-27 08:00:00,-83.16408743772922,
2022-06-27 10:30:00,-116.7355161139892,
2022-06-27 11:00:00,-132.42812141517834,
2022-06-27 23:59:59,-128.7566294863375,c
2022-06-28 00:00:00,-92.94744075685776,
2022-06-28 03:30:00,-82.95954883083618,
2022-06-28 04:00:00,-84.6652258744457,
2022-06-28 06:00:00,-89.63609859343342,
2022-06-28 08:00:00,-89.63053251077486,
2022-06-28 10:30:00,-61.85752640676765,
2022-06-28 11:00:00,-86.74709064836179,
2022-06-28 23:59:59,-91.88853133353723,c
2022-06-29 00:00:00,-90.3037605663103,
2022-06-29 03:30:00,-41.89712310311734,
2022-06-29 04:00:00,-74.47159186409453,
2022-06-29 06:00:00,-68.13135439009011,
2022-06-29 08:00:00,-20.45138396893981,
2022-06-29 10:30:00,-32.54924992569022,
2022-06-29 11:00:00,-39.60488225640802,
2022-06-29 23:59:59,-50.15103830698649,c
2022-06-30 00:00:00,-72.82711270518098,
2022-06-30 03:30:00,-29.5328488399216,
2022-06-30 04:00:00,-34.613984026827666,
2022-06-30 06:00:00,15.201095882810478,
2022-06-30 08:00:00,-18.638237747123412,
2022-06-30 10:30:00,-80.60138326790343,
2022-06-30 11:00:00,-96.62531525359236,
2022-06-30 23:59:59,-85.70640929057117,c
2022-07-01 00:00:00,-116.19411389646143,
2022-07-01 03:30:00,-91.37508662165646,
2022-07-01 04:00:00,-124.94285871435409,
2022-07-01 06:00:00,-132.723560399211,
2022-07-01 08:00:00,-154.6262600666928,
2022-07-01 10:30:00,-232.90074386462652,
2022-07-01 11:00:00,-243.96153990090147,
2022-07-01 23:59:59,-193.95045976140295,w
