date,US_MISC_2022_Q1,meta
2022-02-18 00:00:00,668.3278028207777,
2022-02-18 10:00:00,674.8752120901761,
2022-02-18 10:30:00,646.2594836163343,
2022-02-18 12:00:00,644.0069152454996,
2022-02-18 13:30:00,643.3251018560157,
2022-02-18 15:00:00,655.8806353061292,
2022-02-18 15:30:30,655.8806353061292,
2022-02-18 23:59:59,652.0338394815261,w
2022-02-21 00:00:00,652.0338394815261,
2022-02-21 10:00:00,652.0338394815261,
2022-02-21 10:30:00,652.0338394815261,
2022-02-21 12:00:00,652.0338394815261,
2022-02-21 13:30:00,652.0338394815261,
2022-02-21 15:00:00,652.0338394815261,
2022-02-21 15:30:30,652.0338394815261,
2022-02-21 23:59:59,652.0338394815261,c
2022-02-22 00:00:00,593.3551996526916,
2022-02-22 10:00:00,646.7003122936208,
2022-02-22 10:30:00,662.1949659191303,
2022-02-22 12:00:00,657.1393396370171,
2022-02-22 13:30:00,680.5750185573216,
2022-02-22 15:00:00,674.5770915186971,
2022-02-22 15:30:30,674.5770915186971,
2022-02-22 23:59:59,670.148924456184,c
2022-02-23 00:00:00,661.6851311191498,
2022-02-23 10:00:00,643.6858886845513,
2022-02-23 10:30:00,616.7824386766056,
2022-02-23 12:00:00,611.1242239626924,
2022-02-23 13:30:00,594.3116528123275,
2022-02-23 15:00:00,591.0114928402968,
2022-02-23 15:30:30,591.0114928402968,
2022-02-23 23:59:59,569.9352509670248,c
2022-02-24 00:00:00,508.20889828075104,
2022-02-24 10:00:00,549.4269777114876,
2022-02-24 10:30:00,528.7342688098735,
2022-02-24 12:00:00,563.1326596521585,
2022-02-24 13:30:00,570.191288632123,
2022-02-24 15:00:00,580.7632545905916,
2022-02-24 15:30:30,580.7632545905916,
2022-02-24 23:59:59,585.4189821321581,c
2022-02-25 00:00:00,574.44602284377,
2022-02-25 10:00:00,560.0350803104081,
2022-02-25 10:30:00,552.202454117804,
2022-02-25 12:00:00,570.4946622195159,
2022-02-25 13:30:00,548.5041032940836,
2022-02-25 15:00:00,547.8382496058916,
2022-02-25 15:30:30,547.8382496058916,
2022-02-25 23:59:59,548.0652702415232,w
2022-02-28 00:00:00,537.052796349082,
2022-02-28 10:00:00,512.3775741220013,
2022-02-28 10:30:00,472.58626334901174,
2022-02-28 12:00:00,463.3128604485946,
2022-02-28 13:30:00,457.7361507566641,
2022-02-28 15:00:00,456.8616402338266,
2022-02-28 15:30:30,456.8616402338266,s
2022-02-28 23:59:59,451.4856951661685,c
2022-03-01 00:00:00,430.28458457119046,
2022-03-01 10:00:00,373.0233687795543,
2022-03-01 10:30:00,366.4293587861477,
2022-03-01 12:00:00,353.07680091062406,
2022-03-01 13:30:00,360.3002160907244,
2022-03-01 15:00:00,343.975872225877,
2022-03-01 15:30:30,343.975872225877,
2022-03-01 23:59:59,330.14169039649227,c
2022-03-02 00:00:00,336.23830763083356,
2022-03-02 10:00:00,282.754993259137,
2022-03-02 10:30:00,295.64793123705977,
2022-03-02 12:00:00,305.886461459441,
2022-03-02 13:30:00,315.82014178308606,
