date,EU_ALPHADEX_COUNTRY_2022_Q3,meta
2022-06-27 00:00:00,135.5154491416066,
2022-06-27 03:30:00,122.0399349300543,
2022-06-27 04:00:00,132.3678935855043,
2022-06-27 06:00:00,108.42573946933129,
2022-06-27 08:00:00,103.39675642250353,
2022-06-27 10:30:00,90.72461279766526,
2022-06-27 11:00:00,97.89277364665213,
2022-06-27 23:59:59,93.90271569510901,c
2022-06-28 00:00:00,106.66021225169936,
2022-06-28 03:30:00,92.83598264115165,
2022-06-28 04:00:00,100.98530331355158,
2022-06-28 06:00:00,94.88687934779875,
2022-06-28 08:00:00,96.50584710538277,
2022-06-28 10:30:00,94.45131672459621,
2022-06-28 11:00:00,96.01500985609096,
2022-06-28 23:59:59,95.34593668326471,c
2022-06-29 00:00:00,104.9581035395135,
2022-06-29 03:30:00,94.23349358185533,
2022-06-29 04:00:00,101.37428054234948,
2022-06-29 06:00:00,106.10254289553689,
2022-06-29 08:00:00,107.8252471589534,
2022-06-29 10:30:00,118.13381212470097,
2022-06-29 11:00:00,111.5149179189703,
2022-06-29 23:59:59,97.02294492274734,c
2022-06-30 00:00:00,55.40892190179744,
2022-06-30 03:30:00,40.90166862883609,
2022-06-30 04:00:00,35.156471346169496,
2022-06-30 06:00:00,39.90536510693778,
2022-06-30 08:00:00,33.9745317041299,
2022-06-30 10:30:00,23.25724016591363,
2022-06-30 11:00:00,26.262636313312953,
2022-06-30 23:59:59,33.75590082219753,c
2022-07-01 00:00:00,19.295472152858565,
2022-07-01 03:30:00,52.345570925700656,
2022-07-01 04:00:00,61.189023040118514,
2022-07-01 06:00:00,47.833994991408645,
2022-07-01 08:00:00,41.15415737709816,
2022-07-01 10:30:00,57.301624376028485,
2022-07-01 11:00:00,58.394876741275084,
2022-07-01 23:59:59,64.029604166419,w
2022-07-04 00:00:00,68.73008702898892,
2022-07-04 03:30:00,35.21502912131001,
2022-07-04 04:00:00,32.94639428615244,
2022-07-04 06:00:00,54.0638284719808,
2022-07-04 08:00:00,40.39651586149529,
2022-07-04 10:30:00,30.098940070966478,
2022-07-04 11:00:00,28.522252850701477,
2022-07-04 23:59:59,29.517728785580232,c
2022-07-05 00:00:00,37.70406055431056,
2022-07-05 03:30:00,40.80188089738709,
2022-07-05 04:00:00,24.085095294513962,
2022-07-05 06:00:00,16.039892231360795,
2022-07-05 08:00:00,-19.812919489372916,
2022-07-05 10:30:00,29.999407443956727,
2022-07-05 11:00:00,40.010033090062336,
2022-07-05 23:59:59,17.82319272798412,c
2022-07-06 00:00:00,40.35318550048527,
2022-07-06 03:30:00,39.31053457169486,
2022-07-06 04:00:00,19.156972181219942,
2022-07-06 06:00:00,41.27008832215637,
2022-07-06 08:00:00,42.632102092872515,
2022-07-06 10:30:00,38.42216764359762,
2022-07-06 11:00:00,44.03773618045915,
2022-07-06 23:59:59,51.76944968506842,c
2022-07-07 00:00:00,32.359797010170155,
2022-07-07 03:30:00,-8.615098719584466,
2022-07-07 04:00:00,-20.281181315094386,
2022-07-07 06:00:00,9.68670120309315,
2022-07-07 08:00:00,10.815749685916217,
2022-07-07 10:30:00,-11.191946497305366,
2022-07-07 11:00:00,10.78677364090504,
2022-07-07 23:59:59,24.915818000855722,c
2022-07-08 00:00:00,28.966159867190925,
2022-07-08 03:30:00,25.178391807011792,
2022-07-08 04:00:00,8.221208439059183,
2022-07-08 06:00:00,2.1375516574159974,
2022-07-08 08:00:00,36.94705934086801,
2022-07-08 10:30:00,38.61975917378254,
2022-07-08 11:00:00,31.94153146913328,
2022-07-08 23:59:59,31.976501044277256,w
2022-07-11 00:00:00,19.23840366568112,
2022-07-11 03:30:00,-6.849351620332357,
2022-07-11 04:00:00,11.149375316410499,
2022-07-11 06:00:00,7.420352855612464,
2022-07-11 08:00:00,-11.351735396532433,
2022-07-11 10:30:00,9.26874706213556,
2022-07-11 11:00:00,9.231781407227572,
2022-07-11 23:59:59,0.0,a
2022-07-12 00:00:00,6.428596777208213,
2022-07-12 03:30:00,-16.4085595463481,
2022-07-12 04:00:00,-24.279737690555464,
2022-07-12 06:00:00,-16.19194528975902,
2022-07-12 08:00:00,-4.15739519281135,
2022-07-12 10:30:00,3.4151599846583167,
2022-07-12 11:00:00,7.66270191700545,
2022-07-12 23:59:59,27.116595170971777,c
2022-07-13 00:00:00,1.4140388794733099,
2022-07-13 03:30:00,23.082146965850427,
2022-07-13 04:00:00,27.29593801784648,
2022-07-13 06:00:00,10.845218126974544,
2022-07-13 08:00:00,-11.504456730245863,
2022-07-13 10:30:00,-43.389654275417115,
2022-07-13 11:00:00,-37.97787584810794,
2022-07-13 23:59:59,-27.872387254418072,e
2022-07-14 00:00:00,-31.37054663246795,
2022-07-14 03:30:00,-39.222970923679384,
2022-07-14 04:00:00,-46.27735494499041,
2022-07-14 06:00:00,-25.258372175447903,
2022-07-14 08:00:00,-4.228180604564216,
2022-07-14 10:30:00,-15.59472703070071,
2022-07-14 11:00:00,-14.505960761842914,
2022-07-14 23:59:59,-26.238827836230882,c
0,-26.238827836230882,
0,-26.238827836230882,
0,-26.238827836230882,
0,-26.238827836230882,
0,-26.238827836230882,
0,-26.238827836230882,
0,-26.238827836230882,
0,-26.238827836230882,
0,-26.238827836230882,
0,-26.238827836230882,
0,-26.238827836230882,
0,-26.238827836230882,
0,-26.238827836230882,
0,-26.238827836230882,
0,-26.238827836230882,
0,-26.238827836230882,
0,-26.238827836230882,
0,-26.238827836230882,
0,-26.238827836230882,
0,-26.238827836230882,
0,-26.238827836230882,
0,-26.238827836230882,
0,-26.238827836230882,
0,-26.238827836230882,
2022-07-15 00:00:00,-30.352626520128695,
2022-07-15 03:30:00,-29.187632692116097,
2022-07-15 04:00:00,-21.88638251629294,
2022-07-15 06:00:00,-33.61440648398195,
2022-07-15 08:00:00,-54.08205972796827,
2022-07-15 10:30:00,-9.661230857532644,
2022-07-15 11:00:00,-5.547889480166589,
2022-07-15 23:59:59,-2.8331640537599014,w
2022-07-18 00:00:00,26.119829042291315,
2022-07-18 03:30:00,31.683771903616673,
2022-07-18 04:00:00,32.169767628812224,
2022-07-18 06:00:00,32.49604251002853,
2022-07-18 08:00:00,25.318619415050648,
2022-07-18 10:30:00,0.10867400470340272,
2022-07-18 11:00:00,7.232765871850177,
2022-07-18 23:59:59,24.689915071258724,c
2022-07-19 00:00:00,17.767201154218753,
2022-07-19 03:30:00,23.54539925955345,
2022-07-19 04:00:00,14.529201693660468,
2022-07-19 06:00:00,21.837597014903736,
2022-07-19 08:00:00,29.454482401705206,
2022-07-19 10:30:00,45.65618679294067,
2022-07-19 11:00:00,44.59591815579108,
2022-07-19 23:59:59,45.91892932005766,c
2022-07-20 00:00:00,47.54982845110709,
2022-07-20 03:30:00,26.39508870664679,
2022-07-20 04:00:00,18.985900402318237,
2022-07-20 06:00:00,33.87970354207965,
2022-07-20 08:00:00,46.955202692736066,
2022-07-20 10:30:00,62.622051447598096,
2022-07-20 11:00:00,62.301852077711885,
2022-07-20 23:59:59,59.53597392302669,c
2022-07-21 00:00:00,46.7205223712204,
2022-07-21 03:30:00,27.85120021057918,
2022-07-21 04:00:00,8.280453280004394,
2022-07-21 06:00:00,-5.646769749065868,
2022-07-21 08:00:00,10.790914107448884,
2022-07-21 10:30:00,-9.884286971356062,
2022-07-21 11:00:00,-12.385434478550962,
2022-07-21 23:59:59,-10.899789532352827,c
2022-07-22 00:00:00,-10.082189831693825,
2022-07-22 03:30:00,-30.329062082270298,
2022-07-22 04:00:00,-51.35153852224863,
2022-07-22 06:00:00,-38.22022355181127,
2022-07-22 08:00:00,-31.766220461568707,
2022-07-22 10:30:00,-26.726513173704063,
2022-07-22 11:00:00,-22.878027558409713,
2022-07-22 23:59:59,-15.022294110478015,w
2022-07-25 00:00:00,-25.853870687298468,
2022-07-25 03:30:00,-27.99566519210083,
2022-07-25 04:00:00,-27.82443432576366,
2022-07-25 06:00:00,-23.691117489548844,
2022-07-25 08:00:00,-12.86529952840715,
2022-07-25 10:30:00,12.260889130930138,
2022-07-25 11:00:00,10.00922188711786,
2022-07-25 23:59:59,17.984700017706643,c
2022-07-26 00:00:00,13.887844876514919,
2022-07-26 03:30:00,17.93799376268447,
2022-07-26 04:00:00,12.515023165245736,
2022-07-26 06:00:00,23.00772291573128,
2022-07-26 08:00:00,24.557198388103586,
2022-07-26 10:30:00,16.890381826163832,
2022-07-26 11:00:00,23.06883633460336,
