date,AS_MSCI_EM_REST_STAY_2022_Q3,meta
2022-08-02 03:00:00,-115.74571974006972,
2022-08-02 18:30:00,-115.74571974006972,
2022-08-02 20:00:00,-115.74571974006972,
2022-08-02 23:00:00,-38.59622305569542,
2022-08-02 23:59:59,-20.627181851960813,c
2022-08-03 00:00:00,-21.599259125429853,
2022-08-03 01:00:00,-17.674001505858996,
2022-08-03 02:30:00,-17.674001505858996,
2022-08-03 03:00:00,-17.674001505858996,
2022-08-03 18:30:00,-17.674001505858996,
2022-08-03 20:00:00,-17.674001505858996,
2022-08-03 23:00:00,-48.29575353600285,
2022-08-03 23:59:59,-29.781580958495624,c
2022-08-04 00:00:00,-12.352124868700685,
2022-08-04 01:00:00,-23.836746358088703,
2022-08-04 02:30:00,-23.836746358088703,
2022-08-04 03:00:00,-23.836746358088703,
2022-08-04 18:30:00,-23.836746358088703,
2022-08-04 20:00:00,-23.836746358088703,
2022-08-04 23:00:00,-25.649725415557214,
2022-08-04 23:59:59,-41.985921629476024,c
2022-08-05 00:00:00,-54.910569709281845,
2022-08-05 01:00:00,-65.75495384711462,
2022-08-05 02:30:00,-65.75495384711462,
2022-08-05 03:00:00,-65.75495384711462,
2022-08-05 18:30:00,-65.75495384711462,
2022-08-05 20:00:00,-65.75495384711462,
2022-08-05 23:00:00,-65.75495384711462,
2022-08-05 23:59:59,-61.10745082755261,w
2022-08-08 00:00:00,-27.795608708695454,
2022-08-08 01:00:00,-28.029398617980632,
2022-08-08 02:30:00,-28.029398617980632,
2022-08-08 03:00:00,-28.029398617980632,
2022-08-08 18:30:00,-28.029398617980632,
2022-08-08 20:00:00,-28.029398617980632,
2022-08-08 23:00:00,-47.02040070071757,
2022-08-08 23:59:59,-63.35568799324665,c
2022-08-09 00:00:00,-58.91089900718407,
2022-08-09 01:00:00,-45.17425893412633,
2022-08-09 02:30:00,-45.17425893412633,
2022-08-09 03:00:00,-45.17425893412633,
2022-08-09 18:30:00,-45.17425893412633,
2022-08-09 20:00:00,-45.17425893412633,
2022-08-09 23:00:00,-13.700597260727818,
2022-08-09 23:59:59,-5.2863473713155145,c
2022-08-10 00:00:00,-5.618406427190621,
2022-08-10 01:00:00,-15.837777375561018,
2022-08-10 02:30:00,-15.837777375561018,
2022-08-10 03:00:00,-15.837777375561018,
2022-08-10 18:30:00,-15.837777375561018,
2022-08-10 20:00:00,-15.837777375561018,
2022-08-10 23:00:00,3.604996785400317,
2022-08-10 23:59:59,20.527857594361194,c
2022-08-11 00:00:00,14.852609786836638,
2022-08-11 01:00:00,8.015910045547344,
2022-08-11 02:30:00,8.015910045547344,
2022-08-11 03:00:00,8.015910045547344,
2022-08-11 18:30:00,8.015910045547344,
2022-08-11 20:00:00,8.015910045547344,
2022-08-11 23:00:00,-12.344048270897702,
2022-08-11 23:59:59,0.0,a
2022-08-12 00:00:00,-13.601573145725752,
2022-08-12 01:00:00,-9.909052557292398,
2022-08-12 02:30:00,-9.909052557292398,
2022-08-12 03:00:00,-9.909052557292398,
2022-08-12 18:30:00,-9.909052557292398,
2022-08-12 20:00:00,-9.909052557292398,
2022-08-12 23:00:00,-9.909052557292398,
2022-08-12 23:59:59,-9.38260709266683,w
2022-08-15 00:00:00,-6.2611710957178275,
2022-08-15 01:00:00,-13.502945717350713,
2022-08-15 02:30:00,-13.502945717350713,
2022-08-15 03:00:00,-13.502945717350713,
2022-08-15 18:30:00,-13.502945717350713,
2022-08-15 20:00:00,-13.502945717350713,
2022-08-15 23:00:00,-39.01201731801484,
2022-08-15 23:59:59,-28.520149203577375,c
2022-08-16 00:00:00,-19.088659169086213,
2022-08-16 01:00:00,-32.83846183824198,
2022-08-16 02:30:00,-32.83846183824198,
2022-08-16 03:00:00,-32.83846183824198,
2022-08-16 18:30:00,-32.83846183824198,
2022-08-16 20:00:00,-32.83846183824198,
2022-08-16 23:00:00,-64.77660755496345,
2022-08-16 23:59:59,-65.96687042634198,c
0,-65.96687042634198,
0,-65.96687042634198,
0,-65.96687042634198,
0,-65.96687042634198,
0,-65.96687042634198,
0,-65.96687042634198,
0,-65.96687042634198,
0,-65.96687042634198,
0,-65.96687042634198,
0,-65.96687042634198,
0,-65.96687042634198,
0,-65.96687042634198,
0,-65.96687042634198,
0,-65.96687042634198,
0,-65.96687042634198,
0,-65.96687042634198,
2022-08-17 00:00:00,-72.36282897470846,
2022-08-17 01:00:00,-82.30349748724143,
2022-08-17 02:30:00,-82.30349748724143,
2022-08-17 03:00:00,-82.30349748724143,
2022-08-17 18:30:00,-82.30349748724143,
2022-08-17 20:00:00,-82.30349748724143,
2022-08-17 23:00:00,-63.31014382192643,
2022-08-17 23:59:59,-54.915140573383496,c
2022-08-18 00:00:00,-54.529384700329274,
2022-08-18 01:00:00,-68.68923530126858,
2022-08-18 02:30:00,-68.68923530126858,
2022-08-18 03:00:00,-68.68923530126858,
2022-08-18 18:30:00,-68.68923530126858,
2022-08-18 20:00:00,-68.68923530126858,
2022-08-18 23:00:00,-90.46463854911576,
2022-08-18 23:59:59,-72.63168590112241,c
2022-08-19 00:00:00,-64.87231169617849,
2022-08-19 01:00:00,-82.1282910327759,
2022-08-19 02:30:00,-82.1282910327759,
2022-08-19 03:00:00,-82.1282910327759,
2022-08-19 18:30:00,-82.1282910327759,
2022-08-19 20:00:00,-82.1282910327759,
2022-08-19 23:00:00,-82.1282910327759,
2022-08-19 23:59:59,-94.01590529311352,w
2022-08-22 00:00:00,-83.16278046755906,
2022-08-22 01:00:00,-91.80187640269833,
2022-08-22 02:30:00,-91.80187640269833,
2022-08-22 03:00:00,-91.80187640269833,
2022-08-22 18:30:00,-91.80187640269833,
2022-08-22 20:00:00,-91.80187640269833,
2022-08-22 23:00:00,-77.02011849992391,
2022-08-22 23:59:59,-53.437624795385545,c
2022-08-23 00:00:00,-45.15444871427894,
2022-08-23 01:00:00,-54.09202240688842,
2022-08-23 02:30:00,-54.09202240688842,
2022-08-23 03:00:00,-54.09202240688842,
2022-08-23 18:30:00,-54.09202240688842,
2022-08-23 20:00:00,-54.09202240688842,
2022-08-23 23:00:00,-85.73129083707727,
2022-08-23 23:59:59,-80.88993823663077,c
2022-08-24 00:00:00,-77.97269987427399,
2022-08-24 01:00:00,-84.45521626130972,
2022-08-24 02:30:00,-84.45521626130972,
2022-08-24 03:00:00,-84.45521626130972,
2022-08-24 18:30:00,-84.45521626130972,
2022-08-24 20:00:00,-84.45521626130972,
2022-08-24 23:00:00,-28.604266348660303,
2022-08-24 23:59:59,-19.995147768035395,c
2022-08-25 00:00:00,-22.457646075274397,
2022-08-25 01:00:00,-12.420755530699353,
2022-08-25 02:30:00,-12.420755530699353,
2022-08-25 03:00:00,-12.420755530699353,
2022-08-25 18:30:00,-12.420755530699353,
2022-08-25 20:00:00,-12.420755530699353,
2022-08-25 23:00:00,10.088971268688283,
2022-08-25 23:59:59,11.45767181279075,c
2022-08-26 00:00:00,15.375787710125223,
2022-08-26 01:00:00,12.072375640903829,
2022-08-26 02:30:00,12.072375640903829,
2022-08-26 03:00:00,12.072375640903829,
2022-08-26 18:30:00,12.072375640903829,
2022-08-26 20:00:00,12.072375640903829,
2022-08-26 23:00:00,12.072375640903829,
2022-08-26 23:59:59,7.502286905930077,w
2022-08-29 00:00:00,13.200289957268296,
2022-08-29 01:00:00,70.84444403587463,
2022-08-29 02:30:00,70.84444403587463,
2022-08-29 03:00:00,70.84444403587463,
2022-08-29 18:30:00,70.84444403587463,
2022-08-29 20:00:00,70.84444403587463,
2022-08-29 23:00:00,13.183696790036947,
2022-08-29 23:59:59,10.230593370706856,c
2022-08-30 00:00:00,37.48387575647189,
2022-08-30 01:00:00,21.580279161549925,
2022-08-30 02:30:00,21.580279161549925,
2022-08-30 03:00:00,21.580279161549925,
2022-08-30 18:30:00,21.580279161549925,
2022-08-30 20:00:00,21.580279161549925,
2022-08-30 23:00:00,-14.118158204855717,
2022-08-30 23:59:59,-31.954850854290044,c
2022-08-31 00:00:00,-36.27173544701077,
2022-08-31 01:00:00,-43.69242928769768,
2022-08-31 02:30:00,-43.69242928769768,
2022-08-31 03:00:00,-43.69242928769768,
2022-08-31 18:30:00,-43.69242928769768,
2022-08-31 20:00:00,-43.69242928769768,
2022-08-31 23:00:00,26.147172468615963,
2022-08-31 23:59:59,16.043997304002005,e
2022-09-01 00:00:00,23.837592599654727,
2022-09-01 01:00:00,23.376213008248214,
2022-09-01 02:30:00,23.376213008248214,
2022-09-01 03:00:00,23.376213008248214,
2022-09-01 18:30:00,23.376213008248214,
2022-09-01 20:00:00,23.376213008248214,
2022-09-01 23:00:00,55.53365932706606,
2022-09-01 23:59:59,72.12693088922924,c
2022-09-02 00:00:00,85.3592342180034,
2022-09-02 01:00:00,121.32921604094008,
2022-09-02 02:30:00,121.32921604094008,
2022-09-02 03:00:00,121.32921604094008,
2022-09-02 18:30:00,121.32921604094008,
2022-09-02 20:00:00,121.32921604094008,
2022-09-02 23:00:00,121.32921604094008,
2022-09-02 23:59:59,126.73751530007098,w
2022-09-05 00:00:00,78.03083950579867,
2022-09-05 01:00:00,83.04242539267284,
2022-09-05 02:30:00,83.04242539267284,
2022-09-05 03:00:00,83.04242539267284,
2022-09-05 18:30:00,83.04242539267284,
2022-09-05 20:00:00,83.04242539267284,
2022-09-05 23:00:00,124.55986976416193,
2022-09-05 23:59:59,157.85971496604725,c
2022-09-06 00:00:00,148.9950407651031,
2022-09-06 01:00:00,156.86472623264763,
2022-09-06 02:30:00,156.86472623264763,
2022-09-06 03:00:00,156.86472623264763,
2022-09-06 18:30:00,156.86472623264763,
2022-09-06 20:00:00,156.86472623264763,
2022-09-06 23:00:00,174.7601249030679,
2022-09-06 23:59:59,179.39846251503627,c
2022-09-07 00:00:00,192.7918789874384,
2022-09-07 01:00:00,171.517771341762,
2022-09-07 02:30:00,171.517771341762,
2022-09-07 03:00:00,171.517771341762,
2022-09-07 18:30:00,171.517771341762,
2022-09-07 20:00:00,171.517771341762,
2022-09-07 23:00:00,188.20974435048424,
2022-09-07 23:59:59,177.22568343439116,c
2022-09-08 00:00:00,176.46078729059627,
2022-09-08 01:00:00,161.5759024055319,
2022-09-08 02:30:00,161.5759024055319,
2022-09-08 03:00:00,161.5759024055319,
2022-09-08 18:30:00,161.5759024055319,
2022-09-08 20:00:00,161.5759024055319,
2022-09-08 23:00:00,161.5759024055319,
2022-09-08 23:59:59,127.62016191268253,c
2022-09-09 00:00:00,127.62016191268253,
2022-09-09 01:00:00,127.62016191268253,
2022-09-09 02:30:00,127.62016191268253,
2022-09-09 03:00:00,127.62016191268253,
2022-09-09 18:30:00,127.62016191268253,
2022-09-09 20:00:00,127.62016191268253,
2022-09-09 23:00:00,127.62016191268253,
2022-09-09 23:59:59,127.62016191268253,w
2022-09-12 00:00:00,120.84783713233514,
2022-09-12 01:00:00,123.93868740365474,
2022-09-12 02:30:00,123.93868740365474,
2022-09-12 03:00:00,123.93868740365474,
2022-09-12 18:30:00,123.93868740365474,
2022-09-12 20:00:00,123.93868740365474,
2022-09-12 23:00:00,100.34096440488611,
2022-09-12 23:59:59,98.14628552260046,c
2022-09-13 00:00:00,100.25229598536612,
2022-09-13 01:00:00,97.85587761732882,
2022-09-13 02:30:00,97.85587761732882,
2022-09-13 03:00:00,97.85587761732882,
2022-09-13 18:30:00,97.85587761732882,
2022-09-13 20:00:00,97.85587761732882,
2022-09-13 23:00:00,139.12011623398166,
2022-09-13 23:59:59,130.3776917374605,c
2022-09-14 00:00:00,138.39306775054501,
2022-09-14 01:00:00,130.89125203421713,
2022-09-14 02:30:00,130.89125203421713,
2022-09-14 03:00:00,130.89125203421713,
2022-09-14 18:30:00,130.89125203421713,
2022-09-14 20:00:00,130.89125203421713,
2022-09-14 23:00:00,147.43976762245325,
2022-09-14 23:59:59,149.24319357690933,c
2022-09-15 00:00:00,159.44254645377396,
2022-09-15 01:00:00,180.50467379483348,
2022-09-15 02:30:00,180.50467379483348,
2022-09-15 03:00:00,180.50467379483348,
2022-09-15 18:30:00,180.50467379483348,
2022-09-15 20:00:00,180.50467379483348,
2022-09-15 23:00:00,206.06565454793804,
2022-09-15 23:59:59,181.28552011729244,c
2022-09-16 00:00:00,189.5961149268294,
2022-09-16 01:00:00,201.52436356167073,
2022-09-16 02:30:00,201.52436356167073,
2022-09-16 03:00:00,201.52436356167073,
2022-09-16 18:30:00,201.52436356167073,
2022-09-16 20:00:00,201.52436356167073,
2022-09-16 23:00:00,201.52436356167073,
2022-09-16 23:59:59,175.56403576549747,w
2022-09-19 00:00:00,81.51351227920031,
2022-09-19 01:00:00,61.58472368751791,
2022-09-19 02:30:00,61.58472368751791,
2022-09-19 03:00:00,61.58472368751791,
2022-09-19 18:30:00,61.58472368751791,
2022-09-19 20:00:00,61.58472368751791,
2022-09-19 23:00:00,47.13093750085591,
2022-09-19 23:59:59,11.726395067488056,c
2022-09-20 00:00:00,22.388374415165572,
2022-09-20 01:00:00,54.40043233040683,
2022-09-20 02:30:00,54.40043233040683,
2022-09-20 03:00:00,54.40043233040683,
2022-09-20 18:30:00,54.40043233040683,
2022-09-20 20:00:00,54.40043233040683,
2022-09-20 23:00:00,66.58441682135299,
2022-09-20 23:59:59,48.09910684037868,c
2022-09-21 00:00:00,51.23057979821533,
2022-09-21 01:00:00,59.22979221113678,
2022-09-21 02:30:00,59.22979221113678,
2022-09-21 03:00:00,59.22979221113678,
2022-09-21 18:30:00,59.22979221113678,
2022-09-21 20:00:00,59.22979221113678,
2022-09-21 23:00:00,93.86146519212934,
2022-09-21 23:59:59,98.64047844177685,c
2022-09-22 00:00:00,98.3125622735106,
2022-09-22 01:00:00,99.61132190432386,
2022-09-22 02:30:00,99.61132190432386,
2022-09-22 03:00:00,99.61132190432386,
2022-09-22 18:30:00,99.61132190432386,
2022-09-22 20:00:00,99.61132190432386,
2022-09-22 23:00:00,-35.04151475106346,
2022-09-22 23:59:59,-34.18555388212485,c
2022-09-23 00:00:00,-28.80713952894166,
2022-09-23 01:00:00,-28.43884843565479,
2022-09-23 02:30:00,-28.43884843565479,
2022-09-23 03:00:00,-28.43884843565479,
2022-09-23 18:30:00,-28.43884843565479,
2022-09-23 20:00:00,-28.43884843565479,
2022-09-23 23:00:00,-28.43884843565479,
2022-09-23 23:59:59,-47.772611073448616,w
2022-09-26 00:00:00,-23.125757633453986,
2022-09-26 01:00:00,-37.20045172517871,
2022-09-26 02:30:00,-37.20045172517871,
2022-09-26 03:00:00,-37.20045172517871,
2022-09-26 18:30:00,-37.20045172517871,
2022-09-26 20:00:00,-37.20045172517871,
2022-09-26 23:00:00,-17.022651952798697,
2022-09-26 23:59:59,-25.835794248904904,c
2022-09-27 00:00:00,-33.734825189869525,
2022-09-27 01:00:00,-34.62754141314986,
2022-09-27 02:30:00,-34.62754141314986,
2022-09-27 03:00:00,-34.62754141314986,
2022-09-27 18:30:00,-34.62754141314986,
2022-09-27 20:00:00,-34.62754141314986,
2022-09-27 23:00:00,-31.074402751004072,
2022-09-27 23:59:59,-61.19090218038127,c
2022-09-28 00:00:00,-66.69693189638588,
2022-09-28 01:00:00,-66.6115316200387,
2022-09-28 02:30:00,-66.6115316200387,
2022-09-28 03:00:00,-66.6115316200387,
2022-09-28 18:30:00,-66.6115316200387,
2022-09-28 20:00:00,-66.6115316200387,
2022-09-28 23:00:00,-66.6115316200387,
2022-09-28 23:59:59,-45.33892906502615,c
