date,NUFAM_2022_Q2,meta
2022-05-24 12:00:00,0.9727564782371871,
2022-05-24 13:30:00,-0.42214741145707535,
2022-05-24 15:00:00,0.3805679517685121,
2022-05-24 15:30:30,0.3805679517685121,
2022-05-24 23:59:59,3.900142909550837,c
2022-05-25 00:00:00,3.7303980250059396,
2022-05-25 10:00:00,-4.820318451774952,
2022-05-25 10:30:00,-6.793993206363226,
2022-05-25 12:00:00,-5.090885782176073,
2022-05-25 13:30:00,-5.225778513591493,
2022-05-25 15:00:00,-5.560734242660288,
2022-05-25 15:30:30,-5.560734242660288,
2022-05-25 23:59:59,-2.993163274581434,c
2022-05-26 00:00:00,7.512029367597819,
2022-05-26 10:00:00,10.380528998011116,
2022-05-26 10:30:00,9.687984046410634,
2022-05-26 12:00:00,8.272787688975924,
2022-05-26 13:30:00,11.033214477486936,
2022-05-26 15:00:00,13.017183391935603,
2022-05-26 15:30:30,13.017183391935603,
2022-05-26 23:59:59,8.063747156247459,c
2022-05-27 00:00:00,7.358348509549373,
2022-05-27 10:00:00,12.53165079930811,
2022-05-27 10:30:00,8.819460713130852,
2022-05-27 12:00:00,1.594427814353665,
2022-05-27 13:30:00,-0.26012221004504,
2022-05-27 15:00:00,1.7501978569946033,
2022-05-27 15:30:30,1.7501978569946033,
2022-05-27 23:59:59,0.0,w
2022-05-30 00:00:00,0.0,
2022-05-30 10:00:00,0.0,
2022-05-30 10:30:00,0.0,
2022-05-30 12:00:00,0.0,
2022-05-30 13:30:00,0.0,
2022-05-30 15:00:00,0.0,
2022-05-30 15:30:30,0.0,
2022-05-30 23:59:59,0.0,a
2022-05-31 00:00:00,-6.1423201117696635,
2022-05-31 10:00:00,-19.514261328103416,
2022-05-31 10:30:00,-15.728717212780353,
2022-05-31 12:00:00,-16.643464898481483,
2022-05-31 13:30:00,-16.70618271117226,
2022-05-31 15:00:00,-22.647232243739488,
2022-05-31 15:30:30,-22.647232243739488,
2022-05-31 23:59:59,-3.2896073620984083,e
2022-06-01 00:00:00,-9.968352156576785,
2022-06-01 10:00:00,-24.96427891613888,
2022-06-01 10:30:00,-18.304796270294318,
2022-06-01 12:00:00,-21.07793359085632,
2022-06-01 13:30:00,-20.626761557442876,
2022-06-01 15:00:00,-17.70635463094368,
2022-06-01 15:30:30,-17.70635463094368,
2022-06-01 23:59:59,-17.57763700012015,c
2022-06-02 00:00:00,-14.491802627312822,
2022-06-02 10:00:00,-25.625465695661305,
2022-06-02 10:30:00,-25.76575774563453,
2022-06-02 12:00:00,-21.973504964952184,
2022-06-02 13:30:00,-32.20656810231744,
2022-06-02 15:00:00,-35.95106677009515,
2022-06-02 15:30:30,-35.95106677009515,
2022-06-02 23:59:59,-32.57817521617893,c
2022-06-03 00:00:00,-28.08410092597378,
2022-06-03 10:00:00,-27.9926751896853,
2022-06-03 10:30:00,-31.256003818842643,
2022-06-03 12:00:00,-30.177036982368286,
2022-06-03 13:30:00,-31.1435439638582,
2022-06-03 15:00:00,-33.04428284432906,
2022-06-03 15:30:30,-33.04428284432906,
2022-06-03 23:59:59,-32.38287254152838,w
2022-06-06 00:00:00,-23.746382458891965,
2022-06-06 10:00:00,-29.636030355152798,
2022-06-06 10:30:00,-31.167449952887303,
2022-06-06 12:00:00,-30.34513542344098,
2022-06-06 13:30:00,-33.86202524971269,
2022-06-06 15:00:00,-34.376753498455585,
2022-06-06 15:30:30,-34.376753498455585,
2022-06-06 23:59:59,-37.67888215264642,c
2022-06-07 00:00:00,-36.091745727692235,
2022-06-07 10:00:00,-32.384245197066406,
2022-06-07 10:30:00,-30.21223616527692,
2022-06-07 12:00:00,-27.16339424397635,
2022-06-07 13:30:00,-28.524499263580132,
2022-06-07 15:00:00,-28.269209144403888,
2022-06-07 15:30:30,-28.269209144403888,u
2022-06-07 23:59:59,-29.019796532950316,c
2022-06-08 00:00:00,-32.086654683911725,
2022-06-08 10:00:00,-24.17430348713109,
2022-06-08 10:30:00,-26.261648213867048,
2022-06-08 12:00:00,-28.822284244660807,
2022-06-08 13:30:00,-30.36799219362502,
2022-06-08 15:00:00,-31.623413655731255,
2022-06-08 15:30:30,-31.623413655731255,
2022-06-08 23:59:59,-30.20541516517244,c
2022-06-09 00:00:00,-28.243741483347925,
2022-06-09 10:00:00,-36.32754437918727,
2022-06-09 10:30:00,-33.92934570035703,
2022-06-09 12:00:00,-38.65481179107676,
2022-06-09 13:30:00,-43.63269263137228,
2022-06-09 15:00:00,-44.93440482914405,
2022-06-09 15:30:30,-44.93440482914405,
2022-06-09 23:59:59,-44.594120852472784,c
2022-06-10 00:00:00,-33.72716717736067,
2022-06-10 10:00:00,-35.6797845816367,
2022-06-10 10:30:00,-33.70184705351465,
2022-06-10 12:00:00,-31.148595186827514,
2022-06-10 13:30:00,-31.202463371766264,
2022-06-10 15:00:00,-30.63365297794313,
2022-06-10 15:30:30,-30.63365297794313,
2022-06-10 23:59:59,-28.171177712705692,w
2022-06-13 00:00:00,-28.76684407667429,
2022-06-13 10:00:00,-33.051174438959336,
2022-06-13 10:30:00,-30.430141518676386,
2022-06-13 12:00:00,-25.538303817869263,
2022-06-13 13:30:00,-29.600587210709456,
2022-06-13 15:00:00,-26.637787546702953,
2022-06-13 15:30:30,-26.637787546702953,
2022-06-13 23:59:59,-28.49060060395471,c
2022-06-14 00:00:00,-33.395099105991555,
2022-06-14 10:00:00,-39.03119126542959,
2022-06-14 10:30:00,-38.31846620015552,
2022-06-14 12:00:00,-41.725171642950166,
2022-06-14 13:30:00,-43.18567759242157,
2022-06-14 15:00:00,-43.11686057851179,
2022-06-14 15:30:30,-43.11686057851179,
2022-06-14 23:59:59,-43.12026399990008,c
