date,PAR2_AD_20210406,meta
2020-12-11 00:00:00,203.89761765528488,
2020-12-11 10:00:00,197.74213866238483,
2020-12-11 10:30:00,184.53296482617577,
2020-12-11 12:00:00,196.2080755938382,
2020-12-11 13:30:00,185.33008128676545,
2020-12-11 15:00:00,187.9673561610607,
2020-12-11 15:30:30,187.9673561610607,
2020-12-11 23:59:59,180.89562627513237,w
2020-12-14 00:00:00,168.61341916017227,
2020-12-14 10:00:00,154.42793267639615,
2020-12-14 10:30:00,156.4703931103295,
2020-12-14 12:00:00,165.91546412845264,
2020-12-14 13:30:00,185.76494471777823,
2020-12-14 15:00:00,179.1623941427655,
2020-12-14 15:30:30,179.1623941427655,
2020-12-14 23:59:59,195.79125667913593,c
2020-12-15 00:00:00,180.1241409749357,
2020-12-15 10:00:00,193.95941466231943,
2020-12-15 10:30:00,184.3588487969978,
2020-12-15 12:00:00,188.7323093701583,
2020-12-15 13:30:00,164.1985570301872,
2020-12-15 15:00:00,136.22613613448937,
2020-12-15 15:30:30,136.22613613448937,
2020-12-15 23:59:59,141.8301161114298,c
2020-12-16 00:00:00,145.97487549363268,
2020-12-16 10:00:00,164.62637781566184,
2020-12-16 10:30:00,172.24951912869722,
2020-12-16 12:00:00,174.3043197961066,
2020-12-16 13:30:00,182.18099241283596,
2020-12-16 15:00:00,175.29236763672247,
2020-12-16 15:30:30,175.29236763672247,
2020-12-16 23:59:59,183.64518241701762,c
2020-12-17 00:00:00,174.41690870120112,
2020-12-17 10:00:00,198.0725239785396,
2020-12-17 10:30:00,188.78319520195691,
2020-12-17 12:00:00,211.81097964841445,
2020-12-17 13:30:00,209.0753047109083,
2020-12-17 15:00:00,223.45640656196622,
2020-12-17 15:30:30,223.45640656196622,
2020-12-17 23:59:59,218.30417925011966,c
2020-12-18 00:00:00,205.2757936923956,
2020-12-18 10:00:00,227.88926408376665,
2020-12-18 10:30:00,213.68362363294227,
2020-12-18 12:00:00,222.75254609712454,
2020-12-18 13:30:00,220.30723132379285,
2020-12-18 15:00:00,214.06321789861374,
2020-12-18 15:30:30,214.06321789861374,q
2020-12-18 23:59:59,227.8556248003065,w
2020-12-21 00:00:00,270.99843865843263,
2020-12-21 10:00:00,272.1783548863765,
2020-12-21 10:30:00,282.8967449368474,
2020-12-21 12:00:00,297.0807009986669,
2020-12-21 13:30:00,290.9644338889484,
2020-12-21 15:00:00,299.09748994499773,
2020-12-21 15:30:30,299.09748994499773,
2020-12-21 23:59:59,331.1196149168718,c
2020-12-22 00:00:00,362.2420253256548,
2020-12-22 10:00:00,366.45902700258387,
2020-12-22 10:30:00,354.2466464387368,
2020-12-22 12:00:00,329.74367620179714,
2020-12-22 13:30:00,326.67801801192854,
2020-12-22 15:00:00,341.5037429312357,
2020-12-22 15:30:30,341.5037429312357,
2020-12-22 23:59:59,373.5565657728491,c
2020-12-23 00:00:00,365.47817683252674,
2020-12-23 10:00:00,347.9612777139239,
2020-12-23 10:30:00,379.91274543827865,
2020-12-23 12:00:00,374.15759835749634,
2020-12-23 13:30:00,367.7704693202679,
