date,HUI_2021_Q2,meta
2021-06-17 10:00:00,231.84199256729215,
2021-06-17 10:30:00,246.41133115697238,
2021-06-17 12:00:00,218.65017582339112,
2021-06-17 13:30:00,239.76676945995183,
2021-06-17 15:00:00,242.1548066985814,
2021-06-17 15:30:30,242.1548066985814,
2021-06-17 23:59:59,236.0538746146381,c
2021-06-18 00:00:00,265.5614490822335,
2021-06-18 10:00:00,228.04272836189088,
2021-06-18 10:30:00,202.28915494754693,
2021-06-18 12:00:00,211.08300932969883,
2021-06-18 13:30:00,224.56953014113307,
2021-06-18 15:00:00,228.59399852096135,
2021-06-18 15:30:30,228.59399852096135,
2021-06-18 23:59:59,224.73644620720154,e
2021-06-21 00:00:00,212.4568352000353,
2021-06-21 10:00:00,218.14137997837844,
2021-06-21 10:30:00,209.70025815141287,
2021-06-21 12:00:00,213.98111877041578,
2021-06-21 13:30:00,232.0479779613763,
2021-06-21 15:00:00,226.1918957660355,
2021-06-21 15:30:30,226.1918957660355,
2021-06-21 23:59:59,221.1834489305021,c
2021-06-22 00:00:00,221.24092582521047,
2021-06-22 10:00:00,238.5300824278377,
2021-06-22 10:30:00,243.69914748863002,
2021-06-22 12:00:00,238.20610495163396,
2021-06-22 13:30:00,238.26044803833173,
2021-06-22 15:00:00,251.91551127750535,
2021-06-22 15:30:30,251.91551127750535,
2021-06-22 23:59:59,242.82704099134332,c
2021-06-23 00:00:00,242.64635097563553,
2021-06-23 10:00:00,244.2345717736542,
2021-06-23 10:30:00,262.32106182134777,
2021-06-23 12:00:00,246.9679156689095,
2021-06-23 13:30:00,238.53741803724364,
2021-06-23 15:00:00,229.7044424748336,
2021-06-23 15:30:30,229.7044424748336,
2021-06-23 23:59:59,224.14852423226824,c
2021-06-24 00:00:00,217.99780590640563,
2021-06-24 10:00:00,208.91173190006805,
2021-06-24 10:30:00,203.53843043584857,
2021-06-24 12:00:00,210.14116848587253,
2021-06-24 13:30:00,199.06577038132093,
2021-06-24 15:00:00,204.54906149438784,
2021-06-24 15:30:30,204.54906149438784,
2021-06-24 23:59:59,202.21776073317267,c
2021-06-25 00:00:00,185.8775661349157,
2021-06-25 10:00:00,198.49905363971754,
2021-06-25 10:30:00,195.6416480704665,
2021-06-25 12:00:00,190.43771766186353,
2021-06-25 13:30:00,186.10863202769855,
2021-06-25 15:00:00,177.25150365994688,
2021-06-25 15:30:30,177.25150365994688,
2021-06-25 23:59:59,174.59927410334984,w
2021-06-28 00:00:00,145.88904692461406,
2021-06-28 10:00:00,121.39131213721723,
2021-06-28 10:30:00,117.79297797275888,
2021-06-28 12:00:00,110.28095120264356,
2021-06-28 13:30:00,102.27113768353593,
2021-06-28 15:00:00,87.91940362801793,
2021-06-28 15:30:30,87.91940362801793,
2021-06-28 23:59:59,102.90157045443183,c
2021-06-29 00:00:00,113.38941515109317,
2021-06-29 10:00:00,85.95840641047047,
2021-06-29 10:30:00,96.1518583122828,
2021-06-29 12:00:00,90.65596058038977,
2021-06-29 13:30:00,102.03076848614003,
2021-06-29 15:00:00,91.50828625017445,
2021-06-29 15:30:30,91.50828625017445,
2021-06-29 23:59:59,100.67332452555334,c
2021-06-30 00:00:00,94.5966357751943,
2021-06-30 10:00:00,118.96707126850328,
2021-06-30 10:30:00,127.06534879132167,
2021-06-30 12:00:00,139.4956867750005,
2021-06-30 13:30:00,150.00903308425868,
2021-06-30 15:00:00,159.7861930389441,
2021-06-30 15:30:30,159.7861930389441,
2021-06-30 23:59:59,170.16305635743373,c
2021-07-01 00:00:00,151.47540440610163,
2021-07-01 10:00:00,138.46887718834603,
2021-07-01 10:30:00,128.96344863521531,
2021-07-01 12:00:00,127.57346895762424,
2021-07-01 13:30:00,154.27768255094017,
2021-07-01 15:00:00,166.71534651486564,
2021-07-01 15:30:30,166.71534651486564,
2021-07-01 23:59:59,155.81382518910542,c
2021-07-02 00:00:00,127.49553826202765,
2021-07-02 10:00:00,145.84366418392005,
2021-07-02 10:30:00,137.4880985095957,
2021-07-02 12:00:00,129.86187905383457,
2021-07-02 13:30:00,133.27295720885095,
2021-07-02 15:00:00,134.01429504540602,
2021-07-02 15:30:30,134.01429504540602,
2021-07-02 23:59:59,136.24698964923513,w
