date,R2_IPO_HEDGED_2021_Q4,meta
2021-11-26 10:30:00,-72.38923384298008,
2021-11-26 12:00:00,-51.47130219214026,
2021-11-26 13:30:00,-51.47130219214026,
2021-11-26 15:00:00,-51.47130219214026,
2021-11-26 15:30:30,-51.47130219214026,
2021-11-26 23:59:59,0.0,a
2021-11-29 00:00:00,-2.4250515389028635,
2021-11-29 10:00:00,3.903335224512432,
2021-11-29 10:30:00,12.613781637919175,
2021-11-29 12:00:00,26.040255061866702,
2021-11-29 13:30:00,25.25057609723663,
2021-11-29 15:00:00,24.522776515745562,
2021-11-29 15:30:30,24.522776515745562,
2021-11-29 23:59:59,20.50869688385015,c
2021-11-30 00:00:00,55.404326347062835,
2021-11-30 10:00:00,12.566681237453764,
2021-11-30 10:30:00,-1.1020780366068266,
2021-11-30 12:00:00,-1.4403975260865423,
2021-11-30 13:30:00,24.67478551196561,
2021-11-30 15:00:00,39.65419495607401,
2021-11-30 15:30:30,39.65419495607401,m
2021-11-30 23:59:59,54.16119833572304,c
2021-12-01 00:00:00,41.19272495734117,
2021-12-01 10:00:00,53.60172277340132,
2021-12-01 10:30:00,53.24919864240093,
2021-12-01 12:00:00,39.64878159840873,
2021-12-01 13:30:00,30.152720514490312,
2021-12-01 15:00:00,70.06574944193065,
2021-12-01 15:30:30,70.06574944193065,
2021-12-01 23:59:59,89.06824509672165,c
2021-12-02 00:00:00,80.35863299366771,
2021-12-02 10:00:00,32.05946713476021,
2021-12-02 10:30:00,-18.808734186999203,
2021-12-02 12:00:00,-115.2780325751551,
2021-12-02 13:30:00,-55.46660122807742,
2021-12-02 15:00:00,-48.36296363551287,
2021-12-02 15:30:30,-48.36296363551287,
2021-12-02 23:59:59,-34.92611938684337,c
2021-12-03 00:00:00,-41.28780351745087,
2021-12-03 10:00:00,-71.6599154758234,
2021-12-03 10:30:00,-73.5496655647664,
2021-12-03 12:00:00,-132.13623008913763,
2021-12-03 13:30:00,-114.98540007059623,
2021-12-03 15:00:00,-88.46533832716116,
2021-12-03 15:30:30,-88.46533832716116,
2021-12-03 23:59:59,-68.76143446882455,w
2021-12-06 00:00:00,-66.3262428688353,
2021-12-06 10:00:00,-94.67203816580033,
2021-12-06 10:30:00,-48.99974339954662,
2021-12-06 12:00:00,-37.82665418986983,
2021-12-06 13:30:00,-60.59124504186528,
2021-12-06 15:00:00,-55.06764595056225,
2021-12-06 15:30:30,-55.06764595056225,
2021-12-06 23:59:59,-50.39028645538238,c
2021-12-07 00:00:00,-42.548352932055366,
2021-12-07 10:00:00,-66.97417126429829,
2021-12-07 10:30:00,-62.31210014901487,
2021-12-07 12:00:00,-118.20855194543557,
2021-12-07 13:30:00,-62.60767168022838,
2021-12-07 15:00:00,-78.16177849927303,
2021-12-07 15:30:30,-78.16177849927303,
2021-12-07 23:59:59,-62.868137035290516,c
2021-12-08 00:00:00,-56.42749691653353,
2021-12-08 10:00:00,-107.1455327103192,
2021-12-08 10:30:00,-109.4760400525428,
2021-12-08 12:00:00,-113.75927287291111,
2021-12-08 13:30:00,-117.23661278909228,
2021-12-08 15:00:00,-125.30113503249609,
2021-12-08 15:30:30,-125.30113503249609,
2021-12-08 23:59:59,-124.96260589103778,c
2021-12-09 00:00:00,-115.18784504712724,
2021-12-09 10:00:00,-99.57561960183867,
2021-12-09 10:30:00,-98.78186558213267,
2021-12-09 12:00:00,-82.08210055027823,
2021-12-09 13:30:00,-124.69109530387712,
2021-12-09 15:00:00,-135.531069428979,
2021-12-09 15:30:30,-135.531069428979,
2021-12-09 23:59:59,-123.3230527705841,c
2021-12-10 00:00:00,-118.99432288854555,
2021-12-10 10:00:00,-146.87798721148684,
2021-12-10 10:30:00,-129.6810035961926,
2021-12-10 12:00:00,-155.6729693982284,
2021-12-10 13:30:00,-167.4744712803038,
2021-12-10 15:00:00,-157.51705666041155,
2021-12-10 15:30:30,-157.51705666041155,
2021-12-10 23:59:59,-139.7750643527854,w
2021-12-13 00:00:00,-86.5325648040778,
2021-12-13 10:00:00,-63.72394944763724,
2021-12-13 10:30:00,-90.42174216353945,
2021-12-13 12:00:00,-124.42472619331849,
2021-12-13 13:30:00,-153.56177300994867,
2021-12-13 15:00:00,-170.97200980050198,
2021-12-13 15:30:30,-170.97200980050198,
2021-12-13 23:59:59,-136.59738719906167,c
2021-12-14 00:00:00,-162.12824346119473,
2021-12-14 10:00:00,-165.99736340350708,
2021-12-14 10:30:00,-153.31557100695696,
2021-12-14 12:00:00,-176.342890689048,
2021-12-14 13:30:00,-192.1221778109771,
2021-12-14 15:00:00,-177.96613187397165,
2021-12-14 15:30:30,-177.96613187397165,
2021-12-14 23:59:59,-157.92101959301883,c
2021-12-15 00:00:00,-143.3549220429804,
2021-12-15 10:00:00,-163.2177706224047,
2021-12-15 10:30:00,-191.1087240768948,
2021-12-15 12:00:00,-171.17485247925643,
2021-12-15 13:30:00,-184.81064994042643,
2021-12-15 15:00:00,-168.47989499376027,
2021-12-15 15:30:30,-168.47989499376027,
2021-12-15 23:59:59,-188.40133938346642,c
2021-12-16 00:00:00,-162.49467057388753,
2021-12-16 10:00:00,-146.81449739307757,
2021-12-16 10:30:00,-144.8585316265102,
2021-12-16 12:00:00,-234.79308069140987,
2021-12-16 13:30:00,-252.6170526750964,
2021-12-16 15:00:00,-282.83971025811127,
2021-12-16 15:30:30,-282.83971025811127,
2021-12-16 23:59:59,-284.4658599589111,c
2021-12-17 00:00:00,-338.91414539588243,
2021-12-17 10:00:00,-468.65387699670987,
2021-12-17 10:30:00,-444.67940619467174,
2021-12-17 12:00:00,-461.1902673904601,
2021-12-17 13:30:00,-445.19137704797913,
2021-12-17 15:00:00,-442.246603236694,
2021-12-17 15:30:30,-442.246603236694,
2021-12-17 23:59:59,-521.351368091244,e
2021-12-20 00:00:00,-497.8755886213688,
2021-12-20 10:00:00,-512.0175636017213,
2021-12-20 10:30:00,-525.6867820427042,
2021-12-20 12:00:00,-517.5936321683207,
2021-12-20 13:30:00,-533.256823707819,
2021-12-20 15:00:00,-509.13164662019983,
2021-12-20 15:30:30,-509.13164662019983,
2021-12-20 23:59:59,-496.05863738069615,c
2021-12-21 00:00:00,-480.2052654377859,
2021-12-21 10:00:00,-505.5979206324805,
2021-12-21 10:30:00,-506.32129798691017,
2021-12-21 12:00:00,-482.5006497493546,
2021-12-21 13:30:00,-504.24280742081123,
2021-12-21 15:00:00,-524.6304680776882,
2021-12-21 15:30:30,-524.6304680776882,
2021-12-21 23:59:59,-531.717474618836,c
2021-12-22 00:00:00,-525.6889203956781,
2021-12-22 10:00:00,-535.1973600302067,
2021-12-22 10:30:00,-525.6333693036479,
2021-12-22 12:00:00,-508.355277750053,
2021-12-22 13:30:00,-526.5282240516749,
2021-12-22 15:00:00,-532.8332814305827,
2021-12-22 15:30:30,-532.8332814305827,
2021-12-22 23:59:59,-516.7810968620141,c
2021-12-23 00:00:00,-495.40314794395954,
2021-12-23 10:00:00,-507.9163082765622,
2021-12-23 10:30:00,-509.57131460117716,
2021-12-23 12:00:00,-491.1014954776357,
2021-12-23 13:30:00,-472.9282327909451,
2021-12-23 15:00:00,-454.00139210137354,
2021-12-23 15:30:30,-454.00139210137354,
2021-12-23 23:59:59,-446.298697326965,c
2021-12-24 00:00:00,-446.298697326965,
2021-12-24 10:00:00,-446.298697326965,
2021-12-24 10:30:00,-446.298697326965,
2021-12-24 12:00:00,-446.298697326965,
2021-12-24 13:30:00,-446.298697326965,
2021-12-24 15:00:00,-446.298697326965,
2021-12-24 15:30:30,-446.298697326965,
2021-12-24 23:59:59,-446.298697326965,w
2021-12-27 00:00:00,-406.0583288687966,
2021-12-27 10:00:00,-418.84653765054327,
2021-12-27 10:30:00,-387.29082480438535,
2021-12-27 12:00:00,-371.05069930901277,
2021-12-27 13:30:00,-384.7929202516127,
2021-12-27 15:00:00,-368.8880684546125,
2021-12-27 15:30:30,-368.8880684546125,
2021-12-27 23:59:59,-366.046559092291,c
2021-12-28 00:00:00,-367.1237196762779,
2021-12-28 10:00:00,-368.3031246316069,
2021-12-28 10:30:00,-385.5729131656184,
2021-12-28 12:00:00,-392.65943536465034,
2021-12-28 13:30:00,-397.5050859368092,
2021-12-28 15:00:00,-396.43236551991185,
2021-12-28 15:30:30,-396.43236551991185,
2021-12-28 23:59:59,-378.76291336196505,c
2021-12-29 00:00:00,-388.0801682229294,
2021-12-29 10:00:00,-418.54444935239405,
2021-12-29 10:30:00,-424.172298810076,
2021-12-29 12:00:00,-412.43106153847305,
2021-12-29 13:30:00,-396.5252595598595,
2021-12-29 15:00:00,-380.8258726631641,
2021-12-29 15:30:30,-380.8258726631641,
2021-12-29 23:59:59,-383.79040887650456,c
2021-12-30 00:00:00,-372.5797667537363,
2021-12-30 10:00:00,-355.73427959629134,
2021-12-30 10:30:00,-358.493081538532,
2021-12-30 12:00:00,-330.4277266167294,
2021-12-30 13:30:00,-321.785010338754,
2021-12-30 15:00:00,-315.74931809419786,
2021-12-30 15:30:30,-315.74931809419786,
2021-12-30 23:59:59,-304.40408959802846,c
2021-12-31 00:00:00,-296.6099887264771,
2021-12-31 10:00:00,-283.3617064722798,
2021-12-31 10:30:00,-282.062947542702,
2021-12-31 12:00:00,-289.4495228775602,
2021-12-31 13:30:00,-277.9970060265284,
2021-12-31 15:00:00,-281.3659263021075,
2021-12-31 15:30:30,-281.3659263021075,
2021-12-31 23:59:59,-258.45237182827407,w
2022-01-03 00:00:00,-235.39964650405372,
2022-01-03 10:00:00,-311.1555330783416,
2022-01-03 10:30:00,-320.2467119391275,
2022-01-03 12:00:00,-295.6334742843353,
2022-01-03 13:30:00,-297.2836038396691,
2022-01-03 15:00:00,-278.2681259171619,
2022-01-03 15:30:30,-278.2681259171619,
2022-01-03 23:59:59,-272.95498845985526,c
2022-01-04 00:00:00,-270.938966298398,
2022-01-04 10:00:00,-244.68846401444912,
2022-01-04 10:30:00,-284.58674706356805,
2022-01-04 12:00:00,-319.9515459388747,
2022-01-04 13:30:00,-322.96571602083725,
2022-01-04 15:00:00,-319.5963969057782,
2022-01-04 15:30:30,-319.5963969057782,
2022-01-04 23:59:59,-321.18763383004386,c
2022-01-05 00:00:00,-338.14529895136604,
2022-01-05 10:00:00,-396.8822353392543,
2022-01-05 10:30:00,-406.4661365471404,
2022-01-05 12:00:00,-416.9310210290289,
2022-01-05 13:30:00,-413.96581156591003,
2022-01-05 15:00:00,-461.45647239020286,
2022-01-05 15:30:30,-461.45647239020286,
2022-01-05 23:59:59,-452.0465488687943,c
2022-01-06 00:00:00,-429.40500440768494,
2022-01-06 10:00:00,-531.1043554108862,
2022-01-06 10:30:00,-553.2775758669911,
2022-01-06 12:00:00,-526.9693089681138,
2022-01-06 13:30:00,-542.4368710941853,
2022-01-06 15:00:00,-524.6272397422367,
2022-01-06 15:30:30,-524.6272397422367,
2022-01-06 23:59:59,-505.03493776369373,c
2022-01-07 00:00:00,-519.0444317088037,
2022-01-07 10:00:00,-535.1717348644323,
2022-01-07 10:30:00,-554.0493462892741,
2022-01-07 12:00:00,-526.0981301259293,
2022-01-07 13:30:00,-500.11596768085496,
2022-01-07 15:00:00,-511.7829773841254,
2022-01-07 15:30:30,-511.7829773841254,
2022-01-07 23:59:59,-504.772555031318,w
