date,AR2_AD_2019_Q2_ENERGY_BANKRUPCY,meta
2019-05-17 13:30:00,-16.705568233042754,
2019-05-17 15:00:00,-21.211592650997318,
2019-05-17 15:30:30,-21.211592650997318,
2019-05-17 23:59:59,-18.491571469580776,w
2019-05-20 00:00:00,-24.27372178269502,
2019-05-20 10:00:00,4.336103813826867,
2019-05-20 10:30:00,10.792066475125694,
2019-05-20 12:00:00,23.364691987944525,
2019-05-20 13:30:00,32.57104847136395,
2019-05-20 15:00:00,39.145550413044134,
2019-05-20 15:30:30,39.145550413044134,
2019-05-20 23:59:59,28.787050737767913,c
2019-05-21 00:00:00,61.11726219926334,
2019-05-21 10:00:00,-17.138751207145333,
2019-05-21 10:30:00,-13.13364889096988,
2019-05-21 12:00:00,4.049499810640441,
2019-05-21 13:30:00,-13.521134661492738,
2019-05-21 15:00:00,-22.11769705185702,
2019-05-21 15:30:30,-22.11769705185702,
2019-05-21 23:59:59,-30.52542024546915,c
2019-05-22 00:00:00,-0.5177078441414551,
2019-05-22 10:00:00,10.29775410045886,
2019-05-22 10:30:00,11.407955586595904,
2019-05-22 12:00:00,40.924385507337206,
2019-05-22 13:30:00,96.79290114300636,
2019-05-22 15:00:00,72.4955336652855,
2019-05-22 15:30:30,72.4955336652855,
2019-05-22 23:59:59,67.28999902808869,c
2019-05-23 00:00:00,98.89056838660485,
2019-05-23 10:00:00,109.02713279040825,
2019-05-23 10:30:00,103.41126497421794,
2019-05-23 12:00:00,63.945274019133535,
2019-05-23 13:30:00,23.378491720130114,
2019-05-23 15:00:00,38.58280380348765,
2019-05-23 15:30:30,38.58280380348765,
2019-05-23 23:59:59,56.58832538380648,c
2019-05-24 00:00:00,50.48375906802187,
2019-05-24 10:00:00,81.26248007362472,
2019-05-24 10:30:00,67.92601527075385,
2019-05-24 12:00:00,60.207030543022825,
2019-05-24 13:30:00,55.36226114036026,
2019-05-24 15:00:00,36.719917229279986,
2019-05-24 15:30:30,36.719917229279986,
2019-05-24 23:59:59,59.350582222876255,w
2019-05-27 00:00:00,59.350582222876255,
2019-05-27 10:00:00,59.350582222876255,
2019-05-27 10:30:00,59.350582222876255,
2019-05-27 12:00:00,59.350582222876255,
2019-05-27 13:30:00,59.350582222876255,
2019-05-27 15:00:00,59.350582222876255,
2019-05-27 15:30:30,59.350582222876255,
2019-05-27 23:59:59,59.350582222876255,c
2019-05-28 00:00:00,-20.89658990265832,
2019-05-28 10:00:00,-14.27687172694857,
2019-05-28 10:30:00,-17.137545166138693,
2019-05-28 12:00:00,-35.958049459917106,
2019-05-28 13:30:00,-55.253313977889206,
2019-05-28 15:00:00,-67.41064479054535,
2019-05-28 15:30:30,-67.41064479054535,
2019-05-28 23:59:59,-18.722671166575992,c
2019-05-29 00:00:00,-21.437907275455927,
2019-05-29 10:00:00,-67.35025247186275,
2019-05-29 10:30:00,-63.24679093467262,
2019-05-29 12:00:00,-18.039382135151413,
2019-05-29 13:30:00,-76.99936809231315,
2019-05-29 15:00:00,-64.54032913526225,
2019-05-29 15:30:30,-64.54032913526225,
2019-05-29 23:59:59,-69.80539301086174,c
2019-05-30 00:00:00,-26.89653913499228,
2019-05-30 10:00:00,-47.69180202212476,
2019-05-30 10:30:00,-11.49063129009653,
2019-05-30 12:00:00,19.197297081266584,
2019-05-30 13:30:00,17.067451454430625,
2019-05-30 15:00:00,21.506510964434938,
2019-05-30 15:30:30,21.506510964434938,
2019-05-30 23:59:59,5.326860391397304,c
2019-05-31 00:00:00,60.94920959185686,
2019-05-31 10:00:00,4.502663110471076,
2019-05-31 10:30:00,-40.673785483012125,
2019-05-31 12:00:00,-67.17828817531245,
2019-05-31 13:30:00,-52.69472718567863,
2019-05-31 15:00:00,-31.22018276717506,
2019-05-31 15:30:30,-31.22018276717506,
2019-05-31 23:59:59,-12.914705711334705,w
2019-06-03 00:00:00,-44.02926150666576,
2019-06-03 10:00:00,-32.060932831558034,
2019-06-03 10:30:00,-57.085961638180834,
2019-06-03 12:00:00,-57.94030929268979,
2019-06-03 13:30:00,-46.55401518019687,
2019-06-03 15:00:00,-52.34916479425419,
2019-06-03 15:30:30,-52.34916479425419,
2019-06-03 23:59:59,-59.50998976208939,c
2019-06-04 00:00:00,-92.36740262217143,
2019-06-04 10:00:00,-88.00105913519758,
2019-06-04 10:30:00,-77.28758307210023,
2019-06-04 12:00:00,-122.91207445916916,
2019-06-04 13:30:00,-147.44725385715515,
2019-06-04 15:00:00,-151.44679325050873,
2019-06-04 15:30:30,-151.44679325050873,
2019-06-04 23:59:59,-157.7879063236839,c
2019-06-05 00:00:00,-132.4100791774963,
2019-06-05 10:00:00,-114.31043023954851,
2019-06-05 10:30:00,-111.93138532981317,
2019-06-05 12:00:00,-84.77261277711887,
2019-06-05 13:30:00,-127.09696377057571,
2019-06-05 15:00:00,-108.74161397272246,
2019-06-05 15:30:30,-108.74161397272246,
2019-06-05 23:59:59,-127.60673129508524,c
2019-06-06 00:00:00,-108.76261695701328,
2019-06-06 10:00:00,-135.2990427068038,
2019-06-06 10:30:00,-131.02778279575273,
2019-06-06 12:00:00,-127.7527603030968,
2019-06-06 13:30:00,-141.43165812115512,
2019-06-06 15:00:00,-146.49738482077288,
2019-06-06 15:30:30,-146.49738482077288,
2019-06-06 23:59:59,-146.4054021410438,c
2019-06-07 00:00:00,-105.6915556179946,
2019-06-07 10:00:00,-81.41036651257969,
2019-06-07 10:30:00,-34.2241169966004,
2019-06-07 12:00:00,-40.76909175897606,
2019-06-07 13:30:00,-16.615651892809524,
2019-06-07 15:00:00,-2.6378897201296923,
2019-06-07 15:30:30,-2.6378897201296923,
2019-06-07 23:59:59,0.0,a
2019-06-10 00:00:00,19.302263361233486,
2019-06-10 10:00:00,-63.49025301992083,
2019-06-10 10:30:00,-104.11541731504894,
2019-06-10 12:00:00,-140.34704160931824,
2019-06-10 13:30:00,-100.5768163059318,
2019-06-10 15:00:00,-93.41497896322505,
2019-06-10 15:30:30,-93.41497896322505,
2019-06-10 23:59:59,-104.09347913457668,c
2019-06-11 00:00:00,-110.52354267024373,
2019-06-11 10:00:00,-95.76627103767282,
2019-06-11 10:30:00,-115.03556822260111,
2019-06-11 12:00:00,-142.28721759493527,
2019-06-11 13:30:00,-154.69256448087214,
2019-06-11 15:00:00,-150.34374162680086,
2019-06-11 15:30:30,-150.34374162680086,
2019-06-11 23:59:59,-144.11173110963045,c
2019-06-12 00:00:00,-135.46194686753728,
2019-06-12 10:00:00,-88.26532664929061,
2019-06-12 10:30:00,-94.18297845403617,
2019-06-12 12:00:00,-88.16818453279848,
2019-06-12 13:30:00,-114.56257723760694,
2019-06-12 15:00:00,-130.14221496365542,
2019-06-12 15:30:30,-130.14221496365542,
2019-06-12 23:59:59,-100.1963314088336,c
2019-06-13 00:00:00,-126.85204207806657,
2019-06-13 10:00:00,-124.30674758879809,
2019-06-13 10:30:00,-137.97078262779382,
2019-06-13 12:00:00,-159.91064130636852,
2019-06-13 13:30:00,-192.33707498517492,
2019-06-13 15:00:00,-195.083207581708,
2019-06-13 15:30:30,-195.083207581708,
2019-06-13 23:59:59,-204.25957949351738,c
2019-06-14 00:00:00,-182.8927346112933,
2019-06-14 10:00:00,-193.49306252168918,
2019-06-14 10:30:00,-206.35746462948754,
2019-06-14 12:00:00,-221.49841155459177,
2019-06-14 13:30:00,-187.13385969337986,
2019-06-14 15:00:00,-162.64310730707564,
2019-06-14 15:30:30,-162.64310730707564,
2019-06-14 23:59:59,-174.99952962930547,w
2019-06-17 00:00:00,-143.77477924792163,
2019-06-17 10:00:00,-182.24381555179946,
2019-06-17 10:30:00,-218.70625876931638,
