date,AS_MSCI_DM_STAY_2021_Q4,meta
2021-11-11 23:59:59,0.0,a
2021-11-12 00:00:00,6.417669064661716,
2021-11-12 01:00:00,5.010815346226202,
2021-11-12 02:30:00,5.088003010857257,
2021-11-12 03:00:00,5.063715980451537,
2021-11-12 18:30:00,5.063715980451537,
2021-11-12 20:00:00,5.063715980451537,
2021-11-12 23:00:00,5.063715980451537,
2021-11-12 23:59:59,5.0661331570758925,w
2021-11-15 00:00:00,19.510791630305082,
2021-11-15 01:00:00,15.563904393793756,
2021-11-15 02:30:00,15.586193690482133,
2021-11-15 03:00:00,15.666424802244933,
2021-11-15 18:30:00,15.96864362526475,
2021-11-15 20:00:00,6.50701173463786,
2021-11-15 23:00:00,14.918402932137596,
2021-11-15 23:59:59,16.523300415207395,c
2021-11-16 00:00:00,18.58883321294778,
2021-11-16 01:00:00,20.283649670797004,
2021-11-16 02:30:00,20.411696152371526,
2021-11-16 03:00:00,20.320137524595268,
2021-11-16 18:30:00,19.98938859790971,
2021-11-16 20:00:00,20.68997000144578,
2021-11-16 23:00:00,20.466002184942482,
2021-11-16 23:59:59,18.237205379685733,c
0,18.237205379685733,
0,18.237205379685733,
0,18.237205379685733,
0,18.237205379685733,
0,18.237205379685733,
0,18.237205379685733,
0,18.237205379685733,
0,18.237205379685733,
0,18.237205379685733,
0,18.237205379685733,
0,18.237205379685733,
0,18.237205379685733,
0,18.237205379685733,
0,18.237205379685733,
0,18.237205379685733,
0,18.237205379685733,
0,18.237205379685733,
0,18.237205379685733,
0,18.237205379685733,
0,18.237205379685733,
0,18.237205379685733,
0,18.237205379685733,
0,18.237205379685733,
0,18.237205379685733,
2021-11-17 00:00:00,18.07647769499133,
2021-11-17 01:00:00,17.7225388415641,
2021-11-17 02:30:00,17.571611554103395,
2021-11-17 03:00:00,17.58188597574131,
2021-11-17 18:30:00,19.506051566562284,
2021-11-17 20:00:00,23.417358542330888,
2021-11-17 23:00:00,25.76719391396174,
2021-11-17 23:59:59,25.722881958361988,c
2021-11-18 00:00:00,25.020358201195847,
2021-11-18 01:00:00,19.30029740140674,
2021-11-18 02:30:00,19.35392450761718,
2021-11-18 03:00:00,19.41575215095121,
2021-11-18 18:30:00,20.585141893032976,
2021-11-18 20:00:00,27.633403990255992,
2021-11-18 23:00:00,32.53808120521359,
2021-11-18 23:59:59,39.29749565713106,c
2021-11-19 00:00:00,44.038718842988054,
2021-11-19 01:00:00,44.00086916795079,
2021-11-19 02:30:00,43.88694963790756,
2021-11-19 03:00:00,43.832281268490064,
2021-11-19 18:30:00,43.832281268490064,
2021-11-19 20:00:00,43.832281268490064,
2021-11-19 23:00:00,43.832281268490064,
2021-11-19 23:59:59,43.6558271388724,w
2021-11-22 00:00:00,41.268128445412636,
2021-11-22 01:00:00,43.067419245007954,
2021-11-22 02:30:00,42.950204058191446,
2021-11-22 03:00:00,42.90954493392059,
2021-11-22 18:30:00,44.27096197747512,
2021-11-22 20:00:00,44.229450466719946,
2021-11-22 23:00:00,44.49132953386908,
2021-11-22 23:59:59,44.172479250006056,c
2021-11-23 00:00:00,41.437108521900036,
2021-11-23 01:00:00,41.32751017112117,
2021-11-23 02:30:00,41.33445134471278,
2021-11-23 03:00:00,41.384824229865124,
2021-11-23 18:30:00,42.010946654025545,
2021-11-23 20:00:00,36.11038620781732,
2021-11-23 23:00:00,34.3054705757517,
2021-11-23 23:59:59,31.402885070786468,c
2021-11-24 00:00:00,35.51119641096938,
2021-11-24 01:00:00,28.442756599687414,
2021-11-24 02:30:00,28.52724149264911,
2021-11-24 03:00:00,28.518856641088504,
2021-11-24 18:30:00,24.024928648122092,
2021-11-24 20:00:00,35.879437129237516,
2021-11-24 23:00:00,36.37523297500638,
2021-11-24 23:59:59,33.14129750294902,c
2021-11-25 00:00:00,33.74750206945445,
2021-11-25 01:00:00,35.18247514282855,
2021-11-25 02:30:00,35.26243715945266,
2021-11-25 03:00:00,35.04513146324513,
2021-11-25 18:30:00,33.94069226865112,
2021-11-25 20:00:00,45.14515573266741,
2021-11-25 23:00:00,35.74878845901448,
2021-11-25 23:59:59,34.01112645501551,c
2021-11-26 00:00:00,25.167050843854334,
2021-11-26 01:00:00,28.12995622930638,
2021-11-26 02:30:00,28.028077403879486,
2021-11-26 03:00:00,27.983143340952232,
2021-11-26 18:30:00,27.983143340952232,
2021-11-26 20:00:00,27.983143340952232,
2021-11-26 23:00:00,27.983143340952232,
2021-11-26 23:59:59,28.478821810533645,w
2021-11-29 00:00:00,51.60331439768679,
2021-11-29 01:00:00,53.4771154558301,
2021-11-29 02:30:00,53.34275359025462,
2021-11-29 03:00:00,53.240308566830535,
2021-11-29 18:30:00,54.41808978005723,
2021-11-29 20:00:00,39.51872300006227,
2021-11-29 23:00:00,38.626487328224385,
2021-11-29 23:59:59,30.730916640039446,c
2021-11-30 00:00:00,33.63771814365319,
2021-11-30 01:00:00,18.883389736746288,
2021-11-30 02:30:00,19.063680638975423,
2021-11-30 03:00:00,19.337470938538658,
2021-11-30 18:30:00,15.61144816670804,
2021-11-30 20:00:00,16.778913962127984,
2021-11-30 23:00:00,16.497309986312167,
2021-11-30 23:59:59,20.777044310415306,e
2021-12-01 00:00:00,18.231280237489287,
2021-12-01 01:00:00,20.164484996889033,
2021-12-01 02:30:00,20.162130022842952,
2021-12-01 03:00:00,20.048138764363554,
2021-12-01 18:30:00,17.62860285601815,
2021-12-01 20:00:00,13.007534809699745,
2021-12-01 23:00:00,12.0964791525507,
2021-12-01 23:59:59,11.982768418361005,c
2021-12-02 00:00:00,15.726846132373527,
2021-12-02 01:00:00,12.542294999121463,
2021-12-02 02:30:00,12.236354910132299,
2021-12-02 03:00:00,12.268473695388366,
2021-12-02 18:30:00,13.481805893599208,
2021-12-02 20:00:00,17.248149438400482,
2021-12-02 23:00:00,16.80720963061127,
2021-12-02 23:59:59,15.886921365149053,c
2021-12-03 00:00:00,13.205816973827162,
2021-12-03 01:00:00,17.45972853997287,
2021-12-03 02:30:00,17.175669515461117,
2021-12-03 03:00:00,17.249192497054615,
2021-12-03 18:30:00,17.249192497054615,
2021-12-03 20:00:00,17.249192497054615,
2021-12-03 23:00:00,17.249192497054615,
2021-12-03 23:59:59,17.265266295117307,w
2021-12-06 00:00:00,28.62684777134426,
2021-12-06 01:00:00,28.338435658219687,
2021-12-06 02:30:00,28.28443637604672,
2021-12-06 03:00:00,28.078217374950697,
2021-12-06 18:30:00,30.018801257512592,
2021-12-06 20:00:00,36.04432505988001,
2021-12-06 23:00:00,35.31199106325093,
2021-12-06 23:59:59,32.044845478784026,c
2021-12-07 00:00:00,34.85101398970576,
2021-12-07 01:00:00,43.48324050495431,
2021-12-07 02:30:00,43.406224397889524,
2021-12-07 03:00:00,43.45218888157527,
2021-12-07 18:30:00,41.50148611366591,
2021-12-07 20:00:00,42.151330783847946,
2021-12-07 23:00:00,32.32589931448544,
2021-12-07 23:59:59,33.5207049096522,c
2021-12-08 00:00:00,33.42648593218735,
2021-12-08 01:00:00,29.852176080592976,
2021-12-08 02:30:00,29.749682739478864,
2021-12-08 03:00:00,29.817658991547802,
2021-12-08 18:30:00,31.602073134025552,
2021-12-08 20:00:00,28.00970963087942,
2021-12-08 23:00:00,22.14449990025465,
2021-12-08 23:59:59,22.968588856966356,c
2021-12-09 00:00:00,22.54328342759679,
2021-12-09 01:00:00,20.70844522515557,
2021-12-09 02:30:00,20.556109981390904,
2021-12-09 03:00:00,20.45910427583187,
2021-12-09 18:30:00,21.418698530087227,
2021-12-09 20:00:00,25.202876620777673,
2021-12-09 23:00:00,27.6220510462947,
2021-12-09 23:59:59,30.178898854488025,c
2021-12-10 00:00:00,32.24099781115103,
2021-12-10 01:00:00,32.67964047201064,
2021-12-10 02:30:00,32.834995600665906,
2021-12-10 03:00:00,32.71893385390043,
2021-12-10 18:30:00,32.71893385390043,
2021-12-10 20:00:00,32.71893385390043,
2021-12-10 23:00:00,32.71893385390043,
2021-12-10 23:59:59,32.917568712853864,w
2021-12-13 00:00:00,36.50047703421162,
2021-12-13 01:00:00,36.197364331706694,
2021-12-13 02:30:00,35.975379040792426,
2021-12-13 03:00:00,35.967524179299836,
2021-12-13 18:30:00,37.953976996470395,
2021-12-13 20:00:00,31.695029083887384,
2021-12-13 23:00:00,34.48602482328401,
2021-12-13 23:59:59,36.23938200025398,c
2021-12-14 00:00:00,33.74063762563368,
2021-12-14 01:00:00,30.86627653573045,
2021-12-14 02:30:00,30.871682469129652,
2021-12-14 03:00:00,30.90490240361975,
2021-12-14 18:30:00,32.48891131657403,
2021-12-14 20:00:00,28.899550144599786,
2021-12-14 23:00:00,33.28595426805395,
2021-12-14 23:59:59,30.606796201236165,c
2021-12-15 00:00:00,30.829076274974554,
2021-12-15 01:00:00,28.714073880287877,
2021-12-15 02:30:00,28.99069185309444,
2021-12-15 03:00:00,28.969835423714763,
2021-12-15 18:30:00,27.53936624466651,
2021-12-15 20:00:00,29.45624857236141,
2021-12-15 23:00:00,41.95987075952115,
2021-12-15 23:59:59,38.89453008631712,c
2021-12-16 00:00:00,34.32495064489157,
2021-12-16 01:00:00,35.216903097415646,
2021-12-16 02:30:00,35.505232296579955,
2021-12-16 03:00:00,35.44205487924755,
2021-12-16 18:30:00,34.28428058405733,
2021-12-16 20:00:00,35.89225860986228,
2021-12-16 23:00:00,41.184359596589765,
2021-12-16 23:59:59,42.69659710291685,c
2021-12-17 00:00:00,41.96422113140902,
2021-12-17 01:00:00,47.902464239135156,
2021-12-17 02:30:00,47.83829329422134,
2021-12-17 03:00:00,48.02789968777546,
2021-12-17 18:30:00,48.02789968777546,
2021-12-17 20:00:00,48.02789968777546,
2021-12-17 23:00:00,48.02789968777546,
2021-12-17 23:59:59,47.786225559561046,w
2021-12-20 00:00:00,43.602727088425254,
2021-12-20 01:00:00,40.69548918382131,
2021-12-20 02:30:00,40.53409451962116,
2021-12-20 03:00:00,40.68687961388875,
2021-12-20 18:30:00,41.6676132228941,
2021-12-20 20:00:00,49.54805438467763,
2021-12-20 23:00:00,51.337943598986556,
2021-12-20 23:59:59,49.01488427927233,c
2021-12-21 00:00:00,48.3388991469657,
2021-12-21 01:00:00,51.58894005921589,
2021-12-21 02:30:00,51.56161913309461,
2021-12-21 03:00:00,51.553215707732726,
2021-12-21 18:30:00,56.016822976292076,
2021-12-21 20:00:00,58.10746082754444,
2021-12-21 23:00:00,56.515370548044146,
2021-12-21 23:59:59,54.25549478374816,c
2021-12-22 00:00:00,51.88208301645627,
2021-12-22 01:00:00,46.58750608084122,
2021-12-22 02:30:00,46.55260238112217,
2021-12-22 03:00:00,46.65078362460897,
2021-12-22 18:30:00,48.44595806746479,
2021-12-22 20:00:00,52.85325473516539,
2021-12-22 23:00:00,48.59730466324075,
2021-12-22 23:59:59,46.89966528191427,c
2021-12-23 00:00:00,46.536841088027316,
2021-12-23 01:00:00,42.042908221489114,
2021-12-23 02:30:00,42.08867523094823,
2021-12-23 03:00:00,42.015072358556594,
2021-12-23 18:30:00,37.44296996902215,
2021-12-23 20:00:00,42.98366779720997,
2021-12-23 23:00:00,44.27352248918657,
2021-12-23 23:59:59,41.83402593225459,c
2021-12-24 00:00:00,43.85529446887784,
2021-12-24 01:00:00,45.55985882296036,
2021-12-24 02:30:00,45.55985882296036,
2021-12-24 03:00:00,45.55985882296036,
2021-12-24 18:30:00,45.55985882296036,
2021-12-24 20:00:00,45.55985882296036,
2021-12-24 23:00:00,45.55985882296036,
2021-12-24 23:59:59,45.79029013624009,w
2021-12-27 00:00:00,44.15097649619876,
2021-12-27 01:00:00,41.698986783757285,
2021-12-27 02:30:00,41.77847757480757,
2021-12-27 03:00:00,41.79557598815486,
2021-12-27 18:30:00,41.79557598815486,
2021-12-27 20:00:00,30.25482479870758,
2021-12-27 23:00:00,24.041415659301357,
2021-12-27 23:59:59,25.21903557039569,c
2021-12-28 00:00:00,26.877004491931878,
2021-12-28 01:00:00,22.54245530778445,
2021-12-28 02:30:00,22.726178353094795,
2021-12-28 03:00:00,22.564253394880545,
2021-12-28 18:30:00,22.564253394880545,
2021-12-28 20:00:00,22.564253394880545,
2021-12-28 23:00:00,22.564253394880545,
2021-12-28 23:59:59,22.576579436582833,c
