date,FTSE_EM_ADR_2022_Q4,meta
2022-10-07 00:00:00,-2135.5475833595874,
2022-10-07 10:00:00,-2044.5330362859058,
2022-10-07 10:30:00,-1921.287669027177,
2022-10-07 12:00:00,-1835.2303645077627,
2022-10-07 13:30:00,-1839.762713144396,
2022-10-07 15:00:00,-1850.4562132451892,
2022-10-07 15:30:30,-1850.4562132451892,
2022-10-07 23:59:59,-1864.2006551666418,w
2022-10-10 00:00:00,-1836.0129195797053,
2022-10-10 10:00:00,-1686.4726057651897,
2022-10-10 10:30:00,-1782.6364972447827,
2022-10-10 12:00:00,-1709.266856191235,
2022-10-10 13:30:00,-1704.3334091652168,
2022-10-10 15:00:00,-1618.1634700233735,
2022-10-10 15:30:30,-1618.1634700233735,
2022-10-10 23:59:59,-1660.0702140981766,c
2022-10-11 00:00:00,-1602.7860607525454,
2022-10-11 10:00:00,-1438.377299429585,
2022-10-11 10:30:00,-1525.1470936669148,
2022-10-11 12:00:00,-1689.5108000997288,
2022-10-11 13:30:00,-1520.645407563392,
2022-10-11 15:00:00,-1398.6819485914311,
2022-10-11 15:30:30,-1398.6819485914311,
2022-10-11 23:59:59,-1481.6460081027672,c
2022-10-12 00:00:00,-1526.4091484484397,
2022-10-12 10:00:00,-1459.7111161627754,
2022-10-12 10:30:00,-1389.0833001499905,
2022-10-12 12:00:00,-1508.1789124126608,
2022-10-12 13:30:00,-1452.4535294601737,
2022-10-12 15:00:00,-1514.935079226053,
2022-10-12 15:30:30,-1514.935079226053,
2022-10-12 23:59:59,-1524.7314154984806,c
2022-10-13 00:00:00,-1334.4029975787953,
2022-10-13 10:00:00,-1271.1070434196827,
2022-10-13 10:30:00,-1199.8705153694,
2022-10-13 12:00:00,-1444.510438599159,
2022-10-13 13:30:00,-1445.8518301811218,
2022-10-13 15:00:00,-1456.7010450130738,
2022-10-13 15:30:30,-1456.7010450130738,
2022-10-13 23:59:59,-1452.6935470723392,c
2022-10-14 00:00:00,-1518.7650546304149,
2022-10-14 10:00:00,-1463.5688399400815,
2022-10-14 10:30:00,-1246.0226098288495,
2022-10-14 12:00:00,-1135.1176921318092,
2022-10-14 13:30:00,-1054.3478710438094,
2022-10-14 15:00:00,-978.1397041446262,
2022-10-14 15:30:30,-978.1397041446262,
2022-10-14 23:59:59,-889.1636986883868,w
2022-10-17 00:00:00,-1093.12039215823,
2022-10-17 10:00:00,-1133.3317559579582,
2022-10-17 10:30:00,-1195.2157715190842,
2022-10-17 12:00:00,-1270.9645009016313,
2022-10-17 13:30:00,-1137.3586196885826,
2022-10-17 15:00:00,-1078.4129060637388,
2022-10-17 15:30:30,-1078.4129060637388,
2022-10-17 23:59:59,-1077.9195964082173,c
2022-10-18 00:00:00,-1559.1302371409893,
2022-10-18 10:00:00,-1215.3976178571675,
2022-10-18 10:30:00,-1134.6657973720075,
2022-10-18 12:00:00,-1077.1300607049789,
2022-10-18 13:30:00,-1078.3255041592129,
2022-10-18 15:00:00,-1063.36905204887,
2022-10-18 15:30:30,-1063.36905204887,
2022-10-18 23:59:59,-1065.401997485399,c
2022-10-19 00:00:00,-878.3373547028414,
2022-10-19 10:00:00,-815.1090836156227,
2022-10-19 10:30:00,-814.3204508044018,
2022-10-19 12:00:00,-567.8579204717898,
2022-10-19 13:30:00,-394.35032596585916,
2022-10-19 15:00:00,-366.817921838885,
2022-10-19 15:30:30,-366.817921838885,
2022-10-19 23:59:59,-456.60108834473886,c
2022-10-20 00:00:00,-492.03708185315554,
2022-10-20 10:00:00,-599.3546756784899,
2022-10-20 10:30:00,-643.0738322608677,
2022-10-20 12:00:00,-528.9126833834753,
2022-10-20 13:30:00,-460.9327591699339,
2022-10-20 15:00:00,-481.15552883056444,
2022-10-20 15:30:30,-481.15552883056444,
2022-10-20 23:59:59,-450.76334172949737,c
2022-10-21 00:00:00,-325.650538662323,
2022-10-21 10:00:00,-329.7078989482379,
2022-10-21 10:30:00,-308.0565998759139,
2022-10-21 12:00:00,-486.0552935714104,
2022-10-21 13:30:00,-485.4275402959711,
2022-10-21 15:00:00,-502.64524311948753,
2022-10-21 15:30:30,-502.64524311948753,
2022-10-21 23:59:59,-594.1932149330278,w
2022-10-24 00:00:00,-99.38566633847131,
2022-10-24 10:00:00,267.85191975378984,
2022-10-24 10:30:00,605.1949648531322,
2022-10-24 12:00:00,246.66186039157947,
2022-10-24 13:30:00,204.4127238805513,
2022-10-24 15:00:00,146.5198225228287,
2022-10-24 15:30:30,146.5198225228287,
2022-10-24 23:59:59,98.5864171369758,c
2022-10-25 00:00:00,-71.343255788428,
2022-10-25 10:00:00,-199.1058269473997,
2022-10-25 10:30:00,-183.6602591622741,
2022-10-25 12:00:00,-247.9801475206632,
2022-10-25 13:30:00,-318.35934616946906,
2022-10-25 15:00:00,-432.60004602684603,
2022-10-25 15:30:30,-432.60004602684603,
2022-10-25 23:59:59,-504.7977927893289,c
2022-10-26 00:00:00,-356.20917082600135,
2022-10-26 10:00:00,-438.5978638434108,
2022-10-26 10:30:00,-579.5285096304733,
2022-10-26 12:00:00,-580.9136928680855,
2022-10-26 13:30:00,-475.0974574932425,
2022-10-26 15:00:00,-521.1334443377382,
2022-10-26 15:30:30,-521.1334443377382,
2022-10-26 23:59:59,-525.8224536679991,c
2022-10-27 00:00:00,-387.17061929011834,
2022-10-27 10:00:00,-230.5140183020112,
2022-10-27 10:30:00,-278.88912067817637,
2022-10-27 12:00:00,-193.84817738156835,
2022-10-27 13:30:00,-268.7766655166133,
2022-10-27 15:00:00,-149.28685494337424,
2022-10-27 15:30:30,-149.28685494337424,
2022-10-27 23:59:59,-112.06628060145158,c
2022-10-28 00:00:00,147.96379997745044,
2022-10-28 10:00:00,113.89803913480864,
2022-10-28 10:30:00,132.75865141267695,
2022-10-28 12:00:00,119.4753165134025,
2022-10-28 13:30:00,178.97421869391565,
2022-10-28 15:00:00,101.44458869578921,
