date,FTSE_US_2022_Q4,meta
2022-10-07 00:00:00,570.7196740558023,
2022-10-07 10:00:00,563.877388631021,
2022-10-07 10:30:00,554.8843570703689,
2022-10-07 12:00:00,522.9497712871571,
2022-10-07 13:30:00,508.2376585145581,
2022-10-07 15:00:00,519.9188477194073,
2022-10-07 15:30:30,519.9188477194073,
2022-10-07 23:59:59,518.3701252272883,w
2022-10-10 00:00:00,508.27491255951804,
2022-10-10 10:00:00,514.1040570295198,
2022-10-10 10:30:00,496.1246577431595,
2022-10-10 12:00:00,494.37211375096007,
2022-10-10 13:30:00,484.66952637922634,
2022-10-10 15:00:00,477.41847594438275,
2022-10-10 15:30:30,477.41847594438275,
2022-10-10 23:59:59,475.1221268586134,c
2022-10-11 00:00:00,476.18082345410494,
2022-10-11 10:00:00,447.43786089811834,
2022-10-11 10:30:00,464.58284395316645,
2022-10-11 12:00:00,465.14027895899335,
2022-10-11 13:30:00,456.3849790606429,
2022-10-11 15:00:00,447.9481604994739,
2022-10-11 15:30:30,447.9481604994739,
2022-10-11 23:59:59,454.1096217038972,c
2022-10-12 00:00:00,440.71595333729783,
2022-10-12 10:00:00,423.732270894146,
2022-10-12 10:30:00,414.1101808973944,
2022-10-12 12:00:00,414.64715019664646,
2022-10-12 13:30:00,423.3965112470709,
2022-10-12 15:00:00,431.4739075723366,
2022-10-12 15:30:30,431.4739075723366,
2022-10-12 23:59:59,439.0037665219425,c
2022-10-13 00:00:00,406.454579080283,
2022-10-13 10:00:00,385.01436882091616,
2022-10-13 10:30:00,390.5203901053378,
2022-10-13 12:00:00,369.5318034853302,
2022-10-13 13:30:00,374.6449697760876,
2022-10-13 15:00:00,368.145175220688,
2022-10-13 15:30:30,368.145175220688,
2022-10-13 23:59:59,363.6060925744574,c
2022-10-14 00:00:00,382.42580225848553,
2022-10-14 10:00:00,370.43440657296185,
2022-10-14 10:30:00,368.0706162967824,
2022-10-14 12:00:00,343.81971395722417,
2022-10-14 13:30:00,340.7360523406246,
2022-10-14 15:00:00,337.18242790163606,
2022-10-14 15:30:30,337.18242790163606,
2022-10-14 23:59:59,330.4980893429737,w
2022-10-17 00:00:00,346.5335633075664,
2022-10-17 10:00:00,363.42634489037755,
2022-10-17 10:30:00,368.9543625651929,
2022-10-17 12:00:00,377.3646604657707,
2022-10-17 13:30:00,364.4700663567555,
2022-10-17 15:00:00,364.4694551691747,
2022-10-17 15:30:30,364.4694551691747,
2022-10-17 23:59:59,369.33506466309575,c
2022-10-18 00:00:00,391.186199548721,
2022-10-18 10:00:00,360.8057376497944,
2022-10-18 10:30:00,364.2178629129521,
2022-10-18 12:00:00,363.09453495663274,
2022-10-18 13:30:00,348.03272806137454,
2022-10-18 15:00:00,363.7696405801536,
2022-10-18 15:30:30,363.7696405801536,
2022-10-18 23:59:59,356.47653405503604,c
2022-10-19 00:00:00,345.88468115532567,
2022-10-19 10:00:00,321.97382195153523,
2022-10-19 10:30:00,312.90322312021385,
2022-10-19 12:00:00,303.86613241209704,
2022-10-19 13:30:00,317.562230626276,
2022-10-19 15:00:00,318.98511740569916,
2022-10-19 15:30:30,318.98511740569916,
2022-10-19 23:59:59,316.39150600792505,c
2022-10-20 00:00:00,272.3657768919784,
2022-10-20 10:00:00,243.14635937689047,
2022-10-20 10:30:00,263.0772724732766,
2022-10-20 12:00:00,293.2472474861528,
2022-10-20 13:30:00,289.81440841457083,
2022-10-20 15:00:00,288.7913067619851,
2022-10-20 15:30:30,288.7913067619851,
2022-10-20 23:59:59,294.3051425474622,c
2022-10-21 00:00:00,285.23436294480257,
2022-10-21 10:00:00,253.1088478936905,
2022-10-21 10:30:00,261.7959848931657,
2022-10-21 12:00:00,260.02927164715265,
2022-10-21 13:30:00,262.7200382746166,
2022-10-21 15:00:00,256.95239570557123,
2022-10-21 15:30:30,256.95239570557123,
2022-10-21 23:59:59,253.79935992187757,w
2022-10-24 00:00:00,228.6838928987729,
2022-10-24 10:00:00,172.36329918640035,
2022-10-24 10:30:00,170.18496689622498,
2022-10-24 12:00:00,179.18536080615877,
2022-10-24 13:30:00,183.5867797099861,
2022-10-24 15:00:00,195.41821200663617,
2022-10-24 15:30:30,195.41821200663617,
2022-10-24 23:59:59,212.55674903773274,c
2022-10-25 00:00:00,212.953386600724,
2022-10-25 10:00:00,227.92850804075465,
2022-10-25 10:30:00,237.04607263406342,
2022-10-25 12:00:00,243.7107186831563,
2022-10-25 13:30:00,237.7624456516337,
2022-10-25 15:00:00,230.50424665246692,
2022-10-25 15:30:30,230.50424665246692,
2022-10-25 23:59:59,231.18399470130976,c
2022-10-26 00:00:00,176.82975545092074,
2022-10-26 10:00:00,232.9583467029778,
2022-10-26 10:30:00,233.8678393535356,
2022-10-26 12:00:00,224.5609628503937,
2022-10-26 13:30:00,213.24416447985425,
2022-10-26 15:00:00,228.13204073762586,
2022-10-26 15:30:30,228.13204073762586,
2022-10-26 23:59:59,214.55441508823912,c
2022-10-27 00:00:00,292.9431516479875,
2022-10-27 10:00:00,258.8942779117448,
2022-10-27 10:30:00,257.6892731701961,
2022-10-27 12:00:00,265.95360343958873,
2022-10-27 13:30:00,274.2180198454754,
2022-10-27 15:00:00,279.99307611530696,
2022-10-27 15:30:30,279.99307611530696,
2022-10-27 23:59:59,290.0154627951763,c
2022-10-28 00:00:00,226.98884204490628,
2022-10-28 10:00:00,183.50056701160952,
2022-10-28 10:30:00,162.89654599850633,
2022-10-28 12:00:00,182.41170443761382,
2022-10-28 13:30:00,185.98683210853858,
2022-10-28 15:00:00,207.4713003051446,
2022-10-28 15:30:30,207.4713003051446,
2022-10-28 23:59:59,210.15029363566543,w
2022-10-31 00:00:00,230.15785191961322,
2022-10-31 10:00:00,222.53536855725247,
2022-10-31 10:30:00,214.46254410113056,
2022-10-31 12:00:00,236.77333699252142,
2022-10-31 13:30:00,244.03932943249845,
2022-10-31 15:00:00,244.73576706012432,
2022-10-31 15:30:30,244.73576706012432,
2022-10-31 23:59:59,248.91752963805095,c
2022-11-01 00:00:00,265.743011118828,
2022-11-01 10:00:00,256.8404005483725,
2022-11-01 10:30:00,256.2879596610818,
2022-11-01 12:00:00,242.21964485117007,
2022-11-01 13:30:00,224.41786480194003,
2022-11-01 15:00:00,220.74334748777392,
2022-11-01 15:30:30,220.74334748777392,
2022-11-01 23:59:59,218.22494175430472,c
2022-11-02 00:00:00,238.67266656205277,
2022-11-02 10:00:00,248.4957015255867,
2022-11-02 10:30:00,238.751907413681,
2022-11-02 12:00:00,211.13992150685726,
2022-11-02 13:30:00,226.31247968243258,
2022-11-02 15:00:00,224.57992116844446,
2022-11-02 15:30:30,224.57992116844446,
2022-11-02 23:59:59,236.82774059813494,c
2022-11-03 00:00:00,266.0999241853001,
2022-11-03 10:00:00,287.19420039186514,
2022-11-03 10:30:00,294.5569165247273,
2022-11-03 12:00:00,284.1120736580623,
2022-11-03 13:30:00,283.24298480864877,
2022-11-03 15:00:00,282.547475360768,
2022-11-03 15:30:30,282.547475360768,
2022-11-03 23:59:59,295.01651344032985,c
2022-11-04 00:00:00,259.86639076527615,
2022-11-04 10:00:00,270.92087908332053,
2022-11-04 10:30:00,263.6807197563377,
2022-11-04 12:00:00,266.5277453637307,
2022-11-04 13:30:00,231.5558868923074,
2022-11-04 15:00:00,228.88070734033113,
2022-11-04 15:30:30,228.88070734033113,
2022-11-04 23:59:59,223.2877055491001,w
2022-11-07 00:00:00,233.00551341400842,
2022-11-07 10:00:00,238.6153672735976,
2022-11-07 10:30:00,220.91525747559683,
2022-11-07 12:00:00,190.89798664799446,
2022-11-07 13:30:00,174.55690783327304,
2022-11-07 15:00:00,172.1700671450401,
2022-11-07 15:30:30,172.1700671450401,
2022-11-07 23:59:59,152.34471758324673,c
2022-11-08 00:00:00,145.20322254858058,
2022-11-08 10:00:00,120.87814610372288,
2022-11-08 10:30:00,123.58724600281914,
2022-11-08 12:00:00,129.45452726387794,
2022-11-08 13:30:00,130.97147893585202,
2022-11-08 15:00:00,121.49903826770037,
2022-11-08 15:30:30,121.49903826770037,
2022-11-08 23:59:59,118.35022713543117,c
2022-11-09 00:00:00,127.85918168484727,
2022-11-09 10:00:00,115.38265572301759,
2022-11-09 10:30:00,110.19416303023002,
2022-11-09 12:00:00,93.1274090026584,
2022-11-09 13:30:00,71.52920495571607,
2022-11-09 15:00:00,85.18611294707148,
2022-11-09 15:30:30,85.18611294707148,
2022-11-09 23:59:59,81.82874322472446,c
2022-11-10 00:00:00,126.2661962208457,
2022-11-10 10:00:00,155.4925273577868,
2022-11-10 10:30:00,168.60297251391546,
2022-11-10 12:00:00,175.1248805043814,
2022-11-10 13:30:00,138.4418992597715,
2022-11-10 15:00:00,107.32603390341683,
2022-11-10 15:30:30,107.32603390341683,
2022-11-10 23:59:59,116.59620696776165,c
2022-11-11 00:00:00,75.18417733390618,
2022-11-11 10:00:00,44.240473744347355,
2022-11-11 10:30:00,59.448235674562966,
2022-11-11 12:00:00,40.662330963886234,
2022-11-11 13:30:00,47.700154711501,
2022-11-11 15:00:00,37.06508467502056,
2022-11-11 15:30:30,37.06508467502056,u
2022-11-11 23:59:59,50.98497667901563,w
2022-11-14 00:00:00,38.24260481959209,
2022-11-14 10:00:00,-22.50190430188445,
2022-11-14 10:30:00,-22.385228090357145,
2022-11-14 12:00:00,-6.690966385270826,
2022-11-14 13:30:00,4.993690682475631,
2022-11-14 15:00:00,-6.606250504859872,
2022-11-14 15:30:30,-6.606250504859872,
2022-11-14 23:59:59,2.8356745967126926,c
2022-11-15 00:00:00,6.396323515470044,
2022-11-15 10:00:00,19.96222468798885,
2022-11-15 10:30:00,28.87676721988987,
2022-11-15 12:00:00,39.90244058195708,
2022-11-15 13:30:00,39.5883779144832,
2022-11-15 15:00:00,24.821661406798626,
2022-11-15 15:30:30,24.821661406798626,
2022-11-15 23:59:59,34.89136105167063,c
2022-11-16 00:00:00,17.85461922379443,
2022-11-16 10:00:00,8.500129838635416,
2022-11-16 10:30:00,1.293539048483808,
2022-11-16 12:00:00,13.593768739425059,
2022-11-16 13:30:00,30.4721996041377,
2022-11-16 15:00:00,19.387380954523792,
2022-11-16 15:30:30,19.387380954523792,
2022-11-16 23:59:59,27.381646425208373,c
2022-11-17 00:00:00,38.293207870439005,
