date,MSCI_SECTORS_2021_Q2,meta
2021-04-12 00:00:00,573.5976960955043,
2021-04-12 10:00:00,498.3322971229609,
2021-04-12 10:30:00,524.2506793720878,
2021-04-12 12:00:00,528.6766376490978,
2021-04-12 13:30:00,541.5152418158846,
2021-04-12 15:00:00,530.7457734900263,
2021-04-12 15:30:30,530.7457734900263,
2021-04-12 23:59:59,525.9341893263188,c
2021-04-13 00:00:00,576.1921039864048,
2021-04-13 10:00:00,585.2047279759192,
2021-04-13 10:30:00,584.869552389483,
2021-04-13 12:00:00,557.0646028455259,
2021-04-13 13:30:00,554.1559279869889,
2021-04-13 15:00:00,566.3867679505216,
2021-04-13 15:30:30,566.3867679505216,
2021-04-13 23:59:59,592.105277262966,c
2021-04-14 00:00:00,611.2560555638098,
2021-04-14 10:00:00,642.1368064893144,
2021-04-14 10:30:00,604.7142376921009,
2021-04-14 12:00:00,600.0983640215013,
2021-04-14 13:30:00,599.1216562776646,
2021-04-14 15:00:00,559.2435262273282,
2021-04-14 15:30:30,559.2435262273282,
2021-04-14 23:59:59,561.479058192366,c
2021-04-15 00:00:00,582.7279214307123,
2021-04-15 10:00:00,555.5535892343496,
2021-04-15 10:30:00,529.6537939821328,
2021-04-15 12:00:00,507.5934572634542,
2021-04-15 13:30:00,463.708732330036,
2021-04-15 15:00:00,497.771466867433,
2021-04-15 15:30:30,497.771466867433,
2021-04-15 23:59:59,503.25858451535566,c
2021-04-16 00:00:00,487.3236276912211,
2021-04-16 10:00:00,441.38521349606026,
2021-04-16 10:30:00,459.6667830468464,
2021-04-16 12:00:00,475.26415262246655,
2021-04-16 13:30:00,467.65670027700094,
2021-04-16 15:00:00,481.37833650454445,
2021-04-16 15:30:30,481.37833650454445,
2021-04-16 23:59:59,468.92626423843274,w
2021-04-19 00:00:00,429.94508346391194,
2021-04-19 10:00:00,441.6337032266604,
2021-04-19 10:30:00,397.0639615232308,
2021-04-19 12:00:00,353.231528188159,
2021-04-19 13:30:00,351.6692812064763,
2021-04-19 15:00:00,362.4348470240849,
2021-04-19 15:30:30,362.4348470240849,
2021-04-19 23:59:59,365.26304344960863,c
2021-04-20 00:00:00,364.1182765976049,
2021-04-20 10:00:00,355.2039117073572,
2021-04-20 10:30:00,344.0112104712763,
2021-04-20 12:00:00,282.01583718996835,
2021-04-20 13:30:00,272.9508542019239,
2021-04-20 15:00:00,279.37284568574046,
2021-04-20 15:30:30,279.37284568574046,
2021-04-20 23:59:59,303.2533509156534,c
2021-04-21 00:00:00,272.35660554947435,
2021-04-21 10:00:00,302.8594437720568,
2021-04-21 10:30:00,350.31311503691813,
2021-04-21 12:00:00,382.35931798302386,
2021-04-21 13:30:00,368.2011362203589,
2021-04-21 15:00:00,389.38303090926627,
2021-04-21 15:30:30,389.38303090926627,
2021-04-21 23:59:59,405.77224233326524,c
2021-04-22 00:00:00,443.3459422509628,
2021-04-22 10:00:00,450.16486340262713,
2021-04-22 10:30:00,473.0094826915566,
2021-04-22 12:00:00,514.4101015270653,
2021-04-22 13:30:00,499.03571246234515,
2021-04-22 15:00:00,469.3193602057529,
2021-04-22 15:30:30,469.3193602057529,
2021-04-22 23:59:59,473.9313403258777,c
2021-04-23 00:00:00,490.0491915234103,
2021-04-23 10:00:00,530.3726507754886,
2021-04-23 10:30:00,551.8063539682679,
2021-04-23 12:00:00,536.6418246368121,
2021-04-23 13:30:00,539.6578745862681,
2021-04-23 15:00:00,539.5171955488767,
2021-04-23 15:30:30,539.5171955488767,
2021-04-23 23:59:59,526.5245712611551,w
2021-04-26 00:00:00,567.0815690935451,
2021-04-26 10:00:00,580.0679836340006,
2021-04-26 10:30:00,609.3184033520533,
2021-04-26 12:00:00,652.7897785675686,
2021-04-26 13:30:00,671.9246115963717,
2021-04-26 15:00:00,699.7980030981753,
2021-04-26 15:30:30,699.7980030981753,
2021-04-26 23:59:59,706.160029996931,c
2021-04-27 00:00:00,719.9903761458063,
2021-04-27 10:00:00,705.981298289986,
