date,MSCI_US_AD_2022_Q4,meta
2022-11-29 15:00:00,-545.2040401632295,
2022-11-29 15:30:30,-545.2040401632295,
2022-11-29 23:59:59,-567.9896992749167,c
2022-11-30 00:00:00,-510.14089901442287,
2022-11-30 10:00:00,-471.10570314480117,
2022-11-30 10:30:00,-519.2304663267818,
2022-11-30 12:00:00,-511.6901308514085,
2022-11-30 13:30:00,-454.50041694838944,
2022-11-30 15:00:00,-493.4175667314147,
2022-11-30 15:30:30,-493.4175667314147,
2022-11-30 23:59:59,-538.8063828587104,e
2022-12-01 00:00:00,-543.2608995980494,
2022-12-01 10:00:00,-556.61827882965,
2022-12-01 10:30:00,-532.6483861047419,
2022-12-01 12:00:00,-509.2621589650347,
2022-12-01 13:30:00,-537.2213042283103,
2022-12-01 15:00:00,-542.7091838719217,
2022-12-01 15:30:30,-542.7091838719217,
2022-12-01 23:59:59,-572.0705269348581,c
2022-12-02 00:00:00,-598.1699624520824,
2022-12-02 10:00:00,-589.4317545587929,
2022-12-02 10:30:00,-618.4475361667095,
2022-12-02 12:00:00,-589.0351018718474,
2022-12-02 13:30:00,-585.1891567937297,
2022-12-02 15:00:00,-604.3629703619857,
2022-12-02 15:30:30,-604.3629703619857,
2022-12-02 23:59:59,-636.9271709607286,w
2022-12-05 00:00:00,-590.9059819580879,
2022-12-05 10:00:00,-668.5831458432773,
2022-12-05 10:30:00,-669.0445958764147,
2022-12-05 12:00:00,-650.1567283786613,
2022-12-05 13:30:00,-668.1467373343274,
2022-12-05 15:00:00,-725.521365018608,
2022-12-05 15:30:30,-725.521365018608,
2022-12-05 23:59:59,-774.656277915101,c
2022-12-06 00:00:00,-691.7791055169251,
2022-12-06 10:00:00,-743.0089724943083,
2022-12-06 10:30:00,-713.5716355846424,
2022-12-06 12:00:00,-691.849968496705,
2022-12-06 13:30:00,-716.4533484801469,
2022-12-06 15:00:00,-681.4881295971544,
2022-12-06 15:30:30,-681.4881295971544,
2022-12-06 23:59:59,-656.4946669957027,c
2022-12-07 00:00:00,-685.5473046987044,
2022-12-07 10:00:00,-591.3576975756988,
2022-12-07 10:30:00,-578.4042655406155,
2022-12-07 12:00:00,-539.6086537004895,
2022-12-07 13:30:00,-543.4616261321192,
2022-12-07 15:00:00,-540.8394666527403,
2022-12-07 15:30:30,-540.8394666527403,
2022-12-07 23:59:59,-512.236356001417,c
2022-12-08 00:00:00,-475.0526074835659,
2022-12-08 10:00:00,-433.95271113803494,
2022-12-08 10:30:00,-389.27417709430756,
2022-12-08 12:00:00,-283.7320701894571,
2022-12-08 13:30:00,-250.65569194093575,
2022-12-08 15:00:00,-219.34778802323194,
2022-12-08 15:30:30,-219.34778802323194,
2022-12-08 23:59:59,-179.15531168419034,c
2022-12-09 00:00:00,-200.45167822633312,
2022-12-09 10:00:00,-94.86663191572723,
2022-12-09 10:30:00,-104.49781880135527,
2022-12-09 12:00:00,-108.13445775122034,
2022-12-09 13:30:00,-77.40196988397929,
2022-12-09 15:00:00,-78.14845174242475,
2022-12-09 15:30:30,-78.14845174242475,
2022-12-09 23:59:59,-59.04342344905467,w
2022-12-12 00:00:00,-23.08502061775971,
2022-12-12 10:00:00,66.67209707440202,
2022-12-12 10:30:00,36.24806277550687,
2022-12-12 12:00:00,13.378260085888655,
2022-12-12 13:30:00,32.385113240313046,
2022-12-12 15:00:00,3.511949592933661,
2022-12-12 15:30:30,3.511949592933661,
2022-12-12 23:59:59,-7.515094629961936,c
2022-12-13 00:00:00,83.20685672905273,
2022-12-13 10:00:00,-97.66083479844235,
2022-12-13 10:30:00,-125.08417973570579,
2022-12-13 12:00:00,-117.12501863635282,
2022-12-13 13:30:00,-75.60991134037431,
2022-12-13 15:00:00,-102.31265013333734,
2022-12-13 15:30:30,-102.31265013333734,
2022-12-13 23:59:59,-117.69375934020718,c
2022-12-14 00:00:00,-125.60290503202043,
2022-12-14 10:00:00,-89.31505378794566,
2022-12-14 10:30:00,-103.33417565793172,
2022-12-14 12:00:00,-65.02836412037402,
2022-12-14 13:30:00,-101.96934340179394,
2022-12-14 15:00:00,-59.36210937780925,
2022-12-14 15:30:30,-59.36210937780925,
2022-12-14 23:59:59,-46.02969975182316,c
2022-12-15 00:00:00,-85.75523609066488,
2022-12-15 10:00:00,-75.08703496112412,
2022-12-15 10:30:00,-90.86854740690205,
2022-12-15 12:00:00,-125.59808410009407,
2022-12-15 13:30:00,-124.7413214432977,
2022-12-15 15:00:00,-96.5638345485363,
2022-12-15 15:30:30,-96.5638345485363,
2022-12-15 23:59:59,-96.52927303268575,c
2022-12-16 00:00:00,-77.52891291416415,
2022-12-16 10:00:00,-66.13189839150607,
2022-12-16 10:30:00,-35.33425621490301,
2022-12-16 12:00:00,-72.09547233718502,
2022-12-16 13:30:00,-50.6257151370653,
2022-12-16 15:00:00,-18.319769709573848,
2022-12-16 15:30:30,-18.319769709573848,q
2022-12-16 23:59:59,-55.891556097438865,w
2022-12-19 00:00:00,-93.03165557934062,
2022-12-19 10:00:00,-117.1516932087402,
2022-12-19 10:30:00,-129.08898867753237,
2022-12-19 12:00:00,-218.11369220809866,
2022-12-19 13:30:00,-155.3983585572911,
2022-12-19 15:00:00,-191.85587694304718,
2022-12-19 15:30:30,-191.85587694304718,
2022-12-19 23:59:59,-202.50787134856228,c
2022-12-20 00:00:00,-192.80837549846956,
2022-12-20 10:00:00,-170.32924554053682,
2022-12-20 10:30:00,-164.31354961909165,
2022-12-20 12:00:00,-218.89486946426564,
2022-12-20 13:30:00,-222.04120021393226,
2022-12-20 15:00:00,-238.77682194271233,
2022-12-20 15:30:30,-238.77682194271233,
2022-12-20 23:59:59,-244.54420701184245,c
2022-12-21 00:00:00,-230.3419610579391,
2022-12-21 10:00:00,-281.44284215875973,
2022-12-21 10:30:00,-262.6677967052523,
2022-12-21 12:00:00,-222.2832619402476,
2022-12-21 13:30:00,-249.54718149496864,
2022-12-21 15:00:00,-282.1259304992567,
2022-12-21 15:30:30,-282.1259304992567,
2022-12-21 23:59:59,-274.9947543903153,c
