date,EWJSPY_2021_Q1,meta
2021-03-03 00:00:00,45.06511656362891,
2021-03-03 10:00:00,52.794437127814895,
2021-03-03 10:30:00,56.164226478564736,
2021-03-03 12:00:00,53.41981144251883,
2021-03-03 13:30:00,55.18947887503147,
2021-03-03 15:00:00,68.5826818220377,
2021-03-03 15:30:30,68.5826818220377,
2021-03-03 23:59:59,75.77766395850897,c
2021-03-04 00:00:00,61.15256432118416,
2021-03-04 10:00:00,58.16213469631911,
2021-03-04 10:30:00,67.85701948724032,
2021-03-04 12:00:00,55.683487306301,
2021-03-04 13:30:00,91.06562579755663,
2021-03-04 15:00:00,89.2254968125409,
2021-03-04 15:30:30,89.2254968125409,
2021-03-04 23:59:59,88.75230778952776,c
2021-03-05 00:00:00,71.09431776052237,
2021-03-05 10:00:00,84.6249355271852,
2021-03-05 10:30:00,92.26809851893485,
2021-03-05 12:00:00,91.10793169936717,
2021-03-05 13:30:00,53.32797599081933,
2021-03-05 15:00:00,39.70027133420229,
2021-03-05 15:30:30,39.70027133420229,
2021-03-05 23:59:59,40.819880737082954,w
2021-03-08 00:00:00,-15.362036679320335,
2021-03-08 10:00:00,-11.572800844314695,
2021-03-08 10:30:00,-25.19549851000786,
2021-03-08 12:00:00,-22.430703577988147,
2021-03-08 13:30:00,-26.476570679544803,
2021-03-08 15:00:00,-17.793617220241426,
2021-03-08 15:30:30,-17.793617220241426,
2021-03-08 23:59:59,10.568392956249713,c
2021-03-09 00:00:00,-11.407133404188752,
2021-03-09 10:00:00,-20.58102084479153,
2021-03-09 10:30:00,-29.299263382378815,
2021-03-09 12:00:00,-27.738136147991415,
2021-03-09 13:30:00,-22.154721405613422,
2021-03-09 15:00:00,-22.87612801915288,
2021-03-09 15:30:30,-22.87612801915288,
2021-03-09 23:59:59,-5.160508007469177,c
2021-03-10 00:00:00,-26.435836920550468,
2021-03-10 10:00:00,-35.52245288485229,
2021-03-10 10:30:00,-28.26916001720786,
2021-03-10 12:00:00,-30.67325630401671,
2021-03-10 13:30:00,-25.204616765679717,
2021-03-10 15:00:00,-30.32242132953644,
2021-03-10 15:30:30,-30.32242132953644,
2021-03-10 23:59:59,-18.350398575146794,c
2021-03-11 00:00:00,-68.13309807662726,
2021-03-11 10:00:00,-77.18257704554796,
2021-03-11 10:30:00,-78.16127506627738,
2021-03-11 12:00:00,-92.5159007415837,
2021-03-11 13:30:00,-102.28599787677229,
2021-03-11 15:00:00,-105.36514846379876,
2021-03-11 15:30:30,-105.36514846379876,
2021-03-11 23:59:59,-92.35342584257722,c
2021-03-12 00:00:00,-39.68566937248707,
2021-03-12 10:00:00,-36.055396333271865,
2021-03-12 10:30:00,-29.31492734960854,
2021-03-12 12:00:00,-30.142905811980963,
2021-03-12 13:30:00,-35.7024984773171,
2021-03-12 15:00:00,-33.19990106257081,
2021-03-12 15:30:30,-33.19990106257081,
2021-03-12 23:59:59,-34.727914553370475,w
2021-03-15 00:00:00,-33.84196775410652,
2021-03-15 10:00:00,-24.078883254863023,
2021-03-15 10:30:00,-18.7460446413821,
2021-03-15 12:00:00,-22.33260322259367,
2021-03-15 13:30:00,-26.764526148408056,
2021-03-15 15:00:00,-35.81957975775301,
2021-03-15 15:30:30,-35.81957975775301,
2021-03-15 23:59:59,-37.87525192053795,c
2021-03-16 00:00:00,-24.039825243229867,
2021-03-16 10:00:00,-26.666836796212795,
2021-03-16 10:30:00,-23.314915952752234,
2021-03-16 12:00:00,-20.20357556314707,
2021-03-16 13:30:00,-17.501329597488045,
2021-03-16 15:00:00,-14.943980545170307,
2021-03-16 15:30:30,-14.943980545170307,
2021-03-16 23:59:59,-15.15491982705295,c
2021-03-17 00:00:00,-6.485596503205895,
2021-03-17 10:00:00,0.9950824959880114,
2021-03-17 10:30:00,-4.056548609575629,
2021-03-17 12:00:00,8.361525269360541,
2021-03-17 13:30:00,4.076951981773377,
2021-03-17 15:00:00,-5.748874000359177,
2021-03-17 15:30:30,-5.748874000359177,
2021-03-17 23:59:59,0.0,a
2021-03-18 00:00:00,50.05807315894783,
2021-03-18 10:00:00,49.254001767280094,
2021-03-18 10:30:00,58.56145151266932,
2021-03-18 12:00:00,63.64087159300089,
2021-03-18 13:30:00,69.56921813756168,
2021-03-18 15:00:00,85.08483441883385,
2021-03-18 15:30:30,85.08483441883385,
2021-03-18 23:59:59,86.32499999999881,c
2021-03-19 00:00:00,121.79770935838164,
2021-03-19 10:00:00,113.12686879750669,
2021-03-19 10:30:00,122.61430962659836,
2021-03-19 12:00:00,109.42978060169936,
2021-03-19 13:30:00,98.89695638384879,
2021-03-19 15:00:00,101.91065749054371,
2021-03-19 15:30:30,101.91065749054371,q
2021-03-19 23:59:59,131.8494257749957,w
2021-03-22 00:00:00,75.61028849142075,
2021-03-22 10:00:00,70.2891788957125,
2021-03-22 10:30:00,70.66449212180495,
2021-03-22 12:00:00,66.77918175331831,
2021-03-22 13:30:00,66.49270924791455,
2021-03-22 15:00:00,51.72731228767753,
2021-03-22 15:30:30,51.72731228767753,
2021-03-22 23:59:59,59.00041686265945,c
2021-03-23 00:00:00,9.008306607784032,
2021-03-23 10:00:00,6.244865164023042,
2021-03-23 10:30:00,0.777045625334382,
2021-03-23 12:00:00,6.320855261660814,
2021-03-23 13:30:00,5.372037158969045,
2021-03-23 15:00:00,8.723728645673395,
2021-03-23 15:30:30,8.723728645673395,
2021-03-23 23:59:59,23.009659233782887,c
2021-03-24 00:00:00,-58.083429713464376,
2021-03-24 10:00:00,-59.023469707086086,
2021-03-24 10:30:00,-55.14881166204929,
2021-03-24 12:00:00,-40.44354915153503,
2021-03-24 13:30:00,-28.70886111679435,
2021-03-24 15:00:00,-16.703840875700713,
2021-03-24 15:30:30,-16.703840875700713,
2021-03-24 23:59:59,-6.281445184069276,c
2021-03-25 00:00:00,19.004711421815156,
2021-03-25 10:00:00,23.789116939257386,
2021-03-25 10:30:00,28.466787393143772,
2021-03-25 12:00:00,31.341038413691518,
2021-03-25 13:30:00,29.370330833650232,
2021-03-25 15:00:00,31.131111567083597,
2021-03-25 15:30:30,31.131111567083597,
2021-03-25 23:59:59,21.911272859899995,c
2021-03-26 00:00:00,19.953991558048727,
2021-03-26 10:00:00,22.828268483059407,
2021-03-26 10:30:00,24.25900307194173,
2021-03-26 12:00:00,29.13459735492468,
2021-03-26 13:30:00,17.288729311563372,
2021-03-26 15:00:00,26.146106505515572,
2021-03-26 15:30:30,26.146106505515572,
2021-03-26 23:59:59,8.33541578663826,w
2021-03-29 00:00:00,-13.150091666366459,
2021-03-29 10:00:00,-8.059336961128711,
2021-03-29 10:30:00,-3.290094374027252,
2021-03-29 12:00:00,-15.655719086907506,
2021-03-29 13:30:00,-16.328045618926883,
2021-03-29 15:00:00,-19.877203248146177,
2021-03-29 15:30:30,-19.877203248146177,
2021-03-29 23:59:59,-19.14584817623913,c
2021-03-30 00:00:00,-48.40699343504548,
2021-03-30 10:00:00,-46.3830791758436,
2021-03-30 10:30:00,-39.135704544861916,
2021-03-30 12:00:00,-33.313047453520895,
2021-03-30 13:30:00,-33.588985123825076,
2021-03-30 15:00:00,-43.7360132418561,
2021-03-30 15:30:30,-43.7360132418561,
2021-03-30 23:59:59,-42.32008713793516,c
2021-03-31 00:00:00,-110.7422363104397,
2021-03-31 10:00:00,-115.6126033872968,
2021-03-31 10:30:00,-110.08515300072432,
2021-03-31 12:00:00,-102.98396426810503,
2021-03-31 13:30:00,-102.11583738039852,
2021-03-31 15:00:00,-102.00016825465978,
2021-03-31 15:30:30,-102.00016825465978,
2021-03-31 23:59:59,-109.67008743699729,e
2021-04-01 00:00:00,-126.52377226253748,
2021-04-01 10:00:00,-128.07167969413044,
2021-04-01 10:30:00,-124.60745370392979,
2021-04-01 12:00:00,-116.38803763359249,
