date,R2_IPO_HEDGED_2021_Q1,meta
2021-02-17 12:00:00,408.2324481451519,
2021-02-17 13:30:00,409.75019117559543,
2021-02-17 15:00:00,390.11143796761814,
2021-02-17 15:30:30,390.11143796761814,
2021-02-17 23:59:59,371.76403871298044,c
2021-02-18 00:00:00,368.92872483185647,
2021-02-18 10:00:00,327.6848278327034,
2021-02-18 10:30:00,311.9447836759638,
2021-02-18 12:00:00,333.62091221220044,
2021-02-18 13:30:00,332.2894572109226,
2021-02-18 15:00:00,355.3712965258777,
2021-02-18 15:30:30,355.3712965258777,
2021-02-18 23:59:59,356.26203315744544,c
2021-02-19 00:00:00,393.2842500858586,
2021-02-19 10:00:00,356.8290348013945,
2021-02-19 10:30:00,350.78364803111344,
2021-02-19 12:00:00,351.83955796441876,
2021-02-19 13:30:00,342.99497266411777,
2021-02-19 15:00:00,355.34817437276286,
2021-02-19 15:30:30,355.34817437276286,
2021-02-19 23:59:59,364.09840644414294,w
2021-02-22 00:00:00,367.3002130337236,
2021-02-22 10:00:00,312.0112285926489,
2021-02-22 10:30:00,369.5015412552382,
2021-02-22 12:00:00,347.75489566751946,
2021-02-22 13:30:00,343.97405075241545,
2021-02-22 15:00:00,357.590630355763,
2021-02-22 15:30:30,357.590630355763,
2021-02-22 23:59:59,322.17804690567084,c
2021-02-23 00:00:00,272.37793919146475,
2021-02-23 10:00:00,56.1494390643563,
2021-02-23 10:30:00,82.82540603395682,
2021-02-23 12:00:00,150.32498258931392,
2021-02-23 13:30:00,102.9342358968789,
2021-02-23 15:00:00,77.99393868819055,
2021-02-23 15:30:30,77.99393868819055,
2021-02-23 23:59:59,102.46203749954842,c
2021-02-24 00:00:00,184.0567905353905,
2021-02-24 10:00:00,143.0192976716161,
2021-02-24 10:30:00,127.12179079598386,
2021-02-24 12:00:00,170.06073611305996,
2021-02-24 13:30:00,182.05620834227713,
2021-02-24 15:00:00,177.82224106132358,
2021-02-24 15:30:30,177.82224106132358,
2021-02-24 23:59:59,131.19377123076308,c
2021-02-25 00:00:00,144.54140835092406,
2021-02-25 10:00:00,102.82966754897288,
2021-02-25 10:30:00,126.580624320292,
2021-02-25 12:00:00,126.53205171454326,
2021-02-25 13:30:00,73.7276481088588,
2021-02-25 15:00:00,99.18952182414844,
2021-02-25 15:30:30,99.18952182414844,
2021-02-25 23:59:59,147.8457178213031,c
2021-02-26 00:00:00,111.69227713081304,
2021-02-26 10:00:00,84.45793828987402,
2021-02-26 10:30:00,80.18175202832768,
2021-02-26 12:00:00,78.02833771854708,
2021-02-26 13:30:00,30.793012083899555,
2021-02-26 15:00:00,20.60079064516347,
2021-02-26 15:30:30,20.60079064516347,
2021-02-26 23:59:59,0.0,a
2021-03-01 00:00:00,26.622649499850752,
2021-03-01 10:00:00,113.96416936876469,
2021-03-01 10:30:00,139.9990317369517,
2021-03-01 12:00:00,170.40510900912042,
2021-03-01 13:30:00,161.2944752564446,
2021-03-01 15:00:00,124.75515177518335,
2021-03-01 15:30:30,124.75515177518335,
2021-03-01 23:59:59,152.13020881670676,c
2021-03-02 00:00:00,141.82991277129148,
2021-03-02 10:00:00,169.24413259688012,
2021-03-02 10:30:00,171.11073491219437,
2021-03-02 12:00:00,138.7926046845151,
2021-03-02 13:30:00,154.55017519145238,
2021-03-02 15:00:00,118.2196028121082,
2021-03-02 15:30:30,118.2196028121082,
2021-03-02 23:59:59,161.79340755160197,c
2021-03-03 00:00:00,209.80545406486348,
2021-03-03 10:00:00,197.58527784092726,
2021-03-03 10:30:00,184.23669297300407,
2021-03-03 12:00:00,179.3018675603923,
2021-03-03 13:30:00,147.28804306980769,
2021-03-03 15:00:00,136.0590299603205,
2021-03-03 15:30:30,136.0590299603205,
2021-03-03 23:59:59,147.82711383806233,c
2021-03-04 00:00:00,90.48883676572424,
2021-03-04 10:00:00,94.50321180764459,
2021-03-04 10:30:00,26.777256082238296,
2021-03-04 12:00:00,-12.19997078668004,
2021-03-04 13:30:00,-77.7714285395863,
2021-03-04 15:00:00,-86.51021453185312,
2021-03-04 15:30:30,-86.51021453185312,
2021-03-04 23:59:59,-52.51948197870338,c
2021-03-05 00:00:00,-63.57552952818692,
2021-03-05 10:00:00,-107.51398357829126,
2021-03-05 10:30:00,-161.30425605728217,
2021-03-05 12:00:00,-262.92483824784335,
2021-03-05 13:30:00,-227.45681278158503,
2021-03-05 15:00:00,-178.65142231689666,
2021-03-05 15:30:30,-178.65142231689666,
2021-03-05 23:59:59,-146.6296646372922,w
2021-03-08 00:00:00,-156.5012540159929,
2021-03-08 10:00:00,-108.54174602637019,
2021-03-08 10:30:00,-85.27526866338852,
2021-03-08 12:00:00,-47.229666058156965,
2021-03-08 13:30:00,-58.137419131007505,
2021-03-08 15:00:00,-98.23064992299834,
2021-03-08 15:30:30,-98.23064992299834,
2021-03-08 23:59:59,-107.15934105028614,c
2021-03-09 00:00:00,-87.15878859554807,
2021-03-09 10:00:00,-16.613629040218825,
2021-03-09 10:30:00,3.3582738918149175,
2021-03-09 12:00:00,40.29220406832249,
2021-03-09 13:30:00,41.628799294181505,
2021-03-09 15:00:00,20.385609703965656,
2021-03-09 15:30:30,20.385609703965656,
2021-03-09 23:59:59,21.627732232492406,c
2021-03-10 00:00:00,18.52169976069382,
2021-03-10 10:00:00,60.70582122958038,
2021-03-10 10:30:00,55.71419447451211,
2021-03-10 12:00:00,43.46620453764558,
2021-03-10 13:30:00,43.35717894153572,
2021-03-10 15:00:00,43.552462690123406,
2021-03-10 15:30:30,43.552462690123406,
2021-03-10 23:59:59,30.11866615300042,c
2021-03-11 00:00:00,56.973806707688254,
2021-03-11 10:00:00,74.2603915989489,
2021-03-11 10:30:00,104.23185989421236,
2021-03-11 12:00:00,82.24610026100606,
2021-03-11 13:30:00,87.43613015861632,
2021-03-11 15:00:00,81.7555198831362,
2021-03-11 15:30:30,81.7555198831362,
2021-03-11 23:59:59,44.776975571609995,c
2021-03-12 00:00:00,42.183331955923705,
2021-03-12 10:00:00,64.85568645149058,
2021-03-12 10:30:00,36.82863872429405,
2021-03-12 12:00:00,105.92614662263136,
2021-03-12 13:30:00,147.7964493658461,
2021-03-12 15:00:00,139.05165761708318,
2021-03-12 15:30:30,139.05165761708318,
2021-03-12 23:59:59,157.27170664325254,w
2021-03-15 00:00:00,190.9802876586946,
2021-03-15 10:00:00,266.8678159071143,
2021-03-15 10:30:00,234.84483862096985,
2021-03-15 12:00:00,219.15042263819905,
2021-03-15 13:30:00,223.17409507545685,
2021-03-15 15:00:00,186.35455723048162,
2021-03-15 15:30:30,186.35455723048162,
2021-03-15 23:59:59,151.41104739517252,c
2021-03-16 00:00:00,134.6119160476749,
2021-03-16 10:00:00,175.34014600279644,
2021-03-16 10:30:00,192.94721748149593,
2021-03-16 12:00:00,249.7959581639429,
2021-03-16 13:30:00,242.86508135162833,
2021-03-16 15:00:00,212.51588588712386,
2021-03-16 15:30:30,212.51588588712386,
2021-03-16 23:59:59,237.5141216342964,c
2021-03-17 00:00:00,198.36245170540022,
2021-03-17 10:00:00,203.76156087526593,
2021-03-17 10:30:00,197.8821751672244,
2021-03-17 12:00:00,191.04745850444604,
2021-03-17 13:30:00,178.33685655104105,
2021-03-17 15:00:00,190.50329209923538,
2021-03-17 15:30:30,190.50329209923538,
2021-03-17 23:59:59,172.6832087643967,c
2021-03-18 00:00:00,200.76157014364847,
2021-03-18 10:00:00,220.9639023972886,
2021-03-18 10:30:00,194.0219226624193,
2021-03-18 12:00:00,183.3328500979164,
2021-03-18 13:30:00,190.1628291188931,
2021-03-18 15:00:00,169.88166561549198,
2021-03-18 15:30:30,169.88166561549198,
2021-03-18 23:59:59,211.62718008466018,c
2021-03-19 00:00:00,299.82831730718965,
2021-03-19 10:00:00,261.6348935218623,
2021-03-19 10:30:00,319.7589616376065,
2021-03-19 12:00:00,260.7499142023894,
2021-03-19 13:30:00,315.14187050563896,
2021-03-19 15:00:00,259.38155947279347,
2021-03-19 15:30:30,259.38155947279347,
2021-03-19 23:59:59,210.43142244704777,e
2021-03-22 00:00:00,188.3414489983953,
2021-03-22 10:00:00,174.4787543645439,
2021-03-22 10:30:00,172.04607635085515,
2021-03-22 12:00:00,156.344159209144,
2021-03-22 13:30:00,179.20512861299957,
2021-03-22 15:00:00,170.20044863494812,
2021-03-22 15:30:30,170.20044863494812,
2021-03-22 23:59:59,211.26294027282367,c
2021-03-23 00:00:00,194.35043580249268,
2021-03-23 10:00:00,173.80632575692684,
2021-03-23 10:30:00,193.0605252558802,
2021-03-23 12:00:00,175.17577678480515,
2021-03-23 13:30:00,204.51057423289788,
2021-03-23 15:00:00,201.1934891652273,
2021-03-23 15:30:30,201.1934891652273,
2021-03-23 23:59:59,232.36422917273714,c
2021-03-24 00:00:00,203.0539322474613,
2021-03-24 10:00:00,183.34269139428565,
2021-03-24 10:30:00,195.81842292705713,
2021-03-24 12:00:00,196.76068151617622,
2021-03-24 13:30:00,172.2711629207436,
2021-03-24 15:00:00,176.5283993900389,
2021-03-24 15:30:30,176.5283993900389,
2021-03-24 23:59:59,173.1808355196916,c
2021-03-25 00:00:00,161.61219075189118,
2021-03-25 10:00:00,135.88410084858643,
2021-03-25 10:30:00,165.0739299522517,
2021-03-25 12:00:00,74.91443712335382,
2021-03-25 13:30:00,90.31482974536803,
2021-03-25 15:00:00,81.91464074823946,
2021-03-25 15:30:30,81.91464074823946,
2021-03-25 23:59:59,45.11990087448723,c
2021-03-26 00:00:00,74.49096794718798,
2021-03-26 10:00:00,88.4157033997318,
2021-03-26 10:30:00,92.17460502333543,
2021-03-26 12:00:00,37.355309804214016,
2021-03-26 13:30:00,-12.685959545824034,
2021-03-26 15:00:00,-29.300479746168406,
2021-03-26 15:30:30,-29.300479746168406,
2021-03-26 23:59:59,-24.056499510557472,w
2021-03-29 00:00:00,1.6070056081980226,
2021-03-29 10:00:00,-13.834715175310578,
2021-03-29 10:30:00,-19.35978591174853,
2021-03-29 12:00:00,-37.23947405379704,
2021-03-29 13:30:00,-30.409477614166406,
2021-03-29 15:00:00,-43.30192731121437,
2021-03-29 15:30:30,-43.30192731121437,
2021-03-29 23:59:59,-64.00167396531303,c
2021-03-30 00:00:00,-21.556262023737276,
2021-03-30 10:00:00,-73.7502351925337,
2021-03-30 10:30:00,-85.13532930392813,
2021-03-30 12:00:00,-37.922742064084204,
2021-03-30 13:30:00,-17.217748920396104,
2021-03-30 15:00:00,-15.170805297359067,
2021-03-30 15:30:30,-15.170805297359067,
2021-03-30 23:59:59,16.531374799577407,c
2021-03-31 00:00:00,52.465193251489666,
2021-03-31 10:00:00,46.5697229340804,
2021-03-31 10:30:00,66.96908736981746,
2021-03-31 12:00:00,78.75105652367779,
2021-03-31 13:30:00,58.357238706041244,
2021-03-31 15:00:00,78.74758564142229,
2021-03-31 15:30:30,78.74758564142229,
2021-03-31 23:59:59,145.32704963856602,c
2021-04-01 00:00:00,157.67423794803105,
2021-04-01 10:00:00,105.73373713619057,
2021-04-01 10:30:00,101.56775869288609,
2021-04-01 12:00:00,81.16734258140531,
2021-04-01 13:30:00,72.1767188639742,
2021-04-01 15:00:00,49.52629310143729,
2021-04-01 15:30:30,49.52629310143729,
2021-04-01 23:59:59,48.92678052183996,c
2021-04-02 00:00:00,48.92678052183996,
2021-04-02 10:00:00,48.92678052183996,
2021-04-02 10:30:00,48.92678052183996,
2021-04-02 12:00:00,48.92678052183996,
2021-04-02 13:30:00,48.92678052183996,
2021-04-02 15:00:00,48.92678052183996,
2021-04-02 15:30:30,48.92678052183996,
2021-04-02 23:59:59,48.92678052183996,w
2021-04-05 00:00:00,88.44574414709606,
2021-04-05 10:00:00,32.737463169808734,
2021-04-05 10:30:00,-8.048808566591163,
2021-04-05 12:00:00,-3.3523064190467267,
2021-04-05 13:30:00,-14.507238696232037,
2021-04-05 15:00:00,11.22915785029565,
2021-04-05 15:30:30,11.22915785029565,
2021-04-05 23:59:59,22.265526359258985,c
2021-04-06 00:00:00,6.233866135451791,
2021-04-06 10:00:00,11.576083493618569,
2021-04-06 10:30:00,-9.179147865830998,
2021-04-06 12:00:00,-33.958188913786756,
2021-04-06 13:30:00,-37.600948721389614,
2021-04-06 15:00:00,-37.698708505415425,
2021-04-06 15:30:30,-37.698708505415425,
2021-04-06 23:59:59,-51.092987873350225,c
2021-04-07 00:00:00,-37.925183124656996,
2021-04-07 10:00:00,-55.41689891205377,
2021-04-07 10:30:00,-81.01598955370709,
2021-04-07 12:00:00,-105.57682348478765,
2021-04-07 13:30:00,-124.40747753318252,
2021-04-07 15:00:00,-131.98106656029992,
2021-04-07 15:30:30,-131.98106656029992,
2021-04-07 23:59:59,-116.47314140493589,c
2021-04-08 00:00:00,-90.29314613114168,
2021-04-08 10:00:00,-105.02596157572867,
2021-04-08 10:30:00,-113.98143275236791,
2021-04-08 12:00:00,-110.49362936473361,
2021-04-08 13:30:00,-100.46653984955594,
2021-04-08 15:00:00,-92.06156810402938,
2021-04-08 15:30:30,-92.06156810402938,
2021-04-08 23:59:59,-94.85642489639137,c
2021-04-09 00:00:00,-78.2661981502521,
2021-04-09 10:00:00,-101.33679377437258,
2021-04-09 10:30:00,-73.30218933546624,
2021-04-09 12:00:00,-68.03825913657788,
2021-04-09 13:30:00,-66.47095232531115,
2021-04-09 15:00:00,-76.07837141962725,
2021-04-09 15:30:30,-76.07837141962725,
2021-04-09 23:59:59,-75.35948926936375,w
