date,EU_MDAX_2022_Q2,meta
2022-05-30 00:00:00,-61.06075826455981,
2022-05-30 03:30:00,-188.72784947353966,
2022-05-30 04:00:00,-213.25814484074635,
2022-05-30 06:00:00,-183.44728039249094,
2022-05-30 08:00:00,-151.7152094533658,
2022-05-30 10:30:00,-183.8606379923849,
2022-05-30 11:00:00,-184.39082213445727,
2022-05-30 23:59:59,-181.85210315133781,c
2022-05-31 00:00:00,-169.61876984426272,
2022-05-31 03:30:00,-128.64369817038005,
2022-05-31 04:00:00,-98.06527286684332,
2022-05-31 06:00:00,-120.2781846349676,
2022-05-31 08:00:00,-124.59232847703424,
2022-05-31 10:30:00,-163.06223016260083,
2022-05-31 11:00:00,-174.37097694973136,
2022-05-31 23:59:59,-210.46723557176938,c
2022-06-01 00:00:00,-273.9392036859467,
2022-06-01 03:30:00,-106.28553426048029,
2022-06-01 04:00:00,-101.84831748758324,
2022-06-01 06:00:00,-78.82003073479336,
2022-06-01 08:00:00,-143.38018440572614,
2022-06-01 10:30:00,-99.44534456890915,
2022-06-01 11:00:00,-83.58129146987176,
2022-06-01 23:59:59,-77.77828271790986,c
2022-06-02 00:00:00,-82.67563340281094,
2022-06-02 03:30:00,-175.80641400505237,
2022-06-02 04:00:00,-208.85642774282087,
2022-06-02 06:00:00,-215.92583384414684,
2022-06-02 08:00:00,-135.20805386201346,
2022-06-02 10:30:00,-156.1923780766947,
2022-06-02 11:00:00,-131.9572544139046,
2022-06-02 23:59:59,-71.31842531941402,c
2022-06-03 00:00:00,-66.35692939788623,
2022-06-03 03:30:00,-21.927973019300225,
2022-06-03 04:00:00,-66.00607841140936,
2022-06-03 06:00:00,-53.44845099667373,
2022-06-03 08:00:00,-89.37602453874388,
2022-06-03 10:30:00,-24.95697467132004,
2022-06-03 11:00:00,-37.040373989075306,
2022-06-03 23:59:59,0.0,a
2022-06-06 00:00:00,-154.84706198982985,
2022-06-06 03:30:00,-45.24454559347714,
2022-06-06 04:00:00,-44.57900673336508,
2022-06-06 06:00:00,-14.000035148154893,
2022-06-06 08:00:00,9.076955392705713,
2022-06-06 10:30:00,52.39934278922237,
2022-06-06 11:00:00,89.36266626382167,
2022-06-06 23:59:59,86.09547672428516,c
2022-06-07 00:00:00,128.0205523879672,
2022-06-07 03:30:00,87.68524333441746,
2022-06-07 04:00:00,133.04384200437516,
2022-06-07 06:00:00,179.34287008647152,
2022-06-07 08:00:00,194.61642215566962,
2022-06-07 10:30:00,227.52996264897502,
2022-06-07 11:00:00,210.51167564221169,
2022-06-07 23:59:59,236.37380342364577,c
2022-06-08 00:00:00,271.90716214945314,
2022-06-08 03:30:00,237.35761264611756,
2022-06-08 04:00:00,280.8520362085833,
2022-06-08 06:00:00,227.49001238077471,
2022-06-08 08:00:00,204.63659534039198,
2022-06-08 10:30:00,145.55528999113176,
2022-06-08 11:00:00,170.37903478938642,
2022-06-08 23:59:59,168.5743335442944,c
0,168.5743335442944,
0,168.5743335442944,
0,168.5743335442944,
0,168.5743335442944,
0,168.5743335442944,
0,168.5743335442944,
0,168.5743335442944,
0,168.5743335442944,
2022-06-09 00:00:00,140.51156574127617,
2022-06-09 03:30:00,207.61106983532454,
2022-06-09 04:00:00,247.67476654444545,
2022-06-09 06:00:00,205.8885043886412,
2022-06-09 08:00:00,162.16535791933438,
2022-06-09 10:30:00,65.50041963190597,
2022-06-09 11:00:00,89.89534878273662,
2022-06-09 23:59:59,147.88827525627448,c
2022-06-10 00:00:00,132.03281425970408,
2022-06-10 03:30:00,114.11812731821965,
2022-06-10 04:00:00,146.9500076640643,
2022-06-10 06:00:00,111.3250038766646,
2022-06-10 08:00:00,155.81626416124982,
2022-06-10 10:30:00,53.0743800120631,
2022-06-10 11:00:00,73.29240659745801,
2022-06-10 23:59:59,118.55889003910306,w
2022-06-13 00:00:00,118.55889003910306,
2022-06-13 03:30:00,118.55889003910306,
2022-06-13 04:00:00,118.55889003910306,
2022-06-13 06:00:00,118.55889003910306,
2022-06-13 08:00:00,118.55889003910306,
2022-06-13 10:30:00,118.55889003910306,
2022-06-13 11:00:00,118.55889003910306,
2022-06-13 23:59:59,118.55889003910306,c
2022-06-14 00:00:00,83.07030197114045,
2022-06-14 03:30:00,49.3097456032674,
2022-06-14 04:00:00,39.871038877964565,
2022-06-14 06:00:00,-0.951124510982936,
2022-06-14 08:00:00,-7.1332652712799245,
2022-06-14 10:30:00,64.4428818070387,
2022-06-14 11:00:00,22.136311967433357,
2022-06-14 23:59:59,10.041550903800271,c
2022-06-15 00:00:00,-14.49140465795881,
2022-06-15 03:30:00,12.407055976124866,
2022-06-15 04:00:00,92.40774343423027,
2022-06-15 06:00:00,55.101210791900485,
2022-06-15 08:00:00,26.50338068070596,
2022-06-15 10:30:00,59.611077892658614,
2022-06-15 11:00:00,0.6058566877422891,
2022-06-15 23:59:59,30.845138315978147,c
2022-06-16 00:00:00,65.7460013492514,
2022-06-16 03:30:00,145.9597662336787,
2022-06-16 04:00:00,153.45995450152304,
2022-06-16 06:00:00,192.9286258609809,
2022-06-16 08:00:00,204.20698771031994,
2022-06-16 10:30:00,235.63268278450823,
2022-06-16 11:00:00,244.94740928947067,
2022-06-16 23:59:59,132.90237965027018,c
2022-06-17 00:00:00,126.82125803555573,
2022-06-17 03:30:00,26.231262392175722,
2022-06-17 04:00:00,116.031901496292,
2022-06-17 06:00:00,106.0711473336869,
2022-06-17 08:00:00,47.52098225927739,
2022-06-17 10:30:00,-104.23088788173209,
2022-06-17 11:00:00,-124.44792479869284,
2022-06-17 23:59:59,-74.16872942131249,e
2022-06-20 00:00:00,-51.70305192768592,
2022-06-20 03:30:00,-87.63939797641206,
2022-06-20 04:00:00,-127.58217005664392,
2022-06-20 06:00:00,10.527520397140052,
2022-06-20 08:00:00,29.49044632311643,
2022-06-20 10:30:00,33.108497658178294,
2022-06-20 11:00:00,84.96558031123323,
2022-06-20 23:59:59,38.34975707909598,c
2022-06-21 00:00:00,34.46665576724854,
2022-06-21 03:30:00,32.14825197305663,
2022-06-21 04:00:00,-1.1794731565641996,
2022-06-21 06:00:00,-68.13102857865124,
2022-06-21 08:00:00,-55.183356316721074,
2022-06-21 10:30:00,-43.2581488872097,
2022-06-21 11:00:00,-28.32027173882352,
2022-06-21 23:59:59,-30.577575746643106,c
2022-06-22 00:00:00,-63.485576082726766,
2022-06-22 03:30:00,-96.6794097066313,
2022-06-22 04:00:00,-128.34165884911636,
2022-06-22 06:00:00,-269.905217739431,
2022-06-22 08:00:00,-185.87562483987722,
2022-06-22 10:30:00,-218.8149419423362,
2022-06-22 11:00:00,-172.01731494119576,
2022-06-22 23:59:59,-257.09416607320236,c
2022-06-23 00:00:00,-205.44969790755704,
2022-06-23 03:30:00,-263.1748689809906,
2022-06-23 04:00:00,-330.91690670434673,
2022-06-23 06:00:00,-263.0079026230683,
2022-06-23 08:00:00,-241.57875341682984,
2022-06-23 10:30:00,-291.9543662476872,
2022-06-23 11:00:00,-308.7457814040972,
2022-06-23 23:59:59,-284.0682099753635,c
2022-06-24 00:00:00,-294.86099202326477,
2022-06-24 03:30:00,-277.9312837497714,
2022-06-24 04:00:00,-302.1984261586249,
2022-06-24 06:00:00,-249.97367170325242,
2022-06-24 08:00:00,-263.4057159076451,
2022-06-24 10:30:00,-159.75423237088717,
2022-06-24 11:00:00,-159.25425980354612,
2022-06-24 23:59:59,-182.2362168413065,w
2022-06-27 00:00:00,-166.12329395624147,
2022-06-27 03:30:00,-120.88185229387318,
2022-06-27 04:00:00,-129.3056649934897,
2022-06-27 06:00:00,-187.2221020932102,
2022-06-27 08:00:00,-203.76167083273867,
2022-06-27 10:30:00,-190.98369093060137,
2022-06-27 11:00:00,-155.25953953626595,
2022-06-27 23:59:59,-162.2503217523299,c
2022-06-28 00:00:00,-113.92201022327936,
2022-06-28 03:30:00,-82.13155592840394,
2022-06-28 04:00:00,-36.675816403137105,
2022-06-28 06:00:00,10.821622760523496,
2022-06-28 08:00:00,-20.050231459238148,
2022-06-28 10:30:00,6.915056515173546,
2022-06-28 11:00:00,-5.188663592868579,
2022-06-28 23:59:59,44.72462269130983,c
2022-06-29 00:00:00,19.706619698099075,
2022-06-29 03:30:00,38.814526614609804,
2022-06-29 04:00:00,-48.29648577938406,
2022-06-29 06:00:00,46.30727180829808,
2022-06-29 08:00:00,41.487748370638656,
2022-06-29 10:30:00,23.489788206429694,
2022-06-29 11:00:00,54.19658821387293,
2022-06-29 23:59:59,60.45395722134708,c
2022-06-30 00:00:00,-23.798587430246243,
2022-06-30 03:30:00,38.212132639988795,
2022-06-30 04:00:00,109.47582310434836,
2022-06-30 06:00:00,171.55185583446155,
2022-06-30 08:00:00,161.62140717295324,
2022-06-30 10:30:00,206.08557181986316,
2022-06-30 11:00:00,167.36928014624527,
2022-06-30 23:59:59,139.34753865239463,c
2022-07-01 00:00:00,85.8783989209137,
2022-07-01 03:30:00,128.974919520811,
2022-07-01 04:00:00,197.02121160882552,
2022-07-01 06:00:00,375.6028482001507,
2022-07-01 08:00:00,359.7503163508309,
2022-07-01 10:30:00,262.9855288966223,
2022-07-01 11:00:00,292.7110424872035,
2022-07-01 23:59:59,301.85429260100454,w
2022-07-04 00:00:00,266.80668667014834,
2022-07-04 03:30:00,385.2494035650898,
2022-07-04 04:00:00,279.64897563483555,
2022-07-04 06:00:00,318.79591393507053,
2022-07-04 08:00:00,344.21346214150253,
2022-07-04 10:30:00,268.2647464589131,
2022-07-04 11:00:00,226.87072284365195,
2022-07-04 23:59:59,222.1889599142105,c
2022-07-05 00:00:00,138.03774436243202,
2022-07-05 03:30:00,-8.177806974657415,
2022-07-05 04:00:00,-71.67888270188632,
2022-07-05 06:00:00,-43.48048626776426,
2022-07-05 08:00:00,81.72418199420645,
2022-07-05 10:30:00,86.09976163970487,
2022-07-05 11:00:00,22.006952534755328,
2022-07-05 23:59:59,95.79443549485268,c
2022-07-06 00:00:00,118.56829367053706,
2022-07-06 03:30:00,57.616722631993525,
2022-07-06 04:00:00,30.32435067813367,
2022-07-06 06:00:00,127.40472896882056,
2022-07-06 08:00:00,106.90425782830062,
2022-07-06 10:30:00,108.65049172411409,
2022-07-06 11:00:00,92.96152846713267,
2022-07-06 23:59:59,149.23169516061625,c
2022-07-07 00:00:00,177.81259956892427,
2022-07-07 03:30:00,223.7599573199832,
2022-07-07 04:00:00,296.67251095052006,
2022-07-07 06:00:00,302.38708001137184,
2022-07-07 08:00:00,340.89337790012496,
2022-07-07 10:30:00,467.18915424546776,
2022-07-07 11:00:00,435.6331150913229,
2022-07-07 23:59:59,452.73663576864965,c
2022-07-08 00:00:00,431.96077264093674,
2022-07-08 03:30:00,563.9653544820985,
2022-07-08 04:00:00,491.081867215049,
2022-07-08 06:00:00,452.73564808618175,
2022-07-08 08:00:00,485.1124861425069,
2022-07-08 10:30:00,526.3183991943633,
2022-07-08 11:00:00,531.5764583294313,
2022-07-08 23:59:59,538.8765349253372,w
2022-07-11 00:00:00,546.2101869311082,
2022-07-11 03:30:00,631.9108941274808,
2022-07-11 04:00:00,654.4991873039862,
2022-07-11 06:00:00,673.1610839313835,
2022-07-11 08:00:00,765.0792565774427,
2022-07-11 10:30:00,719.8741667491731,
2022-07-11 11:00:00,718.7972562722971,
2022-07-11 23:59:59,747.3601693607052,c
2022-07-12 00:00:00,732.4560412195751,
2022-07-12 03:30:00,819.4141676216614,
2022-07-12 04:00:00,845.1792171823599,
2022-07-12 06:00:00,928.7752380330421,
2022-07-12 08:00:00,919.6092308758689,
2022-07-12 10:30:00,809.4493022231545,
2022-07-12 11:00:00,775.8715333276477,
2022-07-12 23:59:59,748.2227732237989,c
2022-07-13 00:00:00,732.04352625503,
2022-07-13 03:30:00,716.7150379845762,
2022-07-13 04:00:00,663.8938196919335,
2022-07-13 06:00:00,675.9008000815975,
2022-07-13 08:00:00,669.8835935878578,
2022-07-13 10:30:00,699.0365076741,
2022-07-13 11:00:00,766.1001416518639,
2022-07-13 23:59:59,751.0202722992299,c
2022-07-14 00:00:00,805.1321954505438,
2022-07-14 03:30:00,796.2332528427169,
2022-07-14 04:00:00,753.2229272238283,
2022-07-14 06:00:00,635.4604467801937,
2022-07-14 08:00:00,633.8933374629278,
2022-07-14 10:30:00,546.6921831479949,
2022-07-14 11:00:00,581.6327513438791,
2022-07-14 23:59:59,601.5483146442739,c
2022-07-15 00:00:00,606.9153834424051,
2022-07-15 03:30:00,705.0985157061405,
2022-07-15 04:00:00,701.1586895243572,
2022-07-15 06:00:00,759.6499696438941,
2022-07-15 08:00:00,801.1090230858863,
2022-07-15 10:30:00,712.3844734258328,
2022-07-15 11:00:00,762.8574330253523,
2022-07-15 23:59:59,743.6452735639923,w
