date,PAR1_AD_20210609,meta
2020-12-11 00:00:00,196.77524308245052,
2020-12-11 10:00:00,149.8087140054571,
2020-12-11 10:30:00,156.1160081906745,
2020-12-11 12:00:00,132.19719078249022,
2020-12-11 13:30:00,140.02458488290426,
2020-12-11 15:00:00,156.49133080490662,
2020-12-11 15:30:30,156.49133080490662,
2020-12-11 23:59:59,151.66538772490878,w
2020-12-14 00:00:00,166.64003659408615,
2020-12-14 10:00:00,77.15270786335964,
2020-12-14 10:30:00,53.34197051924025,
2020-12-14 12:00:00,25.85419643566638,
2020-12-14 13:30:00,22.378359946791647,
2020-12-14 15:00:00,42.91581495344303,
2020-12-14 15:30:30,42.91581495344303,
2020-12-14 23:59:59,61.6368061388016,c
2020-12-15 00:00:00,-5.602630101121463,
2020-12-15 10:00:00,-32.93970508829341,
2020-12-15 10:30:00,-19.64455726546703,
2020-12-15 12:00:00,-31.634480440434118,
2020-12-15 13:30:00,-20.829347889732617,
2020-12-15 15:00:00,-17.246484318407283,
2020-12-15 15:30:30,-17.246484318407283,
2020-12-15 23:59:59,9.540703405000158,c
2020-12-16 00:00:00,-1.1472722971736857,
2020-12-16 10:00:00,-6.347855209842805,
2020-12-16 10:30:00,-19.862550898833433,
2020-12-16 12:00:00,19.29288260411704,
2020-12-16 13:30:00,3.7641543112132467,
2020-12-16 15:00:00,3.0303435130111893,
2020-12-16 15:30:30,3.0303435130111893,
2020-12-16 23:59:59,-4.080309403391311,c
2020-12-17 00:00:00,-11.76151753872307,
2020-12-17 10:00:00,-23.378413290904973,
2020-12-17 10:30:00,-29.97972752222222,
2020-12-17 12:00:00,-25.835312107990035,
2020-12-17 13:30:00,-17.599064890135992,
2020-12-17 15:00:00,-13.891245851425083,
2020-12-17 15:30:30,-13.891245851425083,
2020-12-17 23:59:59,10.241009126310473,c
2020-12-18 00:00:00,-24.66068667126035,
2020-12-18 10:00:00,-7.347376684774986,
2020-12-18 10:30:00,-25.34672263858397,
2020-12-18 12:00:00,-43.96479343380042,
2020-12-18 13:30:00,-28.507946745742515,
2020-12-18 15:00:00,-31.821446417835205,
2020-12-18 15:30:30,-31.821446417835205,q
2020-12-18 23:59:59,-29.37208415387363,w
2020-12-21 00:00:00,8.913799702913138,
2020-12-21 10:00:00,-12.381027772248785,
2020-12-21 10:30:00,-16.696488406159006,
2020-12-21 12:00:00,18.06537516216156,
2020-12-21 13:30:00,42.03650524129125,
2020-12-21 15:00:00,51.14365272805196,
2020-12-21 15:30:30,51.14365272805196,
2020-12-21 23:59:59,88.24335665998979,c
2020-12-22 00:00:00,131.1307917506282,
2020-12-22 10:00:00,112.60824223462896,
2020-12-22 10:30:00,111.3704660738747,
2020-12-22 12:00:00,63.11105354631286,
2020-12-22 13:30:00,77.40238478209915,
2020-12-22 15:00:00,87.04526433623471,
2020-12-22 15:30:30,87.04526433623471,
2020-12-22 23:59:59,88.22325093883614,c
2020-12-23 00:00:00,67.29030468157589,
2020-12-23 10:00:00,8.971150200509669,
2020-12-23 10:30:00,53.33179343609925,
2020-12-23 12:00:00,40.3400588418632,
2020-12-23 13:30:00,50.4404397413864,
2020-12-23 15:00:00,49.23285665943058,
2020-12-23 15:30:30,49.23285665943058,
2020-12-23 23:59:59,33.415309706023095,c
2020-12-24 00:00:00,56.25949381220062,
2020-12-24 10:00:00,15.228551516360426,
2020-12-24 10:30:00,10.822423584469561,
2020-12-24 12:00:00,-5.196043471042685,
2020-12-24 13:30:00,-5.196043471042685,
2020-12-24 15:00:00,-5.196043471042685,
2020-12-24 15:30:30,-5.196043471042685,
2020-12-24 23:59:59,-7.477188270936949,c
2020-12-25 00:00:00,-7.477188270936949,
2020-12-25 10:00:00,-7.477188270936949,
2020-12-25 10:30:00,-7.477188270936949,
2020-12-25 12:00:00,-7.477188270936949,
2020-12-25 13:30:00,-7.477188270936949,
