date,EU_MDAX_2023_Q1,meta
2023-02-10 11:00:00,-9.325063982973916,
2023-02-10 23:59:59,-13.788422863500955,w
2023-02-13 00:00:00,-36.042262917017524,
2023-02-13 03:30:00,-6.54522230408179,
2023-02-13 04:00:00,27.163128148594524,
2023-02-13 06:00:00,-68.41530234116931,
2023-02-13 08:00:00,-95.10143882461603,
2023-02-13 10:30:00,-141.26258599713765,
2023-02-13 11:00:00,-120.76401835594788,
2023-02-13 23:59:59,-114.52459288316254,c
2023-02-14 00:00:00,-82.79306906228271,
2023-02-14 03:30:00,-76.51905303343256,
2023-02-14 04:00:00,-84.72655309711377,
2023-02-14 06:00:00,-87.81272402174409,
2023-02-14 08:00:00,2.844976223895401,
2023-02-14 10:30:00,29.316621440067365,
2023-02-14 11:00:00,3.8413312686243444,
2023-02-14 23:59:59,-8.729383797216087,c
2023-02-15 00:00:00,28.60901018679442,
2023-02-15 03:30:00,149.2553543103852,
2023-02-15 04:00:00,145.64449376811285,
2023-02-15 06:00:00,75.57013565991451,
2023-02-15 08:00:00,65.85054635719166,
2023-02-15 10:30:00,116.67110552600911,
2023-02-15 11:00:00,113.25410901287682,
2023-02-15 23:59:59,113.22676736568587,c
2023-02-16 00:00:00,126.9945384871587,
2023-02-16 03:30:00,151.24216561763683,
2023-02-16 04:00:00,129.93047787468345,
2023-02-16 06:00:00,105.54437443185793,
2023-02-16 08:00:00,107.35242062953444,
2023-02-16 10:30:00,118.20389877472394,
2023-02-16 11:00:00,104.42580445287399,
2023-02-16 23:59:59,101.80997158046625,c
2023-02-17 00:00:00,98.6781938197139,
2023-02-17 03:30:00,101.4669958712982,
2023-02-17 04:00:00,78.51286779367388,
2023-02-17 06:00:00,127.65974755992988,
2023-02-17 08:00:00,130.02491158706448,
2023-02-17 10:30:00,172.8028137671879,
2023-02-17 11:00:00,198.86129031002815,
2023-02-17 23:59:59,216.91521425745918,w
2023-02-20 00:00:00,185.09598772570757,
2023-02-20 03:30:00,188.75756138242127,
2023-02-20 04:00:00,155.79681485748893,
2023-02-20 06:00:00,101.9504219085195,
2023-02-20 08:00:00,-83.98456480442223,
2023-02-20 10:30:00,24.625112511118232,
2023-02-20 11:00:00,41.93849978570006,
2023-02-20 23:59:59,17.609083897959636,c
2023-02-21 00:00:00,-4.325299800740368,
2023-02-21 03:30:00,3.5489463303981665,
2023-02-21 04:00:00,-31.307400102901738,
2023-02-21 06:00:00,20.597550197378723,
2023-02-21 08:00:00,93.52726381014668,
2023-02-21 10:30:00,73.90610828394142,
2023-02-21 11:00:00,41.96887128302296,
2023-02-21 23:59:59,27.26274534314757,c
2023-02-22 00:00:00,2.783397342495391,
2023-02-22 03:30:00,36.3013187649085,
2023-02-22 04:00:00,29.719706115210784,
2023-02-22 06:00:00,47.8663179173293,
2023-02-22 08:00:00,73.79620308672952,
2023-02-22 10:30:00,62.2932779084224,
2023-02-22 11:00:00,77.5791293401528,
2023-02-22 23:59:59,95.14864623708195,c
2023-02-23 00:00:00,117.93296217791999,
2023-02-23 03:30:00,150.04280091253054,
2023-02-23 04:00:00,153.59730905448464,
2023-02-23 06:00:00,149.49742073309403,
2023-02-23 08:00:00,176.95840793837556,
2023-02-23 10:30:00,197.91829070238396,
2023-02-23 11:00:00,181.37437008735083,
2023-02-23 23:59:59,153.0340128420578,c
2023-02-24 00:00:00,168.70836124838047,
2023-02-24 03:30:00,136.82951616874857,
2023-02-24 04:00:00,171.36834669966697,
2023-02-24 06:00:00,179.3557831575297,
2023-02-24 08:00:00,156.58522247988662,
2023-02-24 10:30:00,89.85137366921549,
2023-02-24 11:00:00,86.99778958994216,
2023-02-24 23:59:59,91.36648545697085,w
2023-02-27 00:00:00,90.3497264351779,
2023-02-27 03:30:00,120.73307669311657,
2023-02-27 04:00:00,118.46476547266161,
2023-02-27 06:00:00,126.70222092557083,
2023-02-27 08:00:00,92.50172609596416,
2023-02-27 10:30:00,141.17496002809162,
2023-02-27 11:00:00,166.3223953043746,
2023-02-27 23:59:59,143.03905091681804,c
2023-02-28 00:00:00,140.6270550178972,
2023-02-28 03:30:00,125.50730287149577,
2023-02-28 04:00:00,137.3482310581319,
2023-02-28 06:00:00,151.11856074963566,
2023-02-28 08:00:00,93.48444548162547,
2023-02-28 10:30:00,159.3704182136646,
2023-02-28 11:00:00,189.15625207054404,
2023-02-28 23:59:59,181.51509708073877,c
2023-03-01 00:00:00,173.3780688986883,
2023-03-01 03:30:00,167.98488947827923,
2023-03-01 04:00:00,154.60454403315066,
2023-03-01 06:00:00,219.9677557828902,
2023-03-01 08:00:00,249.4984234472861,
2023-03-01 10:30:00,180.51416644766118,
2023-03-01 11:00:00,207.90614332791915,
2023-03-01 23:59:59,242.61701926584306,c
2023-03-02 00:00:00,242.68490170159635,
2023-03-02 03:30:00,90.89955665462526,
2023-03-02 04:00:00,72.98030201365304,
2023-03-02 06:00:00,-9.852612422168477,
2023-03-02 08:00:00,-31.757811408119096,
2023-03-02 10:30:00,-20.036096931998145,
2023-03-02 11:00:00,20.793242642269206,
2023-03-02 23:59:59,24.821670713098683,c
2023-03-03 00:00:00,-39.0264869993739,
2023-03-03 03:30:00,9.54095724070362,
2023-03-03 04:00:00,4.86077072246394,
2023-03-03 06:00:00,32.536448665426406,
2023-03-03 08:00:00,34.624726480546315,
2023-03-03 10:30:00,-14.86403326182949,
2023-03-03 11:00:00,9.252187638073565,
2023-03-03 23:59:59,0.0,a
2023-03-06 00:00:00,-1.80300149490904,
2023-03-06 03:30:00,29.091982476219982,
2023-03-06 04:00:00,1.2113179176576523,
2023-03-06 06:00:00,13.06812562633695,
2023-03-06 08:00:00,13.328285979683642,
2023-03-06 10:30:00,0.8814460903643067,
2023-03-06 11:00:00,-0.18512327095436376,
2023-03-06 23:59:59,36.65826753863962,c
2023-03-07 00:00:00,30.841415594884438,
2023-03-07 03:30:00,41.87025573808137,
2023-03-07 04:00:00,0.23839521513809814,
2023-03-07 06:00:00,-5.749040805425693,
2023-03-07 08:00:00,31.605163019012934,
2023-03-07 10:30:00,-49.89059553730431,
2023-03-07 11:00:00,-62.57816091520931,
2023-03-07 23:59:59,-23.006468094154116,c
2023-03-08 00:00:00,-70.11943969086224,
2023-03-08 03:30:00,-65.35765247927202,
2023-03-08 04:00:00,-72.33946851555311,
2023-03-08 06:00:00,-36.62319191894221,
2023-03-08 08:00:00,0.8601410009212032,
2023-03-08 10:30:00,-6.0370562978152975,
2023-03-08 11:00:00,11.07477464260137,
2023-03-08 23:59:59,19.539458715491264,c
0,19.539458715491264,
0,19.539458715491264,
0,19.539458715491264,
0,19.539458715491264,
0,19.539458715491264,
0,19.539458715491264,
0,19.539458715491264,
0,19.539458715491264,
2023-03-09 00:00:00,216.39758070629182,
2023-03-09 03:30:00,274.652785291544,
2023-03-09 04:00:00,216.23574569149764,
2023-03-09 06:00:00,155.6313140804616,
2023-03-09 08:00:00,159.2966381118315,
2023-03-09 10:30:00,226.19854848979298,
2023-03-09 11:00:00,230.56004178937314,
2023-03-09 23:59:59,275.7482923630871,c
2023-03-10 00:00:00,275.7482923630871,
2023-03-10 03:30:00,275.7482923630871,
2023-03-10 04:00:00,275.7482923630871,
2023-03-10 06:00:00,275.7482923630871,
2023-03-10 08:00:00,275.7482923630871,
2023-03-10 10:30:00,275.7482923630871,
2023-03-10 11:00:00,275.7482923630871,
2023-03-10 23:59:59,275.7482923630871,w
2023-03-13 00:00:00,275.7482923630871,
2023-03-13 03:30:00,275.7482923630871,
2023-03-13 04:00:00,275.7482923630871,
2023-03-13 06:00:00,275.7482923630871,
2023-03-13 08:00:00,275.7482923630871,
2023-03-13 10:30:00,275.7482923630871,
2023-03-13 11:00:00,275.7482923630871,
2023-03-13 23:59:59,275.7482923630871,c
2023-03-14 00:00:00,275.7482923630871,
2023-03-14 03:30:00,275.7482923630871,
2023-03-14 04:00:00,275.7482923630871,
2023-03-14 06:00:00,275.7482923630871,
2023-03-14 08:00:00,275.7482923630871,
2023-03-14 10:30:00,275.7482923630871,
2023-03-14 11:00:00,275.7482923630871,
2023-03-14 23:59:59,275.7482923630871,c
2023-03-15 00:00:00,275.7482923630871,
2023-03-15 03:30:00,275.7482923630871,
2023-03-15 04:00:00,275.7482923630871,
2023-03-15 06:00:00,275.7482923630871,
2023-03-15 08:00:00,275.7482923630871,
2023-03-15 10:30:00,275.7482923630871,
2023-03-15 11:00:00,275.7482923630871,
2023-03-15 23:59:59,275.7482923630871,c
2023-03-16 00:00:00,275.7482923630871,
2023-03-16 03:30:00,275.7482923630871,
2023-03-16 04:00:00,275.7482923630871,
2023-03-16 06:00:00,275.7482923630871,
2023-03-16 08:00:00,275.7482923630871,
2023-03-16 10:30:00,275.7482923630871,
2023-03-16 11:00:00,275.7482923630871,
2023-03-16 23:59:59,275.7482923630871,c
2023-03-17 00:00:00,275.7482923630871,
2023-03-17 03:30:00,275.7482923630871,
2023-03-17 04:00:00,275.7482923630871,
2023-03-17 06:00:00,275.7482923630871,
2023-03-17 08:00:00,275.7482923630871,
2023-03-17 10:30:00,275.7482923630871,
2023-03-17 11:00:00,275.7482923630871,
2023-03-17 23:59:59,275.7482923630871,e
2023-03-20 00:00:00,275.7482923630871,
2023-03-20 03:30:00,275.7482923630871,
2023-03-20 04:00:00,275.7482923630871,
2023-03-20 06:00:00,275.7482923630871,
2023-03-20 08:00:00,275.7482923630871,
2023-03-20 10:30:00,275.7482923630871,
2023-03-20 11:00:00,275.7482923630871,
2023-03-20 23:59:59,275.7482923630871,c
2023-03-21 00:00:00,275.7482923630871,
2023-03-21 03:30:00,275.7482923630871,
2023-03-21 04:00:00,275.7482923630871,
2023-03-21 06:00:00,275.7482923630871,
2023-03-21 08:00:00,275.7482923630871,
2023-03-21 10:30:00,275.7482923630871,
2023-03-21 11:00:00,275.7482923630871,
2023-03-21 23:59:59,275.7482923630871,c
2023-03-22 00:00:00,275.7482923630871,
2023-03-22 03:30:00,275.7482923630871,
2023-03-22 04:00:00,275.7482923630871,
2023-03-22 06:00:00,275.7482923630871,
2023-03-22 08:00:00,275.7482923630871,
2023-03-22 10:30:00,275.7482923630871,
2023-03-22 11:00:00,275.7482923630871,
2023-03-22 23:59:59,275.7482923630871,c
2023-03-23 00:00:00,275.7482923630871,
2023-03-23 03:30:00,275.7482923630871,
2023-03-23 04:00:00,275.7482923630871,
2023-03-23 06:00:00,275.7482923630871,
2023-03-23 08:00:00,275.7482923630871,
2023-03-23 10:30:00,275.7482923630871,
2023-03-23 11:00:00,275.7482923630871,
2023-03-23 23:59:59,275.7482923630871,c
2023-03-24 00:00:00,275.7482923630871,
2023-03-24 03:30:00,275.7482923630871,
2023-03-24 04:00:00,275.7482923630871,
2023-03-24 06:00:00,275.7482923630871,
2023-03-24 08:00:00,275.7482923630871,
2023-03-24 10:30:00,275.7482923630871,
2023-03-24 11:00:00,275.7482923630871,
2023-03-24 23:59:59,275.7482923630871,w
2023-03-27 00:00:00,275.7482923630871,
2023-03-27 03:30:00,275.7482923630871,
2023-03-27 04:00:00,275.7482923630871,
2023-03-27 06:00:00,275.7482923630871,
2023-03-27 08:00:00,275.7482923630871,
2023-03-27 10:30:00,275.7482923630871,
2023-03-27 11:00:00,275.7482923630871,
2023-03-27 23:59:59,275.7482923630871,c
2023-03-28 00:00:00,275.7482923630871,
2023-03-28 03:30:00,275.7482923630871,
2023-03-28 04:00:00,275.7482923630871,
2023-03-28 06:00:00,275.7482923630871,
2023-03-28 08:00:00,275.7482923630871,
2023-03-28 10:30:00,275.7482923630871,
2023-03-28 11:00:00,275.7482923630871,
2023-03-28 23:59:59,275.7482923630871,c
2023-03-29 00:00:00,275.7482923630871,
2023-03-29 03:30:00,275.7482923630871,
2023-03-29 04:00:00,275.7482923630871,
2023-03-29 06:00:00,275.7482923630871,
2023-03-29 08:00:00,275.7482923630871,
2023-03-29 10:30:00,275.7482923630871,
2023-03-29 11:00:00,275.7482923630871,
2023-03-29 23:59:59,275.7482923630871,c
2023-03-30 00:00:00,275.7482923630871,
2023-03-30 03:30:00,275.7482923630871,
2023-03-30 04:00:00,275.7482923630871,
2023-03-30 06:00:00,275.7482923630871,
2023-03-30 08:00:00,275.7482923630871,
2023-03-30 10:30:00,275.7482923630871,
2023-03-30 11:00:00,275.7482923630871,
2023-03-30 23:59:59,275.7482923630871,c
2023-03-31 00:00:00,275.7482923630871,
2023-03-31 03:30:00,275.7482923630871,
2023-03-31 04:00:00,275.7482923630871,
2023-03-31 06:00:00,275.7482923630871,
2023-03-31 08:00:00,275.7482923630871,
2023-03-31 10:30:00,275.7482923630871,
2023-03-31 11:00:00,275.7482923630871,
2023-03-31 23:59:59,275.7482923630871,w
2023-04-03 00:00:00,275.7482923630871,
2023-04-03 03:30:00,275.7482923630871,
2023-04-03 04:00:00,275.7482923630871,
2023-04-03 06:00:00,275.7482923630871,
2023-04-03 08:00:00,275.7482923630871,
2023-04-03 10:30:00,275.7482923630871,
2023-04-03 11:00:00,275.7482923630871,
2023-04-03 23:59:59,275.7482923630871,c
2023-04-04 00:00:00,275.7482923630871,
2023-04-04 03:30:00,275.7482923630871,
2023-04-04 04:00:00,275.7482923630871,
2023-04-04 06:00:00,275.7482923630871,
2023-04-04 08:00:00,275.7482923630871,
2023-04-04 10:30:00,275.7482923630871,
2023-04-04 11:00:00,275.7482923630871,
2023-04-04 23:59:59,275.7482923630871,c
2023-04-05 00:00:00,275.7482923630871,
2023-04-05 03:30:00,275.7482923630871,
2023-04-05 04:00:00,275.7482923630871,
2023-04-05 06:00:00,275.7482923630871,
2023-04-05 08:00:00,275.7482923630871,
2023-04-05 10:30:00,275.7482923630871,
2023-04-05 11:00:00,275.7482923630871,
2023-04-05 23:59:59,275.7482923630871,c
2023-04-06 00:00:00,275.7482923630871,
2023-04-06 03:30:00,275.7482923630871,
2023-04-06 04:00:00,275.7482923630871,
2023-04-06 06:00:00,275.7482923630871,
2023-04-06 08:00:00,275.7482923630871,
2023-04-06 10:30:00,275.7482923630871,
2023-04-06 11:00:00,275.7482923630871,
2023-04-06 23:59:59,275.7482923630871,c
2023-04-07 00:00:00,275.7482923630871,
2023-04-07 03:30:00,275.7482923630871,
2023-04-07 04:00:00,275.7482923630871,
2023-04-07 06:00:00,275.7482923630871,
2023-04-07 08:00:00,275.7482923630871,
2023-04-07 10:30:00,275.7482923630871,
2023-04-07 11:00:00,275.7482923630871,
2023-04-07 23:59:59,275.7482923630871,w
2023-04-10 00:00:00,275.7482923630871,
2023-04-10 03:30:00,275.7482923630871,
2023-04-10 04:00:00,275.7482923630871,
2023-04-10 06:00:00,275.7482923630871,
2023-04-10 08:00:00,275.7482923630871,
2023-04-10 10:30:00,275.7482923630871,
2023-04-10 11:00:00,275.7482923630871,
2023-04-10 23:59:59,275.7482923630871,c
2023-04-11 00:00:00,275.7482923630871,
2023-04-11 03:30:00,275.7482923630871,
2023-04-11 04:00:00,275.7482923630871,
2023-04-11 06:00:00,275.7482923630871,
2023-04-11 08:00:00,275.7482923630871,
2023-04-11 10:30:00,275.7482923630871,
2023-04-11 11:00:00,275.7482923630871,
2023-04-11 23:59:59,275.7482923630871,c
2023-04-12 00:00:00,275.7482923630871,
2023-04-12 03:30:00,275.7482923630871,
2023-04-12 04:00:00,275.7482923630871,
2023-04-12 06:00:00,275.7482923630871,
2023-04-12 08:00:00,275.7482923630871,
2023-04-12 10:30:00,275.7482923630871,
2023-04-12 11:00:00,275.7482923630871,
2023-04-12 23:59:59,275.7482923630871,c
2023-04-13 00:00:00,275.7482923630871,
2023-04-13 03:30:00,275.7482923630871,
2023-04-13 04:00:00,275.7482923630871,
2023-04-13 06:00:00,275.7482923630871,
2023-04-13 08:00:00,275.7482923630871,
2023-04-13 10:30:00,275.7482923630871,
2023-04-13 11:00:00,275.7482923630871,
2023-04-13 23:59:59,275.7482923630871,c
2023-04-14 00:00:00,275.7482923630871,
2023-04-14 03:30:00,275.7482923630871,
2023-04-14 04:00:00,275.7482923630871,
2023-04-14 06:00:00,275.7482923630871,
2023-04-14 08:00:00,275.7482923630871,
2023-04-14 10:30:00,275.7482923630871,
2023-04-14 11:00:00,275.7482923630871,
2023-04-14 23:59:59,275.7482923630871,w
