date,DGRO_2021_Q4,meta
2021-11-19 00:00:00,28.066218233445973,
2021-11-19 10:00:00,13.152286273981325,
2021-11-19 10:30:00,6.82305519553293,
2021-11-19 12:00:00,19.246986077197178,
2021-11-19 13:30:00,18.910217489230227,
2021-11-19 15:00:00,22.781824899208942,
2021-11-19 15:30:30,22.781824899208942,
2021-11-19 23:59:59,23.103020693855846,w
2021-11-22 00:00:00,24.027928692612804,
2021-11-22 10:00:00,26.56446896196114,
2021-11-22 10:30:00,35.91059134697902,
2021-11-22 12:00:00,13.499093343472047,
2021-11-22 13:30:00,20.409390180089225,
2021-11-22 15:00:00,20.595746200738155,
2021-11-22 15:30:30,20.595746200738155,u
2021-11-22 23:59:59,9.016777237346616,c
2021-11-23 00:00:00,16.059472010377654,
2021-11-23 10:00:00,15.688179760308898,
2021-11-23 10:30:00,9.768263990853626,
2021-11-23 12:00:00,3.8181406567976524,
2021-11-23 13:30:00,-4.0860862356175005,
2021-11-23 15:00:00,6.897762718125946,
2021-11-23 15:30:30,6.897762718125946,
2021-11-23 23:59:59,3.2223406814821303,c
2021-11-24 00:00:00,-0.5100193146356986,
2021-11-24 10:00:00,-19.239164842133903,
2021-11-24 10:30:00,-18.852980249315124,
2021-11-24 12:00:00,-26.131745091803467,
2021-11-24 13:30:00,-23.409834206058008,
2021-11-24 15:00:00,-25.570480080107785,
2021-11-24 15:30:30,-25.570480080107785,
2021-11-24 23:59:59,-20.041693355470017,c
2021-11-25 00:00:00,-20.041693355470017,
2021-11-25 10:00:00,-20.041693355470017,
2021-11-25 10:30:00,-20.041693355470017,
2021-11-25 12:00:00,-20.041693355470017,
2021-11-25 13:30:00,-20.041693355470017,
2021-11-25 15:00:00,-20.041693355470017,
2021-11-25 15:30:30,-20.041693355470017,
2021-11-25 23:59:59,-20.041693355470017,c
2021-11-26 00:00:00,-57.675709246665676,
2021-11-26 10:00:00,-136.13956089928868,
2021-11-26 10:30:00,-130.47458244799495,
2021-11-26 12:00:00,-125.34203773373963,
2021-11-26 13:30:00,-125.34203773373963,
2021-11-26 15:00:00,-125.34203773373963,
2021-11-26 15:30:30,-125.34203773373963,
2021-11-26 23:59:59,-116.19357596349147,w
2021-11-29 00:00:00,-90.01996231488675,
2021-11-29 10:00:00,-112.10858979941429,
2021-11-29 10:30:00,-115.96278581073383,
2021-11-29 12:00:00,-105.56255293428279,
2021-11-29 13:30:00,-110.44478625223536,
2021-11-29 15:00:00,-110.63149688641434,
2021-11-29 15:30:30,-110.63149688641434,
2021-11-29 23:59:59,-108.84590034908928,c
2021-11-30 00:00:00,-118.01057946543895,
2021-11-30 10:00:00,-118.85685031129628,
2021-11-30 10:30:00,-134.657016304572,
2021-11-30 12:00:00,-131.09234848593343,
2021-11-30 13:30:00,-124.06810724742675,
2021-11-30 15:00:00,-120.21717515637943,
2021-11-30 15:30:30,-120.21717515637943,s
2021-11-30 23:59:59,-119.9394906629719,c
2021-12-01 00:00:00,-88.45311197317724,
2021-12-01 10:00:00,-93.37529569269768,
2021-12-01 10:30:00,-91.6513793301138,
2021-12-01 12:00:00,-112.35892493351923,
2021-12-01 13:30:00,-116.3117334428504,
2021-12-01 15:00:00,-119.62798498699988,
2021-12-01 15:30:30,-119.62798498699988,
2021-12-01 23:59:59,-132.5865840019902,c
2021-12-02 00:00:00,-124.32619743507323,
2021-12-02 10:00:00,-114.79891464010731,
2021-12-02 10:30:00,-125.91183317781076,
2021-12-02 12:00:00,-122.67205098867942,
2021-12-02 13:30:00,-122.20388697960215,
2021-12-02 15:00:00,-108.29661460681464,
2021-12-02 15:30:30,-108.29661460681464,
2021-12-02 23:59:59,-102.76322170370571,c
2021-12-03 00:00:00,-93.77616858901962,
2021-12-03 10:00:00,-108.40622031676031,
2021-12-03 10:30:00,-111.03258975470416,
2021-12-03 12:00:00,-144.02052071929464,
2021-12-03 13:30:00,-152.21835029831175,
2021-12-03 15:00:00,-144.5113066197763,
2021-12-03 15:30:30,-144.5113066197763,
2021-12-03 23:59:59,-142.41854573220496,w
2021-12-06 00:00:00,-117.76484881018533,
2021-12-06 10:00:00,-112.45021413071865,
2021-12-06 10:30:00,-95.9587041373428,
2021-12-06 12:00:00,-81.87362522038856,
2021-12-06 13:30:00,-73.1590437602288,
2021-12-06 15:00:00,-72.05754940948668,
2021-12-06 15:30:30,-72.05754940948668,
2021-12-06 23:59:59,-79.66083191999553,c
2021-12-07 00:00:00,-63.210710885067584,
2021-12-07 10:00:00,-33.9312475767522,
2021-12-07 10:30:00,-29.151235299518945,
2021-12-07 12:00:00,-38.19200025238278,
2021-12-07 13:30:00,-30.245428633955655,
2021-12-07 15:00:00,-40.02112397113933,
2021-12-07 15:30:30,-40.02112397113933,
2021-12-07 23:59:59,-42.81476266265808,c
2021-12-08 00:00:00,-42.4501953847668,
2021-12-08 10:00:00,-42.590926514460165,
2021-12-08 10:30:00,-37.86011404406558,
2021-12-08 12:00:00,-38.8977460976822,
2021-12-08 13:30:00,-36.08261527502394,
2021-12-08 15:00:00,-25.990050168808025,
2021-12-08 15:30:30,-25.990050168808025,
2021-12-08 23:59:59,-31.239041727770157,c
2021-12-09 00:00:00,-35.06373039806732,
2021-12-09 10:00:00,-25.118109572988345,
2021-12-09 10:30:00,-30.006836505831046,
2021-12-09 12:00:00,-25.835647103026247,
2021-12-09 13:30:00,-24.696539549662234,
2021-12-09 15:00:00,-23.35774261210618,
2021-12-09 15:30:30,-23.35774261210618,
2021-12-09 23:59:59,-23.45582908069248,c
2021-12-10 00:00:00,-18.3489166702405,
2021-12-10 10:00:00,-12.244803306485238,
2021-12-10 10:30:00,-16.70020647721337,
2021-12-10 12:00:00,-9.983212459486595,
2021-12-10 13:30:00,-12.117512070857458,
2021-12-10 15:00:00,-4.62414286432805,
2021-12-10 15:30:30,-4.62414286432805,
2021-12-10 23:59:59,0.0,a
2021-12-13 00:00:00,35.8769519954397,
2021-12-13 10:00:00,58.82260244216303,
2021-12-13 10:30:00,56.9829277631763,
2021-12-13 12:00:00,36.25120624113335,
2021-12-13 13:30:00,31.424155599615723,
2021-12-13 15:00:00,35.58136494972403,
2021-12-13 15:30:30,35.58136494972403,
2021-12-13 23:59:59,36.15888958751822,c
2021-12-14 00:00:00,18.72945474229298,
2021-12-14 10:00:00,33.41334782571816,
2021-12-14 10:30:00,30.842928077904553,
2021-12-14 12:00:00,32.540451022828734,
2021-12-14 13:30:00,35.293779749423834,
2021-12-14 15:00:00,35.16435343771356,
2021-12-14 15:30:30,35.16435343771356,
2021-12-14 23:59:59,31.68945167254568,c
2021-12-15 00:00:00,30.441034814786498,
2021-12-15 10:00:00,17.724749801394196,
2021-12-15 10:30:00,2.6534993953369224,
2021-12-15 12:00:00,3.370262450433991,
2021-12-15 13:30:00,2.994088985992356,
2021-12-15 15:00:00,10.763557845411135,
2021-12-15 15:30:30,10.763557845411135,
2021-12-15 23:59:59,17.364863739821345,c
2021-12-16 00:00:00,12.861256396475326,
2021-12-16 10:00:00,16.373235348053093,
2021-12-16 10:30:00,3.551803565561734,
2021-12-16 12:00:00,3.437680642794028,
2021-12-16 13:30:00,-12.479075513505435,
2021-12-16 15:00:00,-30.303941802053416,
2021-12-16 15:30:30,-30.303941802053416,
2021-12-16 23:59:59,-25.37680184685135,c
2021-12-17 00:00:00,-37.57633403471871,
2021-12-17 10:00:00,-38.51779073698732,
2021-12-17 10:30:00,-29.89880963931313,
2021-12-17 12:00:00,-21.182789824167955,
2021-12-17 13:30:00,-21.151683897724837,
2021-12-17 15:00:00,-24.89053680043689,
2021-12-17 15:30:30,-24.89053680043689,
2021-12-17 23:59:59,-65.31645062899779,e
2021-12-20 00:00:00,-79.82756936176534,
2021-12-20 10:00:00,-69.06945363941276,
2021-12-20 10:30:00,-71.10459705965403,
2021-12-20 12:00:00,-81.39943611695733,
2021-12-20 13:30:00,-95.95082442504787,
2021-12-20 15:00:00,-104.49190793767002,
2021-12-20 15:30:30,-104.49190793767002,
2021-12-20 23:59:59,-101.93890920894944,c
2021-12-21 00:00:00,-97.1586994493729,
2021-12-21 10:00:00,-69.61002298887269,
2021-12-21 10:30:00,-67.58391328554791,
2021-12-21 12:00:00,-55.52958787550317,
2021-12-21 13:30:00,-50.99246089347665,
2021-12-21 15:00:00,-36.2321884789482,
2021-12-21 15:30:30,-36.2321884789482,
2021-12-21 23:59:59,-36.45408045272403,c
2021-12-22 00:00:00,-38.53793982816805,
2021-12-22 10:00:00,-29.46136107811921,
2021-12-22 10:30:00,-28.107707341798786,
2021-12-22 12:00:00,-33.72129474617489,
2021-12-22 13:30:00,-34.35830989655028,
2021-12-22 15:00:00,-35.2614264779035,
2021-12-22 15:30:30,-35.2614264779035,
2021-12-22 23:59:59,-29.86177478719803,c
2021-12-23 00:00:00,-12.203152144088733,
2021-12-23 10:00:00,-20.683480737180943,
2021-12-23 10:30:00,-21.787457167561897,
2021-12-23 12:00:00,-14.090599965287765,
2021-12-23 13:30:00,-13.988332076669465,
2021-12-23 15:00:00,-13.925352189725118,
2021-12-23 15:30:30,-13.925352189725118,
2021-12-23 23:59:59,-8.991562497275027,c
2021-12-24 00:00:00,-8.991562497275027,
2021-12-24 10:00:00,-8.991562497275027,
2021-12-24 10:30:00,-8.991562497275027,
2021-12-24 12:00:00,-8.991562497275027,
2021-12-24 13:30:00,-8.991562497275027,
2021-12-24 15:00:00,-8.991562497275027,
2021-12-24 15:30:30,-8.991562497275027,
2021-12-24 23:59:59,-8.991562497275027,w
2021-12-27 00:00:00,-16.873661480948286,
2021-12-27 10:00:00,3.4882583597203194,
2021-12-27 10:30:00,6.6517969280013105,
2021-12-27 12:00:00,6.80119641895925,
2021-12-27 13:30:00,10.780222913010718,
2021-12-27 15:00:00,11.050302494415888,
2021-12-27 15:30:30,11.050302494415888,
2021-12-27 23:59:59,12.202907840194264,c
2021-12-28 00:00:00,1.669725156602908,
2021-12-28 10:00:00,10.042947656107643,
2021-12-28 10:30:00,8.312474480088902,
2021-12-28 12:00:00,3.6951683274425022,
2021-12-28 13:30:00,5.885259914270307,
2021-12-28 15:00:00,5.3194160903252055,
