date,MTECH_2022_Q1,meta
2022-02-18 00:00:00,373.04675362273997,
2022-02-18 10:00:00,382.94739910765367,
2022-02-18 10:30:00,348.9168933367935,
2022-02-18 12:00:00,331.0468806712478,
2022-02-18 13:30:00,342.5928345007259,
2022-02-18 15:00:00,358.5055301060982,
2022-02-18 15:30:30,358.5055301060982,
2022-02-18 23:59:59,352.1832913095184,w
2022-02-21 00:00:00,352.1832913095184,
2022-02-21 10:00:00,352.1832913095184,
2022-02-21 10:30:00,352.1832913095184,
2022-02-21 12:00:00,352.1832913095184,
2022-02-21 13:30:00,352.1832913095184,
2022-02-21 15:00:00,352.1832913095184,
2022-02-21 15:30:30,352.1832913095184,
2022-02-21 23:59:59,352.1832913095184,c
2022-02-22 00:00:00,358.5478474697047,
2022-02-22 10:00:00,399.63679468926244,
2022-02-22 10:30:00,414.60471408944335,
2022-02-22 12:00:00,373.0763285691657,
2022-02-22 13:30:00,377.1246677833518,
2022-02-22 15:00:00,395.12735969504945,
2022-02-22 15:30:30,395.12735969504945,
2022-02-22 23:59:59,358.0559267056627,c
2022-02-23 00:00:00,365.5971667944975,
2022-02-23 10:00:00,350.8010820800148,
2022-02-23 10:30:00,338.32427779194086,
2022-02-23 12:00:00,332.594724028122,
2022-02-23 13:30:00,320.6580228519343,
2022-02-23 15:00:00,317.86651245840625,
2022-02-23 15:30:30,317.86651245840625,
2022-02-23 23:59:59,305.42880721868477,c
2022-02-24 00:00:00,303.777053264899,
2022-02-24 10:00:00,326.1849200272272,
2022-02-24 10:30:00,369.57462954230175,
2022-02-24 12:00:00,372.20719385443175,
2022-02-24 13:30:00,357.81641999832675,
2022-02-24 15:00:00,412.4740113971788,
2022-02-24 15:30:30,412.4740113971788,
2022-02-24 23:59:59,420.3501244288432,c
2022-02-25 00:00:00,383.45794262073906,
2022-02-25 10:00:00,326.07218271616165,
2022-02-25 10:30:00,329.17101236514844,
2022-02-25 12:00:00,334.0579766675958,
2022-02-25 13:30:00,330.02362335207675,
2022-02-25 15:00:00,335.5620738138053,
2022-02-25 15:30:30,335.5620738138053,
2022-02-25 23:59:59,350.818571256793,w
2022-02-28 00:00:00,360.9998273897231,
2022-02-28 10:00:00,371.5686176643173,
2022-02-28 10:30:00,378.2359340691637,
2022-02-28 12:00:00,413.4090300641897,
2022-02-28 13:30:00,387.479075024683,
2022-02-28 15:00:00,389.56294713545515,
2022-02-28 15:30:30,389.56294713545515,s
2022-02-28 23:59:59,397.7399578455252,c
2022-03-01 00:00:00,405.1531760315706,
2022-03-01 10:00:00,389.35684438476636,
2022-03-01 10:30:00,411.68110676145915,
2022-03-01 12:00:00,384.4994938002669,
2022-03-01 13:30:00,395.5616061320262,
2022-03-01 15:00:00,401.9357480314181,
