date,AS_JPNK400_2022_Q3,meta
2022-08-12 02:30:00,27.877329153244702,
2022-08-12 03:00:00,27.877329153244702,
2022-08-12 18:30:00,27.877329153244702,
2022-08-12 20:00:00,27.877329153244702,
2022-08-12 23:00:00,27.877329153244702,
2022-08-12 23:59:59,21.351038453154587,w
2022-08-15 00:00:00,47.30210114731618,
2022-08-15 01:00:00,44.95254799588232,
2022-08-15 02:30:00,44.95254799588232,
2022-08-15 03:00:00,44.95254799588232,
2022-08-15 18:30:00,44.95254799588232,
2022-08-15 20:00:00,44.95254799588232,
2022-08-15 23:00:00,29.46790053688792,
2022-08-15 23:59:59,22.569028454216603,c
2022-08-16 00:00:00,27.77165482980431,
2022-08-16 01:00:00,17.362511326908745,
2022-08-16 02:30:00,17.362511326908745,
2022-08-16 03:00:00,17.362511326908745,
2022-08-16 18:30:00,17.362511326908745,
2022-08-16 20:00:00,17.362511326908745,
2022-08-16 23:00:00,28.21787817071238,
2022-08-16 23:59:59,26.519216769545555,c
2022-08-17 00:00:00,26.70115487943288,
2022-08-17 01:00:00,21.46474306078973,
2022-08-17 02:30:00,21.46474306078973,
2022-08-17 03:00:00,21.46474306078973,
2022-08-17 18:30:00,21.46474306078973,
2022-08-17 20:00:00,21.46474306078973,
2022-08-17 23:00:00,41.198870192295296,
2022-08-17 23:59:59,46.48448534560259,c
2022-08-18 00:00:00,39.962316379555595,
2022-08-18 01:00:00,33.88906459891619,
2022-08-18 02:30:00,33.88906459891619,
2022-08-18 03:00:00,33.88906459891619,
2022-08-18 18:30:00,33.88906459891619,
2022-08-18 20:00:00,33.88906459891619,
2022-08-18 23:00:00,38.436972837873796,
2022-08-18 23:59:59,34.59639572785256,c
2022-08-19 00:00:00,36.953414776796365,
2022-08-19 01:00:00,33.07034185497505,
2022-08-19 02:30:00,33.07034185497505,
2022-08-19 03:00:00,33.07034185497505,
2022-08-19 18:30:00,33.07034185497505,
2022-08-19 20:00:00,33.07034185497505,
2022-08-19 23:00:00,33.07034185497505,
2022-08-19 23:59:59,29.697212694928147,w
2022-08-22 00:00:00,21.18220788703566,
2022-08-22 01:00:00,24.535520256292447,
2022-08-22 02:30:00,24.535520256292447,
2022-08-22 03:00:00,24.535520256292447,
2022-08-22 18:30:00,24.535520256292447,
2022-08-22 20:00:00,24.535520256292447,
2022-08-22 23:00:00,-9.34715525238011,
2022-08-22 23:59:59,-17.364062477990114,c
2022-08-23 00:00:00,-18.419408601730183,
2022-08-23 01:00:00,-21.49156093966754,
2022-08-23 02:30:00,-21.49156093966754,
2022-08-23 03:00:00,-21.49156093966754,
2022-08-23 18:30:00,-21.49156093966754,
2022-08-23 20:00:00,-21.49156093966754,
2022-08-23 23:00:00,-32.58634886096664,
2022-08-23 23:59:59,-40.534185381722494,c
2022-08-24 00:00:00,-36.33187544905219,
2022-08-24 01:00:00,-41.37977859759443,
2022-08-24 02:30:00,-41.37977859759443,
2022-08-24 03:00:00,-41.37977859759443,
2022-08-24 18:30:00,-41.37977859759443,
2022-08-24 20:00:00,-41.37977859759443,
2022-08-24 23:00:00,-41.379394870171296,
2022-08-24 23:59:59,-38.282118591656904,c
2022-08-25 00:00:00,-37.08781327668636,
2022-08-25 01:00:00,-36.4964802243543,
2022-08-25 02:30:00,-36.4964802243543,
2022-08-25 03:00:00,-36.4964802243543,
2022-08-25 18:30:00,-36.4964802243543,
2022-08-25 20:00:00,-36.4964802243543,
2022-08-25 23:00:00,-52.84117498191503,
2022-08-25 23:59:59,-53.51141381636448,c
2022-08-26 00:00:00,-42.83686392992086,
2022-08-26 01:00:00,-36.84695674428007,
2022-08-26 02:30:00,-36.84695674428007,
2022-08-26 03:00:00,-36.84695674428007,
2022-08-26 18:30:00,-36.84695674428007,
2022-08-26 20:00:00,-36.84695674428007,
2022-08-26 23:00:00,-36.84695674428007,
2022-08-26 23:59:59,-36.44613625383353,w
2022-08-29 00:00:00,-43.0269130194767,
2022-08-29 01:00:00,-44.07752049207935,
2022-08-29 02:30:00,-44.07752049207935,
2022-08-29 03:00:00,-44.07752049207935,
2022-08-29 18:30:00,-44.07752049207935,
2022-08-29 20:00:00,-44.07752049207935,
2022-08-29 23:00:00,-55.02024814390335,
2022-08-29 23:59:59,-34.77613258924504,c
2022-08-30 00:00:00,-40.01039828125032,
2022-08-30 01:00:00,-44.34329103033505,
2022-08-30 02:30:00,-44.34329103033505,
2022-08-30 03:00:00,-44.34329103033505,
2022-08-30 18:30:00,-44.34329103033505,
2022-08-30 20:00:00,-44.34329103033505,
2022-08-30 23:00:00,-29.314491975990073,
2022-08-30 23:59:59,-22.84840790839155,e
2022-08-31 00:00:00,-29.569890288803087,
2022-08-31 01:00:00,-33.19228307982188,
2022-08-31 02:30:00,-33.19228307982188,
2022-08-31 03:00:00,-33.19228307982188,
2022-08-31 18:30:00,-33.19228307982188,
2022-08-31 20:00:00,-33.19228307982188,
2022-08-31 23:00:00,-52.027844961253656,
2022-08-31 23:59:59,-53.58024664168001,c
2022-09-01 00:00:00,-30.049376643559167,
2022-09-01 01:00:00,-28.44334209057991,
2022-09-01 02:30:00,-28.44334209057991,
2022-09-01 03:00:00,-28.44334209057991,
2022-09-01 18:30:00,-28.44334209057991,
2022-09-01 20:00:00,-28.44334209057991,
2022-09-01 23:00:00,-13.379505114608634,
2022-09-01 23:59:59,-17.302361831228527,c
2022-09-02 00:00:00,-24.25698318898966,
2022-09-02 01:00:00,-27.39156023546386,
2022-09-02 02:30:00,-27.39156023546386,
2022-09-02 03:00:00,-27.39156023546386,
2022-09-02 18:30:00,-27.39156023546386,
2022-09-02 20:00:00,-27.39156023546386,
2022-09-02 23:00:00,-27.39156023546386,
2022-09-02 23:59:59,-30.781053610270494,w
2022-09-05 00:00:00,6.741635433256047,
2022-09-05 01:00:00,3.8949480383612705,
2022-09-05 02:30:00,3.8949480383612705,
2022-09-05 03:00:00,3.8949480383612705,
2022-09-05 18:30:00,3.8949480383612705,
2022-09-05 20:00:00,3.8949480383612705,
2022-09-05 23:00:00,9.036958287792247,
2022-09-05 23:59:59,13.560110446425528,c
2022-09-06 00:00:00,38.66586873397143,
2022-09-06 01:00:00,44.15582707597514,
2022-09-06 02:30:00,44.15582707597514,
2022-09-06 03:00:00,44.15582707597514,
2022-09-06 18:30:00,44.15582707597514,
2022-09-06 20:00:00,44.15582707597514,
2022-09-06 23:00:00,45.853780269371924,
2022-09-06 23:59:59,45.39572541921187,c
2022-09-07 00:00:00,40.3539915934117,
2022-09-07 01:00:00,34.83169800405045,
2022-09-07 02:30:00,34.83169800405045,
2022-09-07 03:00:00,34.83169800405045,
2022-09-07 18:30:00,34.83169800405045,
2022-09-07 20:00:00,34.83169800405045,
2022-09-07 23:00:00,24.28793179267791,
2022-09-07 23:59:59,16.079568229005787,c
2022-09-08 00:00:00,9.002930174733091,
2022-09-08 01:00:00,6.390156804121421,
2022-09-08 02:30:00,6.390156804121421,
2022-09-08 03:00:00,6.390156804121421,
2022-09-08 18:30:00,6.390156804121421,
2022-09-08 20:00:00,6.390156804121421,
2022-09-08 23:00:00,-4.247403416293618,
2022-09-08 23:59:59,-4.1743377964119865,c
2022-09-09 00:00:00,-8.885936974490702,
2022-09-09 01:00:00,0.19998045635802647,
2022-09-09 02:30:00,0.19998045635802647,
2022-09-09 03:00:00,0.19998045635802647,
2022-09-09 18:30:00,0.19998045635802647,
2022-09-09 20:00:00,0.19998045635802647,
2022-09-09 23:00:00,0.19998045635802647,
2022-09-09 23:59:59,1.814659590863198,w
2022-09-12 00:00:00,-9.886624474305892,
2022-09-12 01:00:00,-11.70644054186192,
2022-09-12 02:30:00,-11.70644054186192,
2022-09-12 03:00:00,-11.70644054186192,
2022-09-12 18:30:00,-11.70644054186192,
2022-09-12 20:00:00,-11.70644054186192,
2022-09-12 23:00:00,-30.277895998215428,
2022-09-12 23:59:59,-27.697164808340126,c
2022-09-13 00:00:00,-31.06682826287532,
2022-09-13 01:00:00,-32.109796030062,
2022-09-13 02:30:00,-32.109796030062,
2022-09-13 03:00:00,-32.109796030062,
2022-09-13 18:30:00,-32.109796030062,
2022-09-13 20:00:00,-32.109796030062,
2022-09-13 23:00:00,-32.109796030062,
2022-09-13 23:59:59,-28.045214971048587,c
