date,AS_MSCI_DM_MIG_2022_Q4,meta
2022-09-29 00:00:00,26.340340499267768,
2022-09-29 01:00:00,9.77616020680648,
2022-09-29 02:30:00,9.77616020680648,
2022-09-29 03:00:00,9.77616020680648,
2022-09-29 18:30:00,9.77616020680648,
2022-09-29 20:00:00,9.77616020680648,
2022-09-29 23:00:00,-32.74678211213745,
2022-09-29 23:59:59,-22.833260985120887,c
2022-09-30 00:00:00,-47.71272722738513,
2022-09-30 01:00:00,-45.025496398347286,
2022-09-30 02:30:00,-45.025496398347286,
2022-09-30 03:00:00,-45.025496398347286,
2022-09-30 18:30:00,-45.025496398347286,
2022-09-30 20:00:00,-45.025496398347286,
2022-09-30 23:00:00,-45.025496398347286,
2022-09-30 23:59:59,-25.95585094095827,w
2022-10-03 00:00:00,-3.837650403297175,
2022-10-03 01:00:00,30.74376561166696,
2022-10-03 02:30:00,30.74376561166696,
2022-10-03 03:00:00,30.74376561166696,
2022-10-03 18:30:00,30.74376561166696,
2022-10-03 20:00:00,147.18435625912502,
2022-10-03 23:00:00,225.35350080396552,
2022-10-03 23:59:59,240.20476149260048,c
2022-10-04 00:00:00,295.9315683520656,
2022-10-04 01:00:00,340.15618161408906,
2022-10-04 02:30:00,340.15618161408906,
2022-10-04 03:00:00,340.15618161408906,
2022-10-04 18:30:00,340.15618161408906,
2022-10-04 20:00:00,264.7728366345516,
2022-10-04 23:00:00,161.308883627941,
2022-10-04 23:59:59,256.1507048349479,c
2022-10-05 00:00:00,292.1048637524682,
2022-10-05 01:00:00,299.147220506281,
2022-10-05 02:30:00,299.147220506281,
2022-10-05 03:00:00,299.147220506281,
2022-10-05 18:30:00,299.147220506281,
2022-10-05 20:00:00,508.7467344449517,
2022-10-05 23:00:00,627.9029275601131,
2022-10-05 23:59:59,524.324716087234,c
2022-10-06 00:00:00,539.1320301824796,
2022-10-06 01:00:00,528.3742656961874,
2022-10-06 02:30:00,528.3742656961874,
2022-10-06 03:00:00,528.3742656961874,
2022-10-06 18:30:00,528.3742656961874,
2022-10-06 20:00:00,615.7985272964131,
2022-10-06 23:00:00,737.3369447975876,
2022-10-06 23:59:59,687.6768776254701,c
2022-10-07 00:00:00,660.7219094383238,
2022-10-07 01:00:00,632.427569113727,
2022-10-07 02:30:00,632.427569113727,
2022-10-07 03:00:00,632.427569113727,
2022-10-07 18:30:00,632.427569113727,
2022-10-07 20:00:00,632.427569113727,
2022-10-07 23:00:00,632.427569113727,
2022-10-07 23:59:59,632.7958833982759,w
2022-10-10 00:00:00,640.231537127667,
2022-10-10 01:00:00,621.5636668411737,
2022-10-10 02:30:00,621.5636668411737,
2022-10-10 03:00:00,621.5636668411737,
2022-10-10 18:30:00,621.5636668411737,
2022-10-10 20:00:00,694.2125808985536,
2022-10-10 23:00:00,686.103050117151,
2022-10-10 23:59:59,636.8035273081084,c
2022-10-11 00:00:00,666.3568625871387,
2022-10-11 01:00:00,653.9572663213778,
2022-10-11 02:30:00,653.9572663213778,
2022-10-11 03:00:00,653.9572663213778,
2022-10-11 18:30:00,653.9572663213778,
2022-10-11 20:00:00,557.5315742408268,
2022-10-11 23:00:00,540.9186717026471,
2022-10-11 23:59:59,526.6067941666045,c
2022-10-12 00:00:00,569.6672221078645,
2022-10-12 01:00:00,589.2975382689549,
2022-10-12 02:30:00,589.2975382689549,
2022-10-12 03:00:00,589.2975382689549,
2022-10-12 18:30:00,589.2975382689549,
2022-10-12 20:00:00,470.7950752517838,
2022-10-12 23:00:00,554.4839132465897,
2022-10-12 23:59:59,546.348796733507,c
2022-10-13 00:00:00,479.3831837355058,
2022-10-13 01:00:00,439.7291136763072,
2022-10-13 02:30:00,439.7291136763072,
2022-10-13 03:00:00,439.7291136763072,
2022-10-13 18:30:00,439.7291136763072,
2022-10-13 20:00:00,204.01098958715716,
2022-10-13 23:00:00,48.65114291150735,
2022-10-13 23:59:59,71.3748090578365,c
2022-10-14 00:00:00,122.41605932877246,
2022-10-14 01:00:00,116.468544285995,
2022-10-14 02:30:00,116.468544285995,
2022-10-14 03:00:00,116.468544285995,
2022-10-14 18:30:00,116.468544285995,
2022-10-14 20:00:00,116.468544285995,
2022-10-14 23:00:00,116.468544285995,
2022-10-14 23:59:59,108.30772729716796,w
2022-10-17 00:00:00,202.16505497034746,
2022-10-17 01:00:00,242.42582477328278,
2022-10-17 02:30:00,242.42582477328278,
2022-10-17 03:00:00,242.42582477328278,
2022-10-17 18:30:00,242.42582477328278,
2022-10-17 20:00:00,295.63102496392344,
2022-10-17 23:00:00,-25.390369926228914,
2022-10-17 23:59:59,46.725947971968026,c
2022-10-18 00:00:00,117.94919602604432,
2022-10-18 01:00:00,105.83557039574953,
2022-10-18 02:30:00,105.83557039574953,
2022-10-18 03:00:00,105.83557039574953,
2022-10-18 18:30:00,105.83557039574953,
2022-10-18 20:00:00,225.76047828767992,
2022-10-18 23:00:00,399.77073655125037,
2022-10-18 23:59:59,386.62265231462766,c
2022-10-19 00:00:00,384.5532685436399,
2022-10-19 01:00:00,391.29923643995676,
2022-10-19 02:30:00,391.29923643995676,
2022-10-19 03:00:00,391.29923643995676,
2022-10-19 18:30:00,391.29923643995676,
2022-10-19 20:00:00,481.63950159245064,
2022-10-19 23:00:00,332.8404588770338,
2022-10-19 23:59:59,278.84035453826436,c
2022-10-20 00:00:00,289.60531205696816,
2022-10-20 01:00:00,324.5033401037347,
2022-10-20 02:30:00,324.5033401037347,
2022-10-20 03:00:00,324.5033401037347,
2022-10-20 18:30:00,324.5033401037347,
2022-10-20 20:00:00,415.1562979553671,
2022-10-20 23:00:00,490.7293259864148,
2022-10-20 23:59:59,445.2225335623782,c
2022-10-21 00:00:00,445.1459243117931,
2022-10-21 01:00:00,478.15651787455477,
2022-10-21 02:30:00,478.15651787455477,
2022-10-21 03:00:00,478.15651787455477,
2022-10-21 18:30:00,478.15651787455477,
2022-10-21 20:00:00,478.15651787455477,
2022-10-21 23:00:00,478.15651787455477,
2022-10-21 23:59:59,482.382354817443,w
2022-10-24 00:00:00,574.0617474053358,
2022-10-24 01:00:00,561.7779280699795,
2022-10-24 02:30:00,561.7779280699795,
