date,KB_FAM_2021_Q4,meta
2021-12-03 10:00:00,-60.42497910932025,
2021-12-03 10:30:00,-47.71930437230492,
2021-12-03 12:00:00,-45.24843489773991,
2021-12-03 13:30:00,-38.518584258677265,
2021-12-03 15:00:00,-41.12683135035718,
2021-12-03 15:30:30,-41.12683135035718,
2021-12-03 23:59:59,-50.951310785446594,w
2021-12-06 00:00:00,-40.92780225782451,
2021-12-06 10:00:00,-17.039627434970498,
2021-12-06 10:30:00,-6.805421884834686,
2021-12-06 12:00:00,0.5336408068064884,
2021-12-06 13:30:00,-0.1332662796544355,
2021-12-06 15:00:00,-7.423608719885692,
2021-12-06 15:30:30,-7.423608719885692,
2021-12-06 23:59:59,-16.063311082660107,c
2021-12-07 00:00:00,0.5129213931934373,
2021-12-07 10:00:00,-5.558509509326427,
2021-12-07 10:30:00,0.21208083392434673,
2021-12-07 12:00:00,9.366941995794718,
2021-12-07 13:30:00,11.323471371389019,
2021-12-07 15:00:00,4.6154875556937895,
2021-12-07 15:30:30,4.6154875556937895,
2021-12-07 23:59:59,2.9373245765978027,c
2021-12-08 00:00:00,1.8633247126429069,
2021-12-08 10:00:00,21.22978579123844,
2021-12-08 10:30:00,24.138224620937194,
2021-12-08 12:00:00,32.7517384667716,
2021-12-08 13:30:00,30.051106938462453,
2021-12-08 15:00:00,25.864443431152154,
2021-12-08 15:30:30,25.864443431152154,
2021-12-08 23:59:59,28.117635082651418,c
2021-12-09 00:00:00,17.91144552796777,
2021-12-09 10:00:00,26.348121737697852,
2021-12-09 10:30:00,22.316592196109923,
2021-12-09 12:00:00,20.998520752647437,
2021-12-09 13:30:00,28.070356583559033,
2021-12-09 15:00:00,21.139418468612348,
2021-12-09 15:30:30,21.139418468612348,
2021-12-09 23:59:59,19.501636942320033,c
2021-12-10 00:00:00,30.75297525806252,
2021-12-10 10:00:00,31.288936672869454,
2021-12-10 10:30:00,31.62367007973637,
2021-12-10 12:00:00,21.490117173783347,
2021-12-10 13:30:00,17.610121417895357,
2021-12-10 15:00:00,4.910909157624587,
2021-12-10 15:30:30,4.910909157624587,
2021-12-10 23:59:59,0.0,a
2021-12-13 00:00:00,-7.821154861786113,
2021-12-13 10:00:00,68.08585362935821,
2021-12-13 10:30:00,72.33889451377058,
2021-12-13 12:00:00,54.92352683824515,
2021-12-13 13:30:00,51.64959356484883,
2021-12-13 15:00:00,59.03390210092937,
2021-12-13 15:30:30,59.03390210092937,
2021-12-13 23:59:59,47.53864652254822,c
2021-12-14 00:00:00,55.137042590960846,
2021-12-14 10:00:00,49.91594610843356,
2021-12-14 10:30:00,45.946641787948124,
2021-12-14 12:00:00,38.232743510912314,
2021-12-14 13:30:00,33.45151591318722,
2021-12-14 15:00:00,37.75597119575036,
2021-12-14 15:30:30,37.75597119575036,
2021-12-14 23:59:59,19.56873284210451,c
2021-12-15 00:00:00,17.433641911005907,
2021-12-15 10:00:00,8.33514652612348,
2021-12-15 10:30:00,1.7151245415329868,
2021-12-15 12:00:00,11.067815424912283,
2021-12-15 13:30:00,13.075700831460608,
2021-12-15 15:00:00,19.47039122591832,
2021-12-15 15:30:30,19.47039122591832,
2021-12-15 23:59:59,21.737099907966353,c
2021-12-16 00:00:00,35.14761881013476,
2021-12-16 10:00:00,37.524161088883716,
2021-12-16 10:30:00,36.46495592526003,
2021-12-16 12:00:00,6.921991370969295,
2021-12-16 13:30:00,7.0989423692223,
2021-12-16 15:00:00,-2.7627658248411535,
2021-12-16 15:30:30,-2.7627658248411535,
2021-12-16 23:59:59,2.865096329875769,c
2021-12-17 00:00:00,17.936425736364754,
2021-12-17 10:00:00,-24.75818724519752,
2021-12-17 10:30:00,-34.76590005986782,
2021-12-17 12:00:00,-19.02543974398361,
2021-12-17 13:30:00,-34.44231796315262,
2021-12-17 15:00:00,-19.305402812692478,
2021-12-17 15:30:30,-19.305402812692478,
2021-12-17 23:59:59,-13.178171415990732,e
2021-12-20 00:00:00,-147.22744117098023,
2021-12-20 10:00:00,-214.53580963883257,
2021-12-20 10:30:00,-222.16697881941946,
2021-12-20 12:00:00,-229.71648993706094,
2021-12-20 13:30:00,-240.05161112999133,
2021-12-20 15:00:00,-229.11205387749317,
2021-12-20 15:30:30,-229.11205387749317,
2021-12-20 23:59:59,-229.31932947174255,c
2021-12-21 00:00:00,-207.9271894411013,
2021-12-21 10:00:00,-193.5981025447618,
2021-12-21 10:30:00,-188.2363953743478,
2021-12-21 12:00:00,-183.91756301144653,
2021-12-21 13:30:00,-179.7033407543779,
2021-12-21 15:00:00,-176.34042315762917,
2021-12-21 15:30:30,-176.34042315762917,
2021-12-21 23:59:59,-185.71417582559786,c
2021-12-22 00:00:00,-177.9810657652697,
2021-12-22 10:00:00,-188.3739811179122,
2021-12-22 10:30:00,-183.16617750863406,
2021-12-22 12:00:00,-180.42618965223699,
2021-12-22 13:30:00,-184.89567616603676,
2021-12-22 15:00:00,-195.61698217032472,
2021-12-22 15:30:30,-195.61698217032472,
2021-12-22 23:59:59,-190.24126953253983,c
2021-12-23 00:00:00,-178.42301815438202,
2021-12-23 10:00:00,-185.3745104103033,
2021-12-23 10:30:00,-185.48386507907367,
2021-12-23 12:00:00,-176.83589730028655,
2021-12-23 13:30:00,-172.35095802689375,
2021-12-23 15:00:00,-169.77469692157763,
2021-12-23 15:30:30,-169.77469692157763,
2021-12-23 23:59:59,-171.39877281568613,c
2021-12-24 00:00:00,-171.39877281568613,
2021-12-24 10:00:00,-171.39877281568613,
2021-12-24 10:30:00,-171.39877281568613,
2021-12-24 12:00:00,-171.39877281568613,
2021-12-24 13:30:00,-171.39877281568613,
2021-12-24 15:00:00,-171.39877281568613,
2021-12-24 15:30:30,-171.39877281568613,
2021-12-24 23:59:59,-171.39877281568613,w
2021-12-27 00:00:00,-162.49077791060517,
2021-12-27 10:00:00,-172.3655094327073,
2021-12-27 10:30:00,-163.84476351012415,
2021-12-27 12:00:00,-158.6592123513551,
2021-12-27 13:30:00,-156.74296426308752,
2021-12-27 15:00:00,-156.8680310499858,
2021-12-27 15:30:30,-156.8680310499858,
2021-12-27 23:59:59,-151.50165291778683,c
2021-12-28 00:00:00,-153.9361498848814,
2021-12-28 10:00:00,-155.3808925530385,
2021-12-28 10:30:00,-156.31576799693505,
2021-12-28 12:00:00,-156.00989782247166,
2021-12-28 13:30:00,-152.73574606300372,
2021-12-28 15:00:00,-152.7457727010359,
2021-12-28 15:30:30,-152.7457727010359,
2021-12-28 23:59:59,-149.29872777992966,c
2021-12-29 00:00:00,-149.39290796803311,
2021-12-29 10:00:00,-150.4994676132444,
2021-12-29 10:30:00,-153.96094626687102,
2021-12-29 12:00:00,-150.43838040968876,
2021-12-29 13:30:00,-148.59483761452486,
2021-12-29 15:00:00,-149.50411656353685,
2021-12-29 15:30:30,-149.50411656353685,
2021-12-29 23:59:59,-153.56325629664605,c
2021-12-30 00:00:00,-147.69270696522312,
2021-12-30 10:00:00,-142.90770050979086,
2021-12-30 10:30:00,-143.9701308549453,
2021-12-30 12:00:00,-135.5458581772417,
2021-12-30 13:30:00,-141.52845905756703,
2021-12-30 15:00:00,-141.89618072573865,
2021-12-30 15:30:30,-141.89618072573865,
2021-12-30 23:59:59,-147.80384262719667,c
2021-12-31 00:00:00,-150.4341352874044,
2021-12-31 10:00:00,-152.13787979887286,
2021-12-31 10:30:00,-152.33608642982904,
2021-12-31 12:00:00,-151.5679148742098,
2021-12-31 13:30:00,-148.57016084184897,
2021-12-31 15:00:00,-150.03068413633207,
2021-12-31 15:30:30,-150.03068413633207,
2021-12-31 23:59:59,-157.2999282127115,w
