date,ASHRSPY_2015,meta
2015-02-10 00:00:00,-80.87309779131591,
2015-02-10 10:00:00,-64.00607696931958,
2015-02-10 10:30:00,-66.95925368071855,
2015-02-10 12:00:00,-68.6636872155583,
2015-02-10 13:30:00,-86.82448297052801,
2015-02-10 15:00:00,-74.7398007062453,
2015-02-10 15:30:30,-74.7398007062453,
2015-02-10 23:59:59,-87.95705592457533,c
2015-02-11 00:00:00,-40.665121188198924,
2015-02-11 10:00:00,-107.93383990392745,
2015-02-11 10:30:00,-98.32002639109135,
2015-02-11 12:00:00,-93.33202204394519,
2015-02-11 13:30:00,-85.63742481347799,
2015-02-11 15:00:00,-84.76342479213177,
2015-02-11 15:30:30,-84.76342479213177,
2015-02-11 23:59:59,-94.90953069114505,c
2015-02-12 00:00:00,-66.761133273049,
2015-02-12 10:00:00,-88.0475641986841,
2015-02-12 10:30:00,-89.0554088412565,
2015-02-12 12:00:00,-86.48136908574462,
2015-02-12 13:30:00,-72.94289377853215,
2015-02-12 15:00:00,-70.86253257116317,
2015-02-12 15:30:30,-70.86253257116317,
2015-02-12 23:59:59,-73.22313877483546,c
2015-02-13 00:00:00,-41.05957128825665,
2015-02-13 10:00:00,-44.229999626185894,
2015-02-13 10:30:00,-36.29738378833413,
2015-02-13 12:00:00,-38.657989992007614,
2015-02-13 13:30:00,-26.662012968094945,
2015-02-13 15:00:00,-36.56524548925757,
2015-02-13 15:30:30,-36.56524548925757,
2015-02-13 23:59:59,-53.70012801217615,w
2015-02-16 00:00:00,-53.70012801217615,
2015-02-16 10:00:00,-53.70012801217615,
2015-02-16 10:30:00,-53.70012801217615,
2015-02-16 12:00:00,-53.70012801217615,
2015-02-16 13:30:00,-53.70012801217615,
2015-02-16 15:00:00,-53.70012801217615,
2015-02-16 15:30:30,-53.70012801217615,
2015-02-16 23:59:59,-53.70012801217615,c
2015-02-17 00:00:00,-14.51834407567978,
2015-02-17 10:00:00,-4.443221041158438,
2015-02-17 10:30:00,7.796419038815499,
2015-02-17 12:00:00,3.1183212462860346,
2015-02-17 13:30:00,-9.199945627628564,
2015-02-17 15:00:00,-3.255315503626466,
2015-02-17 15:30:30,-3.255315503626466,s
2015-02-17 23:59:59,8.545575992500781,c
2015-02-18 00:00:00,17.7950548016417,
2015-02-18 10:00:00,9.941452168415784,
2015-02-18 10:30:00,11.079710416556,
2015-02-18 12:00:00,-7.202604366523624,
2015-02-18 13:30:00,2.53948322963953,
2015-02-18 15:00:00,-6.151645109134316,
2015-02-18 15:30:30,-6.151645109134316,
2015-02-18 23:59:59,-11.152032751661539,c
2015-02-19 00:00:00,7.217581022174358,
2015-02-19 10:00:00,-3.13395272546649,
2015-02-19 10:30:00,-14.241308362725377,
2015-02-19 12:00:00,-16.066191164557935,
2015-02-19 13:30:00,-16.191034880557655,
2015-02-19 15:00:00,-26.35198322884798,
2015-02-19 15:30:30,-26.35198322884798,
2015-02-19 23:59:59,-26.836610949578283,c
2015-02-20 00:00:00,-17.78007814598918,
2015-02-20 10:00:00,-12.778620742338894,
2015-02-20 10:30:00,-17.167299526540635,
2015-02-20 12:00:00,-17.64156028951347,
2015-02-20 13:30:00,-22.9892838073802,
2015-02-20 15:00:00,-32.785741202016474,
2015-02-20 15:30:30,-32.785741202016474,
2015-02-20 23:59:59,-35.95790644299805,w
