date,MVECT_2021_Q1,meta
2021-02-19 00:00:00,-64.35353629868791,
2021-02-19 10:00:00,-104.52403459058542,
2021-02-19 10:30:00,-87.469431937423,
2021-02-19 12:00:00,-81.47538138114714,
2021-02-19 13:30:00,-55.21033164358505,
2021-02-19 15:00:00,-53.35718624807669,
2021-02-19 15:30:30,-53.35718624807669,
2021-02-19 23:59:59,-50.74564770992265,w
2021-02-22 00:00:00,-25.729785745184472,
2021-02-22 10:00:00,-37.04630097852055,
2021-02-22 10:30:00,-7.358919031471032,
2021-02-22 12:00:00,-0.535471321348723,
2021-02-22 13:30:00,-19.69054838746706,
2021-02-22 15:00:00,-3.3646400413801985,
2021-02-22 15:30:30,-3.3646400413801985,
2021-02-22 23:59:59,8.08511419876163,c
2021-02-23 00:00:00,32.86501062967295,
2021-02-23 10:00:00,87.15019425942705,
2021-02-23 10:30:00,71.8259426547188,
2021-02-23 12:00:00,85.02292104342882,
2021-02-23 13:30:00,69.94874424872091,
2021-02-23 15:00:00,36.535700606066484,
2021-02-23 15:30:30,36.535700606066484,
2021-02-23 23:59:59,27.39828952326593,c
2021-02-24 00:00:00,57.736444814590186,
2021-02-24 10:00:00,53.33759290275475,
2021-02-24 10:30:00,58.08787354754736,
2021-02-24 12:00:00,31.80826047449773,
2021-02-24 13:30:00,23.89190410680726,
2021-02-24 15:00:00,-6.757923228504751,
2021-02-24 15:30:30,-6.757923228504751,
2021-02-24 23:59:59,-48.41010425162676,c
2021-02-25 00:00:00,-68.57464149179168,
2021-02-25 10:00:00,-92.33681245955404,
2021-02-25 10:30:00,-53.66463877206934,
2021-02-25 12:00:00,-26.442829594052,
2021-02-25 13:30:00,-23.169521262329,
2021-02-25 15:00:00,-5.074842169876774,
2021-02-25 15:30:30,-5.074842169876774,
2021-02-25 23:59:59,47.98640402895012,c
2021-02-26 00:00:00,-10.005588730645059,
2021-02-26 10:00:00,38.418482327498396,
2021-02-26 10:30:00,56.90292999642179,
2021-02-26 12:00:00,-14.539849207251109,
2021-02-26 13:30:00,-26.804881321119865,
2021-02-26 15:00:00,1.3380184160387216,
2021-02-26 15:30:30,1.3380184160387216,s
2021-02-26 23:59:59,8.231291534464162,w
2021-03-01 00:00:00,-55.896028580574466,
2021-03-01 10:00:00,-31.31760353143386,
2021-03-01 10:30:00,-42.75889376832379,
2021-03-01 12:00:00,-90.91964508268666,
2021-03-01 13:30:00,-100.01641668146112,
2021-03-01 15:00:00,-116.68715269752875,
2021-03-01 15:30:30,-116.68715269752875,
2021-03-01 23:59:59,-139.3303499450185,c
2021-03-02 00:00:00,-107.38841250278847,
2021-03-02 10:00:00,-85.2577174553303,
2021-03-02 10:30:00,-44.050397556896314,
2021-03-02 12:00:00,-20.892497335963526,
2021-03-02 13:30:00,-51.69506796888231,
2021-03-02 15:00:00,-37.791577208717854,
2021-03-02 15:30:30,-37.791577208717854,
2021-03-02 23:59:59,-21.29455935915803,c
2021-03-03 00:00:00,-31.60786654132403,
2021-03-03 10:00:00,-52.86310282642194,
2021-03-03 10:30:00,-54.10745611267157,
2021-03-03 12:00:00,-92.13872235372537,
2021-03-03 13:30:00,-80.56088884344445,
2021-03-03 15:00:00,-47.113722418373754,
2021-03-03 15:30:30,-47.113722418373754,
2021-03-03 23:59:59,-20.405369308124364,c
2021-03-04 00:00:00,4.046097667221602,
2021-03-04 10:00:00,44.2451635739294,
2021-03-04 10:30:00,34.40091691792122,
2021-03-04 12:00:00,-5.347713712339782,
2021-03-04 13:30:00,27.539549948909325,
2021-03-04 15:00:00,2.5287367728485606,
2021-03-04 15:30:30,2.5287367728485606,
2021-03-04 23:59:59,16.98771482357097,c
2021-03-05 00:00:00,9.389024391128032,
2021-03-05 10:00:00,7.1215187531672655,
2021-03-05 10:30:00,42.507653599538344,
2021-03-05 12:00:00,51.019784825369015,
2021-03-05 13:30:00,0.9295921687321425,
2021-03-05 15:00:00,-17.625074091777833,
2021-03-05 15:30:30,-17.625074091777833,
2021-03-05 23:59:59,-23.607095351685757,w
2021-03-08 00:00:00,-12.844784135878172,
2021-03-08 10:00:00,45.8486225735503,
2021-03-08 10:30:00,20.81919000203834,
2021-03-08 12:00:00,91.08971362486,
2021-03-08 13:30:00,75.86322009660603,
2021-03-08 15:00:00,105.60882870123191,
