date,CAD_ETFS_2022_Q3,meta
2022-08-19 00:00:00,-47.98246919969006,
2022-08-19 10:00:00,-42.9883681456231,
2022-08-19 10:30:00,-44.03191605311031,
2022-08-19 12:00:00,-41.12391740712883,
2022-08-19 13:30:00,-48.982047446103024,
2022-08-19 15:00:00,-53.927394880378415,
2022-08-19 15:30:30,-53.927394880378415,
2022-08-19 23:59:59,-76.24426763528936,w
2022-08-22 00:00:00,-38.38731771676294,
2022-08-22 10:00:00,-40.60857534078377,
2022-08-22 10:30:00,-50.69349117761658,
2022-08-22 12:00:00,-21.555068618989935,
2022-08-22 13:30:00,-11.332510975669265,
2022-08-22 15:00:00,27.003385060437267,
2022-08-22 15:30:30,27.003385060437267,
2022-08-22 23:59:59,26.184944093028207,c
2022-08-23 00:00:00,102.26904661861181,
2022-08-23 10:00:00,97.77245809612396,
2022-08-23 10:30:00,99.57909055502978,
2022-08-23 12:00:00,80.15963637927871,
2022-08-23 13:30:00,53.75672257867109,
2022-08-23 15:00:00,76.29847164440116,
2022-08-23 15:30:30,76.29847164440116,
2022-08-23 23:59:59,103.24450795340408,c
2022-08-24 00:00:00,147.32101647446007,
2022-08-24 10:00:00,149.5994750632376,
2022-08-24 10:30:00,107.42053893381535,
2022-08-24 12:00:00,106.17128041171782,
2022-08-24 13:30:00,146.44153797291483,
2022-08-24 15:00:00,152.95547442007228,
2022-08-24 15:30:30,152.95547442007228,
2022-08-24 23:59:59,173.1519735801062,c
2022-08-25 00:00:00,186.7797043507362,
2022-08-25 10:00:00,158.50083278934653,
2022-08-25 10:30:00,119.67822134468224,
2022-08-25 12:00:00,106.24627340236384,
2022-08-25 13:30:00,122.13247597460804,
2022-08-25 15:00:00,83.550345042132,
2022-08-25 15:30:30,83.550345042132,
2022-08-25 23:59:59,84.06504985484298,c
2022-08-26 00:00:00,75.20867380517711,
2022-08-26 10:00:00,72.60010626865005,
2022-08-26 10:30:00,114.28825224543561,
2022-08-26 12:00:00,132.78443123100033,
2022-08-26 13:30:00,136.5734923962532,
2022-08-26 15:00:00,134.33561821725925,
2022-08-26 15:30:30,134.33561821725925,
2022-08-26 23:59:59,116.42828189632291,w
2022-08-29 00:00:00,140.74587169474034,
2022-08-29 10:00:00,180.95310334650776,
2022-08-29 10:30:00,165.99705380651403,
2022-08-29 12:00:00,183.27574685226045,
2022-08-29 13:30:00,203.95122745898607,
2022-08-29 15:00:00,215.22471916376844,
2022-08-29 15:30:30,215.22471916376844,
2022-08-29 23:59:59,215.8145853742917,c
2022-08-30 00:00:00,163.15244026940172,
2022-08-30 10:00:00,143.29800494281244,
2022-08-30 10:30:00,161.7894522432248,
2022-08-30 12:00:00,134.87569573925066,
2022-08-30 13:30:00,149.49006393607942,
2022-08-30 15:00:00,161.8510928903629,
2022-08-30 15:30:30,161.8510928903629,
2022-08-30 23:59:59,146.52444768230316,c
2022-08-31 00:00:00,93.83043990303304,
2022-08-31 10:00:00,131.59918325235685,
2022-08-31 10:30:00,184.78480299213197,
2022-08-31 12:00:00,226.39486159161697,
2022-08-31 13:30:00,233.11442717395676,
2022-08-31 15:00:00,212.79410853004993,
2022-08-31 15:30:30,212.79410853004993,s
2022-08-31 23:59:59,215.20980444956922,c
2022-09-01 00:00:00,185.4192025984794,
2022-09-01 10:00:00,223.10950694816074,
2022-09-01 10:30:00,243.55178732380227,
2022-09-01 12:00:00,240.0073034411812,
2022-09-01 13:30:00,207.86479353200457,
2022-09-01 15:00:00,216.8855013980533,
2022-09-01 15:30:30,216.8855013980533,
2022-09-01 23:59:59,196.09565922064849,c
2022-09-02 00:00:00,216.22931542276365,
2022-09-02 10:00:00,199.65549374043576,
2022-09-02 10:30:00,193.00886060978883,
2022-09-02 12:00:00,179.88589577390167,
2022-09-02 13:30:00,209.59894734155978,
2022-09-02 15:00:00,224.9549296417781,
2022-09-02 15:30:30,224.9549296417781,
2022-09-02 23:59:59,208.18957634793242,w
2022-09-05 00:00:00,208.18957634793242,
2022-09-05 10:00:00,208.18957634793242,
2022-09-05 10:30:00,208.18957634793242,
2022-09-05 12:00:00,208.18957634793242,
2022-09-05 13:30:00,208.18957634793242,
2022-09-05 15:00:00,208.18957634793242,
2022-09-05 15:30:30,208.18957634793242,
2022-09-05 23:59:59,208.18957634793242,c
2022-09-06 00:00:00,213.55110999826502,
2022-09-06 10:00:00,220.45626103849736,
2022-09-06 10:30:00,186.2087162195171,
2022-09-06 12:00:00,213.65292524451434,
2022-09-06 13:30:00,196.35078511591428,
2022-09-06 15:00:00,181.12482232392222,
2022-09-06 15:30:30,181.12482232392222,
2022-09-06 23:59:59,170.36618969674055,c
2022-09-07 00:00:00,120.70879456954617,
2022-09-07 10:00:00,93.14064847602276,
2022-09-07 10:30:00,99.99265570450916,
2022-09-07 12:00:00,64.0865295470503,
2022-09-07 13:30:00,46.11487814862403,
2022-09-07 15:00:00,22.824485491220457,
2022-09-07 15:30:30,22.824485491220457,
2022-09-07 23:59:59,44.248528467097,c
2022-09-08 00:00:00,72.60537682527684,
2022-09-08 10:00:00,91.4608332965413,
2022-09-08 10:30:00,45.31551389549304,
2022-09-08 12:00:00,45.819563740305966,
2022-09-08 13:30:00,62.28703678049715,
2022-09-08 15:00:00,76.37187877161023,
2022-09-08 15:30:30,76.37187877161023,
2022-09-08 23:59:59,74.55565782907206,c
2022-09-09 00:00:00,116.07140959785193,
