date,PCEF_2021_Q2,meta
2021-06-08 00:00:00,158.05784550494008,
2021-06-08 10:00:00,147.19117236402036,
2021-06-08 10:30:00,140.7924833242028,
2021-06-08 12:00:00,134.09903039293283,
2021-06-08 13:30:00,141.3701288987254,
2021-06-08 15:00:00,142.6040580654435,
2021-06-08 15:30:30,142.6040580654435,
2021-06-08 23:59:59,134.7554977534129,c
2021-06-09 00:00:00,134.7554977534129,
2021-06-09 10:00:00,125.03750832787148,
2021-06-09 10:30:00,129.7343443789216,
2021-06-09 12:00:00,114.63635620440238,
2021-06-09 13:30:00,108.45397470665807,
2021-06-09 15:00:00,112.72340447273234,
2021-06-09 15:30:30,112.72340447273234,
2021-06-09 23:59:59,103.56995488387781,c
2021-06-10 00:00:00,103.56995488387781,
2021-06-10 10:00:00,81.07577856067883,
2021-06-10 10:30:00,83.90360144324052,
2021-06-10 12:00:00,88.60990871500155,
2021-06-10 13:30:00,84.86342483331504,
2021-06-10 15:00:00,86.03643939446863,
2021-06-10 15:30:30,86.03643939446863,
2021-06-10 23:59:59,73.8170036994876,c
2021-06-11 00:00:00,73.8170036994876,
2021-06-11 10:00:00,54.14945163476227,
2021-06-11 10:30:00,45.95560160304126,
2021-06-11 12:00:00,60.05116430749388,
2021-06-11 13:30:00,68.06231440000829,
2021-06-11 15:00:00,62.63730257109182,
2021-06-11 15:30:30,62.63730257109182,s
2021-06-11 23:59:59,67.51169513538503,w
2021-06-14 00:00:00,67.51169513538503,
2021-06-14 10:00:00,57.351617310101574,
2021-06-14 10:30:00,59.40706642974601,
2021-06-14 12:00:00,37.60376956864718,
2021-06-14 13:30:00,30.04810794329103,
2021-06-14 15:00:00,35.420955806116126,
2021-06-14 15:30:30,35.420955806116126,
2021-06-14 23:59:59,30.743315488581175,c
2021-06-15 00:00:00,30.743315488581175,
2021-06-15 10:00:00,21.34434004161892,
2021-06-15 10:30:00,22.45629566998207,
2021-06-15 12:00:00,29.312152394750342,
2021-06-15 13:30:00,26.597010413882685,
