date,EU_MSCI_FACTOR_2022_Q2,meta
2022-04-21 23:59:59,101.61974458240275,c
2022-04-22 00:00:00,92.32878005533439,
2022-04-22 03:30:00,90.6460051344784,
2022-04-22 04:00:00,97.33432841638341,
2022-04-22 06:00:00,85.79380475896005,
2022-04-22 08:00:00,94.7034623766508,
2022-04-22 10:30:00,84.71334059220726,
2022-04-22 11:00:00,81.13031436767687,
2022-04-22 23:59:59,89.17059956629873,w
2022-04-25 00:00:00,66.91092206072199,
2022-04-25 03:30:00,72.74738348494975,
2022-04-25 04:00:00,71.11492624636912,
2022-04-25 06:00:00,85.38016140346917,
2022-04-25 08:00:00,92.20100295241946,
2022-04-25 10:30:00,80.77616861867273,
2022-04-25 11:00:00,82.29174633046159,
2022-04-25 23:59:59,87.07367559447721,c
2022-04-26 00:00:00,82.018764489771,
2022-04-26 03:30:00,74.28908977227229,
2022-04-26 04:00:00,69.10209237954086,
2022-04-26 06:00:00,70.13305588827006,
2022-04-26 08:00:00,70.32159400659793,
2022-04-26 10:30:00,62.94181452080693,
2022-04-26 11:00:00,48.44105652821099,
2022-04-26 23:59:59,61.25720718551929,c
2022-04-27 00:00:00,68.11665170898505,
2022-04-27 03:30:00,52.24087903857935,
2022-04-27 04:00:00,80.53226215248469,
2022-04-27 06:00:00,67.30798524163265,
2022-04-27 08:00:00,60.23012941562365,
2022-04-27 10:30:00,48.44612661857309,
2022-04-27 11:00:00,54.204361767958744,
2022-04-27 23:59:59,65.99115789355255,c
2022-04-28 00:00:00,84.10607673629465,
2022-04-28 03:30:00,94.72100687665488,
2022-04-28 04:00:00,111.45924716403306,
2022-04-28 06:00:00,114.47923129484207,
2022-04-28 08:00:00,100.81422715453755,
2022-04-28 10:30:00,89.30277672034026,
2022-04-28 11:00:00,89.75047064377577,
2022-04-28 23:59:59,111.80455456412574,c
2022-04-29 00:00:00,159.87577605178058,
2022-04-29 03:30:00,157.98276343657517,
2022-04-29 04:00:00,158.52352478109879,
2022-04-29 06:00:00,139.74281311633968,
2022-04-29 08:00:00,134.35903881841705,
2022-04-29 10:30:00,125.17756911081415,
2022-04-29 11:00:00,139.74783787652723,
2022-04-29 23:59:59,129.5943556126008,w
2022-05-02 00:00:00,124.05929157174342,
2022-05-02 03:30:00,135.21163087978312,
2022-05-02 04:00:00,123.4942780968695,
2022-05-02 06:00:00,122.4950526710495,
2022-05-02 08:00:00,109.97102598607717,
2022-05-02 10:30:00,101.15650390329574,
2022-05-02 11:00:00,96.2359089708898,
2022-05-02 23:59:59,98.99841971183469,c
2022-05-03 00:00:00,125.46178714404232,
2022-05-03 03:30:00,132.88150421912678,
2022-05-03 04:00:00,125.27474598762956,
2022-05-03 06:00:00,131.82848650890992,
2022-05-03 08:00:00,129.96001382756185,
2022-05-03 10:30:00,131.8711755527188,
2022-05-03 11:00:00,123.4325688872641,
2022-05-03 23:59:59,126.98519182189011,c
2022-05-04 00:00:00,119.879583410951,
2022-05-04 03:30:00,122.18595180877946,
2022-05-04 04:00:00,132.03744622720296,
2022-05-04 06:00:00,121.76161561992012,
2022-05-04 08:00:00,120.65816261317514,
2022-05-04 10:30:00,121.127094009561,
2022-05-04 11:00:00,118.52416444270057,
2022-05-04 23:59:59,114.19622962362064,c
2022-05-05 00:00:00,153.80772480678343,
2022-05-05 03:30:00,128.58704043118541,
2022-05-05 04:00:00,123.17971684561144,
2022-05-05 06:00:00,103.83990141886761,
2022-05-05 08:00:00,101.12909141448881,
2022-05-05 10:30:00,77.43113707157545,
2022-05-05 11:00:00,84.39753840588628,
2022-05-05 23:59:59,100.7654068133752,c
2022-05-06 00:00:00,95.60471221481293,
2022-05-06 03:30:00,98.1913847925839,
2022-05-06 04:00:00,102.5600739101319,
2022-05-06 06:00:00,110.86889818592545,
2022-05-06 08:00:00,110.13116605485948,
2022-05-06 10:30:00,86.27451139292998,
2022-05-06 11:00:00,90.12255672516812,
2022-05-06 23:59:59,59.02410354589574,w
2022-05-09 00:00:00,80.52887686056647,
2022-05-09 03:30:00,70.29310113610518,
2022-05-09 04:00:00,60.9669920502829,
2022-05-09 06:00:00,48.7221882506351,
2022-05-09 08:00:00,26.064510455183154,
2022-05-09 10:30:00,7.648596579113928,
2022-05-09 11:00:00,0.8953971373630338,
2022-05-09 23:59:59,-20.100407268857452,c
2022-05-10 00:00:00,-0.738681428972086,
2022-05-10 03:30:00,-2.4789262141543986,
2022-05-10 04:00:00,-8.905116262625597,
2022-05-10 06:00:00,-27.988227525722323,
2022-05-10 08:00:00,-24.017700416119624,
2022-05-10 10:30:00,-14.515562311049507,
2022-05-10 11:00:00,-21.001971562367544,
2022-05-10 23:59:59,-18.220311000842685,c
2022-05-11 00:00:00,-9.118149259952588,
2022-05-11 03:30:00,-9.309819759779202,
2022-05-11 04:00:00,-16.660666287774802,
2022-05-11 06:00:00,-0.5918288275483974,
2022-05-11 08:00:00,14.956027938304487,
2022-05-11 10:30:00,21.06472938506613,
2022-05-11 11:00:00,27.02884762933354,
2022-05-11 23:59:59,28.591247915535405,c
2022-05-12 00:00:00,5.399421767300282,
2022-05-12 03:30:00,-17.18768039630504,
2022-05-12 04:00:00,-17.030268094129497,
2022-05-12 06:00:00,-23.797599247126072,
2022-05-12 08:00:00,-10.75533429859479,
2022-05-12 10:30:00,0.05838490373071181,
2022-05-12 11:00:00,-3.7105741595328254,
2022-05-12 23:59:59,1.859816710531959,c
2022-05-13 00:00:00,14.207938612393718,
2022-05-13 03:30:00,9.119964839963359,
2022-05-13 04:00:00,10.45883783886893,
2022-05-13 06:00:00,15.96817828124631,
2022-05-13 08:00:00,20.635098060225573,
2022-05-13 10:30:00,33.567104999905496,
2022-05-13 11:00:00,28.261688523979956,
2022-05-13 23:59:59,35.689026250443476,w
2022-05-16 00:00:00,27.269445079039087,
2022-05-16 03:30:00,51.05294151746011,
2022-05-16 04:00:00,48.14859107078382,
2022-05-16 06:00:00,53.66611544405487,
2022-05-16 08:00:00,40.76516330075356,
2022-05-16 10:30:00,40.24912942643414,
2022-05-16 11:00:00,30.09193375807581,
2022-05-16 23:59:59,29.044485254979463,c
2022-05-17 00:00:00,26.723447735477748,
2022-05-17 03:30:00,35.08079565212438,
2022-05-17 04:00:00,38.626485519971084,
2022-05-17 06:00:00,47.948011367536765,
2022-05-17 08:00:00,57.15364808111008,
2022-05-17 10:30:00,57.0270107102524,
2022-05-17 11:00:00,58.69341326746462,
2022-05-17 23:59:59,44.770126341229115,c
2022-05-18 00:00:00,48.162507791000735,
2022-05-18 03:30:00,33.83759508359935,
2022-05-18 04:00:00,38.277840637676945,
2022-05-18 06:00:00,48.169530311911785,
2022-05-18 08:00:00,33.97712537773123,
2022-05-18 10:30:00,22.635806246355514,
2022-05-18 11:00:00,29.422484635123055,
2022-05-18 23:59:59,24.68165647274418,c
2022-05-19 00:00:00,7.858644840983288,
2022-05-19 03:30:00,-2.656309122337916,
2022-05-19 04:00:00,-2.9116625108395056,
2022-05-19 06:00:00,-18.650044559922662,
2022-05-19 08:00:00,0.5167378211767755,
2022-05-19 10:30:00,21.828506874092454,
2022-05-19 11:00:00,22.49534512806713,
2022-05-19 23:59:59,0.0,a
2022-05-20 00:00:00,20.348219977509416,
2022-05-20 03:30:00,2.6789033311515595,
2022-05-20 04:00:00,11.077338458272152,
2022-05-20 06:00:00,22.258532462630228,
2022-05-20 08:00:00,30.083366879455298,
2022-05-20 10:30:00,12.71817930627185,
2022-05-20 11:00:00,-0.8593177884358738,
2022-05-20 23:59:59,11.079270116952557,w
2022-05-23 00:00:00,32.43168867958275,
2022-05-23 03:30:00,26.01111315319804,
2022-05-23 04:00:00,27.264458110789292,
2022-05-23 06:00:00,34.849158018904745,
2022-05-23 08:00:00,31.79268697307316,
2022-05-23 10:30:00,31.220382529215385,
2022-05-23 11:00:00,32.5820463183295,
2022-05-23 23:59:59,31.488056295089336,c
2022-05-24 00:00:00,19.711903991360487,
2022-05-24 03:30:00,34.56028265832629,
2022-05-24 04:00:00,39.393477757710116,
2022-05-24 06:00:00,47.730193839014646,
2022-05-24 08:00:00,48.56907686890054,
2022-05-24 10:30:00,55.23545416406432,
2022-05-24 11:00:00,55.33576592375812,
2022-05-24 23:59:59,55.56558054716561,c
0,55.56558054716561,
0,55.56558054716561,
0,55.56558054716561,
0,55.56558054716561,
0,55.56558054716561,
0,55.56558054716561,
0,55.56558054716561,
0,55.56558054716561,
0,55.56558054716561,
0,55.56558054716561,
0,55.56558054716561,
0,55.56558054716561,
0,55.56558054716561,
0,55.56558054716561,
0,55.56558054716561,
0,55.56558054716561,
0,55.56558054716561,
0,55.56558054716561,
0,55.56558054716561,
0,55.56558054716561,
0,55.56558054716561,
0,55.56558054716561,
0,55.56558054716561,
0,55.56558054716561,
2022-05-25 00:00:00,70.88405902973454,
2022-05-25 03:30:00,50.369842552588125,
2022-05-25 04:00:00,50.95654947447838,
2022-05-25 06:00:00,43.59309382458696,
2022-05-25 08:00:00,41.93491117793383,
2022-05-25 10:30:00,43.38836081845011,
2022-05-25 11:00:00,45.28060833366271,
2022-05-25 23:59:59,43.706023844191805,c
2022-05-26 00:00:00,41.601785565645514,
2022-05-26 03:30:00,49.315296749104164,
2022-05-26 04:00:00,53.28560811756324,
2022-05-26 06:00:00,59.22870518631862,
2022-05-26 08:00:00,58.0007875864635,
2022-05-26 10:30:00,71.35543757963978,
2022-05-26 11:00:00,72.73624228370409,
2022-05-26 23:59:59,74.61548507114185,c
2022-05-27 00:00:00,79.39912602669892,
2022-05-27 03:30:00,76.93773382390191,
2022-05-27 04:00:00,81.88443156623725,
2022-05-27 06:00:00,75.25172739172285,
2022-05-27 08:00:00,72.107168888454,
2022-05-27 10:30:00,69.71385273524629,
2022-05-27 11:00:00,60.21780402317427,
2022-05-27 23:59:59,59.47674369923561,w
2022-05-30 00:00:00,75.21656907483157,
2022-05-30 03:30:00,113.29564496351213,
2022-05-30 04:00:00,118.87707421438654,
2022-05-30 06:00:00,117.68406814394575,
2022-05-30 08:00:00,123.98695981396213,
2022-05-30 10:30:00,122.3569364267646,
2022-05-30 11:00:00,128.29732478889173,
2022-05-30 23:59:59,124.26966900892785,c
2022-05-31 00:00:00,116.13731102655584,
2022-05-31 03:30:00,130.2210760040607,
2022-05-31 04:00:00,128.4861138009146,
2022-05-31 06:00:00,135.39969175996475,
2022-05-31 08:00:00,131.1131529057393,
2022-05-31 10:30:00,111.13295894007933,
2022-05-31 11:00:00,111.79769298197607,
2022-05-31 23:59:59,113.34075301314624,e
2022-06-01 00:00:00,116.89472281844337,
2022-06-01 03:30:00,127.21914301852803,
2022-06-01 04:00:00,110.06945932534609,
2022-06-01 06:00:00,117.16352862711665,
2022-06-01 08:00:00,108.939930441059,
2022-06-01 10:30:00,99.64804017091774,
2022-06-01 11:00:00,95.75946595170217,
2022-06-01 23:59:59,98.14351229743852,c
2022-06-02 00:00:00,101.9746710288673,
2022-06-02 03:30:00,97.79594781459309,
2022-06-02 04:00:00,94.1023529541294,
2022-06-02 06:00:00,106.93146646718787,
2022-06-02 08:00:00,100.038214880733,
2022-06-02 10:30:00,99.14305847320156,
2022-06-02 11:00:00,102.28183287696493,
2022-06-02 23:59:59,99.95320376927884,c
2022-06-03 00:00:00,110.6805499799575,
2022-06-03 03:30:00,98.85655167130244,
2022-06-03 04:00:00,96.53479595512954,
2022-06-03 06:00:00,94.69144561412304,
2022-06-03 08:00:00,82.66381437978134,
2022-06-03 10:30:00,80.65854676552135,
2022-06-03 11:00:00,81.65213221439672,
2022-06-03 23:59:59,87.07582056147703,w
2022-06-06 00:00:00,111.95298688430648,
2022-06-06 03:30:00,110.28237479261497,
2022-06-06 04:00:00,121.91302389252269,
2022-06-06 06:00:00,112.60447610890515,
2022-06-06 08:00:00,110.04296205968285,
2022-06-06 10:30:00,114.48518967889186,
2022-06-06 11:00:00,119.74886030206926,
2022-06-06 23:59:59,122.255785307535,c
2022-06-07 00:00:00,124.87925846557937,
2022-06-07 03:30:00,124.21581010678983,
2022-06-07 04:00:00,119.20612292800934,
2022-06-07 06:00:00,123.46023212957925,
2022-06-07 08:00:00,120.96768379765717,
2022-06-07 10:30:00,128.3599168778801,
2022-06-07 11:00:00,135.89690007780064,
2022-06-07 23:59:59,127.65920365449028,c
2022-06-08 00:00:00,141.95084163618048,
2022-06-08 03:30:00,135.41073843550475,
2022-06-08 04:00:00,134.82401582706098,
2022-06-08 06:00:00,149.91297692597755,
2022-06-08 08:00:00,153.9395457662672,
2022-06-08 10:30:00,159.40935841208238,
2022-06-08 11:00:00,162.75100504513375,
2022-06-08 23:59:59,162.30664220661993,c
2022-06-09 00:00:00,149.278032563127,
2022-06-09 03:30:00,148.56584126370035,
2022-06-09 04:00:00,141.96209265723428,
2022-06-09 06:00:00,162.24582277598756,
2022-06-09 08:00:00,160.80102614825,
2022-06-09 10:30:00,133.81031008577338,
2022-06-09 11:00:00,131.52082204026283,
2022-06-09 23:59:59,131.84055214081673,c
2022-06-10 00:00:00,130.55491650048998,
2022-06-10 03:30:00,115.9448776872,
2022-06-10 04:00:00,109.58570074009185,
2022-06-10 06:00:00,92.64298043778172,
2022-06-10 08:00:00,84.68965488501408,
2022-06-10 10:30:00,50.549902808182196,
2022-06-10 11:00:00,54.97170779281123,
2022-06-10 23:59:59,76.28077908226032,w
2022-06-13 00:00:00,66.8508398242111,
2022-06-13 03:30:00,66.28482962901353,
2022-06-13 04:00:00,66.61894995679086,
2022-06-13 06:00:00,67.40735536883903,
2022-06-13 08:00:00,75.13534537140367,
2022-06-13 10:30:00,68.7865249745696,
2022-06-13 11:00:00,68.44039492070578,
2022-06-13 23:59:59,72.11222033823424,c
2022-06-14 00:00:00,89.18579083233863,
2022-06-14 03:30:00,91.20496536918608,
2022-06-14 04:00:00,96.9517973660486,
2022-06-14 06:00:00,65.5435300876984,
2022-06-14 08:00:00,73.80947844520506,
2022-06-14 10:30:00,68.88989614321235,
2022-06-14 11:00:00,60.808234596426246,
2022-06-14 23:59:59,70.78391008269,c
2022-06-15 00:00:00,95.0714206801008,
2022-06-15 03:30:00,85.79492276259725,
2022-06-15 04:00:00,79.925331798554,
2022-06-15 06:00:00,100.65567747050136,
2022-06-15 08:00:00,101.22776236333084,
2022-06-15 10:30:00,115.60414072404501,
2022-06-15 11:00:00,111.38907357183962,
2022-06-15 23:59:59,104.76267825441073,c
2022-06-16 00:00:00,96.88525658997287,
2022-06-16 03:30:00,89.13303264023443,
2022-06-16 04:00:00,74.64694204981834,
2022-06-16 06:00:00,77.02615409322698,
2022-06-16 08:00:00,59.39029007215868,
2022-06-16 10:30:00,86.55804180747509,
2022-06-16 11:00:00,84.54244611167724,
2022-06-16 23:59:59,62.02877068150974,c
2022-06-17 00:00:00,64.36551904382623,
2022-06-17 03:30:00,77.33784896941233,
2022-06-17 04:00:00,84.96112413496576,
2022-06-17 06:00:00,102.94351638743319,
2022-06-17 08:00:00,106.47021279026876,
2022-06-17 10:30:00,71.94415385396314,
2022-06-17 11:00:00,59.17928370583195,
2022-06-17 23:59:59,67.01176156642805,w
2022-06-20 00:00:00,75.37662391925642,
2022-06-20 03:30:00,83.78393553885599,
2022-06-20 04:00:00,85.55098668573419,
2022-06-20 06:00:00,101.62552376492158,
2022-06-20 08:00:00,108.26738961310502,
2022-06-20 10:30:00,109.49549997048052,
2022-06-20 11:00:00,110.99142919335054,
2022-06-20 23:59:59,108.78466612440207,c
2022-06-21 00:00:00,102.18011569968667,
2022-06-21 03:30:00,140.8670339666819,
2022-06-21 04:00:00,131.65875024084562,
2022-06-21 06:00:00,140.9161843326492,
2022-06-21 08:00:00,126.49552614969207,
2022-06-21 10:30:00,119.23441229999708,
2022-06-21 11:00:00,125.89370991556598,
2022-06-21 23:59:59,117.46159255288558,c
