date,US_MISC_2022_Q4,meta
2022-11-18 00:00:00,119.31872059010382,
2022-11-18 10:00:00,82.70386511186652,
2022-11-18 10:30:00,84.10624713401947,
2022-11-18 12:00:00,83.44133362393606,
2022-11-18 13:30:00,81.15020317153127,
2022-11-18 15:00:00,80.4956628044279,
2022-11-18 15:30:30,80.4956628044279,
2022-11-18 23:59:59,79.21595478077282,w
2022-11-21 00:00:00,64.72360994286353,
2022-11-21 10:00:00,58.273905422149795,
2022-11-21 10:30:00,49.04177764520071,
2022-11-21 12:00:00,31.691389401968877,
2022-11-21 13:30:00,19.611742800946388,
2022-11-21 15:00:00,21.35963565206086,
2022-11-21 15:30:30,21.35963565206086,
2022-11-21 23:59:59,26.410840929240464,c
2022-11-22 00:00:00,20.560145579734126,
2022-11-22 10:00:00,-5.12622317962601,
2022-11-22 10:30:00,17.477157921861874,
2022-11-22 12:00:00,7.734880437032672,
2022-11-22 13:30:00,10.804334080707577,
2022-11-22 15:00:00,4.784816488687511,
2022-11-22 15:30:30,4.784816488687511,
2022-11-22 23:59:59,9.29084764630926,c
2022-11-23 00:00:00,6.127079526926593,
2022-11-23 10:00:00,-1.4278325695754575,
2022-11-23 10:30:00,12.86424370542204,
2022-11-23 12:00:00,7.736445808620374,
2022-11-23 13:30:00,11.594167565052999,
2022-11-23 15:00:00,30.140315289227686,
2022-11-23 15:30:30,30.140315289227686,
2022-11-23 23:59:59,41.30856264781116,c
2022-11-24 00:00:00,41.66646669601195,
2022-11-24 10:00:00,40.98508235133218,
2022-11-24 10:30:00,40.96075305125069,
2022-11-24 12:00:00,41.15598602402545,
2022-11-24 13:30:00,41.241027728078706,
2022-11-24 15:00:00,40.98467622978862,
2022-11-24 15:30:30,40.98467622978862,
2022-11-24 23:59:59,41.23711831169388,c
2022-11-25 00:00:00,50.249238862197075,
2022-11-25 10:00:00,33.3799893831341,
2022-11-25 10:30:00,37.10324010887561,
2022-11-25 12:00:00,25.577126397919017,
2022-11-25 13:30:00,28.07957076641503,
2022-11-25 15:00:00,28.03248319856189,
2022-11-25 15:30:30,28.03248319856189,
2022-11-25 23:59:59,28.17733372497773,w
2022-11-28 00:00:00,27.164118231379092,
2022-11-28 10:00:00,29.652550191864066,
2022-11-28 10:30:00,18.333830860834297,
2022-11-28 12:00:00,12.878171413269484,
2022-11-28 13:30:00,8.401893753808622,
2022-11-28 15:00:00,5.758256599608501,
2022-11-28 15:30:30,5.758256599608501,
2022-11-28 23:59:59,2.2429309202764784,c
2022-11-29 00:00:00,7.94193976791945,
2022-11-29 10:00:00,13.559604638482966,
2022-11-29 10:30:00,16.4625201992491,
2022-11-29 12:00:00,1.5018810825359594,
2022-11-29 13:30:00,-1.2304960475971995,
2022-11-29 15:00:00,0.10826445568460485,
2022-11-29 15:30:30,0.10826445568460485,
2022-11-29 23:59:59,8.668624384928478,c
2022-11-30 00:00:00,-0.3831587610726217,
2022-11-30 10:00:00,4.481152584077648,
2022-11-30 10:30:00,14.615442296671915,
2022-11-30 12:00:00,8.69382372558141,
2022-11-30 13:30:00,4.4686322620761985,
2022-11-30 15:00:00,28.409297892198282,
2022-11-30 15:30:30,28.409297892198282,s
2022-11-30 23:59:59,49.661606367252915,c
2022-12-01 00:00:00,49.37710292632451,
2022-12-01 10:00:00,51.6369543197533,
2022-12-01 10:30:00,46.33156239129019,
2022-12-01 12:00:00,53.58123049440562,
2022-12-01 13:30:00,43.29747325903722,
2022-12-01 15:00:00,47.95627415580677,
2022-12-01 15:30:30,47.95627415580677,
2022-12-01 23:59:59,56.66344555007842,c
2022-12-02 00:00:00,45.07488920330033,
2022-12-02 10:00:00,25.632194476957864,
2022-12-02 10:30:00,35.49167528781854,
2022-12-02 12:00:00,23.40042775983096,
2022-12-02 13:30:00,24.08333584439265,
2022-12-02 15:00:00,26.519894920750062,
2022-12-02 15:30:30,26.519894920750062,
2022-12-02 23:59:59,39.00773078677096,w
2022-12-05 00:00:00,35.178215814765196,
2022-12-05 10:00:00,24.037564278852727,
2022-12-05 10:30:00,11.051091046895976,
2022-12-05 12:00:00,-2.9208300866272907,
2022-12-05 13:30:00,-20.571873106517415,
2022-12-05 15:00:00,-25.60614656827184,
2022-12-05 15:30:30,-25.60614656827184,
2022-12-05 23:59:59,-31.556237753746842,c
2022-12-06 00:00:00,-24.42353203152669,
2022-12-06 10:00:00,-45.611967667070445,
2022-12-06 10:30:00,-47.71924189783502,
2022-12-06 12:00:00,-41.52013932259146,
2022-12-06 13:30:00,-37.87258404537425,
2022-12-06 15:00:00,-35.13978047977784,
2022-12-06 15:30:30,-35.13978047977784,
2022-12-06 23:59:59,-35.16764524703976,c
2022-12-07 00:00:00,-46.40052185867398,
2022-12-07 10:00:00,-57.74595413479625,
2022-12-07 10:30:00,-56.742369350057885,
2022-12-07 12:00:00,-60.42935949415545,
2022-12-07 13:30:00,-54.15078247340654,
