date,AS_MSCI_EM_HK_STAY_2022_Q3,meta
2022-09-08 03:00:00,82.45410669711524,
2022-09-08 18:30:00,82.45410669711524,
2022-09-08 20:00:00,82.45410669711524,
2022-09-08 23:00:00,177.98877762344793,
2022-09-08 23:59:59,183.4529250697169,c
2022-09-09 00:00:00,196.08780191878975,
2022-09-09 01:00:00,196.08780191878975,
2022-09-09 02:30:00,200.9057473156708,
2022-09-09 03:00:00,192.1237271774362,
2022-09-09 18:30:00,192.1237271774362,
2022-09-09 20:00:00,192.1237271774362,
2022-09-09 23:00:00,192.1237271774362,
2022-09-09 23:59:59,184.04870869268473,w
2022-09-12 00:00:00,184.04870869268473,
2022-09-12 01:00:00,184.04870869268473,
2022-09-12 02:30:00,184.04870869268473,
2022-09-12 03:00:00,184.04870869268473,
2022-09-12 18:30:00,184.04870869268473,
2022-09-12 20:00:00,184.04870869268473,
2022-09-12 23:00:00,155.19125037982587,
2022-09-12 23:59:59,155.19125037982587,c
2022-09-13 00:00:00,140.93255935096897,
2022-09-13 01:00:00,140.93255935096897,
2022-09-13 02:30:00,111.72415042350073,
2022-09-13 03:00:00,91.5805597402736,
2022-09-13 18:30:00,91.5805597402736,
2022-09-13 20:00:00,91.5805597402736,
2022-09-13 23:00:00,40.387908792282715,
2022-09-13 23:59:59,73.89073186188176,c
2022-09-14 00:00:00,34.30457915437188,
2022-09-14 01:00:00,34.30457915437188,
2022-09-14 02:30:00,70.10288192808028,
2022-09-14 03:00:00,37.04114477918023,
2022-09-14 18:30:00,37.04114477918023,
2022-09-14 20:00:00,37.04114477918023,
2022-09-14 23:00:00,49.23958357210816,
2022-09-14 23:59:59,84.0848269237695,c
2022-09-15 00:00:00,81.8678896233817,
2022-09-15 01:00:00,81.8678896233817,
2022-09-15 02:30:00,78.78777536062492,
2022-09-15 03:00:00,75.49754004380188,
2022-09-15 18:30:00,75.49754004380188,
2022-09-15 20:00:00,75.49754004380188,
2022-09-15 23:00:00,120.45880200814173,
2022-09-15 23:59:59,131.79015585395553,c
2022-09-16 00:00:00,105.45817712202091,
2022-09-16 01:00:00,105.45817712202091,
2022-09-16 02:30:00,81.64661980552674,
2022-09-16 03:00:00,71.84647872962444,
2022-09-16 18:30:00,71.84647872962444,
2022-09-16 20:00:00,71.84647872962444,
2022-09-16 23:00:00,71.84647872962444,
2022-09-16 23:59:59,56.30185856150305,w
2022-09-19 00:00:00,44.693114064698094,
2022-09-19 01:00:00,44.693114064698094,
2022-09-19 02:30:00,24.868630509558713,
2022-09-19 03:00:00,27.4785243361153,
2022-09-19 18:30:00,27.4785243361153,
2022-09-19 20:00:00,27.4785243361153,
2022-09-19 23:00:00,96.21183287265237,
2022-09-19 23:59:59,99.85297537647386,c
2022-09-20 00:00:00,124.39743624670717,
