date,GUNR_2022_Q4,meta
2022-11-18 00:00:00,-2.9789307309243895,
2022-11-18 10:00:00,-20.376155312655328,
2022-11-18 10:30:00,-10.166990559091118,
2022-11-18 12:00:00,-3.0026404296557985,
2022-11-18 13:30:00,-13.198271355672546,
2022-11-18 15:00:00,-10.384485893480587,
2022-11-18 15:30:30,-10.384485893480587,
2022-11-18 23:59:59,1.8600189384902706,w
2022-11-21 00:00:00,2.753914441271263,
2022-11-21 10:00:00,14.153230407393153,
2022-11-21 10:30:00,-3.5115875658067353,
2022-11-21 12:00:00,7.13412148680095,
2022-11-21 13:30:00,8.607273798506867,
2022-11-21 15:00:00,-3.9258076121343493,
2022-11-21 15:30:30,-3.9258076121343493,
2022-11-21 23:59:59,-4.031320625764579,c
2022-11-22 00:00:00,-3.5803291856028636,
2022-11-22 10:00:00,3.856776733170591,
2022-11-22 10:30:00,-0.2042081829823701,
2022-11-22 12:00:00,1.450039466651674,
2022-11-22 13:30:00,2.214234800631175,
2022-11-22 15:00:00,7.632622629877801,
2022-11-22 15:30:30,7.632622629877801,
2022-11-22 23:59:59,16.41418549564696,c
2022-11-23 00:00:00,38.2986958782742,
2022-11-23 10:00:00,48.91363418189917,
2022-11-23 10:30:00,51.490350428318266,
2022-11-23 12:00:00,49.02276116033477,
2022-11-23 13:30:00,40.903423886936366,
2022-11-23 15:00:00,38.7359616451937,
2022-11-23 15:30:30,38.7359616451937,
2022-11-23 23:59:59,33.7795255602083,c
2022-11-24 00:00:00,30.44879719128744,
2022-11-24 10:00:00,32.03978386253618,
2022-11-24 10:30:00,33.35995850550921,
2022-11-24 12:00:00,34.596667918471326,
2022-11-24 13:30:00,35.00344137841671,
2022-11-24 15:00:00,33.87858709274576,
2022-11-24 15:30:30,33.87858709274576,
2022-11-24 23:59:59,33.40712439226877,c
2022-11-25 00:00:00,32.798198830190586,
2022-11-25 10:00:00,49.99961591622059,
2022-11-25 10:30:00,56.63018610057486,
2022-11-25 12:00:00,53.13876240614127,
2022-11-25 13:30:00,58.828773302516424,
2022-11-25 15:00:00,59.93489684076542,
2022-11-25 15:30:30,59.93489684076542,
2022-11-25 23:59:59,58.81763614277372,w
2022-11-28 00:00:00,43.673305518117104,
2022-11-28 10:00:00,40.560243480312124,
2022-11-28 10:30:00,41.27675792247203,
2022-11-28 12:00:00,39.77568645246231,
2022-11-28 13:30:00,26.257864817175346,
2022-11-28 15:00:00,13.20211941022933,
2022-11-28 15:30:30,13.20211941022933,
2022-11-28 23:59:59,21.665019121269324,c
2022-11-29 00:00:00,9.904896950541229,
2022-11-29 10:00:00,19.132361772234844,
2022-11-29 10:30:00,8.870075322449111,
2022-11-29 12:00:00,3.018158861958227,
2022-11-29 13:30:00,0.6581018344452332,
2022-11-29 15:00:00,-13.20229397039543,
2022-11-29 15:30:30,-13.20229397039543,
2022-11-29 23:59:59,-12.186253870507244,c
2022-11-30 00:00:00,-24.9901658996082,
2022-11-30 10:00:00,-42.74802973975727,
2022-11-30 10:30:00,-44.375844869297,
2022-11-30 12:00:00,-28.738019954399306,
2022-11-30 13:30:00,-35.46655392448179,
2022-11-30 15:00:00,-24.380091674320852,
2022-11-30 15:30:30,-24.380091674320852,s
2022-11-30 23:59:59,0.22913826780222735,c
2022-12-01 00:00:00,-9.676937462551564,
2022-12-01 10:00:00,-20.846805065151784,
2022-12-01 10:30:00,-17.21126685031902,
2022-12-01 12:00:00,-12.324923267516056,
2022-12-01 13:30:00,-11.999243536126528,
2022-12-01 15:00:00,-6.4147851799700675,
2022-12-01 15:30:30,-6.4147851799700675,
2022-12-01 23:59:59,-6.707674951380909,c
2022-12-02 00:00:00,-14.82751794911212,
2022-12-02 10:00:00,3.698399606913995,
2022-12-02 10:30:00,0.42035554390974994,
2022-12-02 12:00:00,21.944283679688283,
2022-12-02 13:30:00,27.54170892020784,
2022-12-02 15:00:00,40.30198253321703,
2022-12-02 15:30:30,40.30198253321703,
2022-12-02 23:59:59,34.59864601084473,w
2022-12-05 00:00:00,46.41937500880158,
2022-12-05 10:00:00,25.09009784320665,
2022-12-05 10:30:00,25.434232774177985,
2022-12-05 12:00:00,13.48114697928645,
2022-12-05 13:30:00,18.962009939541417,
2022-12-05 15:00:00,20.778567310456992,
2022-12-05 15:30:30,20.778567310456992,
2022-12-05 23:59:59,17.147283232909217,c
2022-12-06 00:00:00,2.1169773722418768,
2022-12-06 10:00:00,15.039277921061739,
2022-12-06 10:30:00,9.333841570294453,
2022-12-06 12:00:00,-1.258674016715645,
2022-12-06 13:30:00,-13.205007418984678,
2022-12-06 15:00:00,-16.23756911168664,
2022-12-06 15:30:30,-16.23756911168664,
2022-12-06 23:59:59,-6.810482194768952,c
2022-12-07 00:00:00,-23.375625924527526,
2022-12-07 10:00:00,-18.744735369276782,
2022-12-07 10:30:00,-23.076113845383702,
2022-12-07 12:00:00,-16.9988284044216,
2022-12-07 13:30:00,-17.034938454740995,
2022-12-07 15:00:00,-4.730491772974119,
2022-12-07 15:30:30,-4.730491772974119,
2022-12-07 23:59:59,-0.008679116964117384,c
2022-12-08 00:00:00,6.026297704463445,
2022-12-08 10:00:00,1.5195277125405937,
2022-12-08 10:30:00,-3.8515986463166882,
2022-12-08 12:00:00,6.543245907839832,
2022-12-08 13:30:00,1.6084994353345792,
2022-12-08 15:00:00,-0.6175627034984927,
2022-12-08 15:30:30,-0.6175627034984927,
2022-12-08 23:59:59,1.995104922205087,c
2022-12-09 00:00:00,7.343358208101449,
2022-12-09 10:00:00,2.4767080484953112,
2022-12-09 10:30:00,3.93974063255871,
2022-12-09 12:00:00,-8.735777408301715,
2022-12-09 13:30:00,-6.428679700128896,
2022-12-09 15:00:00,-3.6878972407563424,
2022-12-09 15:30:30,-3.6878972407563424,
2022-12-09 23:59:59,0.0,a
2022-12-12 00:00:00,29.89136658266807,
2022-12-12 10:00:00,26.728261874580426,
2022-12-12 10:30:00,41.6189840553734,
2022-12-12 12:00:00,26.372306916019966,
2022-12-12 13:30:00,27.954274964776346,
2022-12-12 15:00:00,19.82586093305622,
2022-12-12 15:30:30,19.82586093305622,
2022-12-12 23:59:59,19.56876032781804,c
2022-12-13 00:00:00,48.238364371938246,
2022-12-13 10:00:00,54.429696703956324,
2022-12-13 10:30:00,56.30630999236587,
2022-12-13 12:00:00,57.67870863423718,
2022-12-13 13:30:00,45.403810196415066,
2022-12-13 15:00:00,46.71466213188444,
2022-12-13 15:30:30,46.71466213188444,
2022-12-13 23:59:59,42.12466446826943,c
2022-12-14 00:00:00,25.090373127446355,
2022-12-14 10:00:00,45.38034490756627,
2022-12-14 10:30:00,26.158413689039435,
2022-12-14 12:00:00,34.60988063771697,
2022-12-14 13:30:00,29.823267397218046,
2022-12-14 15:00:00,18.105777737375774,
2022-12-14 15:30:30,18.105777737375774,
2022-12-14 23:59:59,15.634752548553706,c
2022-12-15 00:00:00,12.247267784650944,
2022-12-15 10:00:00,-4.237782207785017,
2022-12-15 10:30:00,-7.883227475907802,
2022-12-15 12:00:00,-26.06837456050482,
2022-12-15 13:30:00,-6.808897311659507,
2022-12-15 15:00:00,3.7637857992361887,
2022-12-15 15:30:30,3.7637857992361887,
2022-12-15 23:59:59,8.930982722609656,c
2022-12-16 00:00:00,13.583958264968715,
2022-12-16 10:00:00,8.736061657453547,
2022-12-16 10:30:00,-2.3043202269577705,
2022-12-16 12:00:00,-8.501066121519784,
2022-12-16 13:30:00,-24.666620423238896,
2022-12-16 15:00:00,-18.670802849314555,
2022-12-16 15:30:30,-18.670802849314555,
2022-12-16 23:59:59,-16.074285379501475,e
2022-12-19 00:00:00,-25.39121957775137,
2022-12-19 10:00:00,-14.497774532825133,
2022-12-19 10:30:00,-23.629439960764557,
2022-12-19 12:00:00,-31.66581688347776,
2022-12-19 13:30:00,-51.232670751840374,
2022-12-19 15:00:00,-52.058749340131726,
2022-12-19 15:30:30,-52.058749340131726,
2022-12-19 23:59:59,-47.91488867466637,c
2022-12-20 00:00:00,-59.435267099371345,
2022-12-20 10:00:00,-57.33516154930771,
2022-12-20 10:30:00,-66.59805769084244,
2022-12-20 12:00:00,-61.82544808693024,
2022-12-20 13:30:00,-41.36075243941286,
2022-12-20 15:00:00,-45.68076512231835,
2022-12-20 15:30:30,-45.68076512231835,
2022-12-20 23:59:59,-38.946109253017084,c
