date,MSCI_BRL_2021_Q1,meta
2021-01-05 00:00:00,-1357.4290077162188,
2021-01-05 10:00:00,-1310.9947883043972,
2021-01-05 10:30:00,-1277.0792384667295,
2021-01-05 12:00:00,-1406.0051160572837,
2021-01-05 13:30:00,-1477.3029088441533,
2021-01-05 15:00:00,-1496.9590412829878,
2021-01-05 15:30:30,-1496.9590412829878,
2021-01-05 23:59:59,-1457.9897659616538,c
2021-01-06 00:00:00,-1482.2310021044389,
2021-01-06 10:00:00,-1472.9636407707083,
2021-01-06 10:30:00,-1441.780576302732,
2021-01-06 12:00:00,-1435.067674974572,
2021-01-06 13:30:00,-1466.452948778545,
2021-01-06 15:00:00,-1464.5702416680435,
2021-01-06 15:30:30,-1464.5702416680435,
2021-01-06 23:59:59,-1444.2559327778106,c
2021-01-07 00:00:00,-1454.1848483039728,
2021-01-07 10:00:00,-1454.9426058714796,
2021-01-07 10:30:00,-1445.27462283317,
2021-01-07 12:00:00,-1435.3707721864523,
2021-01-07 13:30:00,-1392.3064831327704,
2021-01-07 15:00:00,-1436.8258312872892,
2021-01-07 15:30:30,-1436.8258312872892,
2021-01-07 23:59:59,-1474.2604100996693,c
2021-01-08 00:00:00,-1473.9381646701784,
2021-01-08 10:00:00,-1136.4810327109901,
2021-01-08 10:30:00,-1212.0820938477752,
2021-01-08 12:00:00,-1168.6710032372819,
2021-01-08 13:30:00,-1194.9627140234272,
2021-01-08 15:00:00,-1053.7167549840754,
2021-01-08 15:30:30,-1053.7167549840754,
2021-01-08 23:59:59,-1121.6022918359856,w
2021-01-11 00:00:00,-1084.9228919923187,
2021-01-11 10:00:00,-1082.0336968693234,
2021-01-11 10:30:00,-1056.9633779612393,
2021-01-11 12:00:00,-1028.78210607693,
2021-01-11 13:30:00,-955.9371703362042,
2021-01-11 15:00:00,-878.880950094401,
2021-01-11 15:30:30,-878.880950094401,
2021-01-11 23:59:59,-833.5034617768904,c
2021-01-12 00:00:00,-856.6254289227384,
2021-01-12 10:00:00,-772.4794435475067,
2021-01-12 10:30:00,-788.4340221256946,
2021-01-12 12:00:00,-861.2748247009006,
2021-01-12 13:30:00,-971.8360347622049,
2021-01-12 15:00:00,-1010.1918769132492,
2021-01-12 15:30:30,-1010.1918769132492,
2021-01-12 23:59:59,-902.3742652922049,c
2021-01-13 00:00:00,-874.9129044608942,
2021-01-13 10:00:00,-813.5316126153268,
2021-01-13 10:30:00,-851.3079180941907,
2021-01-13 12:00:00,-833.1800825008052,
2021-01-13 13:30:00,-808.2571009868745,
