date,REGL_2022_Q3,meta
2022-07-01 00:00:00,426.54883870691873,
2022-07-01 10:00:00,394.13131205823936,
2022-07-01 10:30:00,416.4307666489848,
2022-07-01 12:00:00,433.97279431236706,
2022-07-01 13:30:00,427.188383897526,
2022-07-01 15:00:00,440.4793713937961,
2022-07-01 15:30:30,440.4793713937961,
2022-07-01 23:59:59,446.22344192125973,w
2022-07-04 00:00:00,446.22344192125973,
2022-07-04 10:00:00,446.22344192125973,
2022-07-04 10:30:00,446.22344192125973,
2022-07-04 12:00:00,446.22344192125973,
2022-07-04 13:30:00,446.22344192125973,
2022-07-04 15:00:00,446.22344192125973,
2022-07-04 15:30:30,446.22344192125973,
2022-07-04 23:59:59,446.22344192125973,c
2022-07-05 00:00:00,461.7312240510039,
2022-07-05 10:00:00,428.5902887497637,
2022-07-05 10:30:00,384.2663949948078,
2022-07-05 12:00:00,349.89750077977794,
2022-07-05 13:30:00,305.84897467167417,
2022-07-05 15:00:00,314.7253434577571,
2022-07-05 15:30:30,314.7253434577571,
2022-07-05 23:59:59,305.67770099138716,c
2022-07-06 00:00:00,320.49367709665614,
2022-07-06 10:00:00,322.16136294188414,
2022-07-06 10:30:00,329.33014479446655,
2022-07-06 12:00:00,320.88200384261586,
2022-07-06 13:30:00,328.21444969815377,
2022-07-06 15:00:00,330.5235913267478,
2022-07-06 15:30:30,330.5235913267478,
2022-07-06 23:59:59,329.1018395753426,c
2022-07-07 00:00:00,325.93275309210645,
2022-07-07 10:00:00,333.7452779256775,
2022-07-07 10:30:00,318.02738915476357,
2022-07-07 12:00:00,298.97875864510263,
2022-07-07 13:30:00,285.27987205155046,
2022-07-07 15:00:00,277.5987037374235,
2022-07-07 15:30:30,277.5987037374235,
2022-07-07 23:59:59,269.8366750133256,c
2022-07-08 00:00:00,264.5389325967469,
2022-07-08 10:00:00,271.80186423705595,
2022-07-08 10:30:00,259.8451275911556,
2022-07-08 12:00:00,256.9409947856149,
2022-07-08 13:30:00,258.66951513986146,
2022-07-08 15:00:00,252.5666986061112,
2022-07-08 15:30:30,252.5666986061112,
2022-07-08 23:59:59,239.61470701904207,w
2022-07-11 00:00:00,241.05513676932102,
2022-07-11 10:00:00,251.44759896857434,
2022-07-11 10:30:00,238.0248749482985,
2022-07-11 12:00:00,243.0730833704154,
2022-07-11 13:30:00,233.89675153014835,
2022-07-11 15:00:00,248.69616277806304,
2022-07-11 15:30:30,248.69616277806304,
2022-07-11 23:59:59,255.03730118182645,c
2022-07-12 00:00:00,248.79585230598846,
2022-07-12 10:00:00,239.55700221622752,
2022-07-12 10:30:00,231.47161517108773,
2022-07-12 12:00:00,220.6661551122306,
2022-07-12 13:30:00,194.71081115320968,
2022-07-12 15:00:00,199.95132912335615,
2022-07-12 15:30:30,199.95132912335615,
2022-07-12 23:59:59,197.5184838303937,c
2022-07-13 00:00:00,213.73003867546774,
2022-07-13 10:00:00,231.07192612795265,
2022-07-13 10:30:00,223.69888216528193,
2022-07-13 12:00:00,246.69819046626597,
2022-07-13 13:30:00,252.2503196891628,
