date,VIG_HEDGED_2021_Q1,meta
2021-02-16 15:30:30,-42.57473880917705,
2021-02-16 23:59:59,-44.242923048444005,c
2021-02-17 00:00:00,-51.49680083773733,
2021-02-17 10:00:00,-42.443294260090774,
2021-02-17 10:30:00,-40.15554273560704,
2021-02-17 12:00:00,-49.91170070886613,
2021-02-17 13:30:00,-54.892046666961654,
2021-02-17 15:00:00,-56.91223956338484,
2021-02-17 15:30:30,-56.91223956338484,
2021-02-17 23:59:59,-60.69987555432385,c
2021-02-18 00:00:00,-48.07419598825267,
2021-02-18 10:00:00,-45.14068551784147,
2021-02-18 10:30:00,-43.766476465126416,
2021-02-18 12:00:00,-42.007114821360375,
2021-02-18 13:30:00,-35.98487142967976,
2021-02-18 15:00:00,-34.152030314828565,
2021-02-18 15:30:30,-34.152030314828565,
2021-02-18 23:59:59,-29.37188372071035,c
2021-02-19 00:00:00,-31.942546081340637,
2021-02-19 10:00:00,-21.88658543854163,
2021-02-19 10:30:00,-19.301414175558165,
2021-02-19 12:00:00,-17.52054298272303,
2021-02-19 13:30:00,-19.296580454054904,
2021-02-19 15:00:00,-14.23386337495836,
2021-02-19 15:30:30,-14.23386337495836,
2021-02-19 23:59:59,-16.838166312622718,w
2021-02-22 00:00:00,-23.45083978268991,
2021-02-22 10:00:00,-31.582318353507368,
2021-02-22 10:30:00,-35.765395041738984,
2021-02-22 12:00:00,-44.95180718824262,
2021-02-22 13:30:00,-45.47079346899394,
2021-02-22 15:00:00,-45.72290899209609,
2021-02-22 15:30:30,-45.72290899209609,
2021-02-22 23:59:59,-44.91596354568975,c
2021-02-23 00:00:00,-45.71324192912472,
2021-02-23 10:00:00,-45.57743197657092,
2021-02-23 10:30:00,-46.88982939673424,
2021-02-23 12:00:00,-59.71108189331292,
2021-02-23 13:30:00,-58.22289471875193,
2021-02-23 15:00:00,-60.162625076422856,
2021-02-23 15:30:30,-60.162625076422856,
2021-02-23 23:59:59,-57.785652187218524,c
2021-02-24 00:00:00,-56.8427711225905,
2021-02-24 10:00:00,-66.84419161201113,
2021-02-24 10:30:00,-63.16619935591767,
2021-02-24 12:00:00,-47.333797153100136,
2021-02-24 13:30:00,-46.7455662700356,
2021-02-24 15:00:00,-42.3794783525452,
2021-02-24 15:30:30,-42.3794783525452,
2021-02-24 23:59:59,-45.12898370702973,c
2021-02-25 00:00:00,-46.49650057164019,
2021-02-25 10:00:00,-32.300186111363914,
2021-02-25 10:30:00,-31.43524157723452,
2021-02-25 12:00:00,-27.771128283148677,
2021-02-25 13:30:00,-27.4059763023984,
2021-02-25 15:00:00,-23.66877735164598,
2021-02-25 15:30:30,-23.66877735164598,
2021-02-25 23:59:59,-23.47972121987742,c
2021-02-26 00:00:00,-22.703780430349802,
2021-02-26 10:00:00,-16.368297956168632,
2021-02-26 10:30:00,-15.934314239976871,
2021-02-26 12:00:00,-3.3152510854648796,
2021-02-26 13:30:00,2.9069708208385663,
2021-02-26 15:00:00,-1.9341034249885922,
2021-02-26 15:30:30,-1.9341034249885922,m
2021-02-26 23:59:59,-2.019458476935057,w
2021-03-01 00:00:00,-0.37469987801227944,
2021-03-01 10:00:00,-4.581617168851338,
2021-03-01 10:30:00,-8.06032433199573,
2021-03-01 12:00:00,-7.484532135302686,
2021-03-01 13:30:00,2.757816351860356,
2021-03-01 15:00:00,2.0053401681613394,
2021-03-01 15:30:30,2.0053401681613394,
2021-03-01 23:59:59,-1.0989330128837622,c
2021-03-02 00:00:00,-1.0831100391945512,
2021-03-02 10:00:00,-5.982488388380347,
2021-03-02 10:30:00,0.7831236226086418,
2021-03-02 12:00:00,7.128306352802056,
2021-03-02 13:30:00,8.312310953738702,
2021-03-02 15:00:00,9.395784523180893,
2021-03-02 15:30:30,9.395784523180893,
2021-03-02 23:59:59,6.30911541715993,c
2021-03-03 00:00:00,8.952318828052384,
2021-03-03 10:00:00,20.84821246095821,
2021-03-03 10:30:00,27.00722471400232,
2021-03-03 12:00:00,26.99098281549668,
2021-03-03 13:30:00,30.607015843671903,
2021-03-03 15:00:00,28.376818154423972,
2021-03-03 15:30:30,28.376818154423972,
2021-03-03 23:59:59,30.8512079042504,c
2021-03-04 00:00:00,33.33495807311863,
2021-03-04 10:00:00,40.03690778267452,
2021-03-04 10:30:00,38.80239675733664,
2021-03-04 12:00:00,29.746071017294327,
2021-03-04 13:30:00,30.079784492019783,
2021-03-04 15:00:00,26.890593271512415,
2021-03-04 15:30:30,26.890593271512415,
2021-03-04 23:59:59,26.924976710693997,c
2021-03-05 00:00:00,28.55125748172327,
2021-03-05 10:00:00,29.233795739763977,
2021-03-05 10:30:00,27.19029032681894,
2021-03-05 12:00:00,13.92456064505376,
2021-03-05 13:30:00,16.040692107568248,
2021-03-05 15:00:00,13.669983260507891,
2021-03-05 15:30:30,13.669983260507891,
2021-03-05 23:59:59,18.065704411799757,w
2021-03-08 00:00:00,7.91558863629767,
2021-03-08 10:00:00,-0.7307259015979355,
2021-03-08 10:30:00,2.932585725834599,
2021-03-08 12:00:00,8.01622301699389,
2021-03-08 13:30:00,-3.494175039124599,
2021-03-08 15:00:00,-14.97640397383806,
2021-03-08 15:30:30,-14.97640397383806,
2021-03-08 23:59:59,-26.315938189268444,c
2021-03-09 00:00:00,-22.382427903914277,
2021-03-09 10:00:00,-16.613820915091566,
2021-03-09 10:30:00,-21.2357798127246,
2021-03-09 12:00:00,-23.110037909959765,
2021-03-09 13:30:00,-18.20105606930001,
2021-03-09 15:00:00,-18.541442527899477,
2021-03-09 15:30:30,-18.541442527899477,
2021-03-09 23:59:59,-16.375686519667354,c
2021-03-10 00:00:00,-20.550573623941588,
2021-03-10 10:00:00,-9.08357002333885,
2021-03-10 10:30:00,-7.184659577833472,
2021-03-10 12:00:00,-6.938655636323432,
2021-03-10 13:30:00,-9.498602738337624,
2021-03-10 15:00:00,-1.5016207034982898,
2021-03-10 15:30:30,-1.5016207034982898,
2021-03-10 23:59:59,-0.43058567990624397,c
2021-03-11 00:00:00,2.869779669189313,
2021-03-11 10:00:00,1.385461210745234,
2021-03-11 10:30:00,4.515539430740105,
2021-03-11 12:00:00,6.36502024384319,
2021-03-11 13:30:00,1.8983716064554983,
2021-03-11 15:00:00,0.17047616376221697,
2021-03-11 15:30:30,0.17047616376221697,
2021-03-11 23:59:59,0.317916968304516,c
2021-03-12 00:00:00,5.53419150951683,
2021-03-12 10:00:00,9.922438580832448,
2021-03-12 10:30:00,6.620002290177979,
2021-03-12 12:00:00,1.8840703662468314,
2021-03-12 13:30:00,1.3966109091774115,
2021-03-12 15:00:00,-3.649076586743888,
2021-03-12 15:30:30,-3.649076586743888,
2021-03-12 23:59:59,0.0,a
2021-03-15 00:00:00,-5.913764324378803,
2021-03-15 10:00:00,1.0346972686322573,
2021-03-15 10:30:00,5.619284465563467,
2021-03-15 12:00:00,-2.407725252221951,
2021-03-15 13:30:00,-1.4866012189502982,
2021-03-15 15:00:00,8.838774325089645,
2021-03-15 15:30:30,8.838774325089645,
2021-03-15 23:59:59,7.6795330040413035,c
2021-03-16 00:00:00,14.42812673837868,
2021-03-16 10:00:00,23.961749472323675,
2021-03-16 10:30:00,21.68021691975916,
2021-03-16 12:00:00,27.774194014228712,
2021-03-16 13:30:00,30.51662775557405,
2021-03-16 15:00:00,30.888922772985637,
2021-03-16 15:30:30,30.888922772985637,
2021-03-16 23:59:59,25.12361837854928,c
2021-03-17 00:00:00,27.668372611939546,
2021-03-17 10:00:00,26.214236594131833,
2021-03-17 10:30:00,21.247930511821252,
2021-03-17 12:00:00,9.773222793615275,
2021-03-17 13:30:00,12.18811191502418,
2021-03-17 15:00:00,16.733205571566444,
2021-03-17 15:30:30,16.733205571566444,
2021-03-17 23:59:59,22.44602281409847,c
2021-03-18 00:00:00,20.56746149644006,
2021-03-18 10:00:00,47.29603637563308,
2021-03-18 10:30:00,48.4979675424661,
2021-03-18 12:00:00,38.32419959204368,
2021-03-18 13:30:00,24.452083973872803,
2021-03-18 15:00:00,16.329615428988348,
2021-03-18 15:30:30,16.329615428988348,
2021-03-18 23:59:59,13.192787588448809,c
2021-03-19 00:00:00,12.824979619778588,
2021-03-19 10:00:00,10.300305076326325,
2021-03-19 10:30:00,-8.449866705270537,
2021-03-19 12:00:00,-8.814133074542696,
2021-03-19 13:30:00,-9.92825609022907,
2021-03-19 15:00:00,-22.520151376834527,
2021-03-19 15:30:30,-22.520151376834527,
2021-03-19 23:59:59,-10.352449542954744,e
2021-03-22 00:00:00,-43.0723199471359,
2021-03-22 10:00:00,-39.624136127567006,
2021-03-22 10:30:00,-43.096861523614116,
2021-03-22 12:00:00,-34.77407482554039,
2021-03-22 13:30:00,-39.751047103194104,
2021-03-22 15:00:00,-37.84568709983921,
2021-03-22 15:30:30,-37.84568709983921,
2021-03-22 23:59:59,-36.17352875344573,c
2021-03-23 00:00:00,-38.447321570986965,
2021-03-23 10:00:00,-35.43259626973196,
2021-03-23 10:30:00,-36.04012149435018,
2021-03-23 12:00:00,-37.53569319949967,
2021-03-23 13:30:00,-38.91450270080653,
2021-03-23 15:00:00,-36.88763683442638,
2021-03-23 15:30:30,-36.88763683442638,
2021-03-23 23:59:59,-40.88458482605062,c
2021-03-24 00:00:00,-37.895568213139526,
2021-03-24 10:00:00,-42.997679568722376,
2021-03-24 10:30:00,-34.52152751296747,
2021-03-24 12:00:00,-31.148426923113774,
2021-03-24 13:30:00,-33.75127761778407,
2021-03-24 15:00:00,-30.646826581032123,
2021-03-24 15:30:30,-30.646826581032123,
2021-03-24 23:59:59,-27.63495235703696,c
2021-03-25 00:00:00,-20.70762971686098,
2021-03-25 10:00:00,-29.664503884324063,
2021-03-25 10:30:00,-24.939778025215617,
2021-03-25 12:00:00,-24.9846557756738,
2021-03-25 13:30:00,-22.730152702653797,
2021-03-25 15:00:00,-17.35079185666234,
2021-03-25 15:30:30,-17.35079185666234,
2021-03-25 23:59:59,-18.54103300725393,c
2021-03-26 00:00:00,-17.31611446992561,
2021-03-26 10:00:00,-9.83637899044443,
2021-03-26 10:30:00,-12.380473196412296,
2021-03-26 12:00:00,-12.158239047490923,
2021-03-26 13:30:00,-3.01279369106517,
2021-03-26 15:00:00,2.265176530697971,
2021-03-26 15:30:30,2.265176530697971,
2021-03-26 23:59:59,2.6152951575267593,w
2021-03-29 00:00:00,0.9520219289041165,
2021-03-29 10:00:00,-4.373422580984723,
2021-03-29 10:30:00,-2.96226329785803,
2021-03-29 12:00:00,5.465154309431199,
2021-03-29 13:30:00,5.539654234132257,
2021-03-29 15:00:00,-1.9826089094163706,
2021-03-29 15:30:30,-1.9826089094163706,
2021-03-29 23:59:59,-3.1450042376788048,c
2021-03-30 00:00:00,0.9737706372563224,
2021-03-30 10:00:00,-6.990173336401838,
2021-03-30 10:30:00,-5.139660798873834,
2021-03-30 12:00:00,-5.714633613187317,
2021-03-30 13:30:00,-6.186640478275706,
2021-03-30 15:00:00,-4.124191097600843,
2021-03-30 15:30:30,-4.124191097600843,
2021-03-30 23:59:59,-3.7891116244888394,c
2021-03-31 00:00:00,-8.422221341527106,
2021-03-31 10:00:00,-14.412160798098725,
2021-03-31 10:30:00,-13.439327584124499,
2021-03-31 12:00:00,-18.436335837803583,
2021-03-31 13:30:00,-15.62757724297866,
2021-03-31 15:00:00,-11.626142225538516,
2021-03-31 15:30:30,-11.626142225538516,
2021-03-31 23:59:59,-12.168404838387943,c
2021-04-01 00:00:00,-12.189072404194704,
2021-04-01 10:00:00,-22.164782862114073,
2021-04-01 10:30:00,-20.865937839198878,
2021-04-01 12:00:00,-23.579148353112892,
2021-04-01 13:30:00,-23.986193391602313,
2021-04-01 15:00:00,-17.842685576827748,
2021-04-01 15:30:30,-17.842685576827748,
2021-04-01 23:59:59,-16.877945689870273,c
2021-04-02 00:00:00,-16.877945689870273,
2021-04-02 10:00:00,-16.877945689870273,
2021-04-02 10:30:00,-16.877945689870273,
2021-04-02 12:00:00,-16.877945689870273,
2021-04-02 13:30:00,-16.877945689870273,
2021-04-02 15:00:00,-16.877945689870273,
2021-04-02 15:30:30,-16.877945689870273,
2021-04-02 23:59:59,-16.877945689870273,w
2021-04-05 00:00:00,-17.403474570566843,
2021-04-05 10:00:00,-21.996853458227264,
2021-04-05 10:30:00,-13.706622570677638,
2021-04-05 12:00:00,-17.010353862887087,
2021-04-05 13:30:00,-13.413321721805403,
2021-04-05 15:00:00,-17.90339727846775,
2021-04-05 15:30:30,-17.90339727846775,
2021-04-05 23:59:59,-17.299443812646516,c
2021-04-06 00:00:00,-11.685940354130551,
2021-04-06 10:00:00,-17.863679648632967,
2021-04-06 10:30:00,-19.289789566969105,
2021-04-06 12:00:00,-23.97436009829068,
2021-04-06 13:30:00,-24.31349556690384,
2021-04-06 15:00:00,-24.36168056042355,
2021-04-06 15:30:30,-24.36168056042355,
2021-04-06 23:59:59,-23.08841849593449,c
2021-04-07 00:00:00,-24.2610019198115,
2021-04-07 10:00:00,-22.126543838784052,
2021-04-07 10:30:00,-18.503385346153166,
2021-04-07 12:00:00,-21.282211057170926,
2021-04-07 13:30:00,-17.236762924272497,
2021-04-07 15:00:00,-16.327291847849096,
2021-04-07 15:30:30,-16.327291847849096,
2021-04-07 23:59:59,-14.559746602645745,c
2021-04-08 00:00:00,-11.887832823161546,
2021-04-08 10:00:00,-25.79602921991431,
2021-04-08 10:30:00,-19.346788189193845,
2021-04-08 12:00:00,-18.30714877552873,
2021-04-08 13:30:00,-16.63631425563564,
2021-04-08 15:00:00,-20.418471012677543,
2021-04-08 15:30:30,-20.418471012677543,
2021-04-08 23:59:59,-19.652968042562733,c
2021-04-09 00:00:00,-14.475446096715999,
2021-04-09 10:00:00,-17.019807642054346,
2021-04-09 10:30:00,-17.588081173890373,
2021-04-09 12:00:00,-12.866911202611888,
2021-04-09 13:30:00,-10.734580116275197,
2021-04-09 15:00:00,-10.74744363804811,
2021-04-09 15:30:30,-10.74744363804811,
2021-04-09 23:59:59,-6.079523301050713,w
2021-04-12 00:00:00,-10.38128500075635,
2021-04-12 10:00:00,2.7447180979156514,
2021-04-12 10:30:00,0.3150797261846918,
2021-04-12 12:00:00,1.1405784713884515,
2021-04-12 13:30:00,4.46406543948909,
2021-04-12 15:00:00,10.439189755555802,
2021-04-12 15:30:30,10.439189755555802,
2021-04-12 23:59:59,10.002935972835743,c
2021-04-13 00:00:00,7.912806640445339,
2021-04-13 10:00:00,15.588657187805296,
2021-04-13 10:30:00,18.07647149096381,
2021-04-13 12:00:00,21.20171072519568,
2021-04-13 13:30:00,19.231148319210106,
2021-04-13 15:00:00,21.167854292923735,
2021-04-13 15:30:30,21.167854292923735,
2021-04-13 23:59:59,20.08269734871456,c
2021-04-14 00:00:00,4.381672837642142,
2021-04-14 10:00:00,2.509246825064878,
2021-04-14 10:30:00,4.449844416018593,
2021-04-14 12:00:00,2.9484103573091147,
2021-04-14 13:30:00,-2.59237250143282,
2021-04-14 15:00:00,-1.521016008435339,
2021-04-14 15:30:30,-1.521016008435339,
2021-04-14 23:59:59,-2.5688666179087107,c
2021-04-15 00:00:00,2.718789709578928,
2021-04-15 10:00:00,-10.568601471721522,
2021-04-15 10:30:00,-14.015772785023827,
2021-04-15 12:00:00,-7.983174387418387,
2021-04-15 13:30:00,-5.347445153534878,
2021-04-15 15:00:00,-6.0638894813533,
2021-04-15 15:30:30,-6.0638894813533,
2021-04-15 23:59:59,-4.38270787340889,c
2021-04-16 00:00:00,-6.527814108096379,
2021-04-16 10:00:00,-4.765842904526409,
2021-04-16 10:30:00,-5.866872886336338,
2021-04-16 12:00:00,-5.8228262473683685,
2021-04-16 13:30:00,-9.224873077472239,
2021-04-16 15:00:00,-9.40743511739204,
2021-04-16 15:30:30,-9.40743511739204,
2021-04-16 23:59:59,-7.045413873815519,w
