date,DW_2022_Q1,meta
2022-03-21 15:00:00,-57.99671216296376,
2022-03-21 15:30:30,-57.99671216296376,
2022-03-21 23:59:59,-68.68300279476773,c
2022-03-22 00:00:00,-82.99028185568929,
2022-03-22 10:00:00,-72.42506729087927,
2022-03-22 10:30:00,-105.51227934650996,
2022-03-22 12:00:00,-115.30614039900206,
2022-03-22 13:30:00,-88.66616253476892,
2022-03-22 15:00:00,-89.19675976372369,
2022-03-22 15:30:30,-89.19675976372369,
2022-03-22 23:59:59,-86.2923159074563,c
2022-03-23 00:00:00,-56.571414550313825,
2022-03-23 10:00:00,-12.050791202003452,
2022-03-23 10:30:00,-15.704437065183722,
2022-03-23 12:00:00,-22.730980209248777,
2022-03-23 13:30:00,3.828225339502808,
2022-03-23 15:00:00,8.457450785018096,
2022-03-23 15:30:30,8.457450785018096,
2022-03-23 23:59:59,12.763949251818094,c
2022-03-24 00:00:00,-8.702085815473133,
2022-03-24 10:00:00,36.330627621241526,
2022-03-24 10:30:00,42.32619470925255,
2022-03-24 12:00:00,9.642231732464566,
2022-03-24 13:30:00,13.324979325507982,
2022-03-24 15:00:00,5.836033244437477,
2022-03-24 15:30:30,5.836033244437477,s
2022-03-24 23:59:59,0.0,a
2022-03-25 00:00:00,3.5109280635132087,
2022-03-25 10:00:00,61.48358476872681,
2022-03-25 10:30:00,67.91284437266785,
2022-03-25 12:00:00,83.32122752587554,
2022-03-25 13:30:00,80.31754925418082,
2022-03-25 15:00:00,80.04591159699137,
2022-03-25 15:30:30,80.04591159699137,
2022-03-25 23:59:59,87.96445827574641,w
2022-03-28 00:00:00,61.30333224115687,
2022-03-28 10:00:00,25.52432660388194,
2022-03-28 10:30:00,57.09888643015146,
2022-03-28 12:00:00,59.79296027587633,
2022-03-28 13:30:00,41.21402307681203,
2022-03-28 15:00:00,33.28986001910869,
2022-03-28 15:30:30,33.28986001910869,
2022-03-28 23:59:59,22.05008095047164,c
2022-03-29 00:00:00,-62.34726414828715,
2022-03-29 10:00:00,-92.93832892347294,
2022-03-29 10:30:00,-62.896030513485115,
2022-03-29 12:00:00,-67.03962726023492,
2022-03-29 13:30:00,-59.9174720396847,
2022-03-29 15:00:00,-65.19614206595264,
2022-03-29 15:30:30,-65.19614206595264,
2022-03-29 23:59:59,-60.50732548392733,c
2022-03-30 00:00:00,-22.401666506946185,
2022-03-30 10:00:00,-5.497842203628521,
2022-03-30 10:30:00,-15.27485036180323,
2022-03-30 12:00:00,10.506578195512269,
2022-03-30 13:30:00,-1.4814238982930465,
2022-03-30 15:00:00,10.199739603692802,
2022-03-30 15:30:30,10.199739603692802,
2022-03-30 23:59:59,15.188510762613014,c
2022-03-31 00:00:00,4.0769793060148345,
2022-03-31 10:00:00,39.555669293163476,
2022-03-31 10:30:00,30.952168886629316,
2022-03-31 12:00:00,50.22014616392378,
2022-03-31 13:30:00,63.8120354928707,
2022-03-31 15:00:00,40.591867057513305,
2022-03-31 15:30:30,40.591867057513305,
2022-03-31 23:59:59,40.59447380846112,e
2022-04-01 00:00:00,27.174504529705764,
2022-04-01 10:00:00,55.6613083055074,
2022-04-01 10:30:00,66.3049898738575,
2022-04-01 12:00:00,78.97681064781591,
2022-04-01 13:30:00,76.60779900573593,
2022-04-01 15:00:00,84.70320693317285,
2022-04-01 15:30:30,84.70320693317285,
2022-04-01 23:59:59,75.54600153944918,w
2022-04-04 00:00:00,80.23030818499825,
2022-04-04 10:00:00,45.098782525971096,
2022-04-04 10:30:00,54.94915009527505,
2022-04-04 12:00:00,36.94573667070563,
2022-04-04 13:30:00,38.49727907116566,
2022-04-04 15:00:00,51.23141896147546,
2022-04-04 15:30:30,51.23141896147546,
2022-04-04 23:59:59,49.30736407671639,c
2022-04-05 00:00:00,64.28099090559445,
2022-04-05 10:00:00,92.3726904774393,
2022-04-05 10:30:00,95.17036484013494,
2022-04-05 12:00:00,86.29154311991567,
2022-04-05 13:30:00,86.68041208221763,
2022-04-05 15:00:00,79.19417115764338,
2022-04-05 15:30:30,79.19417115764338,
2022-04-05 23:59:59,72.76735672200329,c
2022-04-06 00:00:00,110.2619184914995,
2022-04-06 10:00:00,143.82499565457388,
2022-04-06 10:30:00,159.12605872697858,
2022-04-06 12:00:00,151.54975393549603,
2022-04-06 13:30:00,137.12584370218627,
2022-04-06 15:00:00,119.7328484736141,
2022-04-06 15:30:30,119.7328484736141,
2022-04-06 23:59:59,122.2759278420468,c
2022-04-07 00:00:00,142.4036258794241,
2022-04-07 10:00:00,119.4914231206308,
2022-04-07 10:30:00,115.0148752173047,
2022-04-07 12:00:00,116.39519468721875,
2022-04-07 13:30:00,108.23589849844632,
2022-04-07 15:00:00,109.00616619886259,
2022-04-07 15:30:30,109.00616619886259,
2022-04-07 23:59:59,119.62411417188929,c
2022-04-08 00:00:00,128.13971415628959,
2022-04-08 10:00:00,169.2876062444969,
2022-04-08 10:30:00,149.4457826273394,
2022-04-08 12:00:00,161.2313274880224,
2022-04-08 13:30:00,175.28730078453478,
2022-04-08 15:00:00,189.80699321515348,
2022-04-08 15:30:30,189.80699321515348,
2022-04-08 23:59:59,193.35377433631595,w
2022-04-11 00:00:00,212.82095944057914,
2022-04-11 10:00:00,202.45184166452083,
2022-04-11 10:30:00,224.40574900849995,
2022-04-11 12:00:00,208.12279720401693,
2022-04-11 13:30:00,204.08680498975184,
2022-04-11 15:00:00,214.4763414635423,
2022-04-11 15:30:30,214.4763414635423,
2022-04-11 23:59:59,213.81221738845994,c
2022-04-12 00:00:00,203.9221633936092,
2022-04-12 10:00:00,213.9106519838871,
2022-04-12 10:30:00,231.05348117704287,
2022-04-12 12:00:00,253.03455051924576,
2022-04-12 13:30:00,256.0400719753284,
2022-04-12 15:00:00,266.3636543634866,
2022-04-12 15:30:30,266.3636543634866,
2022-04-12 23:59:59,272.2308381978782,c
2022-04-13 00:00:00,282.88208380491244,
2022-04-13 10:00:00,276.8630572690267,
2022-04-13 10:30:00,256.7276257129826,
2022-04-13 12:00:00,259.8691431643039,
2022-04-13 13:30:00,275.80510173855214,
2022-04-13 15:00:00,273.31255396288134,
2022-04-13 15:30:30,273.31255396288134,
2022-04-13 23:59:59,276.64060496326914,c
2022-04-14 00:00:00,264.78131119114505,
2022-04-14 10:00:00,304.9276767871423,
2022-04-14 10:30:00,304.17695658430523,
2022-04-14 12:00:00,305.32993270646585,
2022-04-14 13:30:00,320.7781732051556,
2022-04-14 15:00:00,325.50208290044486,
2022-04-14 15:30:30,325.50208290044486,
2022-04-14 23:59:59,333.22441450908354,c
