date,SCHWAB_2022_Q3,meta
2022-07-29 00:00:00,113.05258350431149,
2022-07-29 10:00:00,95.13861707809093,
2022-07-29 10:30:00,102.83413270863917,
2022-07-29 12:00:00,87.72602078571339,
2022-07-29 13:30:00,80.14229171540177,
2022-07-29 15:00:00,84.68324684388546,
2022-07-29 15:30:30,84.68324684388546,
2022-07-29 23:59:59,97.8014225157039,w
2022-08-01 00:00:00,83.9553774815584,
2022-08-01 10:00:00,68.27086734723497,
2022-08-01 10:30:00,81.60314853010681,
2022-08-01 12:00:00,111.80694644129807,
2022-08-01 13:30:00,110.11654019343717,
2022-08-01 15:00:00,114.80652471074433,
2022-08-01 15:30:30,114.80652471074433,
2022-08-01 23:59:59,117.41545834750337,c
2022-08-02 00:00:00,108.35765553832852,
2022-08-02 10:00:00,136.4439560683216,
2022-08-02 10:30:00,146.19778835717676,
2022-08-02 12:00:00,146.4244918441422,
2022-08-02 13:30:00,149.39288471777064,
2022-08-02 15:00:00,151.7729335357257,
2022-08-02 15:30:30,151.7729335357257,
2022-08-02 23:59:59,153.24208695798592,c
2022-08-03 00:00:00,158.42448439420872,
2022-08-03 10:00:00,160.3129163436476,
2022-08-03 10:30:00,153.23259615023306,
2022-08-03 12:00:00,178.50285676803554,
2022-08-03 13:30:00,174.92174554569436,
2022-08-03 15:00:00,168.82304349818043,
2022-08-03 15:30:30,168.82304349818043,
2022-08-03 23:59:59,178.3634309149822,c
2022-08-04 00:00:00,229.98336738107724,
2022-08-04 10:00:00,210.19559567036862,
2022-08-04 10:30:00,205.59355572417672,
2022-08-04 12:00:00,180.51555815991634,
2022-08-04 13:30:00,195.3367193914043,
2022-08-04 15:00:00,192.88757445052846,
2022-08-04 15:30:30,192.88757445052846,
2022-08-04 23:59:59,194.13421408876894,c
2022-08-05 00:00:00,177.0492499654045,
2022-08-05 10:00:00,187.12635772339212,
2022-08-05 10:30:00,209.3389415687024,
2022-08-05 12:00:00,198.33520367190675,
2022-08-05 13:30:00,209.75697690350472,
2022-08-05 15:00:00,209.3850886382175,
2022-08-05 15:30:30,209.3850886382175,
2022-08-05 23:59:59,213.26929775699688,w
2022-08-08 00:00:00,227.33624632749962,
2022-08-08 10:00:00,272.9866521235478,
2022-08-08 10:30:00,280.23077934635427,
2022-08-08 12:00:00,284.159858056451,
2022-08-08 13:30:00,272.10045868838966,
2022-08-08 15:00:00,272.0759012221327,
2022-08-08 15:30:30,272.0759012221327,
2022-08-08 23:59:59,273.5835660747413,c
2022-08-09 00:00:00,249.69813691489168,
2022-08-09 10:00:00,233.4008319252079,
2022-08-09 10:30:00,209.12011798519967,
2022-08-09 12:00:00,206.3767525741235,
2022-08-09 13:30:00,204.46116589971865,
2022-08-09 15:00:00,204.88884566167752,
2022-08-09 15:30:30,204.88884566167752,
2022-08-09 23:59:59,202.80299674103372,c
2022-08-10 00:00:00,227.61085048788112,
2022-08-10 10:00:00,232.1853069989732,
2022-08-10 10:30:00,221.86474644206606,
2022-08-10 12:00:00,234.9708006969634,
2022-08-10 13:30:00,243.91836693881095,
2022-08-10 15:00:00,260.5785494892877,
2022-08-10 15:30:30,260.5785494892877,
2022-08-10 23:59:59,276.58429256648805,c
2022-08-11 00:00:00,292.2610570705163,
2022-08-11 10:00:00,306.24833653369564,
2022-08-11 10:30:00,319.01224103648445,
2022-08-11 12:00:00,269.36181026670243,
2022-08-11 13:30:00,270.35201550846404,
2022-08-11 15:00:00,245.86565665538677,
2022-08-11 15:30:30,245.86565665538677,
2022-08-11 23:59:59,242.10909808802575,c
2022-08-12 00:00:00,263.24411105440487,
2022-08-12 10:00:00,251.96586111363496,
2022-08-12 10:30:00,257.7598297159603,
2022-08-12 12:00:00,264.6265582442638,
2022-08-12 13:30:00,269.09547264772704,
2022-08-12 15:00:00,278.6755892435347,
2022-08-12 15:30:30,278.6755892435347,s
2022-08-12 23:59:59,272.6345010808189,w
2022-08-15 00:00:00,254.15071704009796,
2022-08-15 10:00:00,271.0380688135146,
2022-08-15 10:30:00,252.18575918034531,
2022-08-15 12:00:00,256.6668434716059,
2022-08-15 13:30:00,259.6999424639329,
2022-08-15 15:00:00,264.0417446182218,
2022-08-15 15:30:30,264.0417446182218,
2022-08-15 23:59:59,266.9008348108245,c
2022-08-16 00:00:00,253.46986517376178,
2022-08-16 10:00:00,219.97733742955182,
2022-08-16 10:30:00,201.7501172067038,
2022-08-16 12:00:00,227.5215519926855,
2022-08-16 13:30:00,244.28395430724873,
2022-08-16 15:00:00,245.9295946519839,
2022-08-16 15:30:30,245.9295946519839,
2022-08-16 23:59:59,240.23829084831,c
2022-08-17 00:00:00,215.01451925542545,
2022-08-17 10:00:00,191.72226065039496,
2022-08-17 10:30:00,171.13932892938084,
2022-08-17 12:00:00,156.67169626325864,
2022-08-17 13:30:00,161.47928594159242,
2022-08-17 15:00:00,163.65750718070234,
2022-08-17 15:30:30,163.65750718070234,
2022-08-17 23:59:59,154.70329399445194,c
2022-08-18 00:00:00,135.04159163807668,
2022-08-18 10:00:00,89.26981424168372,
2022-08-18 10:30:00,83.7814051964204,
2022-08-18 12:00:00,80.914200682625,
2022-08-18 13:30:00,72.99452941715884,
2022-08-18 15:00:00,81.23246143837576,
2022-08-18 15:30:30,81.23246143837576,
2022-08-18 23:59:59,90.06766949854062,c
2022-08-19 00:00:00,59.96721504804606,
2022-08-19 10:00:00,19.290710643861246,
2022-08-19 10:30:00,16.609657892559994,
2022-08-19 12:00:00,9.830230425941977,
2022-08-19 13:30:00,11.33978994741642,
2022-08-19 15:00:00,8.248181391976573,
2022-08-19 15:30:30,8.248181391976573,
2022-08-19 23:59:59,8.268421844289662,w
2022-08-22 00:00:00,3.516898868157682,
2022-08-22 10:00:00,8.655309574606122,
2022-08-22 10:30:00,-2.915675994981484,
2022-08-22 12:00:00,2.2416304107773612,
2022-08-22 13:30:00,-2.457310547476368,
2022-08-22 15:00:00,0.8529031570045049,
2022-08-22 15:30:30,0.8529031570045049,
2022-08-22 23:59:59,10.426516921488144,c
2022-08-23 00:00:00,8.257558079832734,
2022-08-23 10:00:00,-0.9411414913374188,
2022-08-23 10:30:00,-0.9884817544072462,
2022-08-23 12:00:00,-14.395976549644843,
2022-08-23 13:30:00,-10.915667152014123,
2022-08-23 15:00:00,-10.247392339304952,
2022-08-23 15:30:30,-10.247392339304952,
2022-08-23 23:59:59,-11.880886151435675,c
2022-08-24 00:00:00,-4.477441651229128,
2022-08-24 10:00:00,38.4049935714084,
2022-08-24 10:30:00,38.197099192405574,
2022-08-24 12:00:00,40.4113705242907,
2022-08-24 13:30:00,23.997796978402505,
2022-08-24 15:00:00,26.247661619146754,
2022-08-24 15:30:30,26.247661619146754,
2022-08-24 23:59:59,20.729564904929532,c
2022-08-25 00:00:00,40.83722721183841,
2022-08-25 10:00:00,16.321201609997445,
2022-08-25 10:30:00,18.37121268130744,
2022-08-25 12:00:00,1.9231191490558217,
2022-08-25 13:30:00,11.956224577666205,
2022-08-25 15:00:00,8.979344698679654,
2022-08-25 15:30:30,8.979344698679654,
2022-08-25 23:59:59,14.451923268602286,c
2022-08-26 00:00:00,19.58529948565223,
2022-08-26 10:00:00,-1.5216214680806388,
2022-08-26 10:30:00,-8.699700427651521,
2022-08-26 12:00:00,-23.848857104984802,
2022-08-26 13:30:00,-12.893084198460315,
2022-08-26 15:00:00,-25.115342550616106,
2022-08-26 15:30:30,-25.115342550616106,
2022-08-26 23:59:59,-18.277593923497363,w
2022-08-29 00:00:00,-32.74520425201854,
2022-08-29 10:00:00,-12.044350027204018,
2022-08-29 10:30:00,-3.187641753607693,
2022-08-29 12:00:00,-8.501664998660033,
2022-08-29 13:30:00,-5.672334917272451,
2022-08-29 15:00:00,-5.967446395988986,
2022-08-29 15:30:30,-5.967446395988986,
2022-08-29 23:59:59,-11.899821507786498,c
2022-08-30 00:00:00,2.1415437226058316,
2022-08-30 10:00:00,2.0007554505652365,
2022-08-30 10:30:00,0.1364692178854625,
2022-08-30 12:00:00,-5.105313716272974,
2022-08-30 13:30:00,-15.69667214728338,
2022-08-30 15:00:00,-14.396411723480242,
2022-08-30 15:30:30,-14.396411723480242,
2022-08-30 23:59:59,-9.558279780665998,c
2022-08-31 00:00:00,14.4867807572777,
2022-08-31 10:00:00,38.50176119033523,
2022-08-31 10:30:00,32.10542502904781,
2022-08-31 12:00:00,17.38067779471504,
2022-08-31 13:30:00,16.971849897754282,
2022-08-31 15:00:00,27.233222174171317,
2022-08-31 15:30:30,27.233222174171317,m
2022-08-31 23:59:59,31.550596303793952,c
2022-09-01 00:00:00,26.63242789844668,
2022-09-01 10:00:00,-8.89173125096164,
2022-09-01 10:30:00,-13.065503108267933,
2022-09-01 12:00:00,-21.042506138431804,
2022-09-01 13:30:00,-4.391563353227639,
2022-09-01 15:00:00,-5.231286562008904,
2022-09-01 15:30:30,-5.231286562008904,
2022-09-01 23:59:59,9.032321845644162,c
2022-09-02 00:00:00,25.63473531412245,
2022-09-02 10:00:00,-15.110768542911558,
2022-09-02 10:30:00,3.514442772191387,
2022-09-02 12:00:00,7.9383927850706755,
2022-09-02 13:30:00,-6.646833122975522,
2022-09-02 15:00:00,2.950691483967205,
2022-09-02 15:30:30,2.950691483967205,
2022-09-02 23:59:59,0.0,a
2022-09-05 00:00:00,0.0,
2022-09-05 10:00:00,0.0,
2022-09-05 10:30:00,0.0,
2022-09-05 12:00:00,0.0,
2022-09-05 13:30:00,0.0,
2022-09-05 15:00:00,0.0,
2022-09-05 15:30:30,0.0,
2022-09-05 23:59:59,0.0,c
2022-09-06 00:00:00,17.670752834170287,
2022-09-06 10:00:00,47.527714330008564,
2022-09-06 10:30:00,55.00370831057347,
2022-09-06 12:00:00,68.62637245607431,
2022-09-06 13:30:00,52.355559010502304,
2022-09-06 15:00:00,57.5105413356892,
2022-09-06 15:30:30,57.5105413356892,
2022-09-06 23:59:59,49.82760867714791,c
2022-09-07 00:00:00,44.17472875048014,
2022-09-07 10:00:00,61.40719584453956,
2022-09-07 10:30:00,59.77882677444103,
2022-09-07 12:00:00,77.46897289485406,
2022-09-07 13:30:00,84.42916381611184,
2022-09-07 15:00:00,94.44663954227707,
2022-09-07 15:30:30,94.44663954227707,
2022-09-07 23:59:59,105.32921338119462,c
2022-09-08 00:00:00,109.12938884788872,
2022-09-08 10:00:00,138.06449175331358,
2022-09-08 10:30:00,139.01937439505292,
2022-09-08 12:00:00,136.18393622528362,
2022-09-08 13:30:00,150.3588295812088,
2022-09-08 15:00:00,158.06621905221147,
2022-09-08 15:30:30,158.06621905221147,
2022-09-08 23:59:59,165.6730683260668,c
2022-09-09 00:00:00,187.3717839026553,
2022-09-09 10:00:00,200.82115121553517,
2022-09-09 10:30:00,188.44748156093618,
2022-09-09 12:00:00,201.1336912546713,
2022-09-09 13:30:00,220.4950777205201,
2022-09-09 15:00:00,213.62791550694266,
2022-09-09 15:30:30,213.62791550694266,
2022-09-09 23:59:59,221.18694362760488,w
2022-09-12 00:00:00,236.69476706880624,
2022-09-12 10:00:00,270.1106901828509,
2022-09-12 10:30:00,258.9779154032064,
2022-09-12 12:00:00,248.1923722645226,
2022-09-12 13:30:00,260.00586317950973,
2022-09-12 15:00:00,263.40936954150783,
2022-09-12 15:30:30,263.40936954150783,
2022-09-12 23:59:59,262.97066269819953,c
2022-09-13 00:00:00,200.21315118478384,
2022-09-13 10:00:00,227.25682268958548,
2022-09-13 10:30:00,255.26487225178863,
2022-09-13 12:00:00,229.64696293941603,
2022-09-13 13:30:00,240.84167287097267,
2022-09-13 15:00:00,233.6064069933272,
2022-09-13 15:30:30,233.6064069933272,
2022-09-13 23:59:59,235.99323939072946,c
2022-09-14 00:00:00,224.7163109414219,
2022-09-14 10:00:00,261.30735243497594,
2022-09-14 10:30:00,262.1736953177638,
2022-09-14 12:00:00,285.7247253319518,
2022-09-14 13:30:00,274.37915973953835,
2022-09-14 15:00:00,274.1378024389623,
2022-09-14 15:30:30,274.1378024389623,
2022-09-14 23:59:59,272.15408124729043,c
2022-09-15 00:00:00,264.06402637824414,
2022-09-15 10:00:00,328.8117820021973,
2022-09-15 10:30:00,314.39141987155557,
2022-09-15 12:00:00,301.27930174091324,
2022-09-15 13:30:00,311.97737686577403,
2022-09-15 15:00:00,300.8231242957068,
2022-09-15 15:30:30,300.8231242957068,
2022-09-15 23:59:59,280.43297075881895,c
2022-09-16 00:00:00,247.4034942333929,
2022-09-16 10:00:00,237.4247249253479,
2022-09-16 10:30:00,213.84068004885688,
2022-09-16 12:00:00,212.1422649862114,
2022-09-16 13:30:00,214.34596906233622,
2022-09-16 15:00:00,185.19925484005995,
2022-09-16 15:30:30,185.19925484005995,
2022-09-16 23:59:59,163.35990755872803,e
2022-09-19 00:00:00,148.12480582534653,
2022-09-19 10:00:00,115.95055134652506,
2022-09-19 10:30:00,82.40518734306073,
2022-09-19 12:00:00,92.04882487455046,
2022-09-19 13:30:00,84.6477742859085,
2022-09-19 15:00:00,95.46915301623329,
2022-09-19 15:30:30,95.46915301623329,
2022-09-19 23:59:59,95.91901304490028,c
2022-09-20 00:00:00,93.53291969536127,
2022-09-20 10:00:00,76.69642992139057,
2022-09-20 10:30:00,88.57878344151806,
2022-09-20 12:00:00,88.43954120488894,
2022-09-20 13:30:00,64.15403741384836,
2022-09-20 15:00:00,56.20678344907316,
2022-09-20 15:30:30,56.20678344907316,
2022-09-20 23:59:59,51.33138557654496,c
2022-09-21 00:00:00,47.21963495824565,
2022-09-21 10:00:00,48.67726965176513,
2022-09-21 10:30:00,65.85325653260946,
2022-09-21 12:00:00,60.237808405276894,
2022-09-21 13:30:00,50.408760938167404,
2022-09-21 15:00:00,62.49961207898713,
2022-09-21 15:30:30,62.49961207898713,
2022-09-21 23:59:59,32.17483185089867,c
2022-09-22 00:00:00,44.539105988347444,
2022-09-22 10:00:00,24.385024048620664,
2022-09-22 10:30:00,14.610162265909139,
2022-09-22 12:00:00,10.577580886528494,
2022-09-22 13:30:00,-6.408116580268256,
2022-09-22 15:00:00,-6.149044441020578,
2022-09-22 15:30:30,-6.149044441020578,
2022-09-22 23:59:59,-4.619853618404477,c
2022-09-23 00:00:00,-10.23726711625801,
2022-09-23 10:00:00,-26.266337204515196,
2022-09-23 10:30:00,-16.026488550785928,
2022-09-23 12:00:00,-8.367862210050362,
2022-09-23 13:30:00,-18.75311599579578,
2022-09-23 15:00:00,-17.548746084583684,
2022-09-23 15:30:30,-17.548746084583684,
2022-09-23 23:59:59,-4.3638692663888605,w
2022-09-26 00:00:00,0.16735438961330829,
2022-09-26 10:00:00,21.805351411935078,
2022-09-26 10:30:00,21.648505002270156,
2022-09-26 12:00:00,-1.178725438798324,
2022-09-26 13:30:00,-3.344535447180135,
2022-09-26 15:00:00,3.0380580916286135,
2022-09-26 15:30:30,3.0380580916286135,
2022-09-26 23:59:59,-7.92036906755817,c
2022-09-27 00:00:00,17.808987984240332,
2022-09-27 10:00:00,20.70221009750088,
2022-09-27 10:30:00,15.738536290379159,
2022-09-27 12:00:00,6.814073326780317,
2022-09-27 13:30:00,-1.4098588849071803,
2022-09-27 15:00:00,4.933654702724368,
2022-09-27 15:30:30,4.933654702724368,
2022-09-27 23:59:59,7.505759842514578,c
2022-09-28 00:00:00,43.307211591864814,
2022-09-28 10:00:00,61.83649999378218,
2022-09-28 10:30:00,79.50595335828785,
2022-09-28 12:00:00,86.43931900432204,
2022-09-28 13:30:00,85.07141736420232,
2022-09-28 15:00:00,89.2831829612798,
2022-09-28 15:30:30,89.2831829612798,
2022-09-28 23:59:59,84.20360677441812,c
2022-09-29 00:00:00,77.4498980080711,
2022-09-29 10:00:00,54.85969999424668,
2022-09-29 10:30:00,52.7396170468499,
2022-09-29 12:00:00,63.664608483539666,
2022-09-29 13:30:00,52.31193010861392,
2022-09-29 15:00:00,46.892557962998296,
2022-09-29 15:30:30,46.892557962998296,
2022-09-29 23:59:59,53.22679663451214,c
2022-09-30 00:00:00,47.104011999028955,
2022-09-30 10:00:00,50.93556062477222,
2022-09-30 10:30:00,71.37373257287976,
2022-09-30 12:00:00,77.61469921005067,
2022-09-30 13:30:00,70.67785344585826,
2022-09-30 15:00:00,57.927906012446044,
2022-09-30 15:30:30,57.927906012446044,
