date,INTEL_SECT_2023_Q1,meta
2023-02-07 00:00:00,38.021811839943126,
2023-02-07 10:00:00,18.085944382350505,
2023-02-07 10:30:00,11.022185703555976,
2023-02-07 12:00:00,11.819963003037685,
2023-02-07 13:30:00,7.085408573628996,
2023-02-07 15:00:00,5.92461021267826,
2023-02-07 15:30:30,5.92461021267826,
2023-02-07 23:59:59,17.785504913119013,c
2023-02-08 00:00:00,43.791321965328876,
2023-02-08 10:00:00,37.4483061467931,
2023-02-08 10:30:00,31.013701027963236,
2023-02-08 12:00:00,36.94602362172961,
2023-02-08 13:30:00,38.43739786872132,
2023-02-08 15:00:00,42.42816209217813,
2023-02-08 15:30:30,42.42816209217813,
2023-02-08 23:59:59,42.89742872823956,c
2023-02-09 00:00:00,29.554966684253287,
2023-02-09 10:00:00,34.665623049694204,
2023-02-09 10:30:00,35.99763023271234,
2023-02-09 12:00:00,36.84027441588799,
2023-02-09 13:30:00,28.630529981321644,
2023-02-09 15:00:00,30.566413270703066,
2023-02-09 15:30:30,30.566413270703066,
2023-02-09 23:59:59,29.202686556380684,c
2023-02-10 00:00:00,22.164988508890417,
2023-02-10 10:00:00,27.620155118527038,
2023-02-10 10:30:00,29.883828786880485,
2023-02-10 12:00:00,24.42945453105699,
2023-02-10 13:30:00,27.450162369554135,
2023-02-10 15:00:00,27.753270011370944,
2023-02-10 15:30:30,27.753270011370944,
2023-02-10 23:59:59,32.595103162892116,w
2023-02-13 00:00:00,26.943746541991914,
2023-02-13 10:00:00,26.80521861264387,
2023-02-13 10:30:00,25.48438138601665,
2023-02-13 12:00:00,34.11029687907103,
2023-02-13 13:30:00,27.782897344242258,
2023-02-13 15:00:00,21.120285539933974,
2023-02-13 15:30:30,21.120285539933974,
2023-02-13 23:59:59,17.180948119708177,c
2023-02-14 00:00:00,-3.819598708969039,
2023-02-14 10:00:00,8.851571730291369,
2023-02-14 10:30:00,4.448015975472373,
2023-02-14 12:00:00,-0.9034131543359649,
2023-02-14 13:30:00,-1.9726304310103444,
2023-02-14 15:00:00,0.32147903733243766,
2023-02-14 15:30:30,0.32147903733243766,
2023-02-14 23:59:59,-2.211584805424451,c
2023-02-15 00:00:00,-7.634831452215252,
2023-02-15 10:00:00,-8.997478201376481,
2023-02-15 10:30:00,-3.6307821731663807,
2023-02-15 12:00:00,-6.337095092923164,
2023-02-15 13:30:00,1.378655792565894,
2023-02-15 15:00:00,-0.14350347766080063,
2023-02-15 15:30:30,-0.14350347766080063,
2023-02-15 23:59:59,4.919919583826214,c
2023-02-16 00:00:00,-17.63295236606146,
2023-02-16 10:00:00,-0.3181520201912065,
2023-02-16 10:30:00,6.5319534982832295,
2023-02-16 12:00:00,9.35800768001019,
2023-02-16 13:30:00,2.72441098889837,
2023-02-16 15:00:00,11.69295170593864,
2023-02-16 15:30:30,11.69295170593864,
2023-02-16 23:59:59,8.343349337833047,c
2023-02-17 00:00:00,12.543577737682938,
2023-02-17 10:00:00,-11.163222299738607,
2023-02-17 10:30:00,-16.712616206464958,
2023-02-17 12:00:00,-16.789324631731887,
2023-02-17 13:30:00,-13.64280128205263,
2023-02-17 15:00:00,-8.58730863190641,
2023-02-17 15:30:30,-8.58730863190641,
2023-02-17 23:59:59,-11.675778647178447,w
2023-02-20 00:00:00,-11.675778647178447,
2023-02-20 10:00:00,-11.675778647178447,
2023-02-20 10:30:00,-11.675778647178447,
2023-02-20 12:00:00,-11.675778647178447,
2023-02-20 13:30:00,-11.675778647178447,
2023-02-20 15:00:00,-11.675778647178447,
2023-02-20 15:30:30,-11.675778647178447,s
2023-02-20 23:59:59,-11.675778647178447,c
2023-02-21 00:00:00,-37.234056233530964,
2023-02-21 10:00:00,-15.000418058320747,
2023-02-21 10:30:00,-20.340380661380408,
2023-02-21 12:00:00,-13.42379029213626,
