date,PAR2_STAY_20210614,meta
2021-04-02 00:00:00,-96.01850324482234,
2021-04-02 10:00:00,-96.01850324482234,
2021-04-02 10:30:00,-96.01850324482234,
2021-04-02 12:00:00,-96.01850324482234,
2021-04-02 13:30:00,-96.01850324482234,
2021-04-02 15:00:00,-96.01850324482234,
2021-04-02 15:30:30,-96.01850324482234,
2021-04-02 23:59:59,-96.01850324482234,w
2021-04-05 00:00:00,-96.01850324482234,
2021-04-05 10:00:00,-110.83745139273788,
2021-04-05 10:30:00,-114.94669479468848,
2021-04-05 12:00:00,-125.45933289175889,
2021-04-05 13:30:00,-129.1699947763019,
2021-04-05 15:00:00,-141.8711285228518,
2021-04-05 15:30:30,-141.8711285228518,
2021-04-05 23:59:59,-135.4579251948045,c
2021-04-06 00:00:00,-135.73608339276893,
2021-04-06 10:00:00,-130.04629442579153,
2021-04-06 10:30:00,-138.89664149850137,
2021-04-06 12:00:00,-137.48227585252175,
2021-04-06 13:30:00,-139.29184351876143,
2021-04-06 15:00:00,-141.93335716700426,
2021-04-06 15:30:30,-141.93335716700426,
2021-04-06 23:59:59,-146.64807586194422,c
2021-04-07 00:00:00,-153.14599528810822,
2021-04-07 10:00:00,-162.46209374554576,
2021-04-07 10:30:00,-171.7468883916548,
2021-04-07 12:00:00,-188.89190495927926,
2021-04-07 13:30:00,-188.5004512656044,
2021-04-07 15:00:00,-188.40525752383041,
2021-04-07 15:30:30,-188.40525752383041,
2021-04-07 23:59:59,-182.18580992731654,c
2021-04-08 00:00:00,-170.79770105401997,
2021-04-08 10:00:00,-185.45885107215963,
2021-04-08 10:30:00,-189.91272982800376,
2021-04-08 12:00:00,-180.01586076665467,
2021-04-08 13:30:00,-184.72467754551155,
2021-04-08 15:00:00,-184.11752197011026,
2021-04-08 15:30:30,-184.11752197011026,
2021-04-08 23:59:59,-184.45619246222236,c
2021-04-09 00:00:00,-171.63794293205115,
2021-04-09 10:00:00,-190.56333717530697,
2021-04-09 10:30:00,-196.52353276688734,
2021-04-09 12:00:00,-182.47472083075343,
2021-04-09 13:30:00,-179.05086429523362,
2021-04-09 15:00:00,-176.64603532186698,
2021-04-09 15:30:30,-176.64603532186698,
