date,CRSP_STAY_HEDGED_2023_Q1,meta
2023-01-20 00:00:00,-57.92432443960848,
2023-01-20 10:00:00,-66.91540264244975,
2023-01-20 10:30:00,-70.21276021974052,
2023-01-20 12:00:00,-59.276759024805585,
2023-01-20 13:30:00,-60.45761686612042,
2023-01-20 15:00:00,-61.70485947561025,
2023-01-20 15:30:30,-61.70485947561025,
2023-01-20 23:59:59,-60.06493979536066,w
2023-01-23 00:00:00,-58.89573580166126,
2023-01-23 10:00:00,-76.51805461636599,
2023-01-23 10:30:00,-79.30176070938046,
2023-01-23 12:00:00,-73.62859827180807,
2023-01-23 13:30:00,-70.07625427680455,
2023-01-23 15:00:00,-65.81835520169278,
2023-01-23 15:30:30,-65.81835520169278,
2023-01-23 23:59:59,-64.27611039444628,c
2023-01-24 00:00:00,-46.6230089088931,
2023-01-24 10:00:00,-65.43577901440102,
2023-01-24 10:30:00,-69.31585630178608,
2023-01-24 12:00:00,-62.22817265968132,
2023-01-24 13:30:00,-70.75788563824881,
2023-01-24 15:00:00,-72.7207101081633,
2023-01-24 15:30:30,-72.7207101081633,
2023-01-24 23:59:59,-80.96583908957837,c
2023-01-25 00:00:00,-77.88546125003205,
2023-01-25 10:00:00,-80.43640768742563,
2023-01-25 10:30:00,-75.9527931232721,
2023-01-25 12:00:00,-65.53575913855883,
2023-01-25 13:30:00,-59.61432815911991,
2023-01-25 15:00:00,-69.12698908312984,
2023-01-25 15:30:30,-69.12698908312984,
2023-01-25 23:59:59,-62.55319316076202,c
2023-01-26 00:00:00,-68.85881345055122,
2023-01-26 10:00:00,-74.94525543780986,
2023-01-26 10:30:00,-75.28384005213968,
2023-01-26 12:00:00,-75.9034067577187,
2023-01-26 13:30:00,-83.3740396400919,
2023-01-26 15:00:00,-85.62033609671784,
2023-01-26 15:30:30,-85.62033609671784,
2023-01-26 23:59:59,-76.47762798453243,c
2023-01-27 00:00:00,-70.43891103751298,
2023-01-27 10:00:00,-70.54045779194888,
2023-01-27 10:30:00,-59.849155630910616,
2023-01-27 12:00:00,-69.67130560688861,
2023-01-27 13:30:00,-80.08216196851305,
2023-01-27 15:00:00,-73.22212066563623,
2023-01-27 15:30:30,-73.22212066563623,
2023-01-27 23:59:59,-68.52105245501235,w
2023-01-30 00:00:00,-72.85751384405114,
2023-01-30 10:00:00,-79.55518432756213,
2023-01-30 10:30:00,-73.44601595252556,
2023-01-30 12:00:00,-67.48389928120332,
2023-01-30 13:30:00,-69.2339972556893,
2023-01-30 15:00:00,-69.00681289748246,
2023-01-30 15:30:30,-69.00681289748246,
2023-01-30 23:59:59,-63.591047373763786,c
2023-01-31 00:00:00,-63.989193885096654,
2023-01-31 10:00:00,-64.04006238467252,
2023-01-31 10:30:00,-62.25841277153677,
2023-01-31 12:00:00,-59.85693175818665,
2023-01-31 13:30:00,-58.39016533894488,
2023-01-31 15:00:00,-58.973572388090815,
2023-01-31 15:30:30,-58.973572388090815,
2023-01-31 23:59:59,-57.185174450045395,c
2023-02-01 00:00:00,-52.014434717345694,
2023-02-01 10:00:00,-50.448123940598066,
2023-02-01 10:30:00,-55.50823493816995,
2023-02-01 12:00:00,-66.40293956198201,
2023-02-01 13:30:00,-65.93204695640333,
2023-02-01 15:00:00,-66.79228054614015,
2023-02-01 15:30:30,-66.79228054614015,
2023-02-01 23:59:59,-71.11261153601572,c
2023-02-02 00:00:00,-95.1762852635328,
2023-02-02 10:00:00,-90.17821890184655,
2023-02-02 10:30:00,-95.95325407596533,
2023-02-02 12:00:00,-86.00156318748395,
2023-02-02 13:30:00,-95.63957300054312,
2023-02-02 15:00:00,-98.0462177541666,
2023-02-02 15:30:30,-98.0462177541666,
2023-02-02 23:59:59,-100.93280171488135,c
2023-02-03 00:00:00,-99.44466939751595,
2023-02-03 10:00:00,-117.71773762329207,
2023-02-03 10:30:00,-113.66522959868877,
2023-02-03 12:00:00,-124.47320878059026,
2023-02-03 13:30:00,-116.782911805325,
2023-02-03 15:00:00,-111.49846233282739,
2023-02-03 15:30:30,-111.49846233282739,
2023-02-03 23:59:59,-110.40959755175004,w
2023-02-06 00:00:00,-111.16361404887812,
2023-02-06 10:00:00,-119.3012542044919,
2023-02-06 10:30:00,-113.20757197035863,
2023-02-06 12:00:00,-112.41604749361807,
2023-02-06 13:30:00,-111.32900680889202,
2023-02-06 15:00:00,-111.86833437101177,
2023-02-06 15:30:30,-111.86833437101177,
2023-02-06 23:59:59,-114.53082963405382,c
2023-02-07 00:00:00,-113.94304532823344,
2023-02-07 10:00:00,-106.54621289713651,
2023-02-07 10:30:00,-109.92588569710824,
2023-02-07 12:00:00,-106.3607445069157,
2023-02-07 13:30:00,-101.68089809157044,
2023-02-07 15:00:00,-109.07948703337581,
2023-02-07 15:30:30,-109.07948703337581,
2023-02-07 23:59:59,-109.81662462670516,c
2023-02-08 00:00:00,-88.72383035250215,
2023-02-08 10:00:00,-83.48709847239309,
2023-02-08 10:30:00,-73.12100070062928,
2023-02-08 12:00:00,-74.46656430004134,
2023-02-08 13:30:00,-73.0964508743491,
2023-02-08 15:00:00,-78.33936190794157,
2023-02-08 15:30:30,-78.33936190794157,
2023-02-08 23:59:59,-75.15525524110825,c
2023-02-09 00:00:00,-88.3379435636839,
2023-02-09 10:00:00,-68.26458634518389,
2023-02-09 10:30:00,-75.03106647087719,
2023-02-09 12:00:00,-63.01221653781266,
2023-02-09 13:30:00,-59.66323141227332,
2023-02-09 15:00:00,-61.70360768994357,
2023-02-09 15:30:30,-61.70360768994357,
2023-02-09 23:59:59,-69.74597073649647,c
2023-02-10 00:00:00,-76.461780578532,
2023-02-10 10:00:00,-65.21223005149062,
2023-02-10 10:30:00,-66.41845148188543,
2023-02-10 12:00:00,-57.06389241738981,
2023-02-10 13:30:00,-55.66731460122395,
2023-02-10 15:00:00,-54.664930232069366,
2023-02-10 15:30:30,-54.664930232069366,
2023-02-10 23:59:59,-54.02468093197945,w
2023-02-13 00:00:00,-57.28203070704507,
2023-02-13 10:00:00,-57.97777916550791,
2023-02-13 10:30:00,-58.36131403173988,
2023-02-13 12:00:00,-56.833212896767066,
2023-02-13 13:30:00,-61.460609330099885,
2023-02-13 15:00:00,-58.46415198398188,
2023-02-13 15:30:30,-58.46415198398188,
2023-02-13 23:59:59,-54.452105188836356,c
2023-02-14 00:00:00,-53.44942092865426,
2023-02-14 10:00:00,-42.41723567156521,
2023-02-14 10:30:00,-40.983168846276385,
2023-02-14 12:00:00,-44.88715185205194,
2023-02-14 13:30:00,-51.66706835621949,
2023-02-14 15:00:00,-55.31097552508942,
2023-02-14 15:30:30,-55.31097552508942,
2023-02-14 23:59:59,-57.54551557202291,c
2023-02-15 00:00:00,-66.17211330568239,
2023-02-15 10:00:00,-67.5956353646564,
2023-02-15 10:30:00,-69.54885215138358,
2023-02-15 12:00:00,-71.74394609519027,
2023-02-15 13:30:00,-71.15017665289253,
2023-02-15 15:00:00,-72.49232391389864,
2023-02-15 15:30:30,-72.49232391389864,
2023-02-15 23:59:59,-62.40805887709308,c
2023-02-16 00:00:00,-53.24591644033217,
2023-02-16 10:00:00,-62.20978150095607,
2023-02-16 10:30:00,-57.69175842163736,
2023-02-16 12:00:00,-57.96491224485203,
2023-02-16 13:30:00,-58.77742614575726,
2023-02-16 15:00:00,-56.44964543470877,
2023-02-16 15:30:30,-56.44964543470877,
2023-02-16 23:59:59,-49.92950490603306,c
2023-02-17 00:00:00,-47.99868443667651,
2023-02-17 10:00:00,-60.85761746225376,
2023-02-17 10:30:00,-57.84472075332553,
2023-02-17 12:00:00,-60.31798290266897,
2023-02-17 13:30:00,-58.953221687397445,
2023-02-17 15:00:00,-57.83901215875778,
2023-02-17 15:30:30,-57.83901215875778,
2023-02-17 23:59:59,-58.93526423799358,w
2023-02-20 00:00:00,-58.93526423799358,
2023-02-20 10:00:00,-58.93526423799358,
2023-02-20 10:30:00,-58.93526423799358,
2023-02-20 12:00:00,-58.93526423799358,
2023-02-20 13:30:00,-58.93526423799358,
2023-02-20 15:00:00,-58.93526423799358,
2023-02-20 15:30:30,-58.93526423799358,
2023-02-20 23:59:59,-58.93526423799358,c
2023-02-21 00:00:00,-52.54180879988729,
2023-02-21 10:00:00,-63.34165233680659,
2023-02-21 10:30:00,-60.225494419742915,
2023-02-21 12:00:00,-57.51127137253616,
2023-02-21 13:30:00,-59.55268782519033,
2023-02-21 15:00:00,-52.897927268446665,
2023-02-21 15:30:30,-52.897927268446665,
2023-02-21 23:59:59,-49.357813679009894,c
2023-02-22 00:00:00,-50.78947262996314,
2023-02-22 10:00:00,-46.92981017170126,
2023-02-22 10:30:00,-55.31229111506292,
2023-02-22 12:00:00,-55.14307188836864,
2023-02-22 13:30:00,-55.16071718432096,
2023-02-22 15:00:00,-55.49128452705861,
2023-02-22 15:30:30,-55.49128452705861,
2023-02-22 23:59:59,-60.2358627451942,c
2023-02-23 00:00:00,-44.5407464250855,
2023-02-23 10:00:00,-24.577713854213414,
2023-02-23 10:30:00,-16.453163783650496,
2023-02-23 12:00:00,-15.11269807702024,
2023-02-23 13:30:00,-9.443021025716064,
2023-02-23 15:00:00,-11.98505528005387,
2023-02-23 15:30:30,-11.98505528005387,
2023-02-23 23:59:59,-11.489068383399172,c
2023-02-24 00:00:00,-2.9638705407538737,
2023-02-24 10:00:00,-10.362192683372257,
2023-02-24 10:30:00,-6.278878215620807,
2023-02-24 12:00:00,-7.025133627027856,
2023-02-24 13:30:00,-11.60138452099568,
2023-02-24 15:00:00,-7.489406761019438,
2023-02-24 15:30:30,-7.489406761019438,
2023-02-24 23:59:59,-9.936676234749768,w
2023-02-27 00:00:00,-2.8063122233586455,
2023-02-27 10:00:00,-3.8998871786507436,
2023-02-27 10:30:00,-5.295629276799048,
2023-02-27 12:00:00,-1.6723161931953712,
2023-02-27 13:30:00,-5.409535111419416,
2023-02-27 15:00:00,-7.774317275560463,
2023-02-27 15:30:30,-7.774317275560463,
2023-02-27 23:59:59,-10.667246604576803,c
2023-02-28 00:00:00,-11.434235628137515,
2023-02-28 10:00:00,-12.428967454953693,
2023-02-28 10:30:00,-9.804330403076847,
2023-02-28 12:00:00,-9.1612350763059,
2023-02-28 13:30:00,1.1664518668951587,
2023-02-28 15:00:00,-7.386889427976087,
2023-02-28 15:30:30,-7.386889427976087,
2023-02-28 23:59:59,-7.458310628069171,c
2023-03-01 00:00:00,2.1556987453628267,
2023-03-01 10:00:00,-5.629476833900071,
2023-03-01 10:30:00,-5.506154138590318,
2023-03-01 12:00:00,-11.429979783170268,
2023-03-01 13:30:00,-9.763520324245178,
2023-03-01 15:00:00,-7.56220930363088,
2023-03-01 15:30:30,-7.56220930363088,
2023-03-01 23:59:59,-5.3422670689797656,c
2023-03-02 00:00:00,-5.000676175471199,
2023-03-02 10:00:00,-15.642566638907056,
2023-03-02 10:30:00,-14.000629835879522,
2023-03-02 12:00:00,-11.41508354037012,
2023-03-02 13:30:00,-11.255099167629567,
2023-03-02 15:00:00,-11.048899025089668,
2023-03-02 15:30:30,-11.048899025089668,
2023-03-02 23:59:59,-11.321534759902761,c
2023-03-03 00:00:00,-6.808237423264416,
2023-03-03 10:00:00,-5.348386293502813,
2023-03-03 10:30:00,-11.191817726047589,
2023-03-03 12:00:00,-2.600589353474561,
2023-03-03 13:30:00,2.722952566026862,
2023-03-03 15:00:00,-0.5139024397024059,
2023-03-03 15:30:30,-0.5139024397024059,s
2023-03-03 23:59:59,0.0,a
2023-03-06 00:00:00,-8.978702681446691,
2023-03-06 10:00:00,-13.949073409659945,
2023-03-06 10:30:00,-17.32341574797408,
2023-03-06 12:00:00,-12.017649044712641,
2023-03-06 13:30:00,-10.733760045806264,
2023-03-06 15:00:00,-14.107258051897475,
2023-03-06 15:30:30,-14.107258051897475,
2023-03-06 23:59:59,-14.584874172185437,c
2023-03-07 00:00:00,-17.537825332593457,
2023-03-07 10:00:00,-20.001183853090993,
2023-03-07 10:30:00,-22.9278543153614,
2023-03-07 12:00:00,-16.31140578226774,
2023-03-07 13:30:00,-17.00123862941217,
2023-03-07 15:00:00,-11.931876916282988,
2023-03-07 15:30:30,-11.931876916282988,
2023-03-07 23:59:59,-18.259165038530398,c
2023-03-08 00:00:00,-29.88273414398816,
2023-03-08 10:00:00,-25.508832058022335,
2023-03-08 10:30:00,-26.330231433875497,
2023-03-08 12:00:00,-23.366423785650966,
2023-03-08 13:30:00,-20.99765332125355,
2023-03-08 15:00:00,-16.84646992098652,
2023-03-08 15:30:30,-16.84646992098652,
2023-03-08 23:59:59,-16.915444446185575,c
2023-03-09 00:00:00,-20.47239227488103,
2023-03-09 10:00:00,-25.58647071455806,
2023-03-09 10:30:00,-29.644545454734214,
2023-03-09 12:00:00,-29.804609342084007,
2023-03-09 13:30:00,-32.776816236149386,
2023-03-09 15:00:00,-36.95760169729016,
2023-03-09 15:30:30,-36.95760169729016,
2023-03-09 23:59:59,-35.57072710232228,c
2023-03-10 00:00:00,-39.847509463337076,
2023-03-10 10:00:00,-61.354357401021275,
2023-03-10 10:30:00,-63.39194323071581,
2023-03-10 12:00:00,-67.80306511806333,
2023-03-10 13:30:00,-68.28738577554162,
2023-03-10 15:00:00,-69.35490622056949,
2023-03-10 15:30:30,-69.35490622056949,
2023-03-10 23:59:59,-76.7606052620032,w
2023-03-13 00:00:00,-76.7606052620032,
2023-03-13 10:00:00,-76.7606052620032,
2023-03-13 10:30:00,-76.7606052620032,
2023-03-13 12:00:00,-76.7606052620032,
2023-03-13 13:30:00,-76.7606052620032,
