date,AR_MIGRATION_2020_Q2,meta
2020-05-04 10:00:00,-593.5413699266194,
2020-05-04 10:30:00,-593.1847923573437,
2020-05-04 12:00:00,-628.4377643297267,
2020-05-04 13:30:00,-604.137543521675,
2020-05-04 15:00:00,-609.5711789180597,
2020-05-04 15:30:30,-609.5711789180597,
2020-05-04 23:59:59,-609.9243485671983,c
2020-05-05 00:00:00,-601.6946952530539,
2020-05-05 10:00:00,-601.006307109496,
2020-05-05 10:30:00,-629.0223043884508,
2020-05-05 12:00:00,-648.9013749542553,
2020-05-05 13:30:00,-684.0595090008286,
2020-05-05 15:00:00,-717.9040447087618,
2020-05-05 15:30:30,-717.9040447087618,
2020-05-05 23:59:59,-720.3553985424996,c
2020-05-06 00:00:00,-742.8553852892726,
2020-05-06 10:00:00,-785.442692067335,
2020-05-06 10:30:00,-794.6400770513848,
2020-05-06 12:00:00,-868.284791587048,
2020-05-06 13:30:00,-897.9750541068959,
2020-05-06 15:00:00,-890.4545379165327,
2020-05-06 15:30:30,-890.4545379165327,
2020-05-06 23:59:59,-882.1153733594342,c
2020-05-07 00:00:00,-895.064566717133,
2020-05-07 10:00:00,-869.1312231512877,
2020-05-07 10:30:00,-863.2461500467246,
2020-05-07 12:00:00,-844.3530263607355,
2020-05-07 13:30:00,-876.6927338620244,
2020-05-07 15:00:00,-889.3960531427542,
2020-05-07 15:30:30,-889.3960531427542,
2020-05-07 23:59:59,-882.207659941791,c
2020-05-08 00:00:00,-908.386756289646,
2020-05-08 10:00:00,-923.6826767505745,
2020-05-08 10:30:00,-911.3044636142513,
2020-05-08 12:00:00,-922.7520215151246,
2020-05-08 13:30:00,-913.5172512007948,
2020-05-08 15:00:00,-895.6489165268381,
2020-05-08 15:30:30,-895.6489165268381,s
2020-05-08 23:59:59,-902.2213833206615,w
2020-05-11 00:00:00,-931.9183020786074,
2020-05-11 10:00:00,-983.8543059542712,
2020-05-11 10:30:00,-996.597950908618,
2020-05-11 12:00:00,-995.6510397381462,
2020-05-11 13:30:00,-1020.8933482995308,
2020-05-11 15:00:00,-1023.4574681948206,
2020-05-11 15:30:30,-1023.4574681948206,
2020-05-11 23:59:59,-1007.2873645305706,c
2020-05-12 00:00:00,-993.4238270302365,
2020-05-12 10:00:00,-966.5788055105168,
2020-05-12 10:30:00,-975.5194965019559,
2020-05-12 12:00:00,-1021.3650794879086,
2020-05-12 13:30:00,-1030.3299172535758,
2020-05-12 15:00:00,-1022.104851335278,
2020-05-12 15:30:30,-1022.104851335278,
2020-05-12 23:59:59,-970.7512331814762,c
2020-05-13 00:00:00,-1012.7496388010304,
2020-05-13 10:00:00,-1046.4275213472652,
2020-05-13 10:30:00,-1077.2707857241912,
2020-05-13 12:00:00,-1041.0365929474576,
2020-05-13 13:30:00,-985.9199830092584,
2020-05-13 15:00:00,-1008.452483967862,
2020-05-13 15:30:30,-1008.452483967862,
2020-05-13 23:59:59,-1019.5752396623745,c
2020-05-14 00:00:00,-993.8734666591927,
2020-05-14 10:00:00,-1020.7028455773004,
2020-05-14 10:30:00,-980.9934798037395,
2020-05-14 12:00:00,-966.0716811925588,
2020-05-14 13:30:00,-985.3256346804965,
2020-05-14 15:00:00,-981.8809706163242,
2020-05-14 15:30:30,-981.8809706163242,
2020-05-14 23:59:59,-977.311850066578,c
2020-05-15 00:00:00,-995.9863097174093,
2020-05-15 10:00:00,-1012.2104771657787,
2020-05-15 10:30:00,-990.6818251731636,
2020-05-15 12:00:00,-1030.7110954017378,
2020-05-15 13:30:00,-1037.170278554748,
2020-05-15 15:00:00,-1013.1991370627122,
2020-05-15 15:30:30,-1013.1991370627122,
2020-05-15 23:59:59,-1034.7058590324161,w
2020-05-18 00:00:00,-999.3063635239876,
2020-05-18 10:00:00,-975.5946404795486,
2020-05-18 10:30:00,-965.113453267377,
2020-05-18 12:00:00,-913.037615602562,
2020-05-18 13:30:00,-873.1638747342579,
2020-05-18 15:00:00,-870.4471962843772,
2020-05-18 15:30:30,-870.4471962843772,
2020-05-18 23:59:59,-882.9521623122596,c
2020-05-19 00:00:00,-911.9932216653308,
2020-05-19 10:00:00,-933.4020076922116,
2020-05-19 10:30:00,-935.3843978886505,
2020-05-19 12:00:00,-880.1469813406145,
2020-05-19 13:30:00,-900.269837254612,
2020-05-19 15:00:00,-884.4711277704052,
2020-05-19 15:30:30,-884.4711277704052,
2020-05-19 23:59:59,-900.3028490526278,c
2020-05-20 00:00:00,-904.5803450800811,
2020-05-20 10:00:00,-898.8990174737291,
2020-05-20 10:30:00,-902.4912828858239,
2020-05-20 12:00:00,-902.9866346254853,
2020-05-20 13:30:00,-897.2272852785547,
2020-05-20 15:00:00,-880.3568425031028,
2020-05-20 15:30:30,-880.3568425031028,
2020-05-20 23:59:59,-867.6723365863827,c
2020-05-21 00:00:00,-864.9713403875658,
2020-05-21 10:00:00,-865.0978390105959,
2020-05-21 10:30:00,-846.7967537877521,
2020-05-21 12:00:00,-829.4989371948199,
2020-05-21 13:30:00,-835.8090228889716,
2020-05-21 15:00:00,-851.9004659421983,
2020-05-21 15:30:30,-851.9004659421983,
2020-05-21 23:59:59,-856.5552848632601,c
2020-05-22 00:00:00,-881.2816554207704,
2020-05-22 10:00:00,-886.0223956955565,
2020-05-22 10:30:00,-888.1057289701666,
2020-05-22 12:00:00,-890.2276813393858,
2020-05-22 13:30:00,-890.6116466756287,
2020-05-22 15:00:00,-880.628127706135,
2020-05-22 15:30:30,-880.628127706135,
2020-05-22 23:59:59,-877.055032647992,w
2020-05-25 00:00:00,-877.055032647992,
2020-05-25 10:00:00,-877.055032647992,
2020-05-25 10:30:00,-877.055032647992,
2020-05-25 12:00:00,-877.055032647992,
2020-05-25 13:30:00,-877.055032647992,
2020-05-25 15:00:00,-877.055032647992,
2020-05-25 15:30:30,-877.055032647992,
2020-05-25 23:59:59,-877.055032647992,c
2020-05-26 00:00:00,-872.4746183097366,
2020-05-26 10:00:00,-794.6271678285033,
2020-05-26 10:30:00,-823.3000730703245,
2020-05-26 12:00:00,-781.5438071117368,
2020-05-26 13:30:00,-787.7896035708573,
2020-05-26 15:00:00,-747.0442917612208,
2020-05-26 15:30:30,-747.0442917612208,
2020-05-26 23:59:59,-727.9225592117011,c
2020-05-27 00:00:00,-683.9658746420808,
2020-05-27 10:00:00,-554.1136346962024,
2020-05-27 10:30:00,-553.5089380722304,
2020-05-27 12:00:00,-549.7231703116635,
2020-05-27 13:30:00,-597.000480420415,
2020-05-27 15:00:00,-627.6216518501037,
2020-05-27 15:30:30,-627.6216518501037,
2020-05-27 23:59:59,-619.7140915227816,c
2020-05-28 00:00:00,-593.5970605528476,
2020-05-28 10:00:00,-652.7791121346328,
2020-05-28 10:30:00,-699.631187133373,
2020-05-28 12:00:00,-670.8846142963715,
2020-05-28 13:30:00,-678.2357374417745,
2020-05-28 15:00:00,-669.0621936807672,
2020-05-28 15:30:30,-669.0621936807672,
2020-05-28 23:59:59,-674.7569817228908,c
2020-05-29 00:00:00,-714.0555873897669,
2020-05-29 10:00:00,-748.3881126477655,
2020-05-29 10:30:00,-696.6169427684895,
2020-05-29 12:00:00,-712.0765088213426,
2020-05-29 13:30:00,-715.4958538282986,
2020-05-29 15:00:00,-679.740684216497,
2020-05-29 15:30:30,-679.740684216497,
2020-05-29 23:59:59,-729.8334575496426,w
2020-06-01 00:00:00,-753.7398010062689,
2020-06-01 10:00:00,-711.0215272460372,
2020-06-01 10:30:00,-702.6352492589245,
2020-06-01 12:00:00,-707.1918373130014,
2020-06-01 13:30:00,-710.6967824938049,
2020-06-01 15:00:00,-699.6167561751262,
2020-06-01 15:30:30,-699.6167561751262,
2020-06-01 23:59:59,-678.3810710181125,c
2020-06-02 00:00:00,-676.2743310252628,
2020-06-02 10:00:00,-623.6635009311333,
2020-06-02 10:30:00,-606.3117276181958,
2020-06-02 12:00:00,-560.6280988499974,
2020-06-02 13:30:00,-574.57465448975,
2020-06-02 15:00:00,-581.433306323135,
2020-06-02 15:30:30,-581.433306323135,
2020-06-02 23:59:59,-587.2828907141019,c
2020-06-03 00:00:00,-557.847443910368,
2020-06-03 10:00:00,-502.4921309852531,
2020-06-03 10:30:00,-473.00449484345836,
2020-06-03 12:00:00,-429.4781143099925,
2020-06-03 13:30:00,-411.9772080639002,
2020-06-03 15:00:00,-385.6521355724158,
2020-06-03 15:30:30,-385.6521355724158,
2020-06-03 23:59:59,-382.79880411668773,c
2020-06-04 00:00:00,-367.8712295031896,
2020-06-04 10:00:00,-386.2238873391527,
2020-06-04 10:30:00,-295.9465133225799,
2020-06-04 12:00:00,-212.44680848513252,
2020-06-04 13:30:00,-206.52960331078583,
2020-06-04 15:00:00,-168.59379581101052,
2020-06-04 15:30:30,-168.59379581101052,
2020-06-04 23:59:59,-150.33318135583664,c
2020-06-05 00:00:00,-1.386641020201381,
2020-06-05 10:00:00,-15.573456772181657,
2020-06-05 10:30:00,-7.583557433690913,
2020-06-05 12:00:00,36.996424154551846,
2020-06-05 13:30:00,28.61046071124079,
2020-06-05 15:00:00,-8.087149014774411,
2020-06-05 15:30:30,-8.087149014774411,
2020-06-05 23:59:59,0.0,a
2020-06-08 00:00:00,105.03840962925477,
2020-06-08 10:00:00,152.94045498889278,
2020-06-08 10:30:00,107.14365225531066,
2020-06-08 12:00:00,132.44465822222776,
2020-06-08 13:30:00,142.02680560698565,
2020-06-08 15:00:00,142.66789187927057,
2020-06-08 15:30:30,142.66789187927057,
2020-06-08 23:59:59,174.29851551673082,c
2020-06-09 00:00:00,95.08565660629019,
2020-06-09 10:00:00,42.294261525806604,
2020-06-09 10:30:00,48.65257132794508,
2020-06-09 12:00:00,59.11714468443378,
2020-06-09 13:30:00,50.211309095294155,
2020-06-09 15:00:00,30.49669083747844,
2020-06-09 15:30:30,30.49669083747844,
2020-06-09 23:59:59,27.34344094000963,c
2020-06-10 00:00:00,-9.561706219874651,
2020-06-10 10:00:00,-93.50569611184704,
2020-06-10 10:30:00,-145.94687666643415,
2020-06-10 12:00:00,-39.46206564369331,
2020-06-10 13:30:00,-106.16617440230948,
2020-06-10 15:00:00,-111.92518627866616,
2020-06-10 15:30:30,-111.92518627866616,
2020-06-10 23:59:59,-155.78049621352,c
2020-06-11 00:00:00,-313.40807607733643,
2020-06-11 10:00:00,-270.1866470488216,
2020-06-11 10:30:00,-315.8461609728804,
2020-06-11 12:00:00,-341.6674467729846,
2020-06-11 13:30:00,-323.8126026940764,
2020-06-11 15:00:00,-326.8641847344005,
2020-06-11 15:30:30,-326.8641847344005,
2020-06-11 23:59:59,-330.4163623556725,c
2020-06-12 00:00:00,-263.32165781439795,
2020-06-12 10:00:00,-227.05988397408788,
2020-06-12 10:30:00,-217.91498804920536,
2020-06-12 12:00:00,-235.1809341670164,
2020-06-12 13:30:00,-207.28583901718844,
2020-06-12 15:00:00,-222.41102295746646,
2020-06-12 15:30:30,-222.41102295746646,
2020-06-12 23:59:59,-228.46123987462192,w
2020-06-15 00:00:00,-319.23271717168717,
2020-06-15 10:00:00,-339.27020129560594,
2020-06-15 10:30:00,-319.52877199069025,
2020-06-15 12:00:00,-303.61667580863076,
2020-06-15 13:30:00,-276.81941784665446,
2020-06-15 15:00:00,-273.46547365718766,
2020-06-15 15:30:30,-273.46547365718766,
2020-06-15 23:59:59,-308.2919332151079,c
2020-06-16 00:00:00,-209.86968727222995,
2020-06-16 10:00:00,-235.29703642825314,
2020-06-16 10:30:00,-201.93352600529516,
2020-06-16 12:00:00,-259.55258241842495,
2020-06-16 13:30:00,-269.36506021253166,
2020-06-16 15:00:00,-263.1106024181667,
2020-06-16 15:30:30,-263.1106024181667,
2020-06-16 23:59:59,-276.96047205250215,c
2020-06-17 00:00:00,-285.45291358755725,
2020-06-17 10:00:00,-339.5394468880578,
2020-06-17 10:30:00,-339.70511413477766,
2020-06-17 12:00:00,-297.85573258651107,
2020-06-17 13:30:00,-322.39174967794196,
2020-06-17 15:00:00,-314.61386543678736,
2020-06-17 15:30:30,-314.61386543678736,
2020-06-17 23:59:59,-320.5686895190278,c
2020-06-18 00:00:00,-379.056607362358,
2020-06-18 10:00:00,-361.93320158823815,
2020-06-18 10:30:00,-302.3945286376276,
2020-06-18 12:00:00,-350.9944635885462,
2020-06-18 13:30:00,-322.98418107561093,
2020-06-18 15:00:00,-315.1063647347223,
2020-06-18 15:30:30,-315.1063647347223,
2020-06-18 23:59:59,-311.2745975336409,c
2020-06-19 00:00:00,-293.21059969785847,
2020-06-19 10:00:00,-335.45810139329797,
2020-06-19 10:30:00,-328.9831872781634,
2020-06-19 12:00:00,-339.586048793877,
2020-06-19 13:30:00,-371.19164309796156,
2020-06-19 15:00:00,-376.7003144415128,
2020-06-19 15:30:30,-376.7003144415128,
2020-06-19 23:59:59,-399.09124559623115,w
2020-06-22 00:00:00,-417.8310522996345,
2020-06-22 10:00:00,-380.57913986780477,
2020-06-22 10:30:00,-386.3637747737363,
2020-06-22 12:00:00,-406.62725680604547,
2020-06-22 13:30:00,-403.5169890821296,
2020-06-22 15:00:00,-416.00846850327093,
2020-06-22 15:30:30,-416.00846850327093,
2020-06-22 23:59:59,-428.0329826075422,c
2020-06-23 00:00:00,-422.3829065398269,
2020-06-23 10:00:00,-384.9087019578168,
2020-06-23 10:30:00,-406.08856764277436,
2020-06-23 12:00:00,-431.00922148539576,
2020-06-23 13:30:00,-431.5834446424699,
2020-06-23 15:00:00,-408.2246391590886,
2020-06-23 15:30:30,-408.2246391590886,
2020-06-23 23:59:59,-390.75821776328587,c
2020-06-24 00:00:00,-410.185218495203,
2020-06-24 10:00:00,-398.7573050542951,
2020-06-24 10:30:00,-400.84659534928414,
2020-06-24 12:00:00,-385.25222696623223,
2020-06-24 13:30:00,-377.06464753905504,
2020-06-24 15:00:00,-371.3895331024213,
2020-06-24 15:30:30,-371.3895331024213,
2020-06-24 23:59:59,-384.10996732520266,c
2020-06-25 00:00:00,-386.2694187779367,
2020-06-25 10:00:00,-302.61231937146647,
2020-06-25 10:30:00,-276.61086801168193,
2020-06-25 12:00:00,-324.3349496813908,
2020-06-25 13:30:00,-317.8642016014368,
2020-06-25 15:00:00,-352.35476052147067,
2020-06-25 15:30:30,-352.35476052147067,
2020-06-25 23:59:59,-361.38908407744816,c
2020-06-26 00:00:00,-390.0476419008644,
2020-06-26 10:00:00,-445.9964562990872,
2020-06-26 10:30:00,-483.9132715927175,
2020-06-26 12:00:00,-520.6445334561328,
2020-06-26 13:30:00,-539.7235223875978,
2020-06-26 15:00:00,-555.907959053345,
2020-06-26 15:30:30,-555.907959053345,
2020-06-26 23:59:59,-630.9268649756239,e
2020-06-29 00:00:00,-621.7785866724416,
2020-06-29 10:00:00,-562.680818530211,
2020-06-29 10:30:00,-513.9616720673413,
2020-06-29 12:00:00,-514.3933581911281,
2020-06-29 13:30:00,-483.4808177973298,
2020-06-29 15:00:00,-501.2902337821814,
2020-06-29 15:30:30,-501.2902337821814,
2020-06-29 23:59:59,-496.04331444004094,c
2020-06-30 00:00:00,-521.9887041599849,
2020-06-30 10:00:00,-565.884356677512,
2020-06-30 10:30:00,-546.80380034195,
2020-06-30 12:00:00,-540.4626093372406,
2020-06-30 13:30:00,-557.48856629805,
2020-06-30 15:00:00,-556.7530787237204,
2020-06-30 15:30:30,-556.7530787237204,
2020-06-30 23:59:59,-546.8238078446836,c
2020-07-01 00:00:00,-552.0390157615283,
2020-07-01 10:00:00,-533.3137306549548,
2020-07-01 10:30:00,-567.1630058708365,
2020-07-01 12:00:00,-623.2723908909346,
2020-07-01 13:30:00,-633.1226018870262,
2020-07-01 15:00:00,-657.7229414310924,
2020-07-01 15:30:30,-657.7229414310924,
2020-07-01 23:59:59,-650.7984286581905,c
2020-07-02 00:00:00,-629.4859811444944,
2020-07-02 10:00:00,-626.5597858615668,
2020-07-02 10:30:00,-644.999761009546,
2020-07-02 12:00:00,-669.8550388093421,
2020-07-02 13:30:00,-682.576426064236,
2020-07-02 15:00:00,-681.6082475063492,
2020-07-02 15:30:30,-681.6082475063492,
2020-07-02 23:59:59,-688.0696164978168,c
2020-07-03 00:00:00,-688.0696164978168,
2020-07-03 10:00:00,-688.0696164978168,
2020-07-03 10:30:00,-688.0696164978168,
2020-07-03 12:00:00,-688.0696164978168,
2020-07-03 13:30:00,-688.0696164978168,
2020-07-03 15:00:00,-688.0696164978168,
2020-07-03 15:30:30,-688.0696164978168,
2020-07-03 23:59:59,-688.0696164978168,w
2020-07-06 00:00:00,-698.796116184031,
2020-07-06 10:00:00,-685.2050408266524,
2020-07-06 10:30:00,-707.2215653968714,
2020-07-06 12:00:00,-768.9612158229761,
2020-07-06 13:30:00,-732.0524210232619,
2020-07-06 15:00:00,-703.6204727952312,
2020-07-06 15:30:30,-703.6204727952312,
2020-07-06 23:59:59,-699.3313713673714,c
2020-07-07 00:00:00,-734.4479207430688,
2020-07-07 10:00:00,-750.9264378484287,
2020-07-07 10:30:00,-766.7204692667472,
2020-07-07 12:00:00,-783.0354844329064,
2020-07-07 13:30:00,-751.4550618891615,
2020-07-07 15:00:00,-752.2968860076514,
2020-07-07 15:30:30,-752.2968860076514,
2020-07-07 23:59:59,-750.9145390276379,c
2020-07-08 00:00:00,-770.9045203773379,
2020-07-08 10:00:00,-792.8029416818183,
2020-07-08 10:30:00,-818.6577840265716,
2020-07-08 12:00:00,-813.6975057301635,
2020-07-08 13:30:00,-815.5486405603083,
2020-07-08 15:00:00,-801.0890472088108,
2020-07-08 15:30:30,-801.0890472088108,
2020-07-08 23:59:59,-785.4611657629931,c
2020-07-09 00:00:00,-821.8421683788029,
2020-07-09 10:00:00,-847.5588104728947,
2020-07-09 10:30:00,-860.2215099238929,
2020-07-09 12:00:00,-868.5755095956054,
2020-07-09 13:30:00,-887.5619524201081,
2020-07-09 15:00:00,-917.7869672204308,
2020-07-09 15:30:30,-917.7869672204308,
2020-07-09 23:59:59,-911.9401683272829,c
2020-07-10 00:00:00,-922.1330067943775,
2020-07-10 10:00:00,-883.0569765425369,
2020-07-10 10:30:00,-891.0485131931418,
2020-07-10 12:00:00,-862.3683632185571,
2020-07-10 13:30:00,-852.3594914711523,
2020-07-10 15:00:00,-826.4331802562447,
2020-07-10 15:30:30,-826.4331802562447,
2020-07-10 23:59:59,-829.1962194227846,w
2020-07-13 00:00:00,-856.925217927771,
2020-07-13 10:00:00,-899.1700297975274,
2020-07-13 10:30:00,-871.0384211780745,
2020-07-13 12:00:00,-860.4839341768152,
2020-07-13 13:30:00,-817.9372235240324,
2020-07-13 15:00:00,-740.7272057068631,
2020-07-13 15:30:30,-740.7272057068631,
2020-07-13 23:59:59,-688.0467948121195,c
2020-07-14 00:00:00,-708.6685784974317,
2020-07-14 10:00:00,-662.2085254075375,
2020-07-14 10:30:00,-621.8711893451756,
2020-07-14 12:00:00,-635.7144015435839,
2020-07-14 13:30:00,-671.502036874677,
2020-07-14 15:00:00,-674.738061793671,
2020-07-14 15:30:30,-674.738061793671,
2020-07-14 23:59:59,-681.1690096130933,c
2020-07-15 00:00:00,-660.6209548372698,
2020-07-15 10:00:00,-645.8467534909947,
2020-07-15 10:30:00,-675.1959372341479,
2020-07-15 12:00:00,-682.0569003613882,
2020-07-15 13:30:00,-678.9662363060506,
2020-07-15 15:00:00,-689.3665264922712,
2020-07-15 15:30:30,-689.3665264922712,
2020-07-15 23:59:59,-687.4882545257454,c
2020-07-16 00:00:00,-688.0081554962273,
2020-07-16 10:00:00,-673.6168162888329,
2020-07-16 10:30:00,-665.6704304128383,
2020-07-16 12:00:00,-629.1034589064409,
2020-07-16 13:30:00,-663.9478677947703,
2020-07-16 15:00:00,-684.0162901229226,
2020-07-16 15:30:30,-684.0162901229226,
2020-07-16 23:59:59,-661.6977228298657,c
2020-07-17 00:00:00,-669.7278843218529,
2020-07-17 10:00:00,-685.5290722987763,
2020-07-17 10:30:00,-705.9343132642905,
2020-07-17 12:00:00,-741.0567024177042,
2020-07-17 13:30:00,-744.7151227174073,
2020-07-17 15:00:00,-774.615680679864,
2020-07-17 15:30:30,-774.615680679864,
2020-07-17 23:59:59,-763.2078488668378,w
2020-07-20 00:00:00,-806.7407702406038,
2020-07-20 10:00:00,-877.2115677495797,
2020-07-20 10:30:00,-901.1278633532122,
2020-07-20 12:00:00,-873.7437576357897,
2020-07-20 13:30:00,-865.4116865057024,
2020-07-20 15:00:00,-874.7364325987157,
2020-07-20 15:30:30,-874.7364325987157,
2020-07-20 23:59:59,-877.4000295730596,c
2020-07-21 00:00:00,-855.6714014619954,
2020-07-21 10:00:00,-791.2995039682056,
2020-07-21 10:30:00,-809.785954859381,
2020-07-21 12:00:00,-750.2218878888295,
2020-07-21 13:30:00,-767.5092463399887,
2020-07-21 15:00:00,-765.8100656587033,
2020-07-21 15:30:30,-765.8100656587033,
2020-07-21 23:59:59,-758.336826125084,c
2020-07-22 00:00:00,-794.7774652541044,
2020-07-22 10:00:00,-828.347498640045,
2020-07-22 10:30:00,-805.9434384109838,
2020-07-22 12:00:00,-761.3784028219067,
2020-07-22 13:30:00,-766.514341286646,
2020-07-22 15:00:00,-753.1266866148108,
2020-07-22 15:30:30,-753.1266866148108,
2020-07-22 23:59:59,-763.537021485888,c
2020-07-23 00:00:00,-793.7888473631816,
2020-07-23 10:00:00,-822.7384391175055,
2020-07-23 10:30:00,-867.0374779076242,
2020-07-23 12:00:00,-853.1746138216965,
2020-07-23 13:30:00,-779.893353896095,
2020-07-23 15:00:00,-776.7039772796326,
2020-07-23 15:30:30,-776.7039772796326,
2020-07-23 23:59:59,-763.8347960193289,c
2020-07-24 00:00:00,-745.6450915449497,
2020-07-24 10:00:00,-730.1873949824442,
2020-07-24 10:30:00,-757.4654096115888,
2020-07-24 12:00:00,-809.2957352807376,
2020-07-24 13:30:00,-783.0655591180508,
2020-07-24 15:00:00,-793.9224362470884,
2020-07-24 15:30:30,-793.9224362470884,
2020-07-24 23:59:59,-801.4173665467608,w
2020-07-27 00:00:00,-841.1801606298812,
2020-07-27 10:00:00,-845.6947245641152,
2020-07-27 10:30:00,-841.6393452743425,
2020-07-27 12:00:00,-813.2495436688159,
2020-07-27 13:30:00,-818.267259194721,
2020-07-27 15:00:00,-828.4087381314537,
2020-07-27 15:30:30,-828.4087381314537,
2020-07-27 23:59:59,-835.8890066661477,c
2020-07-28 00:00:00,-839.0285813244315,
2020-07-28 10:00:00,-843.5563760159223,
2020-07-28 10:30:00,-859.1774140125287,
2020-07-28 12:00:00,-842.9951552269104,
2020-07-28 13:30:00,-857.0254311696885,
2020-07-28 15:00:00,-821.7022621512508,
2020-07-28 15:30:30,-821.7022621512508,
2020-07-28 23:59:59,-814.2232931115911,c
2020-07-29 00:00:00,-859.0044433469054,
2020-07-29 10:00:00,-873.4441482834143,
2020-07-29 10:30:00,-915.386877400337,
2020-07-29 12:00:00,-908.1172728252584,
2020-07-29 13:30:00,-877.3327230538614,
2020-07-29 15:00:00,-881.6687676833767,
2020-07-29 15:30:30,-881.6687676833767,
2020-07-29 23:59:59,-866.8090936210176,c
2020-07-30 00:00:00,-918.2563390640626,
2020-07-30 10:00:00,-995.1356550336006,
2020-07-30 10:30:00,-992.8827365713523,
2020-07-30 12:00:00,-1010.9794745276074,
2020-07-30 13:30:00,-1026.993396572808,
2020-07-30 15:00:00,-1030.2136944521394,
2020-07-30 15:30:30,-1030.2136944521394,
2020-07-30 23:59:59,-1030.0091446459048,c
2020-07-31 00:00:00,-1080.6677814576751,
2020-07-31 10:00:00,-1103.8851047576275,
2020-07-31 10:30:00,-1095.0593040434478,
2020-07-31 12:00:00,-1092.4987398880858,
2020-07-31 13:30:00,-1072.3257575395594,
2020-07-31 15:00:00,-1089.1795107714534,
2020-07-31 15:30:30,-1089.1795107714534,
2020-07-31 23:59:59,-1110.2345125781203,w
