date,MSCI_VNQ_2022_Q2,meta
2022-04-14 00:00:00,-365.5030937962156,
2022-04-14 10:00:00,-350.6481268722632,
2022-04-14 10:30:00,-334.97987301486523,
2022-04-14 12:00:00,-393.9367032291516,
2022-04-14 13:30:00,-404.86327947763243,
2022-04-14 15:00:00,-400.55317878466053,
2022-04-14 15:30:30,-400.55317878466053,
2022-04-14 23:59:59,-366.3179672787087,c
2022-04-15 00:00:00,-366.3179672787087,
2022-04-15 10:00:00,-366.3179672787087,
2022-04-15 10:30:00,-366.3179672787087,
2022-04-15 12:00:00,-366.3179672787087,
2022-04-15 13:30:00,-366.3179672787087,
2022-04-15 15:00:00,-366.3179672787087,
2022-04-15 15:30:30,-366.3179672787087,
2022-04-15 23:59:59,-366.3179672787087,w
2022-04-18 00:00:00,-366.49628527344294,
2022-04-18 10:00:00,-407.42862418286495,
2022-04-18 10:30:00,-409.07153878930126,
2022-04-18 12:00:00,-415.97461879118555,
2022-04-18 13:30:00,-429.8365344466215,
2022-04-18 15:00:00,-399.19734009967283,
2022-04-18 15:30:30,-399.19734009967283,
2022-04-18 23:59:59,-392.75907220209365,c
2022-04-19 00:00:00,-415.4139610070679,
2022-04-19 10:00:00,-415.6469447206623,
2022-04-19 10:30:00,-424.72158027302726,
2022-04-19 12:00:00,-388.87881028529273,
2022-04-19 13:30:00,-380.8648381373714,
2022-04-19 15:00:00,-395.67918787205394,
2022-04-19 15:30:30,-395.67918787205394,
2022-04-19 23:59:59,-407.6874660230019,c
2022-04-20 00:00:00,-395.963116343494,
2022-04-20 10:00:00,-458.5197384239448,
2022-04-20 10:30:00,-462.4800620542742,
2022-04-20 12:00:00,-473.8875591477606,
2022-04-20 13:30:00,-459.556855984845,
2022-04-20 15:00:00,-449.9060866109835,
2022-04-20 15:30:30,-449.9060866109835,
2022-04-20 23:59:59,-471.97707231527806,c
2022-04-21 00:00:00,-471.2967331021805,
2022-04-21 10:00:00,-514.4494962980041,
2022-04-21 10:30:00,-488.2634005627608,
2022-04-21 12:00:00,-512.7020652720507,
2022-04-21 13:30:00,-509.2501936854362,
2022-04-21 15:00:00,-523.9215491693274,
2022-04-21 15:30:30,-523.9215491693274,
2022-04-21 23:59:59,-495.96284480758527,c
2022-04-22 00:00:00,-511.798829386481,
2022-04-22 10:00:00,-522.5389474121187,
2022-04-22 10:30:00,-532.736466348133,
2022-04-22 12:00:00,-534.3446821120626,
2022-04-22 13:30:00,-558.2071216955778,
2022-04-22 15:00:00,-530.4234760298812,
2022-04-22 15:30:30,-530.4234760298812,
2022-04-22 23:59:59,-507.5398915481858,w
2022-04-25 00:00:00,-516.3182897229844,
2022-04-25 10:00:00,-488.7026665890205,
2022-04-25 10:30:00,-447.2714839399546,
2022-04-25 12:00:00,-442.0907523745459,
2022-04-25 13:30:00,-441.3856347352073,
2022-04-25 15:00:00,-449.2846984035152,
2022-04-25 15:30:30,-449.2846984035152,
2022-04-25 23:59:59,-464.7519486600911,c
2022-04-26 00:00:00,-462.1150038312978,
2022-04-26 10:00:00,-514.1141336628266,
2022-04-26 10:30:00,-498.9662090003758,
2022-04-26 12:00:00,-508.09787368080924,
2022-04-26 13:30:00,-495.0796847164106,
2022-04-26 15:00:00,-453.28566708766266,
2022-04-26 15:30:30,-453.28566708766266,
2022-04-26 23:59:59,-447.4191043781009,c
2022-04-27 00:00:00,-458.8454527309798,
2022-04-27 10:00:00,-425.1782165984821,
2022-04-27 10:30:00,-449.9901297963654,
2022-04-27 12:00:00,-467.8943282414007,
2022-04-27 13:30:00,-473.1557080701223,
2022-04-27 15:00:00,-442.1379279547366,
2022-04-27 15:30:30,-442.1379279547366,
2022-04-27 23:59:59,-439.3911943066407,c
2022-04-28 00:00:00,-460.16737982116047,
2022-04-28 10:00:00,-441.64072529523287,
2022-04-28 10:30:00,-433.8512533141852,
2022-04-28 12:00:00,-463.83004112594017,
2022-04-28 13:30:00,-442.37389399534254,
2022-04-28 15:00:00,-434.7599511661426,
2022-04-28 15:30:30,-434.7599511661426,
2022-04-28 23:59:59,-436.13363219659936,c
2022-04-29 00:00:00,-429.8893391229319,
2022-04-29 10:00:00,-354.7946023181755,
2022-04-29 10:30:00,-356.7467799643298,
2022-04-29 12:00:00,-350.80133210510644,
2022-04-29 13:30:00,-346.99503106185443,
2022-04-29 15:00:00,-353.18678097959923,
2022-04-29 15:30:30,-353.18678097959923,s
2022-04-29 23:59:59,-312.94243396434626,w
2022-05-02 00:00:00,-326.54320593709735,
2022-05-02 10:00:00,-278.6949704610547,
2022-05-02 10:30:00,-295.2440850921455,
2022-05-02 12:00:00,-242.2136225749971,
2022-05-02 13:30:00,-247.92751891085368,
2022-05-02 15:00:00,-210.32791416358873,
2022-05-02 15:30:30,-210.32791416358873,
2022-05-02 23:59:59,-229.8706380546962,c
2022-05-03 00:00:00,-248.20403310856636,
2022-05-03 10:00:00,-206.03363011510874,
2022-05-03 10:30:00,-227.90480291390622,
2022-05-03 12:00:00,-198.80527743291123,
2022-05-03 13:30:00,-212.46475499266467,
2022-05-03 15:00:00,-209.61485564761279,
2022-05-03 15:30:30,-209.61485564761279,
2022-05-03 23:59:59,-196.5382550851175,c
