date,QCLN_2022_Q1,meta
2022-03-22 15:00:00,378.2815621071197,
2022-03-22 15:30:30,378.2815621071197,
2022-03-22 23:59:59,338.1752972887027,c
2022-03-23 00:00:00,316.3260428407766,
2022-03-23 10:00:00,306.6512333131018,
2022-03-23 10:30:00,294.57208805266214,
2022-03-23 12:00:00,439.76681620291174,
2022-03-23 13:30:00,362.77213591335817,
2022-03-23 15:00:00,392.8488932894111,
2022-03-23 15:30:30,392.8488932894111,
2022-03-23 23:59:59,375.7500016542622,c
2022-03-24 00:00:00,393.09708753649716,
2022-03-24 10:00:00,348.09968882902103,
2022-03-24 10:30:00,331.03533700180947,
2022-03-24 12:00:00,368.3385862942298,
2022-03-24 13:30:00,379.5889495684437,
2022-03-24 15:00:00,352.41329102946384,
2022-03-24 15:30:30,352.41329102946384,
2022-03-24 23:59:59,387.5680780268601,c
2022-03-25 00:00:00,302.879901130432,
2022-03-25 10:00:00,283.6689650622161,
2022-03-25 10:30:00,241.04468955461948,
2022-03-25 12:00:00,198.90087862293308,
2022-03-25 13:30:00,180.99706669187412,
2022-03-25 15:00:00,207.37279485651698,
2022-03-25 15:30:30,207.37279485651698,
2022-03-25 23:59:59,196.9472869402373,w
2022-03-28 00:00:00,225.50020170372022,
2022-03-28 10:00:00,278.26045406828894,
2022-03-28 10:30:00,210.10220568820046,
2022-03-28 12:00:00,151.31852894340886,
2022-03-28 13:30:00,186.89379552734977,
2022-03-28 15:00:00,180.7885543542343,
2022-03-28 15:30:30,180.7885543542343,
2022-03-28 23:59:59,193.20713911332518,c
2022-03-29 00:00:00,286.5604326693615,
2022-03-29 10:00:00,373.9694431085409,
2022-03-29 10:30:00,339.1449120346699,
2022-03-29 12:00:00,402.0215554646875,
2022-03-29 13:30:00,394.2760925366797,
2022-03-29 15:00:00,414.39545608961066,
2022-03-29 15:30:30,414.39545608961066,
2022-03-29 23:59:59,441.778885514635,c
2022-03-30 00:00:00,340.9071774203769,
2022-03-30 10:00:00,410.2805402316985,
2022-03-30 10:30:00,449.7281093668514,
2022-03-30 12:00:00,511.1767479049122,
2022-03-30 13:30:00,432.75962389656047,
2022-03-30 15:00:00,390.83435074060844,
2022-03-30 15:30:30,390.83435074060844,
2022-03-30 23:59:59,392.21661991243786,c
2022-03-31 00:00:00,390.4679511012637,
2022-03-31 10:00:00,343.41884078521457,
2022-03-31 10:30:00,354.8735851400156,
2022-03-31 12:00:00,330.7094374353476,
2022-03-31 13:30:00,314.25869489804245,
2022-03-31 15:00:00,340.71631574645767,
2022-03-31 15:30:30,340.71631574645767,
2022-03-31 23:59:59,387.77639654096447,c
2022-04-01 00:00:00,451.8209787595388,
2022-04-01 10:00:00,385.9018363889488,
2022-04-01 10:30:00,369.9155873505704,
2022-04-01 12:00:00,337.64965180790364,
2022-04-01 13:30:00,258.7454179120705,
2022-04-01 15:00:00,260.8224082955678,
2022-04-01 15:30:30,260.8224082955678,
2022-04-01 23:59:59,275.33921316529813,w
