date,PPA_2021_Q2,meta
2021-06-15 23:59:59,-17.073905602341753,c
2021-06-16 00:00:00,-24.174533364538725,
2021-06-16 10:00:00,-5.479428327116382,
2021-06-16 10:30:00,-3.9551841295058434,
2021-06-16 12:00:00,22.99866731145077,
2021-06-16 13:30:00,-4.24288063996404,
2021-06-16 15:00:00,3.6617253050483622,
2021-06-16 15:30:30,3.6617253050483622,
2021-06-16 23:59:59,3.207916683050911,c
2021-06-17 00:00:00,-1.9166077440224303,
2021-06-17 10:00:00,22.95320083934051,
2021-06-17 10:30:00,4.881713330337771,
2021-06-17 12:00:00,-23.850747442284685,
2021-06-17 13:30:00,-16.42707443365864,
2021-06-17 15:00:00,-12.694201891382233,
2021-06-17 15:30:30,-12.694201891382233,
2021-06-17 23:59:59,-0.41000192914866496,c
2021-06-18 00:00:00,6.46131916031948,
2021-06-18 10:00:00,11.589125043466463,
2021-06-18 10:30:00,2.4901323989143727,
2021-06-18 12:00:00,26.836789144281084,
2021-06-18 13:30:00,30.77924278491117,
2021-06-18 15:00:00,1.7514223980524442,
2021-06-18 15:30:30,1.7514223980524442,q
2021-06-18 23:59:59,13.287722770202791,w
2021-06-21 00:00:00,15.244675912334964,
2021-06-21 10:00:00,-10.449714439712311,
2021-06-21 10:30:00,-15.023568020991346,
2021-06-21 12:00:00,-2.562218431983508,
2021-06-21 13:30:00,0.17483147565863888,
2021-06-21 15:00:00,9.05333029987213,
2021-06-21 15:30:30,9.05333029987213,
2021-06-21 23:59:59,15.308081150043122,c
2021-06-22 00:00:00,-12.704333202818075,
2021-06-22 10:00:00,-34.718794958872714,
2021-06-22 10:30:00,-25.803974001770555,
2021-06-22 12:00:00,-17.428983868234447,
2021-06-22 13:30:00,-13.868488360510822,
2021-06-22 15:00:00,-11.676302762133064,
2021-06-22 15:30:30,-11.676302762133064,
2021-06-22 23:59:59,0.0,a
2021-06-23 00:00:00,-6.154886756003227,
2021-06-23 10:00:00,21.14973403733391,
2021-06-23 10:30:00,38.46228718522573,
2021-06-23 12:00:00,38.32938318491186,
2021-06-23 13:30:00,51.70438619617048,
2021-06-23 15:00:00,60.730482275920004,
2021-06-23 15:30:30,60.730482275920004,s
2021-06-23 23:59:59,58.52446096558006,c
2021-06-24 00:00:00,51.09682822639755,
2021-06-24 10:00:00,46.33478217851465,
2021-06-24 10:30:00,51.4954148388823,
2021-06-24 12:00:00,57.57169673611054,
2021-06-24 13:30:00,48.63302946709309,
2021-06-24 15:00:00,59.1054340152426,
2021-06-24 15:30:30,59.1054340152426,
2021-06-24 23:59:59,63.48854792755621,c
2021-06-25 00:00:00,60.86120203249472,
2021-06-25 10:00:00,51.624669982020954,
2021-06-25 10:30:00,51.1370854482493,
2021-06-25 12:00:00,51.75168757776182,
2021-06-25 13:30:00,46.792367075391944,
2021-06-25 15:00:00,46.14345707958335,
2021-06-25 15:30:30,46.14345707958335,
2021-06-25 23:59:59,49.76308684057383,w
0,49.76308684057383,
0,49.76308684057383,
0,49.76308684057383,
0,49.76308684057383,
0,49.76308684057383,
0,49.76308684057383,
0,49.76308684057383,
0,49.76308684057383,
2021-06-28 00:00:00,49.00295829695581,
2021-06-28 10:00:00,17.778051442976633,
2021-06-28 10:30:00,26.201600115859332,
2021-06-28 12:00:00,34.12144385576248,
2021-06-28 13:30:00,25.69826066028536,
2021-06-28 15:00:00,36.902053408021125,
2021-06-28 15:30:30,36.902053408021125,
2021-06-28 23:59:59,28.817052264058688,c
2021-06-29 00:00:00,57.1307303182434,
2021-06-29 10:00:00,47.447866589252186,
2021-06-29 10:30:00,56.13212503574848,
2021-06-29 12:00:00,56.929260148914736,
2021-06-29 13:30:00,49.436685120943,
2021-06-29 15:00:00,55.400886310064664,
2021-06-29 15:30:30,55.400886310064664,
2021-06-29 23:59:59,53.731190077929234,e
2021-06-30 00:00:00,60.33966280381665,
2021-06-30 10:00:00,61.259967804636844,
2021-06-30 10:30:00,67.51683218681752,
2021-06-30 12:00:00,66.77951380715488,
2021-06-30 13:30:00,59.59342938819543,
2021-06-30 15:00:00,72.39255818301729,
2021-06-30 15:30:30,72.39255818301729,
2021-06-30 23:59:59,67.79198131414591,c
2021-07-01 00:00:00,63.80400918598916,
2021-07-01 10:00:00,43.064935969556565,
2021-07-01 10:30:00,38.89608912305498,
2021-07-01 12:00:00,31.862619506031933,
2021-07-01 13:30:00,22.059671993780523,
2021-07-01 15:00:00,26.59807177809287,
2021-07-01 15:30:30,26.59807177809287,
2021-07-01 23:59:59,30.707676270787626,c
2021-07-02 00:00:00,24.750810478148672,
2021-07-02 10:00:00,13.137804908964902,
2021-07-02 10:30:00,24.54446931968752,
2021-07-02 12:00:00,39.03354888284372,
2021-07-02 13:30:00,40.67890650830527,
2021-07-02 15:00:00,40.22810820829781,
2021-07-02 15:30:30,40.22810820829781,
2021-07-02 23:59:59,36.363887634323675,w
2021-07-05 00:00:00,36.363887634323675,
2021-07-05 10:00:00,36.363887634323675,
2021-07-05 10:30:00,36.363887634323675,
2021-07-05 12:00:00,36.363887634323675,
2021-07-05 13:30:00,36.363887634323675,
2021-07-05 15:00:00,36.363887634323675,
2021-07-05 15:30:30,36.363887634323675,
2021-07-05 23:59:59,36.363887634323675,c
2021-07-06 00:00:00,24.941355624474014,
2021-07-06 10:00:00,13.535419345823033,
2021-07-06 10:30:00,9.989561672498947,
2021-07-06 12:00:00,-2.041115445911851,
2021-07-06 13:30:00,-9.075271235780443,
2021-07-06 15:00:00,-9.707754263065452,
2021-07-06 15:30:30,-9.707754263065452,
2021-07-06 23:59:59,-6.6709087950701775,c
2021-07-07 00:00:00,-9.83600694437141,
2021-07-07 10:00:00,-34.399557613541305,
2021-07-07 10:30:00,-55.69461294844964,
2021-07-07 12:00:00,-54.27602530297295,
2021-07-07 13:30:00,-55.09858725392119,
2021-07-07 15:00:00,-57.30774167381535,
2021-07-07 15:30:30,-57.30774167381535,
2021-07-07 23:59:59,-60.01645782663605,c
2021-07-08 00:00:00,-93.35300972253326,
2021-07-08 10:00:00,-99.31419343910972,
2021-07-08 10:30:00,-93.28928421634134,
2021-07-08 12:00:00,-87.82833964433065,
2021-07-08 13:30:00,-97.99345653040105,
2021-07-08 15:00:00,-99.78851138646793,
2021-07-08 15:30:30,-99.78851138646793,
2021-07-08 23:59:59,-88.34522706389531,c
2021-07-09 00:00:00,-83.42809372481989,
2021-07-09 10:00:00,-88.7268815037826,
2021-07-09 10:30:00,-91.58387478953321,
2021-07-09 12:00:00,-87.40567662570545,
2021-07-09 13:30:00,-80.16268731151762,
2021-07-09 15:00:00,-89.24109308992202,
2021-07-09 15:30:30,-89.24109308992202,
2021-07-09 23:59:59,-87.34635047189315,w
2021-07-12 00:00:00,-96.22623811536572,
2021-07-12 10:00:00,-109.78715777903258,
2021-07-12 10:30:00,-116.79989131513777,
2021-07-12 12:00:00,-110.3386401639761,
2021-07-12 13:30:00,-111.69753500585114,
2021-07-12 15:00:00,-107.16755101753742,
2021-07-12 15:30:30,-107.16755101753742,
2021-07-12 23:59:59,-115.85528209850789,c
2021-07-13 00:00:00,-153.37310555953462,
2021-07-13 10:00:00,-145.88143315458242,
2021-07-13 10:30:00,-142.08526302719713,
2021-07-13 12:00:00,-144.18597420991588,
2021-07-13 13:30:00,-143.78696444257614,
2021-07-13 15:00:00,-147.64799432333365,
2021-07-13 15:30:30,-147.64799432333365,
2021-07-13 23:59:59,-156.1257890401332,c
