date,FTSE_US_2022_Q1,meta
2022-01-07 00:00:00,408.12846782482563,
2022-01-07 10:00:00,483.1305104501289,
2022-01-07 10:30:00,429.22355955652336,
2022-01-07 12:00:00,432.68744820215807,
2022-01-07 13:30:00,429.8700421397998,
2022-01-07 15:00:00,429.3037081953405,
2022-01-07 15:30:30,429.3037081953405,
2022-01-07 23:59:59,419.93141450311714,w
2022-01-10 00:00:00,358.4171830248348,
2022-01-10 10:00:00,309.3050649082653,
2022-01-10 10:30:00,311.7689221637618,
2022-01-10 12:00:00,329.72813606895886,
2022-01-10 13:30:00,309.5637854364512,
2022-01-10 15:00:00,344.9016702674994,
2022-01-10 15:30:30,344.9016702674994,
2022-01-10 23:59:59,397.2731396983065,c
2022-01-11 00:00:00,410.2113515707882,
2022-01-11 10:00:00,478.9734582162007,
2022-01-11 10:30:00,497.8879883359592,
2022-01-11 12:00:00,513.8337226138423,
2022-01-11 13:30:00,503.5248051434536,
2022-01-11 15:00:00,502.1799953235393,
2022-01-11 15:30:30,502.1799953235393,
2022-01-11 23:59:59,517.9874215394792,c
2022-01-12 00:00:00,562.2613530893036,
2022-01-12 10:00:00,587.5437082015071,
2022-01-12 10:30:00,569.4426220082034,
2022-01-12 12:00:00,504.43314527476,
2022-01-12 13:30:00,505.5703300391659,
2022-01-12 15:00:00,497.45933753327006,
2022-01-12 15:30:30,497.45933753327006,
2022-01-12 23:59:59,490.39111217892105,c
2022-01-13 00:00:00,500.01584018897574,
2022-01-13 10:00:00,460.85670706598705,
2022-01-13 10:30:00,390.0734738241491,
2022-01-13 12:00:00,360.4883764773655,
2022-01-13 13:30:00,325.14958736184917,
2022-01-13 15:00:00,318.97453282994115,
2022-01-13 15:30:30,318.97453282994115,
2022-01-13 23:59:59,255.9790708016294,c
2022-01-14 00:00:00,228.34934339862366,
2022-01-14 10:00:00,247.88580750197275,
2022-01-14 10:30:00,226.10842804294123,
2022-01-14 12:00:00,169.3630638272557,
2022-01-14 13:30:00,153.77157335379934,
2022-01-14 15:00:00,186.3374280779609,
2022-01-14 15:30:30,186.3374280779609,
2022-01-14 23:59:59,210.8987864978369,w
2022-01-17 00:00:00,210.8987864978369,
2022-01-17 10:00:00,210.8987864978369,
2022-01-17 10:30:00,210.8987864978369,
2022-01-17 12:00:00,210.8987864978369,
2022-01-17 13:30:00,210.8987864978369,
2022-01-17 15:00:00,210.8987864978369,
2022-01-17 15:30:30,210.8987864978369,
2022-01-17 23:59:59,210.8987864978369,c
2022-01-18 00:00:00,173.5732600968413,
2022-01-18 10:00:00,179.4521680845188,
2022-01-18 10:30:00,219.13565609334069,
2022-01-18 12:00:00,160.94753640359045,
2022-01-18 13:30:00,121.35793830522869,
2022-01-18 15:00:00,145.42186405404902,
2022-01-18 15:30:30,145.42186405404902,
2022-01-18 23:59:59,97.64193306068728,c
2022-01-19 00:00:00,122.58710463973148,
2022-01-19 10:00:00,125.35133622294882,
