date,SP_MIG_2022_Q3,meta
2022-09-01 10:30:00,94.53216757166274,
2022-09-01 12:00:00,98.13072645762531,
2022-09-01 13:30:00,53.47911678766832,
2022-09-01 15:00:00,20.70831215213093,
2022-09-01 15:30:30,20.70831215213093,
2022-09-01 23:59:59,15.628499438169001,c
2022-09-02 00:00:00,-46.495152784296806,
2022-09-02 10:00:00,105.62031869384964,
2022-09-02 10:30:00,64.261057372305,
2022-09-02 12:00:00,-38.30551497650231,
2022-09-02 13:30:00,35.16854887366071,
2022-09-02 15:00:00,17.277434164792794,
2022-09-02 15:30:30,17.277434164792794,
2022-09-02 23:59:59,0.0,a
2022-09-05 00:00:00,0.0,
2022-09-05 10:00:00,0.0,
2022-09-05 10:30:00,0.0,
2022-09-05 12:00:00,0.0,
2022-09-05 13:30:00,0.0,
2022-09-05 15:00:00,0.0,
2022-09-05 15:30:30,0.0,
2022-09-05 23:59:59,0.0,c
2022-09-06 00:00:00,17.96882447613143,
2022-09-06 10:00:00,152.4848459293039,
2022-09-06 10:30:00,178.71883496452665,
2022-09-06 12:00:00,122.46546683829456,
2022-09-06 13:30:00,140.59634889490235,
2022-09-06 15:00:00,137.47163438975485,
2022-09-06 15:30:30,137.47163438975485,
2022-09-06 23:59:59,112.65984499156957,c
2022-09-07 00:00:00,168.06157304193812,
2022-09-07 10:00:00,88.82179063950207,
2022-09-07 10:30:00,105.21485403031147,
2022-09-07 12:00:00,109.13033970077186,
2022-09-07 13:30:00,89.32523663616576,
2022-09-07 15:00:00,-4.589691458734251,
2022-09-07 15:30:30,-4.589691458734251,
2022-09-07 23:59:59,1.6493474789858737,c
2022-09-08 00:00:00,-84.09589512891671,
2022-09-08 10:00:00,-61.518135585457,
2022-09-08 10:30:00,-87.03505259051735,
2022-09-08 12:00:00,-134.36804131573854,
2022-09-08 13:30:00,-160.30118938114128,
2022-09-08 15:00:00,-158.453996015131,
2022-09-08 15:30:30,-158.453996015131,
2022-09-08 23:59:59,-185.6350093602232,c
2022-09-09 00:00:00,-238.12412064662794,
2022-09-09 10:00:00,-281.0542283190921,
2022-09-09 10:30:00,-287.05992871252147,
2022-09-09 12:00:00,-264.3463310162988,
2022-09-09 13:30:00,-294.28744739051945,
2022-09-09 15:00:00,-292.050686189737,
2022-09-09 15:30:30,-292.050686189737,
2022-09-09 23:59:59,-285.21217319254674,w
2022-09-12 00:00:00,-341.18990592528417,
2022-09-12 10:00:00,-354.026583668498,
2022-09-12 10:30:00,-300.7683217616527,
2022-09-12 12:00:00,-218.49485426059528,
2022-09-12 13:30:00,-278.09955320879817,
2022-09-12 15:00:00,-268.19274941992717,
2022-09-12 15:30:30,-268.19274941992717,
2022-09-12 23:59:59,-292.54222800291427,c
2022-09-13 00:00:00,-132.66672937155818,
2022-09-13 10:00:00,-158.04579245549075,
2022-09-13 10:30:00,-94.60946750072662,
2022-09-13 12:00:00,-43.13549282294616,
2022-09-13 13:30:00,-86.82657019739918,
2022-09-13 15:00:00,-45.18660929757789,
2022-09-13 15:30:30,-45.18660929757789,
2022-09-13 23:59:59,12.264403346649942,c
2022-09-14 00:00:00,6.644436912954006,
2022-09-14 10:00:00,97.28427455920064,
2022-09-14 10:30:00,186.21449106667433,
2022-09-14 12:00:00,81.87857830450275,
2022-09-14 13:30:00,65.69006397599605,
2022-09-14 15:00:00,115.01992235932266,
2022-09-14 15:30:30,115.01992235932266,
2022-09-14 23:59:59,83.16232817201899,c
2022-09-15 00:00:00,81.3183491383079,
2022-09-15 10:00:00,-33.66024891187499,
2022-09-15 10:30:00,1.9725191557167818,
2022-09-15 12:00:00,37.79802007848593,
2022-09-15 13:30:00,19.772462007500053,
2022-09-15 15:00:00,62.29063796538367,
2022-09-15 15:30:30,62.29063796538367,
2022-09-15 23:59:59,76.06443756614772,c
2022-09-16 00:00:00,153.7153207041647,
2022-09-16 10:00:00,78.32749407457277,
2022-09-16 10:30:00,11.064745964421945,
2022-09-16 12:00:00,49.566260719422644,
2022-09-16 13:30:00,113.37288587599869,
2022-09-16 15:00:00,75.92376580236487,
2022-09-16 15:30:30,75.92376580236487,
2022-09-16 23:59:59,30.513392552388723,e
2022-09-19 00:00:00,62.078635864793796,
2022-09-19 10:00:00,-113.89807161984754,
2022-09-19 10:30:00,-66.24706432630182,
2022-09-19 12:00:00,-64.20101235946959,
2022-09-19 13:30:00,-79.1419176201357,
2022-09-19 15:00:00,-18.793012506431296,
2022-09-19 15:30:30,-18.793012506431296,
2022-09-19 23:59:59,-27.548554584264366,c
2022-09-20 00:00:00,-21.2438689915557,
2022-09-20 10:00:00,-124.15080922828247,
2022-09-20 10:30:00,-165.05104171759103,
2022-09-20 12:00:00,-131.59280087968045,
2022-09-20 13:30:00,-37.29987838593024,
2022-09-20 15:00:00,10.348693684219143,
2022-09-20 15:30:30,10.348693684219143,
2022-09-20 23:59:59,4.953299682271336,c
2022-09-21 00:00:00,40.33187478867694,
2022-09-21 10:00:00,86.27169537777263,
2022-09-21 10:30:00,70.60792050840791,
2022-09-21 12:00:00,25.080992104014967,
2022-09-21 13:30:00,32.74249703410351,
2022-09-21 15:00:00,25.12258765526576,
2022-09-21 15:30:30,25.12258765526576,
2022-09-21 23:59:59,162.12774944321973,c
2022-09-22 00:00:00,150.98065720860677,
2022-09-22 10:00:00,256.8659990955057,
2022-09-22 10:30:00,318.0601540188327,
2022-09-22 12:00:00,382.85907185551196,
2022-09-22 13:30:00,479.53618263602766,
2022-09-22 15:00:00,486.10425864766876,
2022-09-22 15:30:30,486.10425864766876,
2022-09-22 23:59:59,465.0101071868612,c
2022-09-23 00:00:00,519.275728325028,
2022-09-23 10:00:00,574.8205058991898,
2022-09-23 10:30:00,588.7094222838846,
2022-09-23 12:00:00,637.7859040897577,
2022-09-23 13:30:00,617.7616389937339,
2022-09-23 15:00:00,611.0912821411457,
2022-09-23 15:30:30,611.0912821411457,
2022-09-23 23:59:59,533.9132364495031,w
2022-09-26 00:00:00,508.65962400508806,
2022-09-26 10:00:00,385.62368310944976,
2022-09-26 10:30:00,423.8663683377986,
2022-09-26 12:00:00,558.1047489395964,
2022-09-26 13:30:00,533.6996889804677,
2022-09-26 15:00:00,543.2785608363897,
2022-09-26 15:30:30,543.2785608363897,
2022-09-26 23:59:59,592.3584007741965,c
2022-09-27 00:00:00,533.9546022527179,
2022-09-27 10:00:00,389.3982526588652,
2022-09-27 10:30:00,352.7747891595491,
2022-09-27 12:00:00,501.7924615479119,
2022-09-27 13:30:00,529.2942238023807,
2022-09-27 15:00:00,491.55839170829813,
2022-09-27 15:30:30,491.55839170829813,
2022-09-27 23:59:59,528.2358934205677,c
2022-09-28 00:00:00,559.9646981630008,
2022-09-28 10:00:00,418.884019820357,
2022-09-28 10:30:00,389.79758605751385,
2022-09-28 12:00:00,359.99897460092416,
2022-09-28 13:30:00,370.8492577933298,
2022-09-28 15:00:00,375.235837868252,
2022-09-28 15:30:30,375.235837868252,
2022-09-28 23:59:59,381.29530726531675,c
2022-09-29 00:00:00,500.96915052127633,
2022-09-29 10:00:00,508.19585607693443,
2022-09-29 10:30:00,502.89096249782096,
2022-09-29 12:00:00,396.46738686044773,
2022-09-29 13:30:00,465.7842843197204,
2022-09-29 15:00:00,491.54469109539787,
2022-09-29 15:30:30,491.54469109539787,
2022-09-29 23:59:59,442.79545276186036,c
2022-09-30 00:00:00,520.6516967317561,
2022-09-30 10:00:00,498.0191523518356,
2022-09-30 10:30:00,471.75492729157213,
2022-09-30 12:00:00,475.3221033276445,
2022-09-30 13:30:00,403.18487825305374,
2022-09-30 15:00:00,447.22486244697666,
2022-09-30 15:30:30,447.22486244697666,
2022-09-30 23:59:59,444.7808441172938,w
2022-10-03 00:00:00,409.5074165947012,
2022-10-03 10:00:00,436.464505078794,
2022-10-03 10:30:00,373.7848836264252,
2022-10-03 12:00:00,449.22397813951557,
2022-10-03 13:30:00,377.86907459067606,
2022-10-03 15:00:00,346.84105630372505,
2022-10-03 15:30:30,346.84105630372505,
2022-10-03 23:59:59,373.3321512513585,c
2022-10-04 00:00:00,279.048077595889,
2022-10-04 10:00:00,179.10202117622703,
2022-10-04 10:30:00,201.12899809838473,
2022-10-04 12:00:00,54.424186465197636,
2022-10-04 13:30:00,74.48293628284864,
2022-10-04 15:00:00,52.862655797983734,
2022-10-04 15:30:30,52.862655797983734,
2022-10-04 23:59:59,54.762562716634875,c
2022-10-05 00:00:00,147.60698071387742,
2022-10-05 10:00:00,-21.740167091913463,
2022-10-05 10:30:00,35.14338094433606,
2022-10-05 12:00:00,-29.691142734188816,
2022-10-05 13:30:00,-74.89810665502091,
2022-10-05 15:00:00,-89.53418898402106,
2022-10-05 15:30:30,-89.53418898402106,
2022-10-05 23:59:59,-100.78442088885595,c
2022-10-06 00:00:00,-116.07457370436214,
2022-10-06 10:00:00,-158.84798206843152,
2022-10-06 10:30:00,-107.80787311503582,
2022-10-06 12:00:00,-119.73820971351097,
2022-10-06 13:30:00,-204.82898489416357,
2022-10-06 15:00:00,-136.18835278722008,
2022-10-06 15:30:30,-136.18835278722008,
2022-10-06 23:59:59,-126.56948834710465,c
2022-10-07 00:00:00,-22.25539932797801,
2022-10-07 10:00:00,98.11278505040264,
2022-10-07 10:30:00,77.49049276849064,
2022-10-07 12:00:00,22.23701391491977,
2022-10-07 13:30:00,28.984275068854004,
2022-10-07 15:00:00,14.50223983908245,
2022-10-07 15:30:30,14.50223983908245,
2022-10-07 23:59:59,7.952071862554021,w
2022-10-10 00:00:00,-9.692442422087424,
2022-10-10 10:00:00,118.49996065821142,
2022-10-10 10:30:00,108.841738673696,
2022-10-10 12:00:00,168.31529604661318,
2022-10-10 13:30:00,191.82535439763524,
2022-10-10 15:00:00,172.28070355334648,
2022-10-10 15:30:30,172.28070355334648,
2022-10-10 23:59:59,183.25532170824317,c
2022-10-11 00:00:00,191.412778161789,
2022-10-11 10:00:00,265.96226291310086,
2022-10-11 10:30:00,292.4936101727808,
2022-10-11 12:00:00,167.89024794814577,
2022-10-11 13:30:00,166.5801542651161,
2022-10-11 15:00:00,180.44881490429225,
2022-10-11 15:30:30,180.44881490429225,
2022-10-11 23:59:59,166.33142864815136,c
2022-10-12 00:00:00,148.80707867280898,
2022-10-12 10:00:00,146.6974310577184,
2022-10-12 10:30:00,191.01931748546303,
2022-10-12 12:00:00,108.03379801136816,
2022-10-12 13:30:00,94.43369853914373,
2022-10-12 15:00:00,103.95203360044616,
2022-10-12 15:30:30,103.95203360044616,
2022-10-12 23:59:59,112.57603734347867,c
2022-10-13 00:00:00,191.66187611054193,
2022-10-13 10:00:00,178.27631986003553,
2022-10-13 10:30:00,252.15659310067076,
2022-10-13 12:00:00,109.62211186457398,
2022-10-13 13:30:00,80.21188577590101,
2022-10-13 15:00:00,88.97660774121778,
2022-10-13 15:30:30,88.97660774121778,
2022-10-13 23:59:59,108.45791000883264,c
2022-10-14 00:00:00,32.286100613905546,
2022-10-14 10:00:00,146.35028029929663,
2022-10-14 10:30:00,192.66837857160408,
2022-10-14 12:00:00,231.9925039194518,
2022-10-14 13:30:00,232.05824744375195,
2022-10-14 15:00:00,249.16193312017003,
2022-10-14 15:30:30,249.16193312017003,
2022-10-14 23:59:59,274.7557249935585,w
