date,EU_FTSE_DM_STAY_2022_Q1,meta
2022-01-07 00:00:00,361.8250824209785,
2022-01-07 03:30:00,349.760683123441,
2022-01-07 04:00:00,334.2714261584161,
2022-01-07 06:00:00,345.10750624720964,
2022-01-07 08:00:00,349.3124707363389,
2022-01-07 10:30:00,324.28274140465913,
2022-01-07 11:00:00,315.7642924837923,
2022-01-07 23:59:59,322.799606413185,w
2022-01-10 00:00:00,327.31696604790943,
2022-01-10 03:30:00,313.912624157825,
2022-01-10 04:00:00,308.7913878757653,
2022-01-10 06:00:00,316.57397976036737,
2022-01-10 08:00:00,289.536990318377,
2022-01-10 10:30:00,272.09345645267683,
2022-01-10 11:00:00,261.97470013279553,
2022-01-10 23:59:59,264.4852106883292,c
2022-01-11 00:00:00,302.6191404067188,
2022-01-11 03:30:00,299.92809166208366,
2022-01-11 04:00:00,289.9855096616782,
2022-01-11 06:00:00,286.5837796640859,
2022-01-11 08:00:00,280.4909432099025,
2022-01-11 10:30:00,274.0577487522862,
2022-01-11 11:00:00,269.6751155806355,
2022-01-11 23:59:59,284.93438597404725,c
2022-01-12 00:00:00,308.424476588481,
2022-01-12 03:30:00,296.3748175284159,
2022-01-12 04:00:00,288.21668391948896,
2022-01-12 06:00:00,302.3303214531425,
2022-01-12 08:00:00,292.8034999065361,
2022-01-12 10:30:00,295.62708381426825,
2022-01-12 11:00:00,294.0574734433821,
2022-01-12 23:59:59,289.5692582650519,c
2022-01-13 00:00:00,287.7541719363594,
2022-01-13 03:30:00,276.63927533076406,
2022-01-13 04:00:00,272.7108689794406,
2022-01-13 06:00:00,270.7504383743693,
2022-01-13 08:00:00,257.6716612851673,
2022-01-13 10:30:00,257.43621547585036,
2022-01-13 11:00:00,252.38656411176265,
2022-01-13 23:59:59,248.97712388825346,c
2022-01-14 00:00:00,236.0318208333519,
2022-01-14 03:30:00,227.18404181324988,
2022-01-14 04:00:00,224.55003493014814,
2022-01-14 06:00:00,212.04760180730133,
2022-01-14 08:00:00,203.0518056784493,
2022-01-14 10:30:00,204.11013384237285,
2022-01-14 11:00:00,200.06881380380028,
2022-01-14 23:59:59,196.6908292021182,w
2022-01-17 00:00:00,190.3599676021759,
2022-01-17 03:30:00,175.65915004851865,
2022-01-17 04:00:00,172.77665451766555,
2022-01-17 06:00:00,185.83449940994345,
2022-01-17 08:00:00,184.82177225039706,
2022-01-17 10:30:00,191.99119042012947,
2022-01-17 11:00:00,190.87917768166125,
2022-01-17 23:59:59,186.63325354871662,c
2022-01-18 00:00:00,180.9382438204375,
2022-01-18 03:30:00,158.912410253636,
2022-01-18 04:00:00,159.5738631073246,
2022-01-18 06:00:00,156.45140059265654,
2022-01-18 08:00:00,148.40490157125845,
2022-01-18 10:30:00,154.464689463379,
2022-01-18 11:00:00,146.571190315584,
2022-01-18 23:59:59,143.13428960043743,c
2022-01-19 00:00:00,141.7406852434174,
2022-01-19 03:30:00,139.31950728989247,
2022-01-19 04:00:00,141.648438037745,
2022-01-19 06:00:00,148.33332906804668,
2022-01-19 08:00:00,141.26201060202857,
2022-01-19 10:30:00,183.53587457827825,
2022-01-19 11:00:00,178.7299628758409,
2022-01-19 23:59:59,178.51420107927433,c
2022-01-20 00:00:00,189.22928721321273,
2022-01-20 03:30:00,177.95826879483488,
2022-01-20 04:00:00,185.9976984256501,
2022-01-20 06:00:00,202.49467964829398,
2022-01-20 08:00:00,216.92038799100004,
2022-01-20 10:30:00,220.65140848111128,
2022-01-20 11:00:00,219.2110803014255,
2022-01-20 23:59:59,220.52538165057555,c
2022-01-21 00:00:00,224.84921264454783,
2022-01-21 03:30:00,213.8805738455842,
2022-01-21 04:00:00,212.4413569535687,
2022-01-21 06:00:00,214.28752838497414,
2022-01-21 08:00:00,204.74973640378263,
2022-01-21 10:30:00,203.023461574813,
2022-01-21 11:00:00,209.03316346701016,
2022-01-21 23:59:59,203.48475586650747,w
2022-01-24 00:00:00,199.09406162742798,
2022-01-24 03:30:00,181.05476774179076,
2022-01-24 04:00:00,173.56658387563678,
2022-01-24 06:00:00,173.2025005869955,
2022-01-24 08:00:00,169.7011139420302,
2022-01-24 10:30:00,164.73109466517735,
2022-01-24 11:00:00,168.00522267418833,
2022-01-24 23:59:59,150.72864812755768,c
2022-01-25 00:00:00,151.03323953406624,
2022-01-25 03:30:00,138.20549271376987,
2022-01-25 04:00:00,155.3709120968328,
2022-01-25 06:00:00,136.3235780509187,
2022-01-25 08:00:00,132.22489179235552,
2022-01-25 10:30:00,138.51621817649428,
2022-01-25 11:00:00,123.36402812457945,
2022-01-25 23:59:59,129.4634297386093,c
2022-01-26 00:00:00,140.07173350384207,
2022-01-26 03:30:00,138.7996156714893,
2022-01-26 04:00:00,138.72330968981308,
2022-01-26 06:00:00,135.81459830293505,
2022-01-26 08:00:00,135.995867067888,
2022-01-26 10:30:00,142.33746180632465,
2022-01-26 11:00:00,139.18197799956727,
2022-01-26 23:59:59,152.4719844292141,c
2022-01-27 00:00:00,45.31007230673012,
2022-01-27 03:30:00,20.801392358821417,
2022-01-27 04:00:00,21.57040079537916,
2022-01-27 06:00:00,19.765107423854754,
2022-01-27 08:00:00,22.793356556028158,
2022-01-27 10:30:00,129.48788536615055,
2022-01-27 11:00:00,129.0294201286221,
2022-01-27 23:59:59,142.33072004510055,c
2022-01-28 00:00:00,132.1425183063745,
2022-01-28 03:30:00,126.7832187182437,
2022-01-28 04:00:00,136.5761768044985,
2022-01-28 06:00:00,127.96546747640824,
2022-01-28 08:00:00,127.00826125252435,
2022-01-28 10:30:00,107.66833321839917,
2022-01-28 11:00:00,137.31824169594202,
2022-01-28 23:59:59,144.24219515652487,w
2022-01-31 00:00:00,142.44958715777867,
2022-01-31 03:30:00,157.98275099730034,
2022-01-31 04:00:00,164.61479023784594,
2022-01-31 06:00:00,160.895892531352,
2022-01-31 08:00:00,151.66899055460976,
2022-01-31 10:30:00,174.19948299682338,
2022-01-31 11:00:00,188.10083571273907,
2022-01-31 23:59:59,186.97789867516107,c
2022-02-01 00:00:00,189.68388473931006,
2022-02-01 03:30:00,200.57990925248765,
2022-02-01 04:00:00,192.47587204009628,
2022-02-01 06:00:00,184.13788968183812,
2022-02-01 08:00:00,191.59915656456005,
2022-02-01 10:30:00,176.26861616095292,
2022-02-01 11:00:00,172.60635007778768,
2022-02-01 23:59:59,179.67010851191162,c
2022-02-02 00:00:00,165.662422265411,
2022-02-02 03:30:00,179.38034121311927,
2022-02-02 04:00:00,178.00797854453856,
2022-02-02 06:00:00,178.69889088083846,
2022-02-02 08:00:00,166.0269892187761,
2022-02-02 10:30:00,140.94559511701124,
2022-02-02 11:00:00,135.5864207220329,
2022-02-02 23:59:59,141.55523308276193,c
2022-02-03 00:00:00,130.828417587334,
2022-02-03 03:30:00,140.26891450217684,
2022-02-03 04:00:00,137.72882788240423,
2022-02-03 06:00:00,144.18767151856,
2022-02-03 08:00:00,146.97709456028542,
2022-02-03 10:30:00,109.77986324382691,
2022-02-03 11:00:00,109.40181141349757,
2022-02-03 23:59:59,96.56170300236498,c
2022-02-04 00:00:00,84.75617759661914,
2022-02-04 03:30:00,58.79994219401699,
2022-02-04 04:00:00,51.6115043988533,
2022-02-04 06:00:00,74.37720706944498,
2022-02-04 08:00:00,68.49775247659751,
2022-02-04 10:30:00,59.65490308314903,
2022-02-04 11:00:00,62.9139195325559,
2022-02-04 23:59:59,58.234612610046725,w
2022-02-07 00:00:00,65.5208448466973,
2022-02-07 03:30:00,63.57610990836291,
2022-02-07 04:00:00,66.57038139677006,
2022-02-07 06:00:00,65.930744523846,
2022-02-07 08:00:00,62.76422317459798,
2022-02-07 10:30:00,63.054480420793276,
2022-02-07 11:00:00,60.095409322455055,
2022-02-07 23:59:59,61.14365117891697,c
2022-02-08 00:00:00,72.22228196532896,
2022-02-08 03:30:00,54.43593264782124,
2022-02-08 04:00:00,54.18961469375028,
2022-02-08 06:00:00,41.62176528439187,
2022-02-08 08:00:00,38.60004877392463,
2022-02-08 10:30:00,23.270385977710454,
2022-02-08 11:00:00,35.62753923953231,
2022-02-08 23:59:59,47.93262064443059,c
2022-02-09 00:00:00,73.78518017964124,
2022-02-09 03:30:00,59.68809628916067,
2022-02-09 04:00:00,55.93062500498194,
2022-02-09 06:00:00,51.769874705577635,
2022-02-09 08:00:00,48.80527005648216,
2022-02-09 10:30:00,37.79424453873637,
2022-02-09 11:00:00,35.54245587836911,
2022-02-09 23:59:59,37.038164595246045,c
2022-02-10 00:00:00,56.66817159681595,
2022-02-10 03:30:00,35.40893345429854,
2022-02-10 04:00:00,25.411237189317077,
2022-02-10 06:00:00,36.22920716959582,
2022-02-10 08:00:00,41.58908464097212,
2022-02-10 10:30:00,7.654159801036395,
2022-02-10 11:00:00,10.418818055752917,
2022-02-10 23:59:59,1.3580381840893763,c
2022-02-11 00:00:00,1.3580381840893763,
2022-02-11 03:30:00,1.3580381840893763,
2022-02-11 04:00:00,1.3580381840893763,
2022-02-11 06:00:00,1.3580381840893763,
2022-02-11 08:00:00,1.3580381840893763,
2022-02-11 10:30:00,1.3580381840893763,
