date,SKYY_2021_Q4,meta
2021-11-19 00:00:00,1143.7096663812001,
2021-11-19 10:00:00,1147.3514413011692,
2021-11-19 10:30:00,1182.3412422892359,
2021-11-19 12:00:00,1124.02744683882,
2021-11-19 13:30:00,1056.1387529974688,
2021-11-19 15:00:00,978.5866992186436,
2021-11-19 15:30:30,978.5866992186436,
2021-11-19 23:59:59,948.8856811690573,w
2021-11-22 00:00:00,1010.9943450885132,
2021-11-22 10:00:00,946.7201805542943,
2021-11-22 10:30:00,916.9971284896267,
2021-11-22 12:00:00,888.7337625867551,
2021-11-22 13:30:00,976.929487160962,
2021-11-22 15:00:00,969.0719431917048,
2021-11-22 15:30:30,969.0719431917048,u
2021-11-22 23:59:59,934.810220018953,c
2021-11-23 00:00:00,908.7738883844129,
2021-11-23 10:00:00,942.1113303370264,
2021-11-23 10:30:00,872.1308209982146,
2021-11-23 12:00:00,929.1487597110661,
2021-11-23 13:30:00,890.0546428792675,
2021-11-23 15:00:00,864.3712436995208,
2021-11-23 15:30:30,864.3712436995208,
2021-11-23 23:59:59,861.568925001943,c
2021-11-24 00:00:00,699.8676631775072,
2021-11-24 10:00:00,722.2102481985341,
2021-11-24 10:30:00,769.0457973250329,
2021-11-24 12:00:00,799.5836711178665,
2021-11-24 13:30:00,842.8830964357733,
2021-11-24 15:00:00,842.5768779073708,
2021-11-24 15:30:30,842.5768779073708,
2021-11-24 23:59:59,836.8641256396807,c
2021-11-25 00:00:00,836.8641256396807,
2021-11-25 10:00:00,836.8641256396807,
2021-11-25 10:30:00,836.8641256396807,
2021-11-25 12:00:00,836.8641256396807,
2021-11-25 13:30:00,836.8641256396807,
2021-11-25 15:00:00,836.8641256396807,
2021-11-25 15:30:30,836.8641256396807,
2021-11-25 23:59:59,836.8641256396807,c
2021-11-26 00:00:00,747.5266768704444,
2021-11-26 10:00:00,817.1252398074582,
2021-11-26 10:30:00,784.724528863864,
2021-11-26 12:00:00,801.4897641425052,
2021-11-26 13:30:00,801.4897641425052,
2021-11-26 15:00:00,801.4897641425052,
2021-11-26 15:30:30,801.4897641425052,
2021-11-26 23:59:59,829.766014840581,w
2021-11-29 00:00:00,828.7942230722599,
2021-11-29 10:00:00,682.1560229197551,
2021-11-29 10:30:00,628.718649499576,
2021-11-29 12:00:00,675.5330439236952,
2021-11-29 13:30:00,717.6673604062241,
2021-11-29 15:00:00,713.0540993057305,
2021-11-29 15:30:30,713.0540993057305,
2021-11-29 23:59:59,722.3581554292216,c
2021-11-30 00:00:00,721.1110090593895,
2021-11-30 10:00:00,737.516221022235,
2021-11-30 10:30:00,701.7829521654114,
2021-11-30 12:00:00,584.9368836488186,
2021-11-30 13:30:00,613.9522772178327,
2021-11-30 15:00:00,593.5658410623412,
2021-11-30 15:30:30,593.5658410623412,s
2021-11-30 23:59:59,635.3844297770786,c
2021-12-01 00:00:00,656.3106029240014,
2021-12-01 10:00:00,652.1579639958047,
2021-12-01 10:30:00,607.1721561402053,
2021-12-01 12:00:00,510.7744349462416,
2021-12-01 13:30:00,469.12271899099665,
2021-12-01 15:00:00,397.34361024167924,
2021-12-01 15:30:30,397.34361024167924,
2021-12-01 23:59:59,332.14852378012824,c
2021-12-02 00:00:00,310.47476622567706,
2021-12-02 10:00:00,455.2938955270304,
2021-12-02 10:30:00,442.99622643183443,
2021-12-02 12:00:00,471.74295855849937,
2021-12-02 13:30:00,434.73983018481226,
2021-12-02 15:00:00,437.51517467577764,
2021-12-02 15:30:30,437.51517467577764,
2021-12-02 23:59:59,442.7532177563519,c
2021-12-03 00:00:00,434.64646529423203,
2021-12-03 10:00:00,201.05326896916563,
2021-12-03 10:30:00,153.26185987611348,
2021-12-03 12:00:00,166.67649206507872,
2021-12-03 13:30:00,235.83894106725234,
2021-12-03 15:00:00,210.67174532116837,
2021-12-03 15:30:30,210.67174532116837,
2021-12-03 23:59:59,232.77932722325318,w
2021-12-06 00:00:00,153.4600479269168,
2021-12-06 10:00:00,151.60199501396733,
2021-12-06 10:30:00,225.28588045645915,
2021-12-06 12:00:00,177.1319565117053,
2021-12-06 13:30:00,220.26130073317904,
2021-12-06 15:00:00,172.25355501795798,
2021-12-06 15:30:30,172.25355501795798,
2021-12-06 23:59:59,172.65764747593835,c
2021-12-07 00:00:00,211.43823617419162,
2021-12-07 10:00:00,254.0087312111848,
2021-12-07 10:30:00,313.318801656025,
2021-12-07 12:00:00,338.1616622029494,
2021-12-07 13:30:00,342.50687193762656,
2021-12-07 15:00:00,314.08625188848123,
2021-12-07 15:30:30,314.08625188848123,
2021-12-07 23:59:59,272.10332211765876,c
2021-12-08 00:00:00,106.31166541249172,
2021-12-08 10:00:00,162.38777980420605,
2021-12-08 10:30:00,185.77010514344124,
2021-12-08 12:00:00,202.89704399083507,
2021-12-08 13:30:00,265.07332375648207,
2021-12-08 15:00:00,238.06854934597482,
2021-12-08 15:30:30,238.06854934597482,
2021-12-08 23:59:59,217.51662830837563,c
2021-12-09 00:00:00,196.73518536122515,
2021-12-09 10:00:00,166.6803453600794,
2021-12-09 10:30:00,136.93134970785854,
2021-12-09 12:00:00,139.68144409470437,
2021-12-09 13:30:00,91.59762289911191,
2021-12-09 15:00:00,84.62553340950558,
2021-12-09 15:30:30,84.62553340950558,
2021-12-09 23:59:59,101.96633690264002,c
2021-12-10 00:00:00,85.43048641392511,
2021-12-10 10:00:00,41.43014278799069,
2021-12-10 10:30:00,65.8663152234626,
2021-12-10 12:00:00,47.794296818217845,
2021-12-10 13:30:00,47.64090796856067,
2021-12-10 15:00:00,28.718619682941835,
2021-12-10 15:30:30,28.718619682941835,
2021-12-10 23:59:59,0.0,a
2021-12-13 00:00:00,36.01029944795755,
2021-12-13 10:00:00,249.89738610217114,
2021-12-13 10:30:00,208.3872999432158,
2021-12-13 12:00:00,126.2838261492509,
2021-12-13 13:30:00,157.13661723378505,
2021-12-13 15:00:00,144.20187794657045,
2021-12-13 15:30:30,144.20187794657045,
2021-12-13 23:59:59,132.17384528736397,c
2021-12-14 00:00:00,30.218291930683563,
2021-12-14 10:00:00,90.60912688672738,
2021-12-14 10:30:00,134.3337412091821,
2021-12-14 12:00:00,165.3022683608226,
2021-12-14 13:30:00,131.90571484762472,
2021-12-14 15:00:00,166.76062688925617,
2021-12-14 15:30:30,166.76062688925617,
2021-12-14 23:59:59,129.20157680434318,c
2021-12-15 00:00:00,111.79104908926388,
2021-12-15 10:00:00,112.35234799846262,
2021-12-15 10:30:00,96.53916889525885,
2021-12-15 12:00:00,59.84290416690351,
2021-12-15 13:30:00,33.14747509405606,
2021-12-15 15:00:00,75.86675864294489,
2021-12-15 15:30:30,75.86675864294489,
2021-12-15 23:59:59,113.41547586023148,c
2021-12-16 00:00:00,123.48644081057978,
2021-12-16 10:00:00,218.51954729894874,
2021-12-16 10:30:00,193.52311333119246,
2021-12-16 12:00:00,32.3267556498497,
2021-12-16 13:30:00,51.04249358669858,
2021-12-16 15:00:00,31.754157695675758,
2021-12-16 15:30:30,31.754157695675758,
2021-12-16 23:59:59,64.28498191846484,c
2021-12-17 00:00:00,43.391041618833924,
2021-12-17 10:00:00,45.80679828108282,
2021-12-17 10:30:00,93.20685455079433,
2021-12-17 12:00:00,128.60300398767117,
2021-12-17 13:30:00,209.5750519797059,
2021-12-17 15:00:00,213.63779926633902,
2021-12-17 15:30:30,213.63779926633902,
2021-12-17 23:59:59,216.40566544973694,e
2021-12-20 00:00:00,120.97268555795677,
2021-12-20 10:00:00,176.63215782206203,
2021-12-20 10:30:00,191.02904658237026,
2021-12-20 12:00:00,163.57065109289601,
2021-12-20 13:30:00,147.99039546709514,
2021-12-20 15:00:00,168.07290389249943,
