date,MSCI_FACT_INTL_2023_Q1,meta
2023-02-10 15:00:00,-2.5553927544683006,
2023-02-10 15:30:30,-2.5553927544683006,
2023-02-10 23:59:59,-4.284436665136823,w
2023-02-13 00:00:00,14.236599298134678,
2023-02-13 10:00:00,18.696586191001018,
2023-02-13 10:30:00,22.99177047329681,
2023-02-13 12:00:00,18.85085014055761,
2023-02-13 13:30:00,19.64215934821837,
2023-02-13 15:00:00,27.27421281115258,
2023-02-13 15:30:30,27.27421281115258,
2023-02-13 23:59:59,23.37024065144621,c
2023-02-14 00:00:00,16.563260272535672,
2023-02-14 10:00:00,44.13952694666742,
2023-02-14 10:30:00,57.456484138642054,
2023-02-14 12:00:00,65.48301478409653,
2023-02-14 13:30:00,75.43405381972073,
2023-02-14 15:00:00,73.62306113878279,
2023-02-14 15:30:30,73.62306113878279,
2023-02-14 23:59:59,60.90669984420842,c
2023-02-15 00:00:00,43.558784019396796,
2023-02-15 10:00:00,35.135054103856675,
2023-02-15 10:30:00,39.65069245964219,
2023-02-15 12:00:00,24.022885349324696,
2023-02-15 13:30:00,24.865741228094777,
2023-02-15 15:00:00,25.30507940867261,
2023-02-15 15:30:30,25.30507940867261,
2023-02-15 23:59:59,26.57733452080663,c
2023-02-16 00:00:00,7.755546042668399,
2023-02-16 10:00:00,-0.9568293773172627,
2023-02-16 10:30:00,-11.189715995221107,
2023-02-16 12:00:00,-7.818920502183943,
2023-02-16 13:30:00,-10.868755778390494,
2023-02-16 15:00:00,3.924163758663852,
2023-02-16 15:30:30,3.924163758663852,
2023-02-16 23:59:59,0.0,a
2023-02-17 00:00:00,-31.416397941777802,
2023-02-17 10:00:00,-6.179596484392249,
2023-02-17 10:30:00,-18.596486506719444,
2023-02-17 12:00:00,-18.223875751319795,
2023-02-17 13:30:00,-19.945124659403362,
2023-02-17 15:00:00,-12.364266729088428,
2023-02-17 15:30:30,-12.364266729088428,
2023-02-17 23:59:59,-10.7196560748704,w
2023-02-20 00:00:00,-10.7196560748704,
2023-02-20 10:00:00,-10.7196560748704,
2023-02-20 10:30:00,-10.7196560748704,
2023-02-20 12:00:00,-10.7196560748704,
2023-02-20 13:30:00,-10.7196560748704,
2023-02-20 15:00:00,-10.7196560748704,
2023-02-20 15:30:30,-10.7196560748704,
2023-02-20 23:59:59,-10.7196560748704,c
2023-02-21 00:00:00,12.693759315974376,
2023-02-21 10:00:00,49.562707436097696,
2023-02-21 10:30:00,54.750688378086295,
2023-02-21 12:00:00,50.550714769180644,
2023-02-21 13:30:00,57.97224148110408,
2023-02-21 15:00:00,68.74213364853799,
2023-02-21 15:30:30,68.74213364853799,
2023-02-21 23:59:59,62.18539493784277,c
0,62.18539493784277,
0,62.18539493784277,
0,62.18539493784277,
0,62.18539493784277,
0,62.18539493784277,
0,62.18539493784277,
0,62.18539493784277,
0,62.18539493784277,
0,62.18539493784277,
0,62.18539493784277,
0,62.18539493784277,
0,62.18539493784277,
0,62.18539493784277,
0,62.18539493784277,
0,62.18539493784277,
0,62.18539493784277,
0,62.18539493784277,
0,62.18539493784277,
0,62.18539493784277,
0,62.18539493784277,
0,62.18539493784277,
0,62.18539493784277,
0,62.18539493784277,
0,62.18539493784277,
2023-02-22 00:00:00,55.427560142908106,
2023-02-22 10:00:00,62.219464098381195,
2023-02-22 10:30:00,57.2058712676488,
2023-02-22 12:00:00,65.31682342528262,
2023-02-22 13:30:00,64.16276740993109,
2023-02-22 15:00:00,46.6132793102708,
2023-02-22 15:30:30,46.6132793102708,
2023-02-22 23:59:59,38.872397767925264,c
2023-02-23 00:00:00,38.819586231962404,
2023-02-23 10:00:00,53.496708639866824,
2023-02-23 10:30:00,69.1813016339785,
2023-02-23 12:00:00,56.39077144182829,
2023-02-23 13:30:00,75.30138827421425,
2023-02-23 15:00:00,72.75677945579451,
2023-02-23 15:30:30,72.75677945579451,
2023-02-23 23:59:59,64.03206371730167,c
2023-02-24 00:00:00,48.301181526537505,
2023-02-24 10:00:00,75.68667439587347,
2023-02-24 10:30:00,79.79910446451794,
2023-02-24 12:00:00,94.57322784820985,
2023-02-24 13:30:00,89.3165083081436,
2023-02-24 15:00:00,116.3346927958734,
2023-02-24 15:30:30,116.3346927958734,
2023-02-24 23:59:59,119.284856344661,w
2023-02-27 00:00:00,97.42249443841581,
2023-02-27 10:00:00,103.91766482080749,
2023-02-27 10:30:00,110.61291604333479,
2023-02-27 12:00:00,114.5175998812002,
2023-02-27 13:30:00,113.57535470788326,
2023-02-27 15:00:00,116.49016314134181,
2023-02-27 15:30:30,116.49016314134181,
2023-02-27 23:59:59,120.23270121453442,c
2023-02-28 00:00:00,149.12083259219892,
2023-02-28 10:00:00,165.8433333712991,
2023-02-28 10:30:00,158.09675529606685,
2023-02-28 12:00:00,147.36938202989396,
2023-02-28 13:30:00,130.59503990890616,
2023-02-28 15:00:00,136.2182086169332,
2023-02-28 15:30:30,136.2182086169332,
2023-02-28 23:59:59,117.3999888076757,e
2023-03-01 00:00:00,128.13701136636763,
2023-03-01 10:00:00,159.06752319318954,
2023-03-01 10:30:00,179.95914732694538,
2023-03-01 12:00:00,187.17149131516013,
2023-03-01 13:30:00,180.8899695383353,
2023-03-01 15:00:00,183.04512573545313,
2023-03-01 15:30:30,183.04512573545313,
2023-03-01 23:59:59,180.1524491390933,c
2023-03-02 00:00:00,174.7103354818993,
2023-03-02 10:00:00,181.40479608682946,
2023-03-02 10:30:00,179.82873309404394,
2023-03-02 12:00:00,177.4317930471922,
2023-03-02 13:30:00,171.53837953884667,
2023-03-02 15:00:00,157.91480407429677,
2023-03-02 15:30:30,157.91480407429677,
2023-03-02 23:59:59,162.0796959887787,c
2023-03-03 00:00:00,176.31587798323224,
2023-03-03 10:00:00,168.95271374021783,
2023-03-03 10:30:00,189.98997879412738,
2023-03-03 12:00:00,207.83301216714912,
2023-03-03 13:30:00,213.7396818869785,
2023-03-03 15:00:00,218.06634714606614,
2023-03-03 15:30:30,218.06634714606614,
2023-03-03 23:59:59,209.7926506926885,w
2023-03-06 00:00:00,208.2240448075182,
2023-03-06 10:00:00,191.22307784262196,
2023-03-06 10:30:00,191.75086200954635,
2023-03-06 12:00:00,192.53072727397407,
2023-03-06 13:30:00,201.19976695293613,
2023-03-06 15:00:00,216.7638631309397,
2023-03-06 15:30:30,216.7638631309397,
2023-03-06 23:59:59,211.27802818964668,c
2023-03-07 00:00:00,238.84139167838234,
2023-03-07 10:00:00,220.3867347382711,
2023-03-07 10:30:00,242.73761545680165,
2023-03-07 12:00:00,245.87580400735393,
2023-03-07 13:30:00,227.15054395165376,
2023-03-07 15:00:00,216.81036786681366,
2023-03-07 15:30:30,216.81036786681366,
2023-03-07 23:59:59,219.91203658870617,c
2023-03-08 00:00:00,192.23496005921035,
2023-03-08 10:00:00,203.8842760070547,
2023-03-08 10:30:00,201.65340483730043,
2023-03-08 12:00:00,160.77922863782922,
2023-03-08 13:30:00,167.85363205214756,
2023-03-08 15:00:00,173.46105688037872,
2023-03-08 15:30:30,173.46105688037872,
2023-03-08 23:59:59,186.95532022736634,c
2023-03-09 00:00:00,193.3363132362073,
2023-03-09 10:00:00,207.81684155026696,
2023-03-09 10:30:00,190.96103907539774,
2023-03-09 12:00:00,193.50172273180314,
2023-03-09 13:30:00,178.445892165687,
2023-03-09 15:00:00,194.78423869901198,
2023-03-09 15:30:30,194.78423869901198,
2023-03-09 23:59:59,192.471023719283,c
2023-03-10 00:00:00,185.49995179194426,
2023-03-10 10:00:00,210.69490731172417,
2023-03-10 10:30:00,205.78029450090352,
2023-03-10 12:00:00,222.42638030278223,
2023-03-10 13:30:00,214.79339815040615,
2023-03-10 15:00:00,218.0436843373249,
2023-03-10 15:30:30,218.0436843373249,
2023-03-10 23:59:59,206.6229083873694,w
2023-03-13 00:00:00,206.6229083873694,
2023-03-13 10:00:00,206.6229083873694,
2023-03-13 10:30:00,206.6229083873694,
2023-03-13 12:00:00,206.6229083873694,
2023-03-13 13:30:00,206.6229083873694,
2023-03-13 15:00:00,206.6229083873694,
2023-03-13 15:30:30,206.6229083873694,
2023-03-13 23:59:59,206.6229083873694,c
2023-03-14 00:00:00,206.6229083873694,
2023-03-14 10:00:00,206.6229083873694,
2023-03-14 10:30:00,206.6229083873694,
2023-03-14 12:00:00,206.6229083873694,
2023-03-14 13:30:00,206.6229083873694,
2023-03-14 15:00:00,206.6229083873694,
2023-03-14 15:30:30,206.6229083873694,
2023-03-14 23:59:59,206.6229083873694,c
2023-03-15 00:00:00,206.6229083873694,
2023-03-15 10:00:00,206.6229083873694,
2023-03-15 10:30:00,206.6229083873694,
2023-03-15 12:00:00,206.6229083873694,
2023-03-15 13:30:00,206.6229083873694,
2023-03-15 15:00:00,206.6229083873694,
2023-03-15 15:30:30,206.6229083873694,
2023-03-15 23:59:59,206.6229083873694,c
2023-03-16 00:00:00,206.6229083873694,
2023-03-16 10:00:00,206.6229083873694,
2023-03-16 10:30:00,206.6229083873694,
2023-03-16 12:00:00,206.6229083873694,
2023-03-16 13:30:00,206.6229083873694,
2023-03-16 15:00:00,206.6229083873694,
2023-03-16 15:30:30,206.6229083873694,
2023-03-16 23:59:59,206.6229083873694,c
2023-03-17 00:00:00,206.6229083873694,
2023-03-17 10:00:00,206.6229083873694,
2023-03-17 10:30:00,206.6229083873694,
2023-03-17 12:00:00,206.6229083873694,
2023-03-17 13:30:00,206.6229083873694,
2023-03-17 15:00:00,206.6229083873694,
2023-03-17 15:30:30,206.6229083873694,
2023-03-17 23:59:59,206.6229083873694,w
2023-03-20 00:00:00,206.6229083873694,
2023-03-20 10:00:00,206.6229083873694,
2023-03-20 10:30:00,206.6229083873694,
2023-03-20 12:00:00,206.6229083873694,
2023-03-20 13:30:00,206.6229083873694,
2023-03-20 15:00:00,206.6229083873694,
2023-03-20 15:30:30,206.6229083873694,
2023-03-20 23:59:59,206.6229083873694,c
2023-03-21 00:00:00,206.6229083873694,
2023-03-21 10:00:00,206.6229083873694,
2023-03-21 10:30:00,206.6229083873694,
2023-03-21 12:00:00,206.6229083873694,
2023-03-21 13:30:00,206.6229083873694,
2023-03-21 15:00:00,206.6229083873694,
2023-03-21 15:30:30,206.6229083873694,
2023-03-21 23:59:59,206.6229083873694,c
