date,SCHD_HEDGED_2022_Q1,meta
2022-02-18 00:00:00,100.7244890072036,
2022-02-18 10:00:00,85.29065359135086,
2022-02-18 10:30:00,80.93710869737822,
2022-02-18 12:00:00,76.22725854584951,
2022-02-18 13:30:00,97.45857082044074,
2022-02-18 15:00:00,105.43487558983838,
2022-02-18 15:30:30,105.43487558983838,
2022-02-18 23:59:59,87.05426091874995,w
2022-02-21 00:00:00,87.05426091874995,
2022-02-21 10:00:00,87.05426091874995,
2022-02-21 10:30:00,87.05426091874995,
2022-02-21 12:00:00,87.05426091874995,
2022-02-21 13:30:00,87.05426091874995,
2022-02-21 15:00:00,87.05426091874995,
2022-02-21 15:30:30,87.05426091874995,
2022-02-21 23:59:59,87.05426091874995,c
2022-02-22 00:00:00,97.07250688566285,
2022-02-22 10:00:00,101.75699359210034,
2022-02-22 10:30:00,92.62230597996461,
2022-02-22 12:00:00,56.847866963103684,
2022-02-22 13:30:00,47.415474522190266,
2022-02-22 15:00:00,43.54871846445599,
2022-02-22 15:30:30,43.54871846445599,
2022-02-22 23:59:59,37.278063434379305,c
2022-02-23 00:00:00,46.90570245261938,
2022-02-23 10:00:00,33.788349074763346,
2022-02-23 10:30:00,37.88811814383723,
2022-02-23 12:00:00,39.28481861786531,
2022-02-23 13:30:00,41.34565905835177,
2022-02-23 15:00:00,43.49771765722198,
2022-02-23 15:30:30,43.49771765722198,
2022-02-23 23:59:59,38.27928490355407,c
2022-02-24 00:00:00,30.557249661283663,
2022-02-24 10:00:00,39.26862262130544,
2022-02-24 10:30:00,34.67239487854033,
2022-02-24 12:00:00,37.04339594812211,
2022-02-24 13:30:00,21.94565242764736,
2022-02-24 15:00:00,40.43829978095141,
2022-02-24 15:30:30,40.43829978095141,
2022-02-24 23:59:59,52.97602130950679,c
2022-02-25 00:00:00,51.953115083401485,
2022-02-25 10:00:00,-4.0342456913783735,
2022-02-25 10:30:00,-11.335147206029433,
2022-02-25 12:00:00,-21.905742786505584,
2022-02-25 13:30:00,-39.45802884388297,
2022-02-25 15:00:00,-53.88969419637942,
2022-02-25 15:30:30,-53.88969419637942,
2022-02-25 23:59:59,-46.335437568598195,w
2022-02-28 00:00:00,-40.11067081564829,
2022-02-28 10:00:00,-46.285486194326836,
2022-02-28 10:30:00,-46.30535518105671,
2022-02-28 12:00:00,-28.154326022200962,
2022-02-28 13:30:00,-3.230485392033188,
2022-02-28 15:00:00,1.0175530333787037,
2022-02-28 15:30:30,1.0175530333787037,s
2022-02-28 23:59:59,5.664036369216319,c
2022-03-01 00:00:00,-5.953937884632978,
2022-03-01 10:00:00,-24.522745156754922,
2022-03-01 10:30:00,-22.322505728419287,
2022-03-01 12:00:00,-9.67741967901793,
2022-03-01 13:30:00,13.969221282496392,
2022-03-01 15:00:00,23.309782709293017,
2022-03-01 15:30:30,23.309782709293017,
2022-03-01 23:59:59,18.35389712667802,c
2022-03-02 00:00:00,26.378522242035615,
2022-03-02 10:00:00,24.19073938634699,
2022-03-02 10:30:00,24.3360584930291,
2022-03-02 12:00:00,52.80267997295334,
2022-03-02 13:30:00,43.94441777719078,
2022-03-02 15:00:00,44.701271338358765,
2022-03-02 15:30:30,44.701271338358765,
2022-03-02 23:59:59,32.99816470419353,c
2022-03-03 00:00:00,32.34796703308996,
2022-03-03 10:00:00,36.66589031468732,
2022-03-03 10:30:00,35.87138598912111,
2022-03-03 12:00:00,51.940622550397734,
2022-03-03 13:30:00,51.49809795342617,
2022-03-03 15:00:00,53.54771901092647,
2022-03-03 15:30:30,53.54771901092647,
2022-03-03 23:59:59,38.01266502837905,c
2022-03-04 00:00:00,36.092454125290146,
2022-03-04 10:00:00,26.71955673291643,
2022-03-04 10:30:00,31.467594125956794,
2022-03-04 12:00:00,0.6605317702906177,
2022-03-04 13:30:00,7.583471461538693,
2022-03-04 15:00:00,-7.177154261959231,
2022-03-04 15:30:30,-7.177154261959231,
2022-03-04 23:59:59,-9.053968607235106,w
2022-03-07 00:00:00,0.1154245330926642,
2022-03-07 10:00:00,-29.430077107402553,
2022-03-07 10:30:00,-38.729384303889674,
2022-03-07 12:00:00,-38.30997462904793,
2022-03-07 13:30:00,-39.13753102342332,
2022-03-07 15:00:00,-25.459751723859426,
2022-03-07 15:30:30,-25.459751723859426,
2022-03-07 23:59:59,-25.26613334603121,c
2022-03-08 00:00:00,-35.68512327114206,
2022-03-08 10:00:00,-74.74361190317552,
2022-03-08 10:30:00,-94.5695850450237,
2022-03-08 12:00:00,-95.19792014193956,
2022-03-08 13:30:00,-67.31627958095828,
2022-03-08 15:00:00,-65.2390914995284,
2022-03-08 15:30:30,-65.2390914995284,
2022-03-08 23:59:59,-61.77203362941236,c
2022-03-09 00:00:00,-52.55822557434567,
2022-03-09 10:00:00,-68.29889746029028,
2022-03-09 10:30:00,-64.37165817769562,
2022-03-09 12:00:00,-54.776654676400426,
2022-03-09 13:30:00,-39.021425310588256,
2022-03-09 15:00:00,-59.81855842533912,
2022-03-09 15:30:30,-59.81855842533912,
2022-03-09 23:59:59,-69.82780106661096,c
2022-03-10 00:00:00,-94.8155046694011,
2022-03-10 10:00:00,-76.75919264135052,
2022-03-10 10:30:00,-65.50534710479621,
2022-03-10 12:00:00,-47.50907919118606,
2022-03-10 13:30:00,-32.15334213154324,
2022-03-10 15:00:00,-18.721458250100227,
2022-03-10 15:30:30,-18.721458250100227,
2022-03-10 23:59:59,-8.046366781629331,c
2022-03-11 00:00:00,-21.85770839667225,
2022-03-11 10:00:00,-45.8442472748294,
2022-03-11 10:30:00,-50.80548992515787,
2022-03-11 12:00:00,-32.419358491808566,
2022-03-11 13:30:00,-8.409203037628913,
2022-03-11 15:00:00,6.359514714793477,
2022-03-11 15:30:30,6.359514714793477,
2022-03-11 23:59:59,0.0,a
2022-03-14 00:00:00,91.63795411552599,
2022-03-14 10:00:00,127.91006776240943,
2022-03-14 10:30:00,153.33770802211347,
2022-03-14 12:00:00,196.1455019775059,
2022-03-14 13:30:00,176.6943726523216,
2022-03-14 15:00:00,178.0316160558093,
2022-03-14 15:30:30,178.0316160558093,
2022-03-14 23:59:59,176.6496901408426,c
2022-03-15 00:00:00,163.6092495579611,
2022-03-15 10:00:00,196.57668783433087,
2022-03-15 10:30:00,187.50384875562236,
2022-03-15 12:00:00,164.68793694715941,
2022-03-15 13:30:00,134.68855135019817,
2022-03-15 15:00:00,146.842171169857,
2022-03-15 15:30:30,146.842171169857,
2022-03-15 23:59:59,149.34026573929486,c
