date,XRT_WW_2021_Q2,meta
2021-05-14 00:00:00,-661.064439191988,
2021-05-14 10:00:00,-621.3558928164873,
2021-05-14 10:30:00,-598.5808509725064,
2021-05-14 12:00:00,-663.5243085772706,
2021-05-14 13:30:00,-671.6530053796216,
2021-05-14 15:00:00,-704.8817301194647,
2021-05-14 15:30:30,-704.8817301194647,
2021-05-14 23:59:59,-694.8308247666357,w
2021-05-17 00:00:00,-677.7844249960506,
2021-05-17 10:00:00,-593.3125062326055,
2021-05-17 10:30:00,-604.8573650568603,
2021-05-17 12:00:00,-629.7483240511181,
2021-05-17 13:30:00,-664.9055584730766,
2021-05-17 15:00:00,-662.9430095379041,
2021-05-17 15:30:30,-662.9430095379041,
2021-05-17 23:59:59,-726.8957277424076,c
2021-05-18 00:00:00,-688.709037655233,
2021-05-18 10:00:00,-587.4410553322716,
2021-05-18 10:30:00,-577.2329194631277,
2021-05-18 12:00:00,-536.4613645837305,
2021-05-18 13:30:00,-581.8054215909167,
2021-05-18 15:00:00,-587.9151718025958,
2021-05-18 15:30:30,-587.9151718025958,
2021-05-18 23:59:59,-563.1871422076035,c
2021-05-19 00:00:00,-535.1348297584161,
2021-05-19 10:00:00,-509.6360443610513,
2021-05-19 10:30:00,-516.817591245155,
2021-05-19 12:00:00,-549.5691772366852,
2021-05-19 13:30:00,-552.7079015740649,
2021-05-19 15:00:00,-560.953725373721,
2021-05-19 15:30:30,-560.953725373721,
2021-05-19 23:59:59,-589.9088163229292,c
2021-05-20 00:00:00,-597.4796664982439,
2021-05-20 10:00:00,-503.2654104057385,
2021-05-20 10:30:00,-459.61279513016075,
2021-05-20 12:00:00,-477.41058757901214,
2021-05-20 13:30:00,-464.6782397806926,
2021-05-20 15:00:00,-475.39824367561937,
2021-05-20 15:30:30,-475.39824367561937,
2021-05-20 23:59:59,-471.4229198143546,c
2021-05-21 00:00:00,-477.48479275850855,
2021-05-21 10:00:00,-513.3030711186259,
2021-05-21 10:30:00,-519.5292069976515,
2021-05-21 12:00:00,-485.348567743142,
2021-05-21 13:30:00,-495.7905035592696,
2021-05-21 15:00:00,-525.0305230639735,
2021-05-21 15:30:30,-525.0305230639735,
2021-05-21 23:59:59,-487.3815296449436,w
2021-05-24 00:00:00,-500.66525804515254,
2021-05-24 10:00:00,-425.62836966275586,
2021-05-24 10:30:00,-433.36756472515276,
2021-05-24 12:00:00,-459.90409828121506,
2021-05-24 13:30:00,-471.7938344188922,
2021-05-24 15:00:00,-453.5342177314999,
2021-05-24 15:30:30,-453.5342177314999,
2021-05-24 23:59:59,-468.5091488595633,c
2021-05-25 00:00:00,-486.47250949510703,
