date,AR2_STAY_HEDGED_2021_Q2,meta
2021-05-21 23:59:59,-164.96495798007788,w
2021-05-24 00:00:00,-157.4269942177209,
2021-05-24 10:00:00,-143.58134588253927,
2021-05-24 10:30:00,-150.19264106914363,
2021-05-24 12:00:00,-145.32426807017737,
2021-05-24 13:30:00,-146.52093314638512,
2021-05-24 15:00:00,-136.53027404022237,
2021-05-24 15:30:30,-136.53027404022237,
2021-05-24 23:59:59,-142.27611775698506,c
2021-05-25 00:00:00,-145.68712522582712,
2021-05-25 10:00:00,-133.21735671664328,
2021-05-25 10:30:00,-142.8612089222621,
2021-05-25 12:00:00,-154.94156283543361,
2021-05-25 13:30:00,-117.87255223560373,
2021-05-25 15:00:00,-110.56961261608603,
2021-05-25 15:30:30,-110.56961261608603,
2021-05-25 23:59:59,-125.08197736789225,c
2021-05-26 00:00:00,-109.49984877335896,
2021-05-26 10:00:00,-114.59835461542752,
2021-05-26 10:30:00,-109.50118183589677,
2021-05-26 12:00:00,-112.40949284633018,
2021-05-26 13:30:00,-107.87421259668588,
2021-05-26 15:00:00,-98.28189165929814,
2021-05-26 15:30:30,-98.28189165929814,
2021-05-26 23:59:59,-103.95276200648618,c
2021-05-27 00:00:00,-104.36529696923662,
2021-05-27 10:00:00,-112.50178500740003,
2021-05-27 10:30:00,-105.41397674226835,
2021-05-27 12:00:00,-106.52118558008999,
2021-05-27 13:30:00,-97.16873604043303,
2021-05-27 15:00:00,-83.35337477685346,
2021-05-27 15:30:30,-83.35337477685346,m
2021-05-27 23:59:59,-79.14867871952129,c
2021-05-28 00:00:00,-71.49366002772945,
2021-05-28 10:00:00,-48.59053039096068,
2021-05-28 10:30:00,-67.69684710719707,
2021-05-28 12:00:00,-71.35308709898777,
2021-05-28 13:30:00,-69.48593229426285,
2021-05-28 15:00:00,-72.20308068389238,
2021-05-28 15:30:30,-72.20308068389238,
2021-05-28 23:59:59,-74.05715020544903,w
2021-05-31 00:00:00,-74.05715020544903,
2021-05-31 10:00:00,-74.05715020544903,
2021-05-31 10:30:00,-74.05715020544903,
2021-05-31 12:00:00,-74.05715020544903,
2021-05-31 13:30:00,-74.05715020544903,
2021-05-31 15:00:00,-74.05715020544903,
2021-05-31 15:30:30,-74.05715020544903,
2021-05-31 23:59:59,-74.05715020544903,c
2021-06-01 00:00:00,-64.82609266067357,
2021-06-01 10:00:00,-72.05198146390842,
2021-06-01 10:30:00,-81.99883090882793,
2021-06-01 12:00:00,-82.97056967120318,
2021-06-01 13:30:00,-60.933880780085474,
2021-06-01 15:00:00,-58.77536386254701,
2021-06-01 15:30:30,-58.77536386254701,
2021-06-01 23:59:59,-57.77769209513053,c
2021-06-02 00:00:00,-62.69490321151943,
2021-06-02 10:00:00,-57.48790816031271,
2021-06-02 10:30:00,-56.01830357597862,
2021-06-02 12:00:00,-45.74865491215462,
2021-06-02 13:30:00,-31.803283213518057,
2021-06-02 15:00:00,-34.181089027571716,
2021-06-02 15:30:30,-34.181089027571716,
2021-06-02 23:59:59,-34.76829898710014,c
2021-06-03 00:00:00,-30.509669249518197,
2021-06-03 10:00:00,-36.90547410316242,
2021-06-03 10:30:00,-12.488227901361029,
2021-06-03 12:00:00,-13.296052600576786,
2021-06-03 13:30:00,0.3142077510361787,
2021-06-03 15:00:00,-0.9781076735221177,
2021-06-03 15:30:30,-0.9781076735221177,
2021-06-03 23:59:59,-14.086467046931716,c
2021-06-04 00:00:00,-14.226986042942713,
2021-06-04 10:00:00,-17.24080490180711,
2021-06-04 10:30:00,-20.939392289822422,
2021-06-04 12:00:00,3.6079097424575366,
2021-06-04 13:30:00,-1.4762345348004828,
2021-06-04 15:00:00,-9.328666815691463,
2021-06-04 15:30:30,-9.328666815691463,
2021-06-04 23:59:59,0.0,a
2021-06-07 00:00:00,3.9247563760767434,
2021-06-07 10:00:00,42.78972690049761,
2021-06-07 10:30:00,40.43546276888674,
2021-06-07 12:00:00,62.652342565910544,
2021-06-07 13:30:00,69.74613270188127,
2021-06-07 15:00:00,65.4736749403645,
2021-06-07 15:30:30,65.4736749403645,
2021-06-07 23:59:59,61.35269969666274,c
2021-06-08 00:00:00,69.96938577325204,
2021-06-08 10:00:00,68.55752535945669,
2021-06-08 10:30:00,90.94217984196393,
2021-06-08 12:00:00,70.23634793865608,
2021-06-08 13:30:00,83.05817843787406,
2021-06-08 15:00:00,88.79431372678255,
2021-06-08 15:30:30,88.79431372678255,
2021-06-08 23:59:59,88.49339269620464,c
2021-06-09 00:00:00,100.18187408995152,
2021-06-09 10:00:00,92.0724758225299,
2021-06-09 10:30:00,84.90624925123132,
2021-06-09 12:00:00,82.89877752394113,
2021-06-09 13:30:00,96.31551651628592,
2021-06-09 15:00:00,99.16951722666101,
2021-06-09 15:30:30,99.16951722666101,
2021-06-09 23:59:59,82.29794964097994,c
2021-06-10 00:00:00,79.07960874390983,
2021-06-10 10:00:00,86.1210799885448,
2021-06-10 10:30:00,88.57720918281859,
2021-06-10 12:00:00,76.41359082458109,
2021-06-10 13:30:00,81.8976209891216,
2021-06-10 15:00:00,83.94776953915925,
2021-06-10 15:30:30,83.94776953915925,
2021-06-10 23:59:59,78.46116673550478,c
2021-06-11 00:00:00,87.59401869019564,
2021-06-11 10:00:00,93.44392558541472,
2021-06-11 10:30:00,99.0351962465138,
2021-06-11 12:00:00,91.60230471371153,
2021-06-11 13:30:00,96.8514875888801,
2021-06-11 15:00:00,105.48581079549399,
2021-06-11 15:30:30,105.48581079549399,
2021-06-11 23:59:59,104.88325414312146,w
2021-06-14 00:00:00,120.13927949530296,
2021-06-14 10:00:00,110.69420584538102,
2021-06-14 10:30:00,115.95039509360845,
2021-06-14 12:00:00,123.82173009273492,
2021-06-14 13:30:00,116.61004055548426,
2021-06-14 15:00:00,103.65423261162846,
2021-06-14 15:30:30,103.65423261162846,
2021-06-14 23:59:59,104.54057941936753,c
2021-06-15 00:00:00,97.1687660657094,
2021-06-15 10:00:00,101.88260018338565,
2021-06-15 10:30:00,80.75451758700694,
2021-06-15 12:00:00,83.26572676542196,
2021-06-15 13:30:00,88.17360915649158,
2021-06-15 15:00:00,95.28841344546561,
2021-06-15 15:30:30,95.28841344546561,
2021-06-15 23:59:59,99.13943117534541,c
2021-06-16 00:00:00,78.21010849853133,
2021-06-16 10:00:00,107.81033684166914,
2021-06-16 10:30:00,98.34124611086497,
2021-06-16 12:00:00,112.59952549551986,
2021-06-16 13:30:00,100.28580055437635,
2021-06-16 15:00:00,103.83434825999427,
2021-06-16 15:30:30,103.83434825999427,
2021-06-16 23:59:59,107.13988496827096,c
2021-06-17 00:00:00,83.57699632396168,
2021-06-17 10:00:00,121.48490583380271,
2021-06-17 10:30:00,108.38145665294905,
2021-06-17 12:00:00,97.5737661688056,
2021-06-17 13:30:00,99.16313267594887,
2021-06-17 15:00:00,107.09005868149006,
2021-06-17 15:30:30,107.09005868149006,
2021-06-17 23:59:59,108.5090641071414,c
2021-06-18 00:00:00,92.79870327880087,
2021-06-18 10:00:00,114.65602740540191,
2021-06-18 10:30:00,113.8112169795753,
2021-06-18 12:00:00,122.79549953935611,
2021-06-18 13:30:00,119.82051467445672,
2021-06-18 15:00:00,106.31905316456869,
2021-06-18 15:30:30,106.31905316456869,q
2021-06-18 23:59:59,129.55278662825083,w
2021-06-21 00:00:00,133.09626447813946,
2021-06-21 10:00:00,144.20698160223344,
2021-06-21 10:30:00,137.3721831210962,
2021-06-21 12:00:00,146.51194763653325,
2021-06-21 13:30:00,169.95944676964064,
2021-06-21 15:00:00,160.38891165807763,
2021-06-21 15:30:30,160.38891165807763,
2021-06-21 23:59:59,158.44720230913447,c
2021-06-22 00:00:00,150.8427614575262,
2021-06-22 10:00:00,136.9676723182165,
2021-06-22 10:30:00,143.7692077459037,
2021-06-22 12:00:00,115.32582184465036,
2021-06-22 13:30:00,104.51714082952572,
2021-06-22 15:00:00,94.9918817965953,
2021-06-22 15:30:30,94.9918817965953,
2021-06-22 23:59:59,97.59138112982907,c
2021-06-23 00:00:00,102.49966451507498,
2021-06-23 10:00:00,102.8656332074969,
2021-06-23 10:30:00,86.47148131929703,
2021-06-23 12:00:00,75.77421604641404,
2021-06-23 13:30:00,78.85990804162975,
2021-06-23 15:00:00,97.43570830147598,
2021-06-23 15:30:30,97.43570830147598,
2021-06-23 23:59:59,92.79491511977005,c
2021-06-24 00:00:00,94.99758641664255,
2021-06-24 10:00:00,101.30365267178581,
2021-06-24 10:30:00,92.26252177112633,
2021-06-24 12:00:00,89.80817769951057,
2021-06-24 13:30:00,72.41203683697597,
2021-06-24 15:00:00,68.09694593424331,
2021-06-24 15:30:30,68.09694593424331,
2021-06-24 23:59:59,69.03871552518626,c
2021-06-25 00:00:00,80.52991271514804,
2021-06-25 10:00:00,56.28016305177891,
2021-06-25 10:30:00,45.90119273287701,
2021-06-25 12:00:00,53.83014834444248,
2021-06-25 13:30:00,78.2513350857015,
2021-06-25 15:00:00,73.24392442275825,
2021-06-25 15:30:30,73.24392442275825,
2021-06-25 23:59:59,17.37441012361353,e
2021-06-28 00:00:00,39.94887144576364,
2021-06-28 10:00:00,41.09631842472186,
2021-06-28 10:30:00,47.71976597837056,
2021-06-28 12:00:00,40.07167110643627,
2021-06-28 13:30:00,35.604450730421036,
2021-06-28 15:00:00,45.545674990381826,
2021-06-28 15:30:30,45.545674990381826,
2021-06-28 23:59:59,58.34920117237084,c
2021-06-29 00:00:00,56.51200699892877,
2021-06-29 10:00:00,82.07319209970888,
2021-06-29 10:30:00,77.93154572494836,
2021-06-29 12:00:00,54.284712833535536,
2021-06-29 13:30:00,47.165731792015436,
2021-06-29 15:00:00,47.51057712106774,
2021-06-29 15:30:30,47.51057712106774,
2021-06-29 23:59:59,44.72454798518106,c
2021-06-30 00:00:00,56.20043628177223,
2021-06-30 10:00:00,39.627996625938295,
2021-06-30 10:30:00,45.99491793282118,
2021-06-30 12:00:00,57.301575151792804,
2021-06-30 13:30:00,59.70969020350151,
2021-06-30 15:00:00,39.04576869957009,
2021-06-30 15:30:30,39.04576869957009,
2021-06-30 23:59:59,48.510142848449505,c
2021-07-01 00:00:00,57.93409435862361,
2021-07-01 10:00:00,35.421366791882974,
2021-07-01 10:30:00,51.864527640186,
2021-07-01 12:00:00,53.33381955121354,
2021-07-01 13:30:00,61.16424326271442,
2021-07-01 15:00:00,58.38469658985116,
2021-07-01 15:30:30,58.38469658985116,
2021-07-01 23:59:59,62.08321599417559,c
2021-07-02 00:00:00,75.21729778052168,
2021-07-02 10:00:00,56.320206136286515,
2021-07-02 10:30:00,63.40578140543016,
2021-07-02 12:00:00,71.324888881633,
2021-07-02 13:30:00,91.48340333331157,
2021-07-02 15:00:00,92.3149482239196,
2021-07-02 15:30:30,92.3149482239196,
2021-07-02 23:59:59,92.43428097896924,w
2021-07-05 00:00:00,92.43428097896924,
2021-07-05 10:00:00,92.43428097896924,
2021-07-05 10:30:00,92.43428097896924,
2021-07-05 12:00:00,92.43428097896924,
2021-07-05 13:30:00,92.43428097896924,
2021-07-05 15:00:00,92.43428097896924,
2021-07-05 15:30:30,92.43428097896924,
2021-07-05 23:59:59,92.43428097896924,c
2021-07-06 00:00:00,86.55733610262894,
2021-07-06 10:00:00,67.45822181522487,
2021-07-06 10:30:00,77.7578634508194,
2021-07-06 12:00:00,88.14590458732641,
2021-07-06 13:30:00,96.8451639712074,
2021-07-06 15:00:00,92.8306174552115,
2021-07-06 15:30:30,92.8306174552115,
2021-07-06 23:59:59,103.92052584187331,c
2021-07-07 00:00:00,104.64808107248268,
2021-07-07 10:00:00,79.06356358904986,
2021-07-07 10:30:00,66.34311217375546,
2021-07-07 12:00:00,83.46089627501817,
2021-07-07 13:30:00,74.722830955409,
2021-07-07 15:00:00,67.87720970892212,
2021-07-07 15:30:30,67.87720970892212,
2021-07-07 23:59:59,69.657049829485,c
2021-07-08 00:00:00,41.47592450267143,
2021-07-08 10:00:00,56.10141384108488,
2021-07-08 10:30:00,68.28882443648979,
2021-07-08 12:00:00,67.42984223811891,
2021-07-08 13:30:00,63.0840204048169,
2021-07-08 15:00:00,57.01585741995552,
2021-07-08 15:30:30,57.01585741995552,
2021-07-08 23:59:59,65.08493629776422,c
2021-07-09 00:00:00,70.31950934108932,
2021-07-09 10:00:00,65.93385346518016,
2021-07-09 10:30:00,73.6036697063696,
2021-07-09 12:00:00,79.51554200628289,
2021-07-09 13:30:00,73.9346731478513,
2021-07-09 15:00:00,73.5284505852145,
2021-07-09 15:30:30,73.5284505852145,
2021-07-09 23:59:59,81.16908957395754,w
2021-07-12 00:00:00,82.32571588437406,
2021-07-12 10:00:00,71.17077353313437,
2021-07-12 10:30:00,62.478089230563114,
2021-07-12 12:00:00,80.64948501919662,
2021-07-12 13:30:00,77.00209841065089,
2021-07-12 15:00:00,78.35473474108903,
2021-07-12 15:30:30,78.35473474108903,
2021-07-12 23:59:59,80.61869409060398,c
2021-07-13 00:00:00,70.30631576799408,
2021-07-13 10:00:00,47.1370075883699,
2021-07-13 10:30:00,50.7577615516974,
2021-07-13 12:00:00,44.66858370388661,
2021-07-13 13:30:00,35.70671312986428,
2021-07-13 15:00:00,31.96938804923468,
2021-07-13 15:30:30,31.96938804923468,
2021-07-13 23:59:59,25.649643444531648,c
2021-07-14 00:00:00,25.446400083906155,
2021-07-14 10:00:00,3.2697275868832776,
2021-07-14 10:30:00,-5.7312905042748525,
2021-07-14 12:00:00,-33.732349081755956,
2021-07-14 13:30:00,-23.709122512402587,
2021-07-14 15:00:00,-23.38091959081055,
2021-07-14 15:30:30,-23.38091959081055,
2021-07-14 23:59:59,-26.808689325415116,c
2021-07-15 00:00:00,-35.046926105642,
2021-07-15 10:00:00,-35.829869373438214,
2021-07-15 10:30:00,-54.900137703567,
2021-07-15 12:00:00,-59.71347949804863,
2021-07-15 13:30:00,-73.83729121293413,
2021-07-15 15:00:00,-77.53329039317657,
2021-07-15 15:30:30,-77.53329039317657,
2021-07-15 23:59:59,-65.71953049585773,c
2021-07-16 00:00:00,-55.6527598505935,
2021-07-16 10:00:00,-61.953963479080244,
2021-07-16 10:30:00,-66.20917561807687,
2021-07-16 12:00:00,-54.15899493332029,
2021-07-16 13:30:00,-68.015672976048,
2021-07-16 15:00:00,-70.89406341127665,
2021-07-16 15:30:30,-70.89406341127665,
2021-07-16 23:59:59,-66.92465832421465,w
2021-07-19 00:00:00,-86.78808826099942,
2021-07-19 10:00:00,-75.76760946325635,
2021-07-19 10:30:00,-66.51388477978912,
2021-07-19 12:00:00,-54.61260707281588,
2021-07-19 13:30:00,-63.93882752879267,
2021-07-19 15:00:00,-67.56431547656814,
2021-07-19 15:30:30,-67.56431547656814,
2021-07-19 23:59:59,-60.32129672001588,c
2021-07-20 00:00:00,-49.2063246312548,
2021-07-20 10:00:00,-58.790772112376544,
2021-07-20 10:30:00,-49.545928644912124,
2021-07-20 12:00:00,-39.564962029607045,
2021-07-20 13:30:00,-42.276366442490826,
2021-07-20 15:00:00,-24.675849074585813,
2021-07-20 15:30:30,-24.675849074585813,
2021-07-20 23:59:59,-14.931017065157903,c
2021-07-21 00:00:00,0.4388473664629373,
2021-07-21 10:00:00,19.963548155393937,
2021-07-21 10:30:00,31.420935926701986,
2021-07-21 12:00:00,38.38877460678384,
2021-07-21 13:30:00,54.54456969191199,
2021-07-21 15:00:00,51.04199886870879,
2021-07-21 15:30:30,51.04199886870879,
2021-07-21 23:59:59,56.80334962098016,c
2021-07-22 00:00:00,58.380691221436564,
2021-07-22 10:00:00,28.055772889339664,
2021-07-22 10:30:00,24.059642408290756,
2021-07-22 12:00:00,25.213120038827697,
2021-07-22 13:30:00,26.295426705130694,
2021-07-22 15:00:00,24.87312602807401,
2021-07-22 15:30:30,24.87312602807401,
2021-07-22 23:59:59,22.764927914478903,c
2021-07-23 00:00:00,20.498959744870945,
2021-07-23 10:00:00,3.6183616681878448,
2021-07-23 10:30:00,8.233892788784487,
2021-07-23 12:00:00,2.157957913357336,
2021-07-23 13:30:00,7.182429672453736,
2021-07-23 15:00:00,10.081116726651658,
2021-07-23 15:30:30,10.081116726651658,
2021-07-23 23:59:59,14.333604149382154,w
2021-07-26 00:00:00,-10.729256646183558,
2021-07-26 10:00:00,-3.7373684538953285,
2021-07-26 10:30:00,5.356242540138737,
2021-07-26 12:00:00,-14.121892894305688,
2021-07-26 13:30:00,-14.970273581659399,
2021-07-26 15:00:00,-14.964493797103842,
2021-07-26 15:30:30,-14.964493797103842,
2021-07-26 23:59:59,-11.7674027418185,c
2021-07-27 00:00:00,-14.96898384032886,
2021-07-27 10:00:00,-47.15852778327587,
2021-07-27 10:30:00,-49.73838303110119,
2021-07-27 12:00:00,-43.3042257835192,
2021-07-27 13:30:00,-50.04655516965022,
2021-07-27 15:00:00,-41.327729156134296,
2021-07-27 15:30:30,-41.327729156134296,
2021-07-27 23:59:59,-39.82311420047483,c
2021-07-28 00:00:00,-23.83361984839985,
2021-07-28 10:00:00,-20.687721331989792,
2021-07-28 10:30:00,-38.18104305943473,
2021-07-28 12:00:00,-22.29797882346702,
2021-07-28 13:30:00,-18.226865545749888,
2021-07-28 15:00:00,-15.436150651322805,
2021-07-28 15:30:30,-15.436150651322805,
2021-07-28 23:59:59,-21.523955641114753,c
2021-07-29 00:00:00,-6.790207123057371,
2021-07-29 10:00:00,-25.185476443286575,
2021-07-29 10:30:00,-26.01961534311897,
2021-07-29 12:00:00,-27.08267622899291,
2021-07-29 13:30:00,-29.141932834309728,
2021-07-29 15:00:00,-30.787436768011275,
2021-07-29 15:30:30,-30.787436768011275,
2021-07-29 23:59:59,-30.761529037934338,c
2021-07-30 00:00:00,-28.0081727830742,
2021-07-30 10:00:00,-34.27874246391298,
2021-07-30 10:30:00,-33.52713356155709,
2021-07-30 12:00:00,-44.1941577572112,
2021-07-30 13:30:00,-51.91918564037678,
2021-07-30 15:00:00,-45.77493037228464,
2021-07-30 15:30:30,-45.77493037228464,
2021-07-30 23:59:59,-48.439801958740986,w
